,구분,이자보상배율2017,영업이익2017,차입금의존도2017,총자본증가율2017,유동자산증가율2017,매출액증가율2017,순이익증가율2017,영업이익증가율2017,매출액순이익률2017,매출액총이익률2017,자기자본순이익률2017,총자본순이익률2017,매출원가 대 매출액비율2017,매출채권회전률2017,재고자산회전률2017,총자본회전률2017,유형자산회전율2017,부채비율2017,유동비율2017,자기자본배율2017,당좌비율2017,비유동비율2017,순운전자본비율2017,현금비율2017,부채2017,자산2017,매출액2017,부채/현금흐름2017,유동부채2017,유동자산2017,매출/현금흐름2017,차입금평균이자율2017,정상기업여부
2525,(주)코스모타워,-0.23,-84724.0,110.89,7.37,795.09,-22.02,0.0,0.0,-109.55,0.0,0.0,-4.7,0.0,0.0,0.0,0.04,0.05,0.0,8.33,0.0,8.33,0.0,-106.14,7.88,13845493.0,9928403.0,411240.0,-2.49,11495423.0,957114.0,-83.87,3.18,0
2526,(주)코스엠앤엠,0.84,413872.0,78.38,109.57,5.35,50.58,-73.61,0.0,0.25,6.65,0.0,0.22,93.35,5.01,5.08,0.9,8.0,0.0,35.73,0.0,20.02,0.0,-63.96,0.94,20055790.0,19928618.0,13216760.0,0.44,19832450.0,7086974.0,0.66,3.95,0
2527,(주)코켐,2.75,3080588.0,77.24,-2.72,-23.23,-7.59,20.06,-4.5,4.58,17.56,22.81,2.91,82.44,212.23,45.66,0.63,0.66,594.8,4.55,1542.89,1.91,669.3,-76.94,1.55,45885328.0,53599773.0,34510345.0,5.23,43205339.0,1966606.0,6.96,2.6,0
2528,(주)콘도매직스,0.25,2466193.0,186.37,15.86,38.62,47.51,0.0,57.54,-208.1,0.0,0.0,-26.39,0.0,0.0,0.0,0.13,2.52,0.0,13.81,0.0,13.81,0.0,-138.57,0.45,90711552.0,26083261.0,3081502.0,1.98,41933782.0,5791294.0,58.29,20.0,0
2529,(주)퀸즈코리아,1.42,645879.0,95.33,-2.67,28.57,6.29,0.0,146.11,6.08,41.86,82.86,0.78,58.14,50.49,18.63,0.13,0.13,2909.98,4.25,42.09,3.05,2938.55,-53.47,2.5,22044591.0,22802141.0,2962053.0,3.55,12732453.0,541108.0,26.42,2.02,0
2530,(주)큐테크,5.78,1216259.0,70.13,-2.3,-19.82,-4.53,-2.95,-3.75,32.64,65.12,50.21,7.74,34.88,6.37,874.9,0.24,0.25,412.73,14.93,2135.52,14.86,481.02,-35.24,7.63,8813935.0,10949451.0,2625571.0,12.06,4535935.0,677186.0,40.48,2.59,0
2531,(주)크래프톤,-16.65,-40423444.0,72.53,102.61,42.11,-51.7,0.0,0.0,-33.56,0.0,0.0,-5.41,0.0,3.29,0.0,0.16,3.94,8585.58,28.09,33.74,28.09,6370.77,-68.21,10.11,105124047.0,106348472.0,12808319.0,-15.68,100883133.0,28343110.0,-128.67,3.99,0
2532,(주)크린브룩,0.77,513412.0,83.01,3.84,8.53,-5.07,0.0,-31.85,-6.74,0.0,-1.73,-0.26,0.0,7.92,0.0,0.04,0.04,586.18,7.2,91.12,7.2,662.63,-44.27,6.02,29644784.0,34702029.0,1310000.0,0.11,16552424.0,1191329.0,2.42,2.37,0
2533,(주)클라쎄빌,-0.73,-10398744.0,93.85,-3.61,-3.37,478.42,0.0,0.0,-45.21,9.14,0.0,-3.4,90.86,34.97,0.08,0.08,3142.37,0.0,165.59,0.0,18.94,0.0,39.29,11.51,1051045247.0,711133489.0,54490341.0,-9.73,425955034.0,705350805.0,-187.62,2.12,0
2534,(주)클린,1.67,585107.0,69.02,1.48,20.42,33.51,-81.62,-33.97,0.44,8.45,2.84,0.5,91.55,9.76,9.18,1.16,1.7,460.81,67.8,157.31,40.03,375.14,-15.72,9.38,14497930.0,17644106.0,20251768.0,7.21,8615735.0,5841588.0,5.16,2.84,1
2535,(주)키스톤디앤씨,-0.33,-442739.0,97.54,38.35,-38.37,0.0,0.0,0.0,0.0,0.0,0.0,-6.5,0.0,0.0,0.0,0.0,0.0,0.0,2.58,0.0,2.58,0.0,-107.56,2.56,34941092.0,31636848.0,0.0,1.3,34930415.0,901141.0,0.0,5.15,0
2536,(주)킴스모인,1.71,455912.0,78.69,-1.67,51.91,4.43,-6.56,5.32,7.43,0.0,6.28,0.88,0.0,0.0,0.0,0.12,0.12,585.28,2.56,332.33,2.56,671.33,-77.6,2.41,13615359.0,15941645.0,1907408.0,4.61,12695893.0,324505.0,32.87,2.09,0
2537,(주)탈로스,0.64,526868.0,76.31,6.54,23.79,-24.28,0.0,-22.32,-7.05,24.21,-30.71,-3.25,75.79,5.37,1.89,0.46,1.41,1052.93,60.75,42.26,24.32,613.75,-30.21,10.79,9497868.0,10399911.0,4642128.0,4.37,8005729.0,4863642.0,8.93,10.57,0
2538,(주)탑런테크,-0.71,-698639.0,88.48,-8.21,-16.06,32.28,0.0,0.0,-8.75,15.2,0.0,-9.51,84.8,3.68,52.33,1.09,1.75,0.0,38.93,0.0,37.15,0.0,-55.81,0.77,31290639.0,28483648.0,32341386.0,3.36,26030841.0,10134964.0,3.25,3.83,0
2539,(주)탑선전남에너지,0.62,558232.0,121.06,-9.81,11.63,10.35,0.0,84.5,-14.77,24.41,0.0,-2.66,75.59,10.3,0.0,0.18,0.19,0.0,26.56,0.0,26.56,0.0,-10.95,14.94,15616204.0,12388134.0,2353830.0,7.22,1846204.0,490320.0,47.88,5.74,0
2540,(주)탑위드씨디엠,-0.05,-23234.0,70.94,11.99,309.43,154.38,0.0,0.0,-5.45,21.98,-24.67,-2.9,78.02,4.66,1021.71,0.53,0.61,926.46,21.79,61.85,21.74,833.97,-67.33,0.35,14326086.0,15872411.0,7990800.0,3.04,13663268.0,2976559.0,5.44,4.1,0
2541,(주)태려,-8.33,-6445728.0,4458.64,-93.77,-95.8,-68.64,0.0,0.0,-1411.45,46.69,0.0,-235.32,53.31,8.44,49.14,0.17,0.41,0.0,0.73,0.0,0.71,0.0,-4884.04,0.27,21830928.0,442550.0,629108.0,-22.4,21774342.0,160011.0,-777.39,4.61,0
2542,(주)태방파텍,1.75,442987.0,79.54,4.39,28.39,9.99,0.0,0.0,2.13,20.38,45.4,2.04,79.62,6.6,8.01,0.95,1.82,1754.86,35.67,82.22,21.24,1252.38,-58.57,3.27,12723866.0,13448929.0,12573058.0,5.3,12244988.0,4368351.0,5.36,2.38,0
2543,(주)태백지디에스,0.61,94407.0,72.66,-2.32,-20.31,5.61,-63.67,90.41,0.31,0.0,0.13,0.02,0.0,4.9,0.0,0.06,0.07,509.41,2.64,410.4,2.64,597.62,-71.26,0.53,9148617.0,10944550.0,717713.0,0.31,8011261.0,211745.0,3.95,1.9,0
2544,(주)태성비앤피,0.04,23030.0,104.26,-31.45,-88.52,0.56,0.0,0.0,109.86,68.55,0.0,5.3,31.45,4.32,0.0,0.05,0.06,0.0,5.5,0.0,5.5,0.0,-100.38,2.27,12429621.0,11605052.0,688466.0,-21.99,12327550.0,678037.0,-396.92,5.42,0
2545,(주)태신글로벌,0.64,753752.0,70.88,-3.43,-19.64,-14.68,56.06,-68.86,2.02,9.29,3.22,0.87,90.71,18.43,1.88,0.43,0.61,259.42,74.73,1747.69,11.28,264.85,-8.9,5.94,40804933.0,56534164.0,24630406.0,3.83,19906408.0,14875872.0,6.35,2.86,0
2546,(주)태안오토텍,1.7,695761.0,71.06,2.58,42.09,3.24,14.55,5.94,1.62,16.55,9.69,1.49,83.45,24.17,50.37,0.92,1.38,529.29,25.11,290.41,22.69,504.74,-59.03,5.76,10759628.0,12792483.0,11596667.0,12.64,10083870.0,2531850.0,11.72,4.4,0
2547,(주)태양중공업,0.6,251760.0,83.7,5.4,18.77,11.98,0.0,0.0,4.4,31.11,5.07,0.67,68.89,1.03,0.0,0.15,0.26,660.17,52.11,40.5,52.11,421.46,-40.95,2.1,8823320.0,10159842.0,1502912.0,-1.88,8686918.0,4526879.0,-11.03,5.07,0
2548,(주)태원하이텍,1.86,1257372.0,79.85,19.94,5.03,14.43,-6.99,9.34,2.16,11.7,18.16,2.24,88.3,6.81,10.77,1.04,1.63,710.03,117.85,634.36,78.94,567.17,4.54,7.74,23421311.0,26719969.0,25394843.0,4.27,6797304.0,8010894.0,3.94,3.49,0
2549,(주)태창인재,1.01,290925.0,72.1,-0.88,-1.22,-6.81,-1.61,-2.61,0.09,31.13,0.19,0.04,68.87,5.4,5.66,0.44,0.58,382.91,25.43,1192.77,14.94,391.63,-55.43,3.18,9134572.0,11520114.0,5061242.0,3.36,8563638.0,2177538.0,6.06,3.44,0
2550,(주)태평양자원무역,1.56,1192592.0,102.81,-5.84,5.28,21.44,0.0,0.0,3.36,7.07,0.0,7.92,92.93,6.45,66.04,2.36,5684.28,0.0,87.14,0.0,82.77,0.0,-14.25,24.72,28183980.0,24274057.0,59028445.0,2.61,26904434.0,23445045.0,1.25,2.9,0
2551,(주)태화프라텍,-2.57,-1063069.0,89.27,-15.72,14.22,30.8,0.0,0.0,-10.43,-1.21,-105.18,-8.22,101.21,15.09,33.99,0.79,1.01,1207.59,30.78,25.3,22.59,1169.87,-23.69,3.52,12831116.0,13893652.0,11963952.0,-10.13,4754496.0,1463305.0,-10.86,3.11,0
2552,(주)태훈,0.33,40668.0,98.29,-1.33,44.44,-0.67,0.0,-77.59,-10.93,0.0,0.0,-3.09,0.0,0.0,144.1,0.28,0.31,0.0,18.72,0.0,18.06,0.0,-41.06,3.53,8968439.0,7958554.0,2263884.0,4.37,4020407.0,752434.0,17.31,1.58,0
2553,(주)테미스코리아,4.03,16744651.0,63.87,-5.66,-5.65,66.27,2421.31,817.07,13.62,29.78,179.06,13.34,70.22,0.0,1.69,0.98,2977.88,587.55,263.09,3473.32,125.61,0.41,61.95,116.43,61222500.0,71642472.0,72301407.0,-4.34,27215500.0,71600261.0,-3.68,8.35,1
2554,(주)토야테크,-3.29,-646251.0,68.6,12.57,17.93,12.92,0.0,0.0,-30.35,2.68,-42.57,-6.17,97.32,11.25,8.47,0.2,0.24,488.34,27.22,72.61,17.76,541.63,-21.23,0.43,12246473.0,14754256.0,2831046.0,-0.42,4304328.0,1171448.0,-1.8,1.99,1
