구분,항목,자산(*),자산(*),자산(*),자산(*),당좌자산(*),당좌자산(*),당좌자산(*),당좌자산(*),유동자산(*),유동자산(*),유동자산(*),유동자산(*),비유동자산(*),비유동자산(*),비유동자산(*),비유동자산(*),부채(*),부채(*),부채(*),부채(*),유동부채(*),유동부채(*),유동부채(*),유동부채(*),장기차입금(*),장기차입금(*),장기차입금(*),장기차입금(*),단기차입금(*),단기차입금(*),단기차입금(*),단기차입금(*),사채,사채,사채,사채,현금 및 현금성자산(*),현금 및 현금성자산(*),현금 및 현금성자산(*),현금 및 현금성자산(*),단기예금(단기금융상품)(*),단기예금(단기금융상품)(*),단기예금(단기금융상품)(*),단기예금(단기금융상품)(*),자본(*),자본(*),자본(*),자본(*),매출채권(*),매출채권(*),매출채권(*),매출채권(*),매출원가(*),매출원가(*),매출원가(*),매출원가(*),재고자산(*),재고자산(*),재고자산(*),재고자산(*),판매비와관리비(영업비용)(*),판매비와관리비(영업비용)(*),판매비와관리비(영업비용)(*),판매비와관리비(영업비용)(*),매출액(영업수익)(*),매출액(영업수익)(*),매출액(영업수익)(*),매출액(영업수익)(*),매출총이익(손실),매출총이익(손실),매출총이익(손실),매출총이익(손실),영업이익(손실),영업이익(손실),영업이익(손실),영업이익(손실),당기순이익(순손실),당기순이익(순손실),당기순이익(순손실),당기순이익(순손실),현금의 증가(감소)(*),현금의 증가(감소)(*),현금의 증가(감소)(*),현금의 증가(감소)(*),이자비용,이자비용,이자비용,이자비용,차입금평균이자율,차입금평균이자율,차입금평균이자율,차입금평균이자율,유형자산(*),유형자산(*),유형자산(*),유형자산(*)
,년도,2010,2011,2012,2013,2010,2011,2012,2013,2010,2011,2012,2013,2010,2011,2012,2013,2010,2011,2012,2013,2010,2011,2012,2013,2010,2011,2012,2013,2010,2011,2012,2013,2010,2011,2012,2013,2010,2011,2012,2013,2010,2011,2012,2013,2010,2011,2012,2013,2010,2011,2012,2013,2010,2011,2012,2013,2010,2011,2012,2013,2010,2011,2012,2013,2010,2011,2012,2013,2010,2011,2012,2013,2010,2011,2012,2013,2010,2011,2012,2013,2010,2011,2012,2013,2010,2011,2012,2013,2010,2011,2012,2013,2010,2011,2012,2013
회사명,거래소코드,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount
온세미컨덕터코리아(주),011097,887891483,858635084,691354623,543964928,489087774,367548671,223488914,159432383,543327024,419548808,273038278,197101925,344564459,439086276,418316345,346863003,468838581,393933895,244976530,86084855,429464859,376103802,228585195,63035800,0,0,0,21106000,0,0,0,0,0,0,0,0,30022627,18611620,5784757,19114051,0,0,0,0,419052903,464701190,446378092,457880073,442281410,328021957,201256089,57097053,396482808,348082841,335026212,311377304,54239250,52000137,49549365,37669542,61807261,60877480,58112043,47336219,535213846,441869577,382029703,362692556,138731039,93786736,47003490,51315253,76923777,32909255,-11108553,3979034,59583456,28073676,-18323097,3016381,6194636,-11411007,-12826863,13329294,0,0,0,365968,0,0,0,3.9,207124153,310591794,306451573,311478619
온양교통운수(주),061059,8208348,7935648,,,1990709,1296603,,,2107672,1380677,,,6100676,6554971,,,7160925,6829839,,,4860574,6829839,,,2030176,0,,,669974,3029423,,,0,0,,,1044244,1021544,,,0,0,,,1047423,1105809,,,66882,31941,,,8569361,9733817,,,116964,84074,,,839609,770444,,,9541249,10513893,,,971888,780077,,,132279,9633,,,110719,58386,,,0,-22699,,,270400,254669,,,20.03,8.89,,,6091501,6548143,,
온유랜드주식회사,069214,,,,9836867,,,,2765235,,,,2774415,,,,7062453,,,,11936404,,,,11841404,,,,95000,,,,10637785,,,,0,,,,15323,,,,0,,,,-2099537,,,,4397,,,,0,,,,9179,,,,408547,,,,57577,,,,57577,,,,-350970,,,,-522960,,,,-111119,,,,180768,,,,3.08,,,,2585390
온투이노베이션코리아(주),013302,10812726,9416718,,,7226818,5914545,,,9418554,8265337,,,1394172,1151381,,,4288301,1352622,,,4288301,1352622,,,0,0,,,0,0,,,0,0,,,2178024,617016,,,0,0,,,6524425,8064096,,,4749697,4494600,,,3138147,2810754,,,2191736,2350792,,,3906318,5420981,,,7440595,9394203,,,4302448,6583448,,,396130,1162467,,,544882,1539672,,,1527138,-1561008,,,51659,0,,,3.22,0,,,679122,583750,,
올래디오주식회사,065985,,,,29516407,,,,24830350,,,,26616803,,,,2899603,,,,12180733,,,,12018206,,,,0,,,,0,,,,0,,,,8370032,,,,0,,,,17335674,,,,15686799,,,,38378446,,,,1786453,,,,7451942,,,,46506130,,,,8127684,,,,675742,,,,899236,,,,-629968,,,,6523,,,,20.32,,,,949191
올리콘라이볼트베큠코리아(주),026317,13673172,10172008,11445985,11375588,11503278,6368078,6792057,6894729,12835585,9395426,10719437,10749556,837587,776582,726548,626032,5582487,2524619,3828747,3673888,5247652,2076069,3287049,2947132,0,0,0,0,0,0,0,0,0,0,0,0,1303852,2667199,1436359,1203388,0,0,0,0,8090684,7647389,7617238,7701700,6366373,3420174,5250126,5434280,14158390,15073836,16106046,25811202,1332307,3027348,3927380,3854827,4636290,4830564,5194221,4486378,19287880,19666333,21610013,30687708,5129490,4592496,5503967,4876506,493200,-238068,309746,390128,784849,-443295,336918,84461,-3618561,1363347,-1230841,-232970,0,0,0,0,0,0,0,0,364763,408286,378863,298585
올제텍주식회사,066697,,,12403128,13697000,,,7505084,6686663,,,9172433,10471779,,,3230695,3225221,,,4576428,4271473,,,2340428,2613530,,,2236000,1641600,,,0,300000,,,0,0,,,5478480,2217030,,,0,1692652,,,7826700,9425527,,,2047443,2782773,,,10549963,13476658,,,1667349,3785116,,,1259676,1142644,,,14155430,16159432,,,3605466,2682774,,,2345790,1540130,,,2245139,1598827,,,2420540,-3261450,,,92081,84262,,,8.24,3.72,,,3039086,2955280
옵토다이나믹스(주),061276,10922671,12256692,11187781,8346332,1887449,7283079,6646329,3690313,4193441,8003749,6794052,3855564,6729230,4252943,4393730,4490768,7700462,7482527,6360482,4610907,5952007,6205994,6360482,4540907,1748455,1276533,0,0,4150000,3550000,4372224,4043060,0,0,0,0,1439099,3863048,3777713,692333,93000,1685066,2020300,1947800,3222208,4774165,4827300,3735425,337117,767887,206110,501179,9345898,12387863,7646770,3867216,2305991,720671,147723,165251,1150009,1470355,1514994,1182188,12051551,16577875,9270092,4003366,2705653,4190012,1623323,136149,1555644,2719657,108329,-1046039,1084864,1726957,231506,-1081250,748082,2423949,-85336,-3085379,312590,264381,143671,136383,10.6,4.64,2.85,3.17,3671588,3664748,4303148,4397746
옵토팩(주),048288,31048247,30147565,28011684,24351782,7288555,5043429,6209390,4995032,8908868,7672648,8933949,7396905,22139380,22474916,19077734,16954876,17989396,25281180,24790430,21977361,9688924,15517970,17382188,18739477,7566630,5979978,4893326,2585040,5458832,9074064,9984400,8916118,0,0,1500000,2160000,3026322,1895452,721712,550148,665000,381020,407766,390000,13058851,4866384,3221254,2374420,3220960,2448195,4758741,3796844,23688583,21227030,25557196,23398145,1620313,2629220,2724559,2401873,2763366,2390733,1693429,1850583,26436402,20302537,27007339,25659819,2747819,-924492,1450143,2261674,-15547,-3315225,-243287,411091,-542231,-4107480,-1565894,-847818,551581,-1082569,-1208550,-136754,663066,870415,1301748,1298962,4.38,4.76,6.02,6.58,19946006,20364788,16987932,14789962
옵트로그린텍(주),065522,,496350,1432712,1745219,,496350,256763,375797,,496350,256763,375797,,0,1175950,1369422,,0,1154333,1524254,,0,394333,445921,,0,760000,1020000,,0,250000,305000,,0,0,0,,414260,59146,65468,,0,21000,50000,,496350,278379,220965,,0,176541,262299,,0,474233,885888,,0,0,0,,324,223873,301985,,0,516085,1192896,,0,41851,307008,,-324,-182022,5022,,-305,-217970,-57414,,414260,-355114,6322,,0,35492,63415,,0,7.03,5.43,,0,1174930,1369402
옵티멀에너지서비스주식회사,062970,,8387922,12336732,17660590,,6205026,9048265,11126215,,6205026,9048265,11126215,,2182896,3288467,6534376,,1658322,2221163,2880866,,1658322,2221163,2880866,,0,0,0,,0,0,0,,0,0,0,,1517818,1426699,2441760,,1100000,3000000,3900000,,6729600,10115569,14779725,,3478605,4648098,4765084,,22703575,21498599,24562268,,0,0,0,,1682969,2312814,2232058,,27315086,28803897,32997331,,4611511,7305298,8435063,,2928541,4992484,6203005,,2438999,4075969,5189156,,601649,-91119,1007361,,0,0,0,,0,0,0,,868251,1413055,2139217
와우프레스주식회사,070716,,,,10574404,,,,1243684,,,,1295867,,,,9278536,,,,9627975,,,,2444506,,,,6073757,,,,582785,,,,0,,,,17818,,,,0,,,,946429,,,,1233717,,,,4462536,,,,52184,,,,746045,,,,5814737,,,,1352201,,,,606156,,,,473245,,,,14743,,,,104045,,,,2.69,,,,9049381
와이디산업개발(주),057079,29466133,27173533,25794723,18021356,271851,548603,126526,238581,28910306,26628948,25208884,14803095,555827,544585,585840,3218261,32895679,32051576,31975933,22736522,29195679,28091576,28045933,22736522,0,0,0,0,7500196,5758050,6001238,7281740,0,0,0,0,215266,173323,36301,104603,0,187000,0,80000,-3429546,-4878043,-6181209,-4715166,0,36799,42330,9394,4196070,2558110,997986,992924,28638454,26080344,25082358,14564514,1876051,921387,790358,541847,3418700,3208494,2033862,2049321,-777370,650384,1035875,1056397,-2653421,-271003,245517,514550,-4761956,-1448497,-1303166,1466043,-505617,-41943,-137022,68302,2103258,1177997,1550144,512186,8.82,5.67,7.92,3.02,7408,7408,53057,1260514
와이디엠주식회사,059695,9335448,10212538,7177683,,6354207,6905946,3990928,,6936922,7563581,4777315,,2398526,2648958,2400367,,7552714,7900495,4284670,,6961926,7306571,3869806,,555000,503520,392560,,3886000,4930334,1625000,,0,0,0,,471613,753071,1159091,,110000,220000,110000,,1782734,2312044,2893013,,5389945,5548194,2286782,,29983089,30696071,22552741,,582716,657635,786388,,863068,1037771,1184717,,31842279,32521905,24365201,,1859190,1825834,1812460,,996122,788063,627743,,572766,529309,580969,,-903100,281458,406019,,204150,185615,151530,,3.27,3.22,3.98,,2398196,2393128,2144087,
와이디텍스타일(주),069251,,,,19198484,,,,7525247,,,,13253795,,,,5944688,,,,15428193,,,,9060708,,,,6367485,,,,1754743,,,,0,,,,39067,,,,449151,,,,3770291,,,,5674545,,,,20603648,,,,5728549,,,,1064102,,,,22345271,,,,1741623,,,,677521,,,,510288,,,,0,,,,298258,,,,7.34,,,,5509498
와이시피주식회사,029830,70669416,90705897,102378429,105637443,38113887,47787993,44568940,40632970,43818692,56641441,53003918,49492926,26850724,34064456,49374510,56144517,14809910,19830976,16452366,11723893,14809910,19830976,16452366,11723893,0,0,0,0,7888061,11825174,8090036,4764940,0,0,0,0,4085255,9203457,12892858,12668125,15000000,13000000,13000000,13000000,55859506,70874921,85926063,93913550,18422094,22116426,18581357,13874355,66945597,89276559,84507961,69549248,5704805,8853448,8434979,8859956,5056906,5445888,6167244,6264205,93762169,119547385,114607081,91936881,26816572,30270826,30099119,22387633,21759666,24824938,23931875,16123428,17532160,20017915,20053642,12989987,-16268791,5118202,3689401,-224733,231060,365031,285062,167937,2.78,3.7,2.86,2.61,21973542,29294220,40481230,47213049
와이씨앤티(주),059207,48089359,45466594,60807900,76501272,2612937,616780,17312401,8237219,2666544,670562,17362154,8282148,45422815,44796032,43445746,68219124,45746147,42930830,58555311,55079212,5233647,5019491,40843413,34308998,40512500,37900000,17400000,14600000,2000000,2500000,38459000,18124644,0,0,0,0,1230957,263813,399484,101642,0,0,0,670255,2343212,2535764,2252589,21422059,165109,286891,423647,351125,129695,1165794,1135773,0,53607,53782,49753,44929,1355547,6957234,6884126,7762038,463366,9121580,10902828,10034957,333671,7955786,9767055,10034957,-1021876,998553,2882930,2272918,-1245066,-376329,-161817,-1314867,694550,-967144,135671,-297842,234942,1512254,2979171,3668906,0.68,3.55,6.04,7.02,44247805,43268701,41948976,67670485
와이아이케이주식회사,040390,18312527,19018253,16977865,20083968,12058027,12890643,11135094,2736223,14489855,15246979,13563995,10779166,3822672,3771274,3413870,9304802,11366378,8201434,4825873,15823774,10381580,6748944,4517218,12550978,0,0,0,0,4000000,2000000,0,5000000,0,0,0,0,5694407,7323849,5544483,1213390,0,0,0,0,6946149,10816819,12151992,4260194,6046811,5234628,5287406,820807,17215029,19208751,19245156,5208877,2431828,2356336,2428901,8042943,8677405,9560777,9587840,8048534,30503449,33471460,33640860,12152630,13288420,14262709,14395704,6943753,4611015,4701932,4807864,-1104782,3885027,3870670,3335173,27299,4027073,1629441,-1779365,-4331093,160000,115814,61829,52447,4,3.86,6.18,2.1,1624096,1533492,1265459,1225682
와이앤에스(주),052052,16157493,15131035,18601597,20974804,4203531,3324437,7239639,8839981,5014412,4926664,9533992,12612276,11143081,10204371,9067605,8362528,14347469,12537244,14647670,15308285,8785393,9676626,14294725,15207159,5247500,2767500,287500,0,5100000,5720000,7140000,7300000,0,0,0,0,298703,1514488,3197679,7518808,2302259,1537151,521378,543659,1810023,2593791,3953927,5666520,1417005,110971,3243152,499857,3665687,2318824,7378427,12289616,810881,1602227,2294353,3772295,108754,134437,452777,517945,5731251,3797971,9992530,17374861,2065564,1479147,2614102,5085245,1956810,1344710,2161325,4567299,1329871,783767,1570137,3392592,-2239746,1215785,1688191,4321128,636767,571364,505093,378684,4.57,4.8,4.84,4.33,11107015,10196661,9054895,8344818
와이에스인베스트먼트주식회사,045197,65496952,78925900,76955198,76179111,367404,328264,1104556,506323,390479,343845,1104556,506323,65106473,78582055,75850641,75672789,79196222,83416343,80747269,82445702,59144613,63651555,61906412,64057708,0,0,0,0,55188389,53868185,51451319,50301701,0,0,0,0,76235,63383,8529,44238,0,0,0,0,-13699270,-4490444,-3792071,-6266590,485019,435547,1021007,207764,2063146,2504891,2006745,1987592,23076,15581,0,0,1778928,1153401,1392938,1210364,3925462,3868835,3702215,3588334,1862316,1363944,1695470,1600743,83387,210544,302532,390378,-4655547,-5178069,1336737,-2474519,-117501,-12851,-54855,35709,4386329,4012879,3409256,3219046,7.58,7.36,6.47,6.33,63603121,77828703,75472289,75060122
와이엠건설(주),016654,170644862,140887974,81844358,24686973,72396879,108833795,60062964,10130471,160526612,131552670,62389602,11157652,10118250,9335304,19454756,13529321,158323907,121536841,62198887,5912839,154220237,119223074,36087863,4306965,1537500,27500,24000000,0,0,0,0,0,0,0,0,0,12413119,9645958,11060010,9080517,310484,310484,360484,0,12320955,19351133,19645471,18774134,33360964,57365299,41334074,983745,206995292,163866177,46719325,52203029,88129734,22718875,2326638,1027181,3558915,3056506,7091493,7023624,220912900,176861501,54956352,59868960,13917608,12995324,8237027,7665931,10358694,9938818,1145534,642307,4923526,7074753,543523,58910,-4722791,-2767162,1414052,-1979494,5777535,2216559,405936,0,5,5.37,3.24,0,6543243,5907429,5803191,5001574
와이엠씨(주),060603,,27263570,,,,10218176,,,,16592572,,,,10670998,,,,15144768,,,,6594003,,,,8054374,,,,1070865,,,,0,,,,4773494,,,,503000,,,,12118802,,,,3836021,,,,32121203,,,,6374396,,,,3937091,,,,42093382,,,,9972179,,,,6035088,,,,5336835,,,,821798,,,,541168,,,,11.61,,,,10170160,,
와이엠양산기공주식회사,061987,11202046,10752367,14314499,13852396,7449233,5953842,6655445,6604424,8689401,8140114,9156537,8692747,2512645,2612253,5157962,5159650,710190,778286,2197036,1102428,707202,755805,2183362,1102428,0,0,0,0,0,0,1000000,0,0,0,0,0,1003790,677678,967328,768982,2746988,1150000,1365000,1948842,10491855,9974082,12117463,12749968,2069150,1487520,1402023,1574752,6025239,6819365,7741753,7458165,1240168,2186273,2501092,2088323,2006027,3813688,2076684,1727564,9567090,10887564,11618709,11460586,3541850,4068198,3876957,4002421,1535823,254510,1800273,2274857,2053216,-97774,2208934,632505,911398,-326112,289650,-198346,5684,0,78515,1097,0,0,15.7,0.22,2502465,2566771,4963104,4715838
와이엠에스에스(주),064523,,14117432,13801998,13712800,,979520,732944,719199,,979520,732944,719199,,13137912,13069054,12993601,,5066220,4893006,4902639,,4289220,4116006,4155639,,0,0,0,,4268814,4029000,4029000,,0,0,0,,2920,15228,21094,,0,0,0,,9051212,8908993,8810161,,0,0,0,,0,0,0,,0,0,0,,199053,282367,245570,,226902,303350,294477,,226902,303350,294477,,27849,20983,48907,,-110503,-142219,-98831,,0,12307,5866,,166723,185903,179630,,7.81,4.48,4.46,,13137562,13068704,12993251
와이엠종합건설주식회사,049225,12564111,12998634,14512672,13985195,10021982,10078082,11271735,9824463,10021982,10082478,11274110,9824463,2542129,2916156,3238562,4160732,3904021,3723707,4671420,3919578,3150417,3009709,3986617,3226394,0,0,0,0,0,0,0,0,0,0,0,0,2053268,861014,4600374,3161408,445459,1445459,200000,301000,8660090,9274927,9841252,10065616,4226422,4610236,3627634,3090182,19444033,18929754,27196129,27735421,0,4396,2375,0,1949037,1570352,1169874,889001,21994350,21266402,29150832,28711686,2550317,2336648,1954702,976265,601280,766296,784828,87264,727121,614837,779190,431719,493816,-1192255,3739360,-1438965,40072,13483,14655,13320,689.17,0,0,0,555711,540196,523578,15740
와이엠티주식회사,063920,,,27517245,42115474,,,13000212,11895958,,,14028962,13503047,,,13488283,28612427,,,16912918,28821428,,,7373684,12328821,,,5100000,11615000,,,3856446,9683032,,,0,0,,,3177471,1787868,,,1012288,435301,,,10604327,13294046,,,8120921,9193466,,,11348751,13860595,,,1028750,1607089,,,2867401,4288279,,,18097389,23054196,,,6748637,9193601,,,3881237,4905322,,,3178960,2668348,,,2889143,-1389603,,,433405,1057936,,,7.71,6.3,,,10829256,21586509
와이이십이프로젝트금융투자주식회사,045382,566414019,583681912,585630308,610017261,8803495,3635460,1635944,3380237,8803495,3635460,1635944,3380237,557610524,580046451,583994364,606637024,518293309,619780272,692642193,795949423,393606474,489761414,647743798,724484053,113908994,108100824,41946760,65643530,160000000,169800000,169800000,156450000,0,0,0,0,135952,674045,162443,384120,0,0,0,0,48120710,-36098360,-107011885,-185932161,0,0,0,0,0,0,0,0,0,0,0,0,2366685,26563143,20847023,21327929,0,0,0,0,0,0,0,0,-2366685,-26563143,-20847023,-21327929,-145778,-84219071,-71311485,-78920276,-9825683,538093,-511602,221677,4617969,57022549,55184215,60373530,1.49,15.93,14.37,14.88,522015503,542807429,546755342,569397628
와이제이건설(주),041878,28685681,9214062,3556318,,6145140,1951533,1419062,,28671681,9209622,3553682,,14000,4440,2636,,32215616,13916787,7978582,,16615616,13916787,7978582,,15320000,0,0,,2350985,1053209,1379027,,0,0,0,,279303,183571,75613,,1586418,15000,5000,,-3529936,-4702724,-4422265,,3091562,1707167,1326980,,57544957,15268452,5123470,,22526541,7258089,2134620,,10674036,5908154,1247194,,85832097,20403282,6500462,,28287140,5134830,1376992,,17613104,-773324,129798,,19439366,-1172789,280460,,277745,-95732,-107958,,2190368,431982,0,,6.38,4.61,0,,4000,4000,2196,
와이제이링크주식회사,070695,,,,12876191,,,,4464550,,,,8954566,,,,3921624,,,,11220376,,,,10085376,,,,1135000,,,,4737138,,,,0,,,,312975,,,,0,,,,1655815,,,,3332366,,,,9289784,,,,4490017,,,,2102644,,,,12445270,,,,3155486,,,,1052842,,,,502287,,,,257730,,,,272327,,,,9.2,,,,3175359
와이즈소프트(주),011866,490064,371144,197160,66762,310144,220927,97186,63572,310144,220927,97186,63572,179921,150217,99974,3190,712487,661837,636575,567617,598679,610388,587273,567617,0,0,0,0,560000,560000,560000,560000,0,0,0,0,92714,55869,38811,54192,0,0,0,0,-222423,-290693,-439415,-500855,93965,46132,47008,17682,695000,431595,244495,97661,0,0,0,0,540753,437299,362146,73018,1039835,796778,464970,103510,344835,365182,220475,5849,-195918,-72117,-141671,-67170,-312147,-68270,-148722,-61422,-110603,-36845,-17057,15380,31153,29830,27277,20883,5.56,5.33,4.87,3.73,8796,12418,9144,3190
와이즈와이어즈주식회사,066460,,,9227343,8498836,,,5090031,4468680,,,5090031,4468680,,,4137313,4030156,,,4518434,3263036,,,3818434,3263036,,,700000,0,,,62500,300000,,,0,0,,,695256,468044,,,30000,0,,,4708909,5235800,,,3742933,3237828,,,15568867,17971009,,,0,0,,,6132990,6304475,,,23655442,25188879,,,8086575,7217870,,,1953584,913395,,,1768027,730223,,,209867,-227211,,,60713,29426,,,15.92,5.54,,,538759,444394
와이즈파트너스주식회사,070585,,,,10014693,,,,9749456,,,,9749456,,,,265237,,,,5495,,,,5495,,,,0,,,,0,,,,0,,,,4680069,,,,5000000,,,,10009198,,,,0,,,,0,,,,0,,,,198581,,,,0,,,,0,,,,-198581,,,,9198,,,,-5319931,,,,0,,,,0,,,,0
와이즈플래닛(주),064797,,,7043308,,,,1329365,,,,1914392,,,,5128916,,,,5885238,,,,2301372,,,,2700000,,,,2015000,,,,0,,,,302940,,,,156212,,,,1158070,,,,739843,,,,2614734,,,,585027,,,,2330937,,,,761649,,,,-1853085,,,,-4184022,,,,-5582808,,,,211637,,,,563741,,,,23.91,,,,4534697,
와이티썬주식회사,066530,,,11081615,10684964,,,1283678,1545524,,,1283678,1545524,,,9797937,9139440,,,10900261,10090779,,,830061,885361,,,9915000,9050000,,,0,0,,,0,0,,,983795,1239135,,,0,0,,,181354,594185,,,182582,210389,,,611939,745161,,,0,0,,,161355,19131,,,1567871,1921052,,,955932,1175891,,,794577,1156760,,,211445,412831,,,830906,255340,,,564049,703674,,,10.71,6.95,,,8053937,7491440
와이티씨(주),058738,23431297,51158122,44982832,44062714,3477187,11757524,5606937,4018793,20551393,48290484,42139898,41241467,2879904,2867638,2842935,2821247,19278510,46264469,43110852,45562887,19034983,45998194,41475561,34476025,70279,68961,1094500,9840840,2500000,10432284,7833049,1506049,0,0,0,0,300773,638590,150023,394036,0,0,0,0,4152787,4893653,1871980,-1500173,2837619,8400706,4630047,2592725,3608498,6702099,0,204648,17074207,36532960,36532960,37222674,537170,742947,1114346,1144927,4486274,9669127,102473,709973,877777,2967028,102473,505325,340607,2224081,-1011873,-639602,348060,1830285,-3021673,-3557767,-1387934,337817,-488567,244013,4200,408926,1826078,2076149,0.04,2.72,13.08,20.48,2721498,2709121,2725543,2729379
와이티에스주식회사,064365,,11161551,18032732,18715902,,2085907,3963642,1825641,,3365549,6010199,3237668,,7796001,12022533,15478234,,8654329,15514362,16069089,,2471614,6032739,10695565,,5933130,9183130,4290960,,1404000,952000,1200000,,0,0,0,,262511,2053980,155999,,449000,652000,748696,,2507221,2518370,2646813,,1333730,282522,744929,,28220218,26625635,27364838,,1279642,2046557,1412027,,1854376,1894604,2015504,,30291501,29176374,29923438,,2071283,2550740,2558600,,216906,656135,543096,,130087,50106,128443,,230885,1791469,-1897981,,264175,459738,553575,,7.2,5.26,4.66,,7587141,11533170,14834881
와이피티(주),063922,,,14618110,14160788,,,6767454,5065452,,,7004008,5398421,,,7614103,8762367,,,10621709,9114886,,,5770666,4189111,,,4456000,4458000,,,2700000,3000000,,,0,0,,,778056,1167523,,,0,330000,,,3996401,5045903,,,4913639,3529190,,,10773589,14622070,,,236553,332969,,,678206,927647,,,13162290,16583423,,,2388701,1961353,,,1710495,1033706,,,1607233,1040275,,,8209,389467,,,353617,338707,,,9.88,4.53,,,5590567,6665927
와이피피(주),040899,27107235,49511319,48105246,51626884,6395986,6958747,7019560,5892053,11005943,14420853,13033118,15022373,16101292,35090466,35072128,36604511,14643226,34063371,29917891,33099830,10411041,18415474,17058358,19101651,3417000,14341700,11374998,12350000,5380578,7249202,7002416,9852207,0,0,0,0,1034601,1534461,1282276,636447,1060000,55000,55000,185000,12464009,15447947,18187355,18527054,3252770,5283512,5261663,2783145,26972203,30452706,31549136,30561370,4609957,7462106,6013558,9130320,5548816,8302021,8995255,10930062,37921002,44306515,45759037,43350968,10948799,13853809,14209901,12789598,5399983,5551787,5214645,1859537,3491628,3543938,3299408,1123699,649493,499860,-252186,-645828,494171,1305007,1088806,1092065,6.08,7.56,4.74,4.66,9111291,25672919,22610503,22056002
와이피피쏠라(주),059113,8089305,7786406,7874589,,151703,239520,685242,,151703,239520,685242,,7937602,7546886,7189347,,10829350,10786473,2359056,,10829350,10786473,265836,,0,0,2093220,,4076246,3964026,0,,0,0,0,,68846,117305,75018,,0,0,0,,-2740044,-3000068,5515533,,0,33785,0,,374517,395397,407719,,0,0,0,,55700,47727,232088,,732596,614437,702491,,358079,219040,294772,,302379,171313,62685,,-2601672,-260023,-648027,,38187,48459,-42287,,433476,433574,181097,,12.25,10.79,5.76,,7894725,7505847,7160276,
와이피피아이씨티(주),069181,,,,7827611,,,,504421,,,,2916419,,,,4911192,,,,7799946,,,,2931336,,,,4868610,,,,1998609,,,,0,,,,1021,,,,0,,,,27665,,,,374987,,,,4675724,,,,2411999,,,,1247014,,,,5917751,,,,1242027,,,,-4987,,,,-98149,,,,-143724,,,,105773,,,,3.08,,,,1667270
완도문화사랑(주),061590,16954557,16415948,15828255,15252441,1026269,991396,1019834,1054912,1026269,991396,1019834,1054912,15928289,15424552,14808421,14197529,16324147,15817230,15227621,14671961,897147,851230,826621,847961,15427000,14966000,14401000,13824000,0,0,0,0,0,0,0,0,547984,487566,429202,417403,0,0,0,0,630410,598718,600634,580480,0,0,0,12711,117792,293747,298603,0,0,0,0,0,88513,69784,91873,356672,597571,1254106,1138992,1026248,479779,960358,840389,1026248,391266,890574,748517,669576,-73328,-31692,-63581,-20154,495020,-60418,-58365,-11799,471822,922349,812505,701355,5.96,5.9,5.35,4.78,0,0,0,0
완도전복(주),054062,6455746,13826124,14178740,15661161,5651258,9210733,9264546,13699296,6032875,9773129,9944196,14528009,422871,4052995,4234544,1133152,3556042,5292362,5293714,6478715,539248,3192362,3793714,6478715,3000000,2100000,1500000,0,0,10000,2947500,5000000,0,0,0,0,925328,995503,831359,3837662,3000000,5315000,4933756,6528756,2899703,8533762,8885026,9182445,1550566,2045045,2240472,2485907,8092996,20768304,23104878,23622045,381617,562397,679650,828713,817714,1323694,2199515,2247694,8340007,22107636,25480853,26152712,247011,1339332,2375975,2530667,-570703,15638,176460,282973,-468750,260403,284764,247419,-2451461,-1081163,-164144,3006302,24247,39657,116125,111449,1.62,0.78,2.29,2.22,261484,1028903,1089293,947151
완주흰여울주식회사,054303,54797154,57863281,55809601,52864890,1112238,3744973,3579729,2620944,1112238,3744973,3579729,2620944,53684916,54118307,52229873,50243946,49580515,52798030,51080875,48458726,5310515,3165985,2997321,2023022,44270000,49632045,48083555,46435705,0,0,0,0,0,0,0,0,31708,1798377,0,0,0,0,1691931,618523,5216639,5065251,4728726,4406164,0,0,0,0,0,0,0,0,0,0,0,0,81900,626123,692537,3781024,0,3535404,3511913,3422806,0,3535404,3511913,3422806,-81900,2909281,2819376,-358218,-51555,-151389,-336525,-322562,-1357638,1766669,-1798377,0,0,3062158,3156391,0,0,6.3,6.22,0,53684916,0,0,0
왕림개발주식회사,048902,7925188,9438462,7885383,8362543,83828,52888,60746,81769,155395,62497,69362,91235,7769793,9375965,7816021,8271308,8334335,9190764,7384404,8071329,7944335,7850764,6049404,6461329,0,900000,900000,900000,7748822,6909726,5953221,6393704,0,0,0,0,1828,1610,1417,4257,0,0,0,0,-409147,247698,500978,291214,80882,50415,51721,45585,1745728,824392,230860,150623,71567,9609,8616,9466,415598,509656,533570,352690,1969463,996555,428805,337970,223735,172163,197945,187347,-191862,-337492,-335625,-165343,-315595,656845,253280,-209764,-4967,-219,-193,2840,132528,133397,105334,48065,1.73,1.71,1.44,0.68,7769793,9375965,7816021,8271308
