구분,항목,자산(*),자산(*),자산(*),자산(*),당좌자산(*),당좌자산(*),당좌자산(*),당좌자산(*),유동자산(*),유동자산(*),유동자산(*),유동자산(*),비유동자산(*),비유동자산(*),비유동자산(*),비유동자산(*),부채(*),부채(*),부채(*),부채(*),유동부채(*),유동부채(*),유동부채(*),유동부채(*),장기차입금(*),장기차입금(*),장기차입금(*),장기차입금(*),단기차입금(*),단기차입금(*),단기차입금(*),단기차입금(*),사채,사채,사채,사채,현금 및 현금성자산(*),현금 및 현금성자산(*),현금 및 현금성자산(*),현금 및 현금성자산(*),단기예금(단기금융상품)(*),단기예금(단기금융상품)(*),단기예금(단기금융상품)(*),단기예금(단기금융상품)(*),자본(*),자본(*),자본(*),자본(*),매출채권(*),매출채권(*),매출채권(*),매출채권(*),매출원가(*),매출원가(*),매출원가(*),매출원가(*),재고자산(*),재고자산(*),재고자산(*),재고자산(*),판매비와관리비(영업비용)(*),판매비와관리비(영업비용)(*),판매비와관리비(영업비용)(*),판매비와관리비(영업비용)(*),매출액(영업수익)(*),매출액(영업수익)(*),매출액(영업수익)(*),매출액(영업수익)(*),매출총이익(손실),매출총이익(손실),매출총이익(손실),매출총이익(손실),영업이익(손실),영업이익(손실),영업이익(손실),영업이익(손실),당기순이익(순손실),당기순이익(순손실),당기순이익(순손실),당기순이익(순손실),현금의 증가(감소)(*),현금의 증가(감소)(*),현금의 증가(감소)(*),현금의 증가(감소)(*),이자비용,이자비용,이자비용,이자비용,차입금평균이자율,차입금평균이자율,차입금평균이자율,차입금평균이자율,유형자산(*),유형자산(*),유형자산(*),유형자산(*)
(주)손정완,041654,18877092,18843980,17140125,18924228,7568113,6292784,4029720,4931166,15644331,15577763,14039255,15913792,3232760,3266216,3100870,3010436,3756334,4511691,2970283,3490957,3077810,3670659,2018110,2580483,0,0,0,0,0,600000,73480,0,0,0,0,0,1649630,578318,4201,1787835,25200,0,0,0,15120758,14332289,14169842,15433271,5734653,5614751,4042956,3164684,11886435,10505702,11275022,10530973,8076219,9284980,10009534,10982626,18665586,21360109,20424906,20126827,31817469,32857063,32401238,34095413,19931034,22351362,21126216,23564440,1265448,991252,701310,3437613,3553785,1211531,1968785,3263429,578020,-1071312,-574117,1783634,4020,10249,50404,1215,1.61,3.42,14.97,3.31,749496,870073,614366,478001
(주)손정이앤씨,054153,86614055,149288519,191906094,209437750,79415501,15537700,21644695,69508893,86207854,148386404,191290487,209155564,406201,902115,615607,282186,112043016,151078531,200495664,219138981,112003160,45123307,88943037,218996310,0,105900000,111438000,0,106079482,2461926,1566459,1730812,0,0,0,0,9390,4698914,2526682,10704569,0,0,0,0,-25428961,-1790012,-8589570,-9701231,0,204020,14932581,58237804,0,0,77483547,135364683,6792353,132848704,169645792,139646671,2506927,8057520,5033118,3142433,0,0,82571110,143615100,0,0,5087563,8250417,-2506927,-8057520,54445,5107984,-3371317,23638949,-6799558,-1111661,-2299393,4689524,-2172232,8177887,783109,6183850,7873252,6245479,0.75,4.94,5.7,5.3,42876,538790,49973,27439
(주)솔라,059579,8029037,7636131,,,5117,36524,,,5117,36524,,,8023921,7599607,,,7270488,6813576,,,973081,497493,,,6292000,6292000,,,405300,476800,,,0,0,,,5117,32191,,,0,0,,,758549,822555,,,0,0,,,0,0,,,0,0,,,574681,659782,,,168437,179773,,,168437,179773,,,-406244,-480009,,,44370,61277,,,-40134,27075,,,174538,141668,,,2.61,2.1,,,7364151,6519837,,
(주)솔라루체,061901,20468141,20286372,20777059,24130589,11063229,7105061,8118375,7240625,15223898,15031038,16292073,19035963,5244243,5255334,4484986,5094626,15451567,20697230,13638141,19809913,5883601,16563046,9091963,18155943,1200000,4000000,4331040,1066422,1642943,1650000,398207,4965380,0,0,0,0,3946705,1954046,3078532,2449550,240000,0,330000,273619,5016574,-410857,7138918,4320676,6874767,9288945,6023981,5845541,8738682,15133032,25610170,26737931,4160669,7925976,8173698,11795337,3258959,10337768,11687822,12182280,12851179,19853898,39590466,36887677,4112497,4720865,13980296,10149746,853538,-5616903,2292475,-2032534,-313030,-7280370,1226314,-2818242,3696117,-1992658,1124485,-628982,1209799,1537495,749335,348646,17.32,12.01,9.13,4.97,4952666,4804831,4115136,3955857
(주)솔라파크코리아,056407,212492863,192836009,,,110100699,32442516,,,143971567,64130132,,,68521296,128705877,,,143697153,155322521,,,132173707,146826704,,,10600000,7566665,,,62155065,77675796,,,0,0,,,169759,104566,,,0,0,,,68795710,37513488,,,88229300,31327880,,,512024103,217697429,,,33870868,31687617,,,12802093,11063903,,,543656648,210635475,,,31632545,-7061954,,,18830452,-18125857,,,17517095,-31282222,,,-10742406,-65193,,,3835505,4967638,,,6.04,5.65,,,67402660,85429084,,
(주)솔라파크코리아,057039,64935840,116329541,188570652,110545460,25903804,41619007,38417312,39218559,26843133,46563726,57955433,45728449,38092707,69765815,130615220,64817011,44373686,148941035,224351983,137339018,35572520,80510183,217083061,59017045,8713830,25313830,5239999,99242534,5000000,24410152,100762806,1865101,0,0,0,0,1672668,246186,412745,263047,0,0,0,0,20562154,-32611494,-35781331,-26793558,23459501,11332362,29925865,39169493,136112978,79870204,90732624,121896501,939329,4944719,19538121,6509890,5294014,7429182,11200877,12650993,145437924,66764416,90274202,107271533,9324946,-13105788,-458423,-14624967,4030931,-20534970,-11659300,-27275960,13406699,-54867690,-35595979,7906038,1662092,-1426482,166559,-149698,1390978,2754282,7106354,9181690,9.52,8.66,8.13,9.06,58264,374278,92796185,60756715
(주)솔렉스플랜닝,030193,20537092,14148016,,,6571283,5017515,,,17164733,11139096,,,3372359,3008920,,,17018175,21270377,,,16582575,19365209,,,0,0,,,14340394,15107136,,,0,0,,,2377,12143,,,25046,6530,,,3518917,-7122361,,,171560,0,,,45645,-214874,,,10593450,6121581,,,1461142,3283467,,,659898,202132,,,614253,417006,,,-846890,-2866461,,,-4237377,-10641278,,,-17554,9766,,,1571633,2889770,,,11.05,19.63,,,2578288,2539178,,
(주)솔로몬그룹,041269,176264128,62490289,,,59878762,57942708,,,176038004,62266388,,,226124,223901,,,244504416,130435190,,,184501416,105082190,,,60000000,25000000,,,155207600,78192600,,,0,0,,,30502290,10002586,,,0,0,,,-68240289,-67944901,,,10945545,33852653,,,48270876,96364315,,,116159242,4323680,,,7432975,10827671,,,69633786,130457264,,,21362909,34092949,,,13929934,23265278,,,-4116221,295388,,,2809473,-20499704,,,18724951,32710626,,,8.84,20.55,,,3878,1902,,
(주)솔로몬에스티,066834,,,12224325,9621862,,,10046775,4208290,,,10402774,4672509,,,1821551,4949353,,,9647180,6920073,,,7077505,4957967,,,626654,0,,,0,648028,,,0,0,,,541727,97643,,,1324879,328932,,,2577145,2701788,,,5216065,2655543,,,35426540,35015866,,,355999,464219,,,6643008,6902278,,,42377696,42318261,,,6951156,7302395,,,308148,400117,,,564661,124644,,,-364281,-444084,,,167441,251607,,,13.03,8.04,,,968360,2014385
(주)솔루에타,048431,19332928,31904989,43874376,,8581258,15317634,19247405,,12074706,19273005,26068687,,7258222,12631984,17805689,,15885884,18924687,30505192,,12411033,16594628,21198088,,3260173,1471513,3807500,,4660000,5320000,6120000,,0,0,0,,635744,1607082,459947,,390000,201000,321000,,3447044,12980302,13369184,,7906708,12958121,19634018,,18280234,29454725,42487234,,3493448,3955371,6821282,,3948755,6385405,9774975,,23720638,41912438,62834905,,5440404,12457714,20347671,,1491648,6072309,10572696,,1233348,5267795,5287752,,429252,971338,-1147135,,463464,527393,1361581,,4.93,5.57,12.86,,5822384,11390747,15860049,
(주)솔루젠,060700,7800979,6378718,,,5953852,2587800,,,6977671,2915342,,,823308,3463376,,,7309794,5084310,,,7264454,3268585,,,0,1700000,,,535000,773000,,,0,0,,,412212,477110,,,14000,14000,,,491185,1294408,,,5345795,1652903,,,13192923,9474460,,,1023819,327542,,,2106834,2147583,,,15560533,11973175,,,2367610,2498715,,,260776,351132,,,198580,337541,,,134668,64899,,,56943,156157,,,21.29,10.38,,,171183,2715559,,
(주)솔리드이엔지,070929,,,,21108574,,,,13443441,,,,15093031,,,,6015543,,,,20949770,,,,14452369,,,,3909000,,,,1612273,,,,0,,,,242621,,,,3600,,,,158804,,,,8249791,,,,31195317,,,,1649590,,,,8238902,,,,39683866,,,,8488549,,,,249647,,,,243189,,,,136482,,,,336300,,,,9.72,,,,4150694
(주)솔비어패럴,071102,,,,10706463,,,,6729446,,,,10186733,,,,519729,,,,8851629,,,,7691629,,,,160000,,,,5407960,,,,0,,,,389896,,,,760448,,,,1854834,,,,2143407,,,,19048431,,,,3457288,,,,3737214,,,,23181959,,,,4133529,,,,396315,,,,138822,,,,365520,,,,256136,,,,7.8,,,,142591
(주)솔텍,052682,12669961,11233706,10825323,9810545,81496,225827,1121802,1859240,2793858,2382142,3223743,3019880,9876104,8851564,7601581,6790665,20152994,14996073,10794581,7167721,12201129,9078527,8104991,6775590,7831908,5763930,2638722,392131,2955000,3000000,2241048,1900000,0,0,0,0,6615,30974,21381,303956,0,0,0,0,-7483033,-3762366,30742,2642824,90715,74448,1085236,1550823,28882722,31282066,34117387,33141975,2712362,2156315,2101941,1160639,416037,0,109504,751487,30182648,33114371,36865217,35998853,1299926,1832305,2747830,2856877,883889,1832305,2638326,2105391,-779020,497972,2824263,2612082,-23866,24358,-9592,282574,357021,679123,243345,132869,2.29,4.96,2.65,2.4,8984584,8031515,7245651,6197612
(주)솔트룩스,069229,,,,6724505,,,,4465189,,,,4465189,,,,2259316,,,,2089922,,,,973380,,,,705413,,,,0,,,,0,,,,2712888,,,,182500,,,,4634584,,,,1706761,,,,2275086,,,,0,,,,5185248,,,,8000672,,,,5725587,,,,540338,,,,576096,,,,1115411,,,,41740,,,,7.94,,,,1054
(주)솔트웍스,071283,,,,3801577,,,,2544370,,,,2544370,,,,1257207,,,,1231683,,,,1174033,,,,0,,,,600000,,,,0,,,,999534,,,,0,,,,2569894,,,,1010063,,,,3729388,,,,0,,,,783418,,,,4535944,,,,806557,,,,23139,,,,13401,,,,963097,,,,27242,,,,9.08,,,,327386
(주)솔팩,067050,,,13918648,15788231,,,3867859,5608484,,,6671643,7845576,,,7247005,7942655,,,10211086,10994157,,,5418586,4517202,,,4770500,6346955,,,2010000,1110000,,,0,0,,,735702,1278290,,,0,0,,,3707562,4794074,,,1721307,2715107,,,5840424,9588726,,,2803784,2237092,,,1540619,2175263,,,8408995,12734528,,,2568571,3145802,,,1027952,970539,,,857907,1086512,,,212221,542587,,,176585,319563,,,5.07,4.32,,,6549631,7213088
(주)송강중공업,046445,123529118,146383888,135662173,111348117,9640341,14946074,9406468,7031398,10012116,15749693,9908109,7441985,113517002,130634194,125754065,103906132,95099925,106260293,101201638,85702893,73666542,90755693,86736848,82128232,21401700,15504600,14464790,3482290,47900708,52822226,57081985,48572342,0,0,0,0,633328,29648,37962,42242,520449,623729,313722,12,28429193,40123594,34460536,25645224,7437002,12243734,8287544,5925289,68303130,57726224,65982017,65311739,371775,803619,501641,410587,3086460,3581510,4117821,3188170,79451800,65106584,68521620,66390614,11148671,7380359,2539603,1078875,8062211,3798849,-1578218,-2109295,3240437,45708,-5574499,568704,362957,-603681,8315,4280,4375697,4668989,4899297,4458643,6.02,6.05,5.91,6.12,111303192,127002654,122024253,100882866
(주)송덕패키징,064930,,11538711,11443585,11926422,,2874111,2608171,2255075,,3641235,3518315,3657813,,7897476,7925270,8268609,,2825530,2607155,2704185,,1622707,2263549,2351791,,988000,96000,0,,500000,1500000,1200000,,0,0,0,,93466,499142,116795,,241020,734620,263220,,8713181,8836430,9222236,,2388893,1113733,1716265,,13503345,9124766,11417042,,767124,910145,1402738,,1232495,1493015,1218970,,16496934,10916459,13100511,,2993589,1791693,1683469,,1761094,298677,464499,,1631353,211249,429806,,53831,405676,-382346,,66634,61474,38061,,8.96,3.87,2.55,,6463806,6395987,6480573
(주)송도에너지,065151,,8859790,8287202,,,2431855,2066986,,,2431855,2066986,,,6427934,6220216,,,7214949,6562336,,,5899336,5337697,,,1106238,1018379,,,4686460,4621409,,,0,0,,,11096,1149,,,0,8000,,,1644841,1724866,,,2150070,1669068,,,7299585,7945295,,,0,0,,,165715,169799,,,7767826,8304414,,,468241,359119,,,302526,189320,,,256950,80024,,,9,-9947,,,360813,342768,,,12.46,6,,,6421734,6218616,
(주)송도헬스케어네트웍스,064204,,,94098488,83494388,,,19960206,11231987,,,19960206,11231987,,,74138282,72262401,,,65854518,54798162,,,26790713,12000712,,,18540760,28540000,,,0,0,,,0,0,,,18856391,8955748,,,0,0,,,28243970,28696226,,,721311,1121075,,,0,0,,,0,0,,,160656,5750620,,,655738,12719421,,,655738,12719421,,,495082,6968801,,,15546,1707624,,,18856391,-9900644,,,400583,4177588,,,1.68,8.69,,,61946969,61164443
(주)송둘라모터스,069780,,,,2822837,,,,932176,,,,1733120,,,,1089717,,,,1606704,,,,756959,,,,849745,,,,238499,,,,0,,,,19687,,,,79272,,,,1216133,,,,811774,,,,6060781,,,,800944,,,,703747,,,,6985599,,,,924818,,,,221071,,,,217726,,,,-5012,,,,47284,,,,8.69,,,,1065235
(주)송림푸드,067174,,,10671468,12124511,,,3466243,4879230,,,3947489,5473756,,,6723978,6650755,,,5758779,6501950,,,370637,990497,,,4524600,4502320,,,0,0,,,0,0,,,184028,1056957,,,786350,1127000,,,4912689,5622562,,,2403255,2427006,,,7818245,9035273,,,481246,594527,,,2531684,2773133,,,11052812,12771975,,,3234567,3736702,,,702883,963569,,,700177,859873,,,102783,872929,,,81491,177135,,,3.6,3.92,,,6675420,6335637
(주)송백개발,049587,58016008,60662341,63668359,67277433,49082831,49311100,7179,7684,49082831,49311100,7179,7684,8933178,11351241,63661180,67269749,58143511,60805430,63829652,67457265,58143511,60805430,0,1584,0,0,50172305,50777164,49847730,50157941,0,0,0,0,0,0,8172,1849,2166,2670,0,0,0,0,-127503,-143088,-161293,-179832,0,0,0,0,0,0,0,0,0,0,0,0,9411,5790,5691,5639,0,0,0,0,0,0,0,0,-9411,-5790,-5691,-5639,-18865,-15585,-18205,-18539,-2771,-6324,318,504,9474,9820,12536,12879,0.02,0.02,0.02,0.03,8933178,11351241,63661180,67269749
(주)송산수목원,060794,6726126,6975088,,,19625,4941,,,19625,4941,,,6706502,6970147,,,7274578,7551298,,,7274578,7547913,,,0,0,,,7155976,7476465,,,0,0,,,8120,357,,,0,0,,,-548452,-576210,,,0,0,,,0,0,,,0,0,,,122738,27166,,,0,0,,,0,0,,,-122738,-27166,,,-122716,-27758,,,-75541,-7764,,,0,0,,,0,0,,,6701502,6970147,,
(주)송산특수엘리베이터,046659,,14073664,16373576,16971400,,8192457,8903691,2653254,,8192457,8910675,2653254,,5881207,7462902,14318146,,9749445,10765867,9741592,,6088478,9020019,9008197,,2511647,791655,558179,,3830600,4418699,4693953,,0,0,0,,627666,290612,367215,,220000,134000,69000,,4324219,5607709,7229807,,1759970,1127834,1445423,,9102996,7317508,4546866,,0,6984,0,,1294296,1086126,1053260,,9936121,8571407,6225291,,833126,1253899,1678425,,-461171,167773,625165,,-564137,73571,1772098,,403656,-337055,76604,,405508,602836,587430,,5.52,7.85,7.25,,4887949,6264838,6062698
(주)송스,017012,59528898,57675367,65616369,80680779,12423615,11635619,19141050,25806126,24723749,23531986,31051815,37816324,34805150,34143381,34564554,42864454,45117462,39577639,36449074,35917407,40882049,35340223,32426011,30627036,4206891,4201417,3987064,5263371,20236161,21637501,18962731,16085000,0,0,0,0,4784142,3250012,7159158,6193708,3860926,3401227,6069702,14185281,14411436,18097727,29167295,44763372,2730937,4340161,4946464,4363270,86789479,99659706,81677569,77299694,12300134,11896367,11910765,12010198,14429906,14601851,10625404,9444539,104614265,118857975,99474566,99170716,17824787,19198269,17796997,21871022,3394881,4596417,7171593,12426483,4364464,4234040,11978091,15993755,-2812191,-1534130,3909146,-965449,1336177,1463026,1316302,1081861,5.03,5.79,5.37,4.77,25282673,24543186,21186074,21194240
(주)송악종합건설,044660,9667367,9161736,8970798,8964246,6457,12301,10022,13649,7409808,6811243,6808964,6812591,2257559,2350493,2161834,2151655,9795614,9587612,9661387,9852160,6742764,5850562,5635837,6335200,0,0,0,0,6736961,5830369,5590045,6308445,0,0,0,0,5992,5797,4857,6676,0,5000,5000,5000,-128247,-425876,-690589,-887915,0,0,0,0,0,604410,2510,0,7403352,6798942,6798942,6798942,388776,405271,427435,327049,144202,709317,165206,128474,144202,104907,162695,128474,-244574,-300364,-264740,-198575,-260172,-297629,-264712,-197326,-8867,-195,-940,1818,0,0,0,0,0,0,0,0,2096659,2189593,2160934,2150755
(주)송운,044508,21952157,22150518,21726057,19587863,4870299,5312555,5060440,3244155,4870299,5312555,5060440,3244155,17081857,16837963,16665617,16343708,19407308,20749817,17757605,14483776,16671144,17929194,14776036,11544492,0,0,0,0,16515061,17791951,14614265,11395000,0,0,0,0,25372,338920,148014,208567,4502725,4490296,4204057,0,2544848,1400701,3968453,5104087,0,0,0,0,0,0,0,0,0,0,0,0,1369131,1397013,1482826,1412314,1639924,1743770,1840212,1884805,1639924,1743770,1840212,1884805,270794,346757,357385,472491,-1438610,-1144148,2565954,1137432,-28025,313548,-190906,60553,662592,646151,661597,458637,3.82,3.77,4.08,3.53,16914583,16670689,16430520,16192681
(주)송원,018105,65157932,64550170,61670297,80289237,13980210,14273521,15024021,23407163,14337530,14679501,15315061,23470394,50820402,49870669,46355236,56818843,39779226,36734205,31826514,70396167,37481411,35611579,30678844,26152693,614600,439000,263400,41000000,16512197,14087000,10993000,17408896,0,0,0,0,106754,282534,579008,1772993,600000,20000,0,0,25378706,27815965,29843782,9893069,2057809,4673565,3952923,498625,9173982,10858550,10611831,6387514,357319,405980,291039,63231,25480881,26197210,25150306,13324724,40578266,43972367,40795385,19265613,31404284,33113818,30183554,12878098,5923404,6916608,5033248,-446626,1900776,2437258,2132395,-4856528,-91269,175780,296474,1193985,1224420,954663,629071,1817151,6.13,5.97,4.81,5.2,47430447,46448782,45231374,44832773
(주)송죽사,015749,12333482,12037147,12162157,12003480,1077239,857127,1074859,971378,1077239,857127,1074859,971378,11256242,11180019,11087298,11032102,9459788,9078635,9147845,9028547,7542718,6960275,309506,6913572,0,0,6705000,0,7231216,6720000,0,0,0,0,0,0,591998,533733,62407,157618,0,0,0,721235,2873693,2958511,3014312,2974932,122796,115625,141930,90630,0,0,0,0,0,0,0,0,2068117,2188399,2306435,2359748,2869745,3047629,3156326,3054080,2869745,3047629,3156326,3054080,801628,859230,849891,694332,322002,384818,405801,310620,540642,-58265,-471326,95211,409133,411392,361567,338006,5.65,5.9,5.39,5.04,11167245,11008893,10895103,10719307
(주)송학,048256,,,22887708,23525238,,,15153308,6971591,,,17797273,9120009,,,5090436,14405229,,,7174772,2740454,,,7174772,2522704,,,0,0,,,1314695,50654,,,0,0,,,5573459,529416,,,5100797,3913417,,,15712936,20784784,,,3152281,762260,,,27965856,24244057,,,2643965,2148418,,,26406395,22394156,,,61987132,53676565,,,34021276,29432508,,,7614881,7038351,,,7069758,5371200,,,5546766,-5044042,,,5539,3897,,,0.42,0.57,,,2509736,13289313
(주)송학건설,067613,,,11558504,19271717,,,8835023,15237789,,,8835023,15237789,,,2723480,4033928,,,2938463,9556951,,,2938463,9541951,,,0,0,,,2212000,6613813,,,0,0,,,1677711,1010288,,,543000,0,,,8620041,9714766,,,6169571,13481527,,,40601113,51668340,,,0,0,,,1663809,2589356,,,44408927,56486357,,,3807814,4818017,,,2144005,2228660,,,1522976,1094726,,,1310051,-667424,,,304073,403776,,,27.49,9.15,,,88484,68062
(주)송학식품,059265,32851764,32331520,36039686,37318352,8319675,9985555,10188187,10503310,10381934,12145891,12505765,12801435,22469830,20185628,23533921,24516917,27999191,26565865,31684248,32245160,23360272,24471507,21642590,23507050,4032360,1466650,3260500,1608095,17767958,17530983,15204919,15249334,0,0,0,0,55531,102621,67417,231580,342189,0,0,0,4852573,5765654,4355438,5073191,7626537,9155560,8759178,8994654,32143596,33224605,36790836,35240099,2062259,2160336,2317578,2298125,11136141,11733557,13347237,13028106,46388401,47612015,50581432,51141652,14244805,14387410,13790596,15901553,3108665,2653853,443360,2873447,1055872,912099,-1411534,719973,-88164,47090,-35204,164162,1439296,1669056,1629440,1684024,7.01,8.06,7.36,6.97,21943767,19157986,22096457,22453105
(주)송현홀딩스,015397,145414492,164083818,183238458,201870485,56413500,41722344,32779380,24184457,63650486,51013106,32861101,25975705,81764006,113070712,150377357,175894780,89544426,107981676,102647593,117737766,86210928,97699331,80161887,96638322,1160000,8456550,12800000,6400000,36935600,60433209,43840000,63700000,0,0,0,0,5972,2792918,11083855,812496,7571626,4208432,0,0,55870067,56102142,80590865,84132719,38650238,30017991,683429,11616278,202201477,223374224,0,111798299,7236986,9290762,81721,1791247,9450318,11914535,36613,1380464,231460388,251491232,15802,115369733,29258911,28117008,15802,3571434,19808593,16202473,-20811,2190969,11337803,12797555,45096484,-525645,-2303674,2786946,8290937,-10271360,3221318,3188121,2111422,3067831,7.19,5.38,3.19,4.42,33790133,49086690,3177117,5698020
(주)송화엔지니어링,042948,15656319,20991244,17322563,16633453,7365794,14478283,10955045,10646870,7471983,14737863,11032529,10834757,8184336,6253381,6290034,5798695,7260810,11555452,7599249,6191163,7213592,11442646,7476032,6051803,0,0,0,0,0,1317371,1500000,1500000,0,0,0,0,2941237,3674319,4453830,3817002,0,0,0,0,8395508,9435793,9723315,10442290,4494186,9536441,6510118,7416780,26303565,35191422,19317481,20245073,106189,259580,77484,187888,3084135,4056652,3848203,2920674,30156270,40852504,23623788,23913882,3852705,5661082,4306307,3668809,768570,1604430,458104,748136,570022,1040284,366038,718975,2805714,733081,779511,-636828,42686,13225,86004,73592,10.95,2.01,6.11,4.91,5655447,3761854,3707685,3683842
(주)수경디앤씨,069683,,,,11148749,,,,375494,,,,375494,,,,10773255,,,,10400416,,,,329002,,,,9501415,,,,0,,,,0,,,,18690,,,,50000,,,,748332,,,,0,,,,0,,,,0,,,,585326,,,,521628,,,,521628,,,,-63698,,,,-195114,,,,-81511,,,,147367,,,,3.1,,,,10734255
(주)수도권서부자원순환센터,051659,17060910,14277260,20850062,36418042,4033417,3748182,3180380,2079722,4050610,3766206,3230486,2240844,13010300,10511055,17619576,34177198,6309678,3802663,9813291,25409736,1462980,1265670,7954410,21733502,3195420,2522700,1849980,3667260,0,0,6600000,18700000,0,0,0,0,1950259,2003021,2088827,450200,0,0,0,0,10751232,10474597,11036772,11008307,2079549,1732194,1078653,1360506,10577023,12805461,11854575,11701345,17193,18024,50107,161122,2420684,2130579,2004207,1731631,15795749,17577908,14807050,13809775,5218726,4772446,2952475,2108430,2798042,2641867,948268,376799,2080683,2623365,637246,57036,-477288,52762,85807,-1638628,173660,161967,150095,229411,4.69,4.7,2.44,1.43,6661924,6596265,12126743,26473635
(주)수도상사,043383,14764724,16442335,16640312,16121383,14367885,16127957,16323753,15766103,14550296,16302261,16505973,15951239,214427,140074,134339,170143,14304651,15995576,16131728,15679841,14118026,15825004,16131728,15679841,0,0,0,0,0,0,0,0,0,0,0,0,196741,301942,340105,335276,0,0,0,0,460073,446759,508584,441542,14162848,15835751,16039623,15440767,31333412,34945576,36671316,35737150,182412,174304,182220,185137,3728121,3340692,3215807,3387963,35332073,38394871,40016071,39110837,3998661,3449295,3344755,3373687,270540,108604,128948,-14276,5425,48152,64823,-51043,-62518,105201,38163,-4829,0,0,0,0,0,0,0,0,80907,56315,43071,28447
(주)수도프리미엄엔지니어링,070159,,,,8858259,,,,4223748,,,,4739669,,,,4118590,,,,9189335,,,,9189335,,,,0,,,,1998000,,,,0,,,,329528,,,,340422,,,,-331076,,,,3168976,,,,15027914,,,,515921,,,,4162380,,,,18525926,,,,3498012,,,,-664368,,,,-909777,,,,201764,,,,332435,,,,13.3,,,,586756
(주)수산씨에스엠,024821,98384237,84110053,66239381,71092084,21393847,26847059,13197584,23382983,44626030,48298201,33951554,41392926,53758207,35811851,32287827,29699158,53192935,38554742,33990459,34279312,44336009,30140242,30520863,30464714,7000000,7000000,0,0,11212540,9500000,12500000,10500000,0,0,0,0,3787918,14528435,943755,6466047,1952678,140203,0,6000000,45191302,45555311,32248922,36812772,16291249,13538864,12598757,11421553,84059726,78035568,57575105,71881487,23232183,21451142,20753969,18009943,15139337,16153315,13088509,14148251,103042855,97416338,74517838,95256150,18983129,19380770,16942733,23374663,3843792,3227455,3854224,9226413,523867,1160348,3179217,7940292,-29193,10754477,-13580060,5754861,2462688,1297672,598637,599333,9.72,7.48,4.13,5.21,27598347,26576543,25616194,25039841
(주)수산아이앤티,045408,19107870,24034555,29552610,35570186,16992886,21372853,25907058,31564646,16992886,21372853,25907058,31721246,2114984,2661701,3645551,3848940,1856098,1348466,1305041,1637438,1836098,1328466,1265041,1562338,0,0,0,0,0,0,0,0,0,0,0,0,2509340,2813073,3378162,3647286,11000000,15000000,19000000,24500000,17251772,22686088,28247568,33932748,3734298,4186864,4085198,4018528,1211676,0,0,0,0,0,0,156600,2241672,4881813,5892595,5943730,10235189,11554597,12528546,13054894,9023513,11554597,12528546,13054894,6781842,6672784,6635951,7111164,5768091,5713454,6102559,6564836,-560276,303733,565089,269124,0,0,0,0,0,0,0,0,927862,1035874,1667337,1586749
(주)수산에너솔,047972,,,,9664174,,,,1782818,,,,2906489,,,,6757686,,,,7029184,,,,6609463,,,,170000,,,,4070000,,,,0,,,,644547,,,,0,,,,2634990,,,,1195341,,,,6154049,,,,1123670,,,,856660,,,,6750789,,,,596741,,,,-259919,,,,-673891,,,,52264,,,,394100,,,,6.61,,,,6486726
(주)수산이앤에스,065934,,,,117033017,,,,17277198,,,,17537516,,,,99495501,,,,80880606,,,,32636997,,,,3803182,,,,19000000,,,,0,,,,837959,,,,145707,,,,36152411,,,,14573286,,,,44077049,,,,260318,,,,9918079,,,,56151292,,,,12074243,,,,2156164,,,,-560277,,,,-2245609,,,,2783151,,,,10.15,,,,7897048
(주)수산인더스트리,015421,52999657,63688431,71994132,86284360,30526450,33511745,39204602,48891735,30526450,33511745,39204602,48891735,22473206,30176686,32789529,37392625,8493023,10380683,11204817,13976132,5775932,6515693,6336464,9758807,0,0,0,0,1200000,1200000,1700000,1700000,0,0,0,0,4378135,3045699,3105470,7272823,21080000,22290000,26000000,32300000,44506633,53307747,60789315,72308228,1922420,2798192,4107045,4475878,24633295,32763487,38737306,46693280,0,0,0,0,3054777,3026338,3648638,3875225,32817088,42766618,49767276,62659299,8183792,10003131,11029970,15966020,5129015,6976793,7381332,12090794,7028677,8272814,8945472,11632936,1992046,-1332436,59771,4167354,24855,29695,25759,39829,1.66,2.47,1.78,2.34,6363296,5387919,5969149,6700925
(주)수서에너지,059368,12299498,11831118,14037130,14321277,7105879,4516520,4834344,4796881,7161492,4575436,4880599,4878884,5138006,7255682,9156531,9442393,11421889,10589790,12424583,12743641,4121889,5289790,5124583,9243641,7300000,5300000,7300000,3500000,0,0,0,2650000,0,0,0,0,2725233,652622,1106117,946866,54356,113701,186960,367353,877609,1241328,1612547,1577636,784805,1100765,704268,762270,15071130,17663677,16129257,13289532,55614,58917,46255,82002,1800461,1995605,2162895,1978512,17429513,20455341,19096633,15776465,2358383,2791664,2967376,2486933,557922,796060,804481,508421,225591,363720,371219,-34911,2376579,-2072611,453495,-159251,496247,536917,520961,417843,6.05,5.97,5.82,4.15,1452588,1245550,1042557,925955
