구분,항목,자산(*),자산(*),자산(*),자산(*),당좌자산(*),당좌자산(*),당좌자산(*),당좌자산(*),유동자산(*),유동자산(*),유동자산(*),유동자산(*),비유동자산(*),비유동자산(*),비유동자산(*),비유동자산(*),부채(*),부채(*),부채(*),부채(*),유동부채(*),유동부채(*),유동부채(*),유동부채(*),장기차입금(*),장기차입금(*),장기차입금(*),장기차입금(*),단기차입금(*),단기차입금(*),단기차입금(*),단기차입금(*),사채,사채,사채,사채,현금 및 현금성자산(*),현금 및 현금성자산(*),현금 및 현금성자산(*),현금 및 현금성자산(*),단기예금(단기금융상품)(*),단기예금(단기금융상품)(*),단기예금(단기금융상품)(*),단기예금(단기금융상품)(*),자본(*),자본(*),자본(*),자본(*),매출채권(*),매출채권(*),매출채권(*),매출채권(*),매출원가(*),매출원가(*),매출원가(*),매출원가(*),재고자산(*),재고자산(*),재고자산(*),재고자산(*),판매비와관리비(영업비용)(*),판매비와관리비(영업비용)(*),판매비와관리비(영업비용)(*),판매비와관리비(영업비용)(*),매출액(영업수익)(*),매출액(영업수익)(*),매출액(영업수익)(*),매출액(영업수익)(*),매출총이익(손실),매출총이익(손실),매출총이익(손실),매출총이익(손실),영업이익(손실),영업이익(손실),영업이익(손실),영업이익(손실),당기순이익(순손실),당기순이익(순손실),당기순이익(순손실),당기순이익(순손실),현금의 증가(감소)(*),현금의 증가(감소)(*),현금의 증가(감소)(*),현금의 증가(감소)(*),이자비용,이자비용,이자비용,이자비용,차입금평균이자율,차입금평균이자율,차입금평균이자율,차입금평균이자율,유형자산(*),유형자산(*),유형자산(*),유형자산(*)
(주)동진전기,014296,11918752,12466881,13688860,15175649,3546260,4277102,4154647,2912568,6152848,6729806,7118438,7461206,5765903,5737076,6570422,7714444,8630904,8837561,9537679,10576935,5961014,6935332,7565369,8071064,2650320,1888730,1972310,2505871,3467192,3700000,4419027,4270835,0,0,0,0,549565,527824,211085,16790,264000,485000,385000,89000,3287848,3629321,4151181,4598715,2227741,2681106,2340381,1857812,6570570,7417226,7691540,6242068,2606588,2452704,2963791,4548638,1900047,2152797,2255614,2222326,9099047,10217332,10678077,9241601,2528477,2800106,2986537,2999533,628431,647309,730922,777207,331593,341473,521861,447534,-49449,-21741,-316739,-194295,321277,286861,366734,385034,5.05,4.4,5.45,5.21,2068240,1681808,1663296,1481641
(주)동진정공,030760,17477446,17446065,12187348,7280890,6022975,5128820,2417100,842195,12497092,12626463,8775053,4429223,4980355,4819602,3412295,2851667,14776017,16356152,10291583,9321101,14473380,15818992,9941043,8932821,60090,212500,114130,258310,12040976,12921828,8616192,7234415,0,0,0,0,25855,96057,7627,6922,67216,61216,1001982,1216,2701429,1089914,1895765,-2040211,2386511,2017997,1373780,1384378,4868986,5872253,5563987,5545546,6474117,7497643,6357954,3587028,1089486,1473861,1419996,1032947,7004931,7340498,4560387,2483721,2135945,1468245,-1003600,-3061824,1046459,-5616,-2423597,-4094772,-359092,-1611516,305851,-3935976,-71799,70202,-88430,-705,965858,1095664,778646,437555,7.49,8.59,7.05,5.32,3076920,2849662,2355855,1845227
(주)동진주공,017776,27425677,30504550,26452137,26740472,10644011,13132029,9146545,9629259,11762452,15095882,10701918,11127446,15663226,15408669,15750219,15613026,15451976,18838840,15495140,15716677,13634347,17556503,14222507,14497550,0,0,0,0,6587000,7833809,8469125,9743751,0,0,0,0,132132,255014,111382,63522,1083676,1518716,1160055,170000,11973702,11665710,10956996,11023795,6048542,9558368,6812609,5861200,34793758,36035554,35142029,28643232,1118441,1963853,1555373,1498187,2960215,5044199,4595740,3741590,40941699,41425235,39888007,33450429,6147941,5389681,4745979,4807198,3187726,345482,150239,1065608,1443046,-289064,-709964,54066,-2171552,122883,-143632,-47860,510885,534316,530468,508498,6.87,7.41,6.51,5.58,13123844,12893206,12838010,12638737
(주)동진크로텍,052350,13794887,12236044,14286165,13318211,2945752,958076,1937514,1326468,5971921,4630309,6182290,5405516,7822966,7605735,8103876,7912696,15492222,14673046,14275314,13873366,6767570,6879211,8288780,13563662,8595629,7661473,5834854,125000,1444380,3572781,5441666,11812380,0,0,0,0,130053,90241,101844,94974,2000,24000,0,0,-1697335,-2437003,10851,-555155,2653987,670245,1653616,1054777,10387505,8825550,5664435,5189605,3026168,3672233,4244776,4079048,1017904,1021307,1196737,1112252,12071366,9981616,8480975,5919534,1683861,1156067,2816540,729930,665958,134760,1619804,-382323,-508752,-739767,1775083,-566117,123708,-39812,11602,-6870,458478,515465,626853,601921,3.91,4.14,4.96,4.9,7762898,7555567,8053865,7862574
(주)동진텍스컴,043591,,12817071,13175820,18225794,,12782671,13175820,15387554,,12782671,13175820,15387554,,34400,0,2838240,,12710,2200,1036736,,12710,2200,1036736,,0,0,0,,0,0,0,,0,0,0,,2494,9901,8791,,7947213,12789422,14934018,,12804361,13173620,17189058,,0,0,0,,0,0,0,,0,0,0,,54086,28813,970992,,0,0,0,,0,0,0,,-54086,-28813,-970992,,394813,369259,4015438,,-1147,7408,-1110,,0,0,198,,0,0,0,,0,0,2838240
(주)동진판지,014298,33620201,37580486,40429888,40921787,14092480,14450880,16512084,13307320,15671203,16067405,17794600,14965282,17948998,21513081,22635288,25956506,30356646,30498171,31700380,30685852,28787049,28324434,29248446,28023933,28822,13588,12740,11866,22502541,23633837,22416440,20460312,0,0,0,0,3074757,3427410,6273589,3263017,0,0,0,0,3263555,7082315,8729508,10235936,18162962,14031501,13360186,13212257,32540773,36259806,36509464,36799129,1578723,1616525,1282517,1657962,4170449,4618418,5018923,5292693,38194560,43111156,44672825,44325140,5653787,6851350,8163362,7526011,1483338,2232932,3144439,2233317,439524,474060,1675204,1589414,-390989,352653,2846179,-3010572,1089018,1104814,1048549,786401,4.67,4.78,4.55,3.67,17694861,21208779,22323903,25701702
(주)동진해상교역,059664,11373892,11864011,11658910,11067182,5600510,3962811,3768781,5266371,7790891,8423066,7927045,8611558,3583001,3440945,3731865,2455624,8399377,8397631,7891177,6842268,6881377,7940631,7499177,6719018,1000000,435000,365000,96250,3218412,3498851,4917703,4047831,0,0,0,0,190387,576847,52318,270680,793000,60000,75000,80000,2974515,3466380,3767733,4224914,3177929,1698943,2221547,3389094,11107110,9140721,8045502,9150269,2190381,4460254,4158264,3345188,1374257,1333224,1109493,1143916,12860054,11530958,9726245,10678869,1752943,2390237,1680742,1528600,378686,1057013,571250,384685,615694,491865,301354,457181,-516933,386460,-524529,218361,163185,351285,353144,309036,3.52,6.87,6.63,6.12,3125108,3136146,3452210,2172430
(주)동창,029563,37752240,33158233,30488723,30100021,15406720,14674951,13907730,11165841,37103114,32562555,28580949,27909831,649126,595679,1907774,2190190,23607927,16731153,13052893,12782107,11400395,5568026,2928712,4408369,0,0,0,0,8138498,2748559,0,0,0,0,0,0,3633817,3192465,4425686,2298086,10100000,9805375,7000000,6600000,14144313,16427081,17435830,17317914,475535,979137,1763958,1811277,85738138,64438350,64288630,76152366,21696394,17887604,14673219,16743991,2516812,2729528,2387630,2556461,89096045,70681409,67235842,79039179,3357907,6243059,2947212,2886813,841096,3513531,559583,330352,7255598,2282767,1008750,-117916,-1368111,-441352,1233221,-2127600,2751466,1082156,1042810,679739,67.62,19.88,75.88,0,67702,14914,6370,57505
(주)동천,043615,24635004,24332475,26291270,36213554,6749938,6404035,6833861,11649959,10928314,10230767,10888230,16613212,13706690,14101708,15403040,19600342,16062235,15352544,16859978,24533191,14942235,12671491,14428216,20309027,1100000,2633230,2299998,3941666,6710994,5038322,5801055,7041055,0,0,0,0,561987,1009827,111670,510731,0,0,6000,3000,8572769,8979931,9431291,11680363,6163039,5337547,6333779,10687275,29290157,34773628,36400782,48059794,4178376,3826732,4054369,4963253,1319434,1420226,1992489,2546231,31088117,36601872,39159651,51450113,1797960,1828244,2758869,3390318,478525,408018,766381,844088,247573,407163,451360,578196,248569,444840,-898158,399061,349517,282116,255524,305478,4.78,3.45,3.08,3.09,12761159,13095871,14418197,18588024
(주)동특,030147,29150702,31776361,32017403,33159156,9325358,9202034,8019152,8952546,9448709,9322067,8113124,9011855,19701993,22454294,23904279,24147301,18992884,22050947,22204449,22771394,18847500,22005372,22163620,22544560,0,0,0,0,14672175,17250120,17126172,17126536,0,0,0,0,527597,453055,952809,873129,2369029,1922197,330000,1005117,10157818,9725414,9812954,10387762,6282278,6747156,6580935,6700685,42612908,45559568,47163430,47502391,123352,120033,93972,59309,2435865,2567300,2196432,2108139,45214536,48520073,50452316,51036084,2601628,2960505,3288885,3533693,165763,393205,1092453,1425554,-508409,-432405,168687,574808,-285717,-74541,499754,-79679,797581,995724,963040,730578,5.98,6.24,5.6,4.27,18716192,21405906,22471237,22105680
(주)동하개발,026308,21967384,44958760,45321287,46173287,961121,23702499,24421133,25599219,963689,23705623,24424639,25602424,21003695,21253137,20896647,20570863,13943537,36121132,35823732,35731736,3407092,24974783,24938383,24646387,0,0,0,0,3000000,24384000,24000000,24000000,0,0,0,0,556087,500309,1270776,1514484,0,0,0,0,8023848,8837627,9497555,10441551,283223,286873,291511,299571,0,0,0,0,2568,3124,3507,3205,2221095,2602181,2455935,2361598,3642137,3868868,3909746,3965001,3642137,3868868,3909746,3965001,1421043,1266687,1453810,1603403,1017882,813780,659927,943997,-864686,-55777,770466,243708,86487,502123,1480744,1295195,5.77,3.67,6.12,5.4,21001999,21250258,20894973,20568667
(주)동하정밀,046965,15933001,16863104,15928923,16002534,2651780,5035891,3669473,4383834,5652580,7470343,6248020,6912827,10280421,9392761,9680903,9089707,12958272,13790826,12679537,12752556,7877938,8035243,8258504,9701624,4852123,3617310,2321041,1311400,3267710,3175000,3934656,4050000,0,0,0,0,34792,5760,33287,377171,774000,924000,334000,354000,2974729,3072277,3249386,3249977,1615042,3750400,2924927,3093509,31242061,38531019,34973396,30475340,3000800,2434452,2578548,2528993,1443305,1594298,1547524,1880226,32850047,40685104,37059664,32580190,1607987,2154085,2086268,2104850,164682,559787,538744,224624,-311635,97548,177108,-199408,12218,-29032,27527,343884,417917,423241,454772,456930,4.64,4.39,4.71,4.74,8608589,7960517,7850412,6965472
(주)동해그랜드관광호텔,058580,40011592,39615753,41281300,41173207,400666,482497,383812,456764,400666,482497,383812,456764,39610926,39133256,40897488,40716442,36471001,36669709,39063368,38851161,6565368,4294536,1443505,912493,29787447,32226829,37442467,37749668,2210000,2210000,0,200000,0,0,0,0,149238,448039,137461,399510,195000,0,195000,0,3540591,2946044,2217932,2322045,16929,30359,45155,42991,0,0,0,0,0,0,0,0,3238127,3685644,4382046,4514071,2682894,3973050,4596212,5157931,2682894,3973050,4596212,5157931,-555232,287405,214166,643860,-1473185,-594547,-728111,104113,74480,298801,-310578,262049,914341,919919,927959,665671,3.07,2.69,2.48,1.73,39437116,38797446,40556278,40123120
(주)동해기계항공,029471,28138901,35143545,42892443,47940441,14690565,15737007,24979912,27733124,16514142,22118772,28419531,31136938,11624759,13024774,14472913,16803503,3760257,5992445,5276033,5026411,3505010,5199370,4678433,4605211,82000,500000,457600,291200,460000,800000,1400000,1200000,0,0,0,0,106260,10881,1464094,2544888,13194126,14002981,21175810,23574706,24378645,29151100,37616410,42914030,1013269,1074967,1237514,486743,17712097,23115701,26834912,25442317,1823577,6381765,3439619,3403814,3815591,4145518,4633798,5517348,26626109,31870562,39823430,35926943,8914012,8754861,12988517,10484626,5098421,4609343,8354719,4967278,5281620,4772456,8504750,5297620,-2756538,-95379,1453212,1080795,82656,34494,80023,64926,2.85,3.15,4.88,3.65,10892764,12412585,13734966,14164019
(주)동해기공,048342,14992293,11509215,12847579,9347985,9282396,5079194,11033673,7859951,9783896,5735723,11384723,8329404,5208397,5773493,1462857,1018581,10674326,11855977,12683277,8996519,8938485,11098227,12594210,8951315,1642350,757750,78361,37270,2873718,3453334,2251684,2023605,0,0,0,0,24735,393066,11308,370043,0,0,1800,0,4317967,-346761,164302,351466,7429789,3234396,9653361,6079327,12804275,13145472,21321912,14630268,501500,656529,351050,469452,1777236,1190431,1207763,1194964,14920266,13634003,23195804,16370355,2115991,488531,1873893,1740087,338755,-701899,666130,545123,85080,-1043529,2108315,187164,-40320,368331,-381759,358735,322238,309939,292724,126476,6.26,6.19,7.79,5.58,5204882,5700721,603370,564499
(주)동해식품,059017,11668708,12614807,15245007,16398370,3802807,5287753,7156377,7437631,6450084,7228267,10063958,9765499,5218624,5386540,5181049,6632871,9691636,9577624,11887441,12627533,5332460,6369832,7420471,10327320,4125360,2907611,4214273,1995063,3698906,4741469,6015326,5951831,0,0,0,0,42489,1021,12114,52504,700,700,3700,42700,1977072,3037183,3357566,3770836,2557671,4086323,4904015,5053962,15889450,15377036,15091523,18657658,2647277,1940514,2907582,2327868,1279161,2399633,3190020,3059913,18059830,18952353,19112496,22572369,2170379,3575317,4020974,3914711,891218,1175684,830954,854797,374297,560111,320383,413271,37677,-41468,11093,40390,509490,574745,531718,543199,6.9,7.43,5.95,5.25,5199174,5247090,5043199,6386231
(주)동해임산,056301,28037347,42597033,52646450,51278950,4087942,5799458,8564647,6882016,4087942,5799458,8564647,6882016,23949405,36797575,44081803,44396935,13712186,30577960,12949435,12953978,42697,375062,12930827,12918010,13600000,30100000,0,0,0,0,0,12900000,0,0,0,0,4077957,5621438,5465965,3776882,0,0,3000000,3000000,14325162,12019072,39697014,38324973,0,0,0,0,0,0,0,0,0,0,0,0,875004,1232625,994372,923049,0,0,0,0,0,0,0,0,-875004,-1232625,-994372,-923049,-2398163,-2306090,-2171212,-1372042,3206550,1543481,-155473,-1689083,1482938,951436,1277429,622150,8.05,4.35,5.94,4.82,23784000,36419503,43978466,44293598
(주)동해종합기술공사,066379,,,16078643,17534469,,,10784200,11733920,,,10784200,11733920,,,5294443,5800549,,,12132230,11450715,,,7449363,10074894,,,2275912,251205,,,225000,1470000,,,0,0,,,182025,100884,,,0,0,,,3946412,6083754,,,5901052,3060131,,,10470079,12291601,,,0,0,,,4317986,4537433,,,16353034,19022187,,,5882955,6730586,,,1564968,2193153,,,827373,923750,,,173901,-81141,,,431929,518496,,,16.8,9.79,,,1539536,2194705
(주)동현씨스텍,066684,,,14544975,4024585,,,2006097,440920,,,10235749,487454,,,4309226,3537131,,,9514186,11591944,,,1981639,11591944,,,7445967,0,,,1063839,0,,,0,0,,,1184459,209318,,,291436,0,,,5030789,-7567359,,,460298,226729,,,12558837,3793867,,,8229652,46534,,,1817642,2901411,,,14136264,5958896,,,1577427,2165028,,,-240214,-736383,,,913598,-1839935,,,1038137,-975140,,,368880,798612,,,8.67,18.77,,,3478431,3365133
(주)동호스톤,058541,9682408,8942355,,,6130080,4813419,,,6446820,5397631,,,3235588,3544723,,,7093346,6159096,,,6980459,5997889,,,0,0,,,2934039,2997885,,,0,0,,,1591,53626,,,0,0,,,2589061,2783259,,,3207147,3492625,,,5272048,4510990,,,316739,584213,,,498573,637692,,,6373050,5571673,,,1101002,1060682,,,602430,422991,,,314410,195234,,,-5845,52034,,,192806,220382,,,6.76,7.43,,,2441171,2589487,,
(주)동호스포츠,063679,,15840535,13590565,18047872,,7568688,5602159,8033022,,11867860,9858620,14540104,,3972674,3731944,3507768,,9575102,7116528,11432724,,9113626,6726882,10965219,,0,0,0,,4625140,3582828,2861695,,0,0,0,,517957,139130,63491,,280000,140000,310730,,6265433,6474036,6615148,,5460345,4990220,8027525,,16791255,9997141,14011303,,4299172,4256462,6507082,,5516637,5170834,8265442,,23232923,15640211,22596726,,6441668,5643070,8585424,,925031,472236,319982,,407721,208603,141111,,472102,-378827,-75639,,121151,180856,176412,,5.24,4.41,5.47,,2480048,2385203,2321302
(주)동호통상,063667,,14034794,14318216,14022857,,183812,182886,91643,,183812,182886,101827,,13850981,14135330,13921030,,13854811,14130702,13831928,,12228399,12108602,11994062,,1626412,2022100,1837866,,12053360,11940000,11820000,,0,0,0,,106010,100919,48633,,0,0,0,,179983,187515,190929,,64202,30816,23864,,588842,8542,5768,,0,0,10184,,1496520,1884188,1857669,,2695596,2939118,2636145,,2106754,2930576,2630377,,610234,1046388,772707,,-274491,7532,3415,,27459,-5091,-52286,,840014,1029931,915582,,12.28,7.45,6.63,,13035981,13335330,13121030
(주)동호파트너스,052150,30346061,32530966,25222387,12900171,21110373,17715884,10811659,7153420,27540568,31231296,23813216,12182624,2805493,1299670,1409171,717547,23434722,27477405,22700243,15584465,23386791,27411192,22523671,15426545,0,0,0,0,742129,9068940,7231560,2008895,0,0,0,0,348994,1592920,478314,405927,300000,0,15000,0,6911339,5053561,2522144,-2684294,18308595,11365632,5173116,1690270,36635448,3905413,14346459,15358602,6430195,13515412,13001558,5029204,4141578,1835983,2726770,2509452,40666323,4447610,16415802,14735758,4030876,542196,2069342,-622844,-110702,-1293787,-657427,-3132296,221917,-1857778,-2531417,-5206438,318287,1243925,-1114606,-72386,320,201628,741264,604218,0.06,4.11,9.01,12.7,1746567,489339,638880,559996
(주)동화,042067,14194896,16458913,14145349,21288745,3195186,3600986,2621278,5125715,6588861,8970279,6641944,8860620,7606035,7488634,7503404,12428125,10275051,12417785,9440712,15509788,5509977,7485238,4787581,8610554,4324514,3722450,3296678,5543420,2450000,2741828,600000,1808570,0,0,0,0,126484,12899,33008,883839,50000,545000,148561,22910,3919845,4041128,4704637,5778956,2698573,2611124,2127284,4200514,34136611,41921849,41495010,43985710,3393675,5369293,4020666,3734905,2180108,3481321,2784232,3486516,36914745,45868985,45267814,48990911,2778134,3947136,3772804,5005201,598025,465815,988572,1518685,346214,121284,718433,1074320,116184,-113585,20109,850831,376777,405465,344262,258429,5.35,5.53,5.27,3.58,7195954,7287725,7144482,11603553
(주)동화뉴텍,045706,16097091,17848262,22321306,25306801,4460859,4623913,6184283,5790780,7608371,9035170,10088958,9904762,8488721,8813092,12232348,15402039,10583875,11062641,14321883,15741288,8657447,9456129,9155305,7881494,1301760,899840,3356720,6112500,3750508,5083450,5189875,4201165,0,0,0,0,826904,470873,1093825,871830,180000,0,62869,142869,5513217,6785621,7999423,9565513,2839514,2896403,4454029,4541780,13732920,13989416,14902691,13531547,3147512,4411257,3904675,4113982,1745523,2624860,3137090,2647104,16953131,17969245,20123488,18113633,3220211,3979828,5220797,4582086,1474688,1354968,2083706,1934982,1045798,1272405,1468962,1566090,501358,-356031,622952,-221995,349473,400776,426906,269790,6.17,6.37,5.48,2.8,7855945,8024399,11758780,15142131
(주)동화식품,046274,16234454,16630445,15123342,14593664,2462339,3162886,2547467,2845690,2995230,3692673,2974812,3339305,13239225,12937772,12148530,11254359,10957077,11032844,10582664,10991837,2882915,9361075,8833668,9039536,7358080,930940,1041280,1557870,620000,6479121,6520260,6980000,0,0,0,0,96671,309416,42702,429906,291041,0,0,0,5277377,5597601,4540678,3601827,1950399,2446642,2189839,1914789,18018372,17819285,19680137,17334959,532890,529787,427344,493615,1136541,1158050,1911590,1652824,20220245,19768054,21128130,18208601,2201872,1948769,1447992,873642,1065331,790719,-463598,-779182,665355,320224,-828226,-938852,-10446,212745,-266714,387204,658313,559999,478395,429742,7.01,6.73,6.02,5.04,13112292,12596733,11867234,11122314
(주)동화아이엔디,066443,,,9581711,22614189,,,2220010,8975071,,,3611442,10895095,,,5970268,11719094,,,8058778,18617386,,,2506122,5881169,,,4980130,12316429,,,644665,3014041,,,0,0,,,214049,6986,,,86500,0,,,1522933,3996803,,,1112519,2387742,,,6644871,8056756,,,1391432,1920024,,,1541944,1392416,,,8689007,10413212,,,2044137,2356457,,,502193,964040,,,306095,314749,,,41098,-207063,,,163341,487742,,,5.81,4.66,,,5922349,11262977
(주)동화인더스트리,065123,,18162176,25186495,27148624,,8764399,9791804,11070091,,8893968,12908046,14572073,,9268208,12278449,12576551,,10239750,12664526,9599197,,7014372,7564063,4659884,,2414300,4152510,3583390,,2750000,2750000,2350000,,0,0,0,,3168586,3027955,3674364,,150000,600000,600000,,7922426,12521969,17549427,,644514,722277,1418688,,23033571,26154076,28358327,,129569,3116243,3501982,,2764698,1940701,2239235,,31541433,34058065,36818996,,8507862,7903988,8460669,,5743164,5963287,6221434,,4279815,4673403,5027457,,2029672,-140632,646410,,282882,293920,321553,,10.96,4.71,4.65,,9023732,12216821,12514833
(주)동화특수강,046355,25597103,24074425,24951124,26666877,3210076,4331934,3490390,4396442,14427867,16013761,17078497,18382190,11169236,8060664,7872627,8284687,16347142,15351104,15921136,17493225,14834507,14140867,14686733,17296282,1158000,900000,900000,0,7395670,7443137,8767200,11425258,0,0,0,0,8942,47647,5688,18657,0,0,0,0,9249961,8723320,9029987,9173652,2486029,3967922,3443477,4044349,12953611,12494702,12691417,12140948,11217791,11681826,13588107,13985748,1208330,1528784,1308068,1434986,15684250,14285901,15518361,14509681,2730639,1791199,2826944,2368733,1522309,262415,1518876,933747,145452,288663,380631,127001,-15322,38704,-41958,12968,936138,836934,700164,681597,7.36,7.57,6.36,5.45,9108971,6270383,6223204,6521062
(주)동화휘셔리컴패니,029428,34607313,58662071,53112381,49794906,9541776,7839833,9839410,8183448,14211694,18714182,12575197,9178572,20395618,39947889,40537185,40616334,24323738,49002710,45513042,41786362,16813615,20982304,20360506,22654746,3986150,25020405,23755536,15316990,11990000,11643000,10203000,10141092,0,0,0,0,49323,28489,20306,80059,360000,480000,811219,95000,10283575,9659362,7599340,8008544,4445417,5094753,6498766,5678610,69180582,54947598,46391202,31763663,4669918,10874349,2735787,995124,1526634,2461286,2904550,2784933,71885895,58446600,47505621,36257848,2705313,3499002,1114419,4494185,1178679,1037716,-1790132,1709252,736207,-624213,-2060022,409204,-896774,-20834,-8183,59753,735350,1404770,1561954,1374865,6.2,4.77,4.06,3.96,16840960,36062087,35786545,36010681
(주)동환물산,014333,24203786,27155866,22850048,22206394,9165123,10389383,5968534,6179745,9848561,10952335,6566372,6892156,14355225,16203531,16283676,15314238,13021270,12954946,9545553,8139880,9018842,9646837,6753509,5749354,2699520,2023460,1427150,912050,3000000,3500000,3275854,3000000,0,0,0,0,479927,1321142,106886,669220,756000,1995000,476000,896000,11182516,14200920,13304495,14066515,7369448,6664513,5038769,4423657,26019725,24668557,22141415,20156458,683438,562952,597838,712411,2486738,2611023,2592491,2515669,28880612,26848027,23161557,23234839,2860887,2179470,1020143,3078380,374148,-431553,-1572348,562711,79747,-1351943,-1765919,423606,-282334,841215,-1214256,562334,292766,254711,218636,166423,4.4,4.03,3.78,3.42,9311016,12343364,11889440,10739021
(주)동훈아이텍,017079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)동훈와이케이,043900,11288516,10825050,9138057,,1518133,1043557,290311,,2382404,1707538,954291,,8906111,9117512,8183766,,9031712,8737589,6978686,,8919022,8609865,6885395,,0,0,0,,4700000,4550000,3685762,,0,0,0,,132044,942489,27677,,1249809,0,0,,2256804,2087460,2159372,,0,0,0,,1173732,477549,90164,,864271,663981,663981,,3051240,3090921,3118074,,5130707,3591816,3491667,,3956975,3114267,3401503,,905735,23347,283429,,613299,-169344,71912,,43002,810444,-914811,,270817,283565,217941,,5.7,6.13,5.29,,8582938,8341967,8112680,
(주)동훈칸스빌,058652,12851611,12822715,7015050,6531721,2974396,3905868,4460647,5059527,2974396,3905868,4460647,5059527,9877216,8916847,2554404,1472194,17767065,19159058,20558279,21699770,1444579,2836572,4225233,5350724,16322485,16322485,16333045,16349045,0,0,0,0,0,0,0,0,8285,1690,1660,1487,0,0,0,0,-4915453,-6336343,-13543228,-15168048,0,0,0,0,0,0,0,0,0,0,0,0,64714,11980,8004,13974,0,0,0,0,0,0,0,0,-64714,-11980,-8004,-13974,1461948,-1482461,-7552603,-2655133,-1548529,-6595,-30,-173,1375400,1386713,1391741,1127691,8.26,8.5,8.52,6.9,0,0,0,0
(주)동흥개발,059615,10414754,8145428,,,1301611,1276850,,,5596182,3392856,,,4818572,4752572,,,9216466,6303756,,,5428661,2709845,,,1050000,700000,,,1913000,1913000,,,0,0,,,1217062,176742,,,2300,0,,,1198288,1841672,,,0,0,,,4816905,2582461,,,4294571,2116006,,,547161,569138,,,6736860,4124274,,,1919955,1541813,,,1372794,972675,,,1000539,643384,,,1122168,-1040320,,,285586,152039,,,7.69,5.45,,,4818572,4752572,,
(주)동희,014337,173262950,178676275,185330317,198138100,75908930,66441587,67441595,73330439,82558807,74750854,78583995,79737957,90704143,103925421,106746322,118400143,78047853,69597014,72312815,65881692,68905914,66427334,59345533,51783370,6000000,0,10000000,10000000,22759000,23787000,15000000,10000000,0,0,0,0,1874560,309231,6507407,5404213,11780662,1198418,1243560,1288064,95215097,109079261,113017502,132256408,50116321,54897266,38861293,42735686,132836379,142923106,145912024,179087247,6649878,8309267,11142401,6407518,16850735,20154721,20546229,21139200,152862383,155551302,168850616,208339119,20026003,12628196,22938592,29251872,3175269,-7526524,2392363,8112672,8446591,8675626,8627669,18499996,-14882814,-1565329,6198176,-1103195,787695,1490904,1030877,918381,3.82,5.67,4.23,4.08,39746885,42427381,46892982,40345885
(주)동희,017782,17856994,34971821,44799575,49881711,2119398,559448,11048514,12766647,2652077,1432588,11085407,15890461,15204916,33539233,33714168,33991250,10061380,26424150,33717947,36790847,564103,11086931,10949955,13688072,0,3000000,0,0,0,10647000,0,0,0,0,0,0,858494,135449,1491046,823695,1013460,0,2034180,1900000,7795613,8547671,11081628,13090864,48102,295629,5901534,6320727,1153485,1490977,10999736,28750462,532679,873140,36893,3123814,1030592,1777631,2598727,2501882,2650086,3440384,16985792,37726705,1496601,1949407,5986056,8976243,466009,171776,3387328,6474360,-3000156,151725,2533028,4386946,329809,-723045,1355598,-667351,0,94409,170003,88872,0,1.38,2.04,5.92,14940784,32382062,32503858,32217086
(주)동희산기,044108,14703177,27356427,22582581,26079363,9118354,21659808,16519300,20953778,9497552,22174520,17146234,21521424,5205625,5181907,5436347,4557940,17563024,29583727,34233123,25058657,17109013,28978185,33567682,24305192,0,0,0,0,11783400,10145940,9840000,4000000,0,0,0,0,981985,3885408,237692,2250849,0,0,0,0,-2859848,-2227299,-11650542,1020706,7259786,16669543,15314116,17830767,22072518,43059572,45247163,52674444,379198,514712,626934,567646,3096553,3044181,4086406,3095463,16512669,46822087,41033346,69325563,-5559849,3762515,-4213817,16651119,-8656402,718335,-8300223,13555655,-9291613,632548,-9423243,11758071,24042,2903423,-3647716,2013157,435470,545321,749493,353238,6.17,4.97,7.5,5.1,94005,108530,224063,185351
(주)동희산업,045502,304582453,397713636,430980389,510303390,61144005,95986947,89446446,122327468,66400307,105033398,101718881,135277991,238182146,292680237,329261507,375025399,70526863,137739541,147533098,190345663,63745079,106099297,103427851,117896667,0,16250000,29050000,67800000,16022340,42826514,40965565,25000000,0,0,0,0,1337841,1686688,11962875,8435735,8000000,1545000,5957253,8106840,234055590,259974095,283447291,319957727,38546956,62640715,51390062,71691548,146870508,171022773,182350986,185445471,5256302,9046451,12272436,12950522,23475976,24726820,29266262,27185276,172000651,189433278,217697855,223524590,25130143,18410505,35346869,38079119,1654168,-6316315,6080607,10893842,22718491,34382669,32361666,39899792,-2694108,348847,10276187,-3527140,267926,1977659,3442807,4381655,1.52,4.45,4.31,4.36,70095851,89783704,104037297,129596665
