구분,항목,이자보상배율(이자비용),이자보상배율(이자비용),영업이익(손실),영업이익(손실),자본금(*),자본금(*),차입금의존도,차입금의존도
삼지금속공업주식회사,050110,34.99,27.66,6057417,3263013,1100000,1100000,29.08,6.41
삼지석재공업주식회사,015178,12.79,3.02,4337849,1694893,2000000,2000000,11.4,35.87
삼지토건(주),043997,-4.2,4.08,-1596062,1513196,1400000,1400000,37.2,32.56
삼진공업(주),053478,-0.98,1.94,-26186,90087,300000,300000,12.9,13.43
삼진공작주식회사,015179,13.73,11.68,1068033,885066,900000,900000,13.01,15.94
삼진기업주식회사,024180,1.74,19.59,192951,1027980,555750,555750,26.01,9.45
삼진물산주식회사,015180,1.86,2.4,1655422,2421344,7580000,7580000,46.79,42.73
삼진산업주식회사,015182,1.3,1.07,815854,778385,3750000,3750000,54.77,64.61
삼진인베스트(주),051266,,999999999,,-16920,,4580730,,45.17
삼진정공(주),010538,5.68,4.22,4567619,5363277,2333000,2333000,40.9,43.11
삼진파워텍(주),047228,-1.77,-2.55,-600423,-877706,500000,500000,43.94,73.6
삼진프라스틱공업주식회사,053035,0.05,1.38,16546,544125,800000,800000,59.36,57.35
삼창기업주식회사,015187,2.24,1.62,7880415,7973912,2500000,2500000,40.24,54.18
삼창기연주식회사,044291,1.59,0.74,763111,454299,2000000,2000000,45.81,39.85
삼창빌딩경영(주),017975,66.07,75.18,262811,453642,4800000,4800000,0.01,1.33
삼창화학공업(주),049800,-2282.97,,-965695,,210000,,8.99,
삼척문화방송(주),015191,999999999,90.43,433824,155274,900000,900000,0,0.28
삼척온천주식회사,043557,0.27,1.54,68488,360556,1500000,1500000,85.77,84.65
삼천리열처리(주),015192,1.17,-2.45,108676,-280195,1000000,600000,15.45,39.4
삼포산업주식회사,010321,1.46,3.04,3795233,6569591,7764705,7764705,44.43,55.07
삼표로지스틱스주식회사,028637,8.26,45.16,1449534,4975167,1455765,1455765,5.27,0.69
삼표자원개발주식회사,044987,999999999,999999999,-91834,-120714,119850,119850,21.29,28.25
삼표피앤씨주식회사,021700,7.52,5,7575434,4776646,4600045,4600045,11.63,11.82
삼풍건설주식회사,015202,29.85,38.65,1529444,2355067,16805490,16805490,0,0
삼풍관광(주),015203,5.36,2.5,5828166,4707155,100000,500000,14.83,18.83
삼피케이기업(주),049763,0.93,,339027,,500000,,83.99,
삼하(주),051478,999999999,999999999,-1499,-11673,100000,100000,99.03,99.13
삼해상사주식회사,024216,0.12,1.31,104441,1208603,4000000,4000000,50.85,37.91
삼혁엔지니어링주식회사,052169,71.25,999999999,849885,454252,100000,100000,0,0
삼현씨앤에스주식회사,057314,,0.87,,397993,,650000,,71.66
삼협개발주식회사,010322,-0.07,-0.09,-63811,-76245,13000000,13000000,81.64,84.59
삼협기공(주),056385,,2.48,,702720,,410000,,34.55
삼협종합건설주식회사,040951,-1.42,0.49,-587600,162641,1300000,1300000,72.92,73.38
삼형기업(주),015215,999999999,,-317554,,50000,,0,
삼형종합건설(주),049903,-2.13,-0.13,-987898,-60322,1900000,1900000,35.71,36.58
삼호강재주식회사,044213,,25381.4,,2030512,,301800,,20.62
삼호건설주식회사,015218,7.67,,17385654,,2000000,,73.68,
삼호건설주식회사,020078,-0.41,-0.53,-1663160,-3193496,1055000,1055000,113.78,108.58
삼호건영(주),051215,4.42,1.92,257339,153309,400000,400000,2.78,8.21
삼호산업주식회사,015219,0.52,3.33,1431931,8813041,1000000,1000000,65.19,55.14
삼호실업주식회사,039115,1.19,1.43,1127362,1878807,50000,50000,76.96,60.01
삼호아이앤디주식회사,043985,4.68,3.79,8548309,10468359,1880000,1880000,49.91,56.84
삼호아이엔디주식회사,050956,-1.82,1.05,-394543,638951,700000,1300000,84.46,67.87
삼호제강주식회사,029430,7.16,27.87,1008055,3333292,3200000,3200000,64.83,96.81
삼호조선(주),020314,2.03,5.75,4423746,41272402,2315400,24302400,9.79,24.16
삼호조선해양(주),056623,,999999999,,-135146,,10000000,,0
삼호철강주식회사,038952,2.85,1.12,745481,787336,150000,150000,35.78,40.88
삼호해운주식회사,015221,0.16,0.35,1220495,4253638,3100000,3100000,68.38,31.6
삼화강봉주식회사,024230,18.54,327.53,5610225,11771569,379685,379685,0,8.73
삼화건설주식회사,015224,5.23,13.47,162506,234149,2145000,2145000,0,0
삼화고분자공업(주),015225,-5.91,-13.28,-1599181,-1629677,3000000,3000000,44.65,0
삼화기업(주),015226,-4.56,-11.05,-329907,-833731,610000,610000,41.54,39.54
삼화모방공업주식회사,024234,4.5,0.78,229885,54521,1500000,1500000,10.19,14.29
삼화무역(주),052442,999999999,999999999,-4422,3192,607500,607500,0,0
삼화비철공업(주),015228,2.85,1.2,1722711,628257,500000,500000,46.04,39.52
삼화상운주식회사,024237,-0.45,1.92,-193489,1303237,2500000,2500000,28.08,32.11
삼화석유주식회사,015230,2.13,1.32,793437,474767,150000,150000,1.77,3.46
삼화식품주식회사,015231,4.68,10.11,1514630,2323565,1900000,1900000,38.9,14.69
삼화실업(주),015232,-2.66,1.67,-1249951,636100,2638940,2638940,62.78,48.35
삼화실업주식회사,015233,0.58,0.89,398968,543755,2560000,2560000,69.61,84.36
삼화인쇄주식회사,015234,1.96,-0.49,2138484,-939552,40000000,40000000,23,33.94
삼화정밀주식회사,029242,2.77,2.54,1689072,2209661,1950000,1950000,62.57,51.42
삼화제분(주),015235,4.69,0.82,4465970,1270030,8711535,8711535,30.99,66.67
삼화제지주식회사,015236,1.54,0.51,4058325,1581089,4000000,4000000,43.92,44.48
삼화주철공업(주),024246,1.32,1.39,1095896,1479907,450000,450000,53.99,43.48
삼화텍콤주식회사,015239,-4.34,,-1232777,,3333340,,75.07,
삼화통신공업(주),017986,1.42,1.41,1630610,2362709,1410000,1410000,33.2,37.03
삼화피티에스주식회사,024240,1.1,4.67,322576,1459219,600000,600000,44.94,23.22
삼환강업(주),039620,1.98,2.87,2130991,4548910,2000000,2000000,51.88,48.79
삼환종합기계공업주식회사,024253,538.08,8.04,1865511,873961,3000000,3000000,0.48,20.47
삼환컨소시엄주식회사,049535,-2.11,-0.18,-3868023,-1357970,10000000,10000000,91.47,105.65
삼흥개발주식회사,015243,999999999,999999999,-441747,-539221,21500000,22200000,0,0
삼흥개발주식회사,050374,-0.77,-0.61,-711287,-1612091,300000,300000,111.49,90.46
삼흥산업개발주식회사,048357,4.09,6.17,1223540,1371087,2750000,2750000,27.87,21.38
삼희산업개발주식회사,048994,999999999,999999999,-172374,-61568,700000,700000,64.56,58.2
삼희산업주식회사,052021,999999999,999999999,86518,-58910,400000,400000,25.25,30.7
삼희스틸(주),057096,,-1.31,,-944787,,5600000,,76.27
상경건설(주),053528,-0.04,-0.08,-58113,-87181,100000,100000,116.34,121.66
상경물산주식회사,015247,1.35,1.17,920467,879277,1560000,1560000,34.78,34.99
상광건설주식회사,044137,8.91,-2.15,4260265,-1179114,300000,300000,62.76,78.36
상교금속(주),020894,1.09,1.55,755763,1370629,1850000,850000,56.7,52.34
상도전기공업(주),043949,,4.66,,531593,,530000,,32.87
상록건설(주),045787,6.55,3.24,1121167,1262398,2240000,2240000,13.3,38.85
상미식품지주주식회사,015251,40.32,18.42,2751525,2124104,1000000,1000000,3.9,4.74
상미종합건설,049511,1.62,,1422492,,510000,,46.07,
상보건설주식회사,046179,-0.01,-9.04,-2130,-462335,635900,635900,10.34,4.13
상승건설,050794,-0.02,,-196033,,300000,,87.15,
상신이디피(주),041466,,,,,,,,
상신화학공업주식회사,049919,127.81,-51.64,538850,-104112,220000,220000,0.77,0
상아제관주식회사,044477,1.23,0.67,348971,264831,252000,252000,45.2,55.37
상아탑주식회사,054453,,999999999,,-9955,,4916300,,83.65
상아프론테크,015256,8.35,4.08,2828306,1868173,4700020,4700020,15.55,23.93
상우건설주식회사,015259,,-2.35,,-470105,,1150000,,84.19
상우건영(주),047064,999999999,0.36,-1851458,3309157,650000,650000,115.95,116.32
상우금속(주),049784,3.19,1.53,1089954,553460,400000,400000,43.77,38.5
상우무역주식회사,046236,2.44,0.91,347029,230889,457000,457000,21.43,22.23
상원,049493,0.62,0.94,182572,355542,400000,400000,71.09,72.74
상원상공(주),029085,-3.54,-7.57,-137872,-524252,429220,429220,6.57,8.51
상원아이티(주),044240,-0.72,-4.18,-282397,-2658028,1500000,2900000,52.17,52.44
상원하우징(주),056310,,1.78,,560793,,500000,,78.49
상일실업주식회사,040187,-0.65,-1.26,-919996,-1469010,200000,200000,45.95,30.7
상조보증주식회사,051353,-353.46,-477.08,-9190,-11450,400000,400000,0.05,0.04
상주솔라,057312,,-0.58,,-159255,,50000,,99.46
상주태양광발전소,057317,,-0.54,,-150902,,50000,,100.97
상지건설주식회사,024289,2.04,1.37,2624322,2522572,3800000,3800000,69.43,67.83
상지종합건설주식회사,052801,11.05,3.02,853969,211236,2100000,2100000,9.79,7.31
상진개발주식회사,015263,-1.66,-3.06,-455857,-1097444,720000,720000,16.44,29.85
상진개발주식회사,043355,-0.91,-1.15,-220665,-265682,4175000,4175000,51.73,54.87
상진건설주식회사,042283,1.85,1.95,988830,1332637,1000000,1000000,47.79,48.49
상진기업주식회사,015265,1.14,2.42,432413,998404,800000,800000,40.18,41.31
상진물산주식회사,015266,999999999,999999999,-209743,-200522,200000,200000,0,0
상진실업주식회사,024293,82.3,38.09,1058257,1177333,100000,100000,12.41,12.69
상진운수(주),049446,0.63,1.04,176922,297458,290400,290400,28.21,32.01
상진전선주식회사,040202,2.4,2.01,1180597,1175979,150000,150000,39.59,46.39
상천유업(주),053738,0.3,-0.8,92574,-412137,250000,250000,80.92,100.65
상하씨엠주식회사,040692,-0.3,0.45,-145673,82081,500000,500000,59.13,23.66
상화공익주식회사,038686,999999999,999999999,12377,-1657,12208180,12208180,0,0
상화드림주식회사,051724,0.73,0.93,76533,282029,50000,50000,80.96,81.81
상훈건설(주),049192,999999999,0.56,-276644,155770,600000,600000,91.48,92.42
새로본건설(주),042536,-0.31,,-711427,,800000,,118.44,
새로본산업개발(주),046671,2.41,,5307422,,1200000,,90.65,
새롬성원산업(주),015528,-3.69,-1.85,-9308250,-5578617,26550110,26550110,11.86,39.16
새미래건설(주),049478,10.76,7.05,981926,2094799,1400000,1400000,5.25,24.48
새서울고속(주),050165,-17.29,-44.4,-46365,-83376,500000,500000,0,0
새솔다이아몬드공업(주),041239,33.35,11.7,3967496,1694201,600000,600000,13.11,10.09
새솔산업개발주식회사,049943,-0.19,4.74,-95786,8665703,50000,500000,78.92,74.4
새창조건설(주),015279,0.91,3.23,4112006,5097330,1500000,1500000,41.72,30.48
새천년종합건설주식회사,046897,84.13,6.83,2805978,2709764,3300000,3300000,0,21.58
새턴홀딩스주식회사,015281,0.95,-1.83,234110,-260765,1040000,1040000,30.15,2.69
새하늘공원주식회사,044045,-0.21,,-1332754,,400000,,116.02,
새한가스선,052096,-2.07,-5.53,-79734,-193408,500000,500000,5.09,8.41
새한건설주식회사,015285,,-15.86,,-5238627,,6000000,,21.23
새한스텐레스(주),015291,1.33,1.88,492602,834336,1800000,1800000,53.63,60.29
새한에프앤비(주),013761,2.16,-0.78,380296,-208463,300000,300000,20.79,32.91
새한음반(주),015293,999999999,999999999,2033189,806583,1000000,1000000,0,0
새한철강(주),046210,1.78,2.71,374301,659761,550000,550000,29.93,37.19
새한프라텍(주),040824,1.47,2.95,174697,532905,480000,480000,18.82,23.79
새희망교육자산,056711,,999999999,,-24767,,1755520,,82.62
샘소슬주식회사,051377,999999999,999999999,-6250,-120691,866089,4282968,91.59,89.4
생고뱅이소바코리아주식회사,027413,-0.06,-1.5,-108181,-1044763,29000000,58050000,44.23,12.9
생고뱅코리아(주),039199,82.42,29.08,2342553,1173166,532500,532500,4.22,5.05
생명물식품주식회사,050645,-1.27,0.53,-326951,189214,1000000,1000000,15.25,63.23
샤크존주식회사,047490,-0.22,0.39,-48915,96974,2460000,2460000,87.99,84.76
샤프전자(주),015303,2.94,-25.24,537384,-8044131,4000000,4000000,18.44,27.37
샤프전자부품주식회사,028362,,27.1,,6970534,,200000,,49.83
샬롬산업주식회사,040037,2.42,2.12,1325077,1404821,1725000,2165000,56.81,59.87
서강기업주식회사,015306,20.08,26.92,1469231,2187040,1000000,1000000,8.37,5.14
서강유업주식회사,015307,7.71,6.62,641795,1396994,1090000,1090000,9.58,17.8
서경산업개발(주),052337,-1.63,-0.67,-513792,-367675,800000,1300000,88.04,95.05
서경타니골프앤리조트주식회사,047991,999999999,999999999,-1048179,-4233251,2000000,2000000,33.48,84.22
서경통상주식회사,040322,1.44,0.29,444571,98827,145000,145000,34.44,52.34
서광무역주식회사,015312,0.71,1.78,655822,2500587,2000000,2000000,61.42,73.84
서광종합개발주식회사,015314,31.11,22.64,3480050,1976591,2000000,2000000,0.24,0.25
서광하우징,045968,-2.73,-4.94,-182369,-9892,600000,600000,0,3.84
서남조선산업개발(주),056686,,-144.63,,-1776741,,29534500,,0
서대산드림리조트주식회사,040710,0.61,0.23,182146,132236,1000000,1000000,88.15,58.96
서도산업주식회사,015321,7.06,13.89,1780385,3678691,456000,456000,20.44,18.98
서동산업(주),041626,2.55,,507352,,2950000,,0,
서라벌도시가스(주),015325,9.24,13.68,5466374,5906455,15500000,15500000,18.54,0.93
서래에스엔씨(주),057089,,0.53,,483455,,500000,,116.33
서래해상(주),057091,,4.32,,1114906,,500000,,68.13
서륭디엔씨,047137,-0.15,,-488154,,300000,,131.11,
서린상사주식회사,015326,36.19,98.92,19036683,24582538,1500000,1500000,4.78,0
서림목재(주),053884,2.41,2.21,1029706,1120939,700000,700000,61.38,68.58
서림비앤에스(주),011337,-2.95,2.83,-272090,215393,2100000,2100000,19.67,23.79
서림산업개발(주),056602,,-0.96,,-598306,,50000,,92.08
서림종합건설(주),043124,-11.3,11.43,-562782,1490698,2815000,2815000,0,4.99
서림하이팩(주),050222,1.93,1.89,744881,1234293,800000,800000,54.46,46.92
서미트광업(주),049467,-1.2,-0.71,-1900225,-1536409,1000000,1000000,123.91,251
서범개발주식회사,047136,999999999,,-1721037,,500000,,0,
서보산업(주),041958,-0.98,2.12,-176136,527708,500000,500000,27.6,34.23
서보산업(주),052500,-3.27,2.07,-636295,820916,300000,300000,62.92,58.93
서봉리사이클링(주),050578,2.25,7.38,554242,424673,2500000,2500000,13.06,12.03
서부레미콘주식회사,049639,-5.31,,-1012724,,200000,,33.57,
서부사료주식회사,015329,-0.21,9.31,-139613,7357595,1405480,1405480,55.18,58.05
서부종합건설(주),042411,,71.45,,8058472,,1600000,,1.29
서부종합시장주식회사,056778,,999999999,,-104462,,50000,,113.72
서부청과주식회사,046056,1.91,3.04,207441,496493,5115000,5115000,14.35,24.22
서수원개발주식회사,047090,-0.32,-0.4,-1467482,-2274585,5000000,5000000,109.16,119.32
서안개발(주),015336,120.74,73.7,704618,191183,800000,800000,0.7,0.07
서안주정주식회사,015338,259.54,999999999,3381496,2586685,4000000,4000000,0,0
서안켐텍(주),049573,12.73,8.11,1319812,1295849,1000000,1000000,5.46,23.96
서암기계공업(주),020490,12,30.34,4198225,7514551,4725000,4725000,12.37,7.94
서양무역주식회사,044727,999999999,999999999,1347286,822558,50000,50000,0,0
서영이앤티(주),038683,4.56,6.33,2525425,4062528,350000,2498145,31.87,13.46
서영정밀주식회사,015342,4.41,-0.32,1266968,-119774,400000,400000,20.28,15.3
서영주류판매(주),052557,3.32,9.3,363938,609114,150000,150000,52.99,51.38
서영주정주식회사,015343,4.35,2.59,9525084,7319611,1500000,1500000,41.23,60.55
서영파일테크주식회사,049569,0.84,-2.15,252062,-855391,200000,200000,68.4,57.25
서용건설주식회사,046014,13.07,8.71,1790076,1979998,800000,800000,2.58,2.16
서우(주),040077,0.37,-0.27,1419554,-1435018,2000000,2000000,77.38,51.7
서우로이엘,049019,-0.12,3.87,-409077,33460343,4000000,4000000,99.22,49.19
서우수력주식회사,043780,1.07,1.77,490685,683887,109425,109425,17.13,13.48
서울-춘천고속도로(주),040981,999999999,999999999,-1977049,-2339659,323800000,323800000,49.03,58.59
서울건해산물(주),024369,0.73,0.49,302619,298543,3500000,3500000,49.25,43.7
서울고속도로(주),030190,-0.16,0.39,-7775127,26632830,460000000,460000000,66.2,73.2
서울고속버스터미널(주),010331,144.04,163.37,5342778,6461854,19182870,38365740,0.68,0.65
서울관광마케팅(주),050904,,999999999,,-2650645,,20771430,,0
서울관광주식회사,015346,-8.09,-9.04,-892453,-606254,9500000,9500000,101.62,105.63
서울교통네트웍(주),042786,3.5,4.76,1455301,1526948,5100000,5100000,17.67,17.45
서울국제전화(주),040254,,999999999,,-1418588,,3000000,,161.97
서울금속공업(주),015350,12.89,5.2,2054775,1318070,1410000,1410000,29.14,22.77
서울기계공업,041509,0.9,6.95,355923,2537459,1500000,1500000,53.37,25.14
서울꿈나무주식회사,056413,,-0.08,,-30300,,5267000,,84.89
서울낫소(주),015352,-0.88,-1.53,-518863,-831648,500000,500000,38.27,38.77
서울냉열주식회사,015353,999999999,999999999,1966801,826349,1000000,1000000,0,0
서울냉열주식회사,051447,3.31,0.9,407615,236824,1000000,1000000,46.28,63.59
서울도시개발(주),029334,-0.23,-0.28,-433733,-561087,1254905,1254905,40.09,36.48
서울디엔에스주식회사,029492,3.8,3.52,1269647,426471,1061500,1261500,43.46,5.66
서울레저관광타운(주),042495,1.12,,1457422,,6400000,,29.61,
서울레저관광호텔(주),047215,-0.04,,-24506,,1300000,,82.68,
서울레저그레이트(주),050830,-0.22,,-181981,,1100000,,92.43,
서울레저프라자주식회사,046720,-0.27,,-918611,,750000,,105.17,
서울마린(주),045546,16.58,4.9,5489391,5636689,1489200,3425160,27.36,69.66
서울메탈홀딩스,049684,999999999,18.48,-126261,8116270,600000,600000,25.28,15.87
서울바이오시스주식회사,042331,-14.34,-13.22,-8903677,-16984571,11035778,12702444,51.68,58.25
서울버스(주),024382,4.03,-1.56,1138078,-1016490,451400,451400,21.47,25.6
서울산업(주),046346,1.42,0.73,1234013,695023,1500000,1500000,54.4,58.77
서울석유(주),010333,0.03,0.77,36654,1466367,872160,872160,29.72,40.36
서울쇼트공업주식회사,015362,264.09,432.99,2130713,4457677,1000000,1000000,0,0
서울시니어스타워(주),015363,15.71,-1.09,20408671,-2830723,3000000,3000000,21.95,26.08
서울시메트로구호선주식회사,043103,999999999,999999999,-5610647,-16452388,85228820,167115365,0,42.84
서울약품공업주식회사,050689,999999999,,-207661,,1067950,,10.99,
서울엔이티(주),041992,3.79,3.36,1143179,1196407,4000000,4000000,37.18,30.97
서울엔지니어링(주),047169,4.55,1.41,1832153,356327,1000000,1000000,56.19,46.2
서울예술대학연연생활관관리운영주식회사,051035,999999999,-0.48,-14418,-223360,50000,50000,80.94,93.53
서울외국환중개주식회사,015368,8.96,999999999,5503374,5041592,10000000,10000000,0,0
서울의료개발주식회사,049774,4.96,-0.25,2499725,-115013,100000,100000,64.45,70.78
서울인베스트(주),052695,999999999,-141.43,6372067,-3493396,2500000,2500000,29.09,0
서울자동차경매앤오토일일사,047861,-2.37,-0.98,-708390,-419421,6987600,9487600,56.93,28.58
서울전선주식회사,015369,2.88,0.59,3276235,884699,1500000,1500000,43.75,42.1
서울종합철강(주),024394,1.31,1.37,516721,1380454,450000,450000,27.06,47.84
서울주철공업(주),015371,-36.09,-156.44,-4444892,-728994,2000000,2000000,0,34.42
서울차이나타운개발(주),049444,-0.41,-1.16,-1347137,-5514707,683870,754370,97.99,89.4
서울청과주식회사,015375,75.67,35.95,4083619,4685064,5000000,5000000,0,12.63
서울통신(주),053567,-8.13,0.18,-765910,28970,500000,500000,34.71,35.79
서울한빛배움터(주),051741,999999999,999999999,-53833,-17708,7942405,7942405,0,49.88
서울합금,024406,2.2,0.66,1622462,602046,610000,610000,47.76,40.71
서울향료주식회사,015380,286.77,999999999,1852822,1809299,430000,430000,1.15,2.83
서울화인테크주식회사,015381,5.57,4.54,3541988,2429150,2200000,2200000,33.59,31.57
서원건설주식회사,015384,31.16,-213.24,678096,-4244707,3000000,3000000,0,0
서원기공(주),051995,151.72,114.68,1637500,1132082,1300000,1300000,0,0
서원레저주식회사,015385,2.51,2.78,4280806,6355728,750000,750000,19.89,27.19
서원풍력기계주식회사,015389,217.84,30.1,7713676,1591673,1520000,1520000,1.06,1.75
서윤산업(주),053644,2.72,-14.72,439632,-3754918,1000000,1000000,45.6,74.36
서이에셋(주),039750,10.64,19.43,2219194,7669640,155000,155000,31.78,34.16
서인천개발(주),047470,999999999,999999999,-440993,-612988,300000,300000,93.65,95.73
서일석유(주),015391,1.61,0.51,518072,203424,2000000,2000000,46.22,45.33
서일전선주식회사,046800,2.72,1.85,973244,1177422,500000,500000,19.53,48.33
서일전자(주),015392,-3.13,18.68,-178601,623436,1500000,1500000,3.39,8.12
서일캐스팅(주),017169,1.32,1.15,726434,815827,3514060,3514060,43.06,50.5
서주글로벌(주),041164,5.78,-4.68,1037903,-3081631,800000,800000,52.86,21.03
서주제과(주),020546,1.31,3.81,499765,1511475,500000,500000,48.7,38.83
서주종합건설주식회사,051475,-0.38,-0.35,-85228,-151533,500000,500000,58.66,57.89
서진개발(주),046307,-0.29,-0.2,-131364,-94325,3000000,3000000,77.48,84.72
서진산업(주),015399,0.12,1.13,823118,8938148,30889945,30889945,44.9,42.41
서진산업주식회사,015400,59.98,38.35,2945126,2683552,3531000,3531000,0,0
서진전자공업(주),051477,999999999,999999999,-130636,-129125,300000,300000,0,0
서진종합건설주식회사,015401,-0.21,-0.27,-449455,-550849,10917100,10917100,79.03,84.82
서진종합건설주식회사,043720,-1.15,0.68,-321897,104966,1200000,1200000,0.53,9.25
서진주택건설주식회사,042304,0.13,0.42,219348,1351205,450000,450000,40.9,29.93
서진중공업,052825,1.5,-1.46,400978,-1589130,4000000,4000000,66.52,72.25
서진중공업(주),024417,1.54,3.19,607343,1586794,800000,800000,34.96,37.21
서진테크(주),046714,5.3,7.28,845010,918598,2300000,2300000,50.12,52.7
서진판지주식회사,028795,2.79,-2.82,371816,-449220,500000,500000,48.36,44.52
서진화학(주),015403,1.49,1.82,1621662,2036063,3805570,3805570,66.87,62.92
서창산업주식회사,040466,1.54,2.05,1237032,720359,2000000,2000000,29.17,20.35
서창전기통신(주),052644,3.16,3.69,713784,874240,1050000,1050000,52.8,38.13
서천네오캐스트,043071,7.18,1.47,2109034,634965,1000000,1000000,43.57,48.99
서천엔바이로주식회사,045217,1.12,1.04,499301,516797,2947000,2947000,68.44,67.16
서초건설(주),015404,-40.37,,-763879,,5000000,,19.78,
서초남부미디넷케이블티브이(주),045629,2.47,3.88,2489277,2231814,5500000,5500000,42.52,10.87
서치솔루션주식회사,051713,999999999,15566.4,3372221,1930233,1778105,2443965,0,0
서한개발(주),045309,2.63,2.72,877771,1314320,850000,1000000,41.05,24.48
서한공업(주),039169,36.11,4.19,3304312,731681,820000,820000,7.46,36.29
서한글로비즈주식회사,048352,999999999,999999999,639864,1051705,500000,500000,0,0
서한모방(주),015407,-1.11,0.34,-514348,131367,6000000,6000000,31.57,35.98
서한산업(주),024428,1.39,1.29,4090811,3128175,4600000,4600000,40.76,43.84
서한실업주식회사,015408,999999999,999999999,-69440,-52493,1000000,1000000,0,0
서한이앤에스(주),056939,,-0.03,,-75901,,8000000,,91.5
서해건설주식회사,024431,999999999,94.67,16444,561878,1800000,1800000,0,0
서해교문주식회사,056591,,-0.23,,-76547,,4000000,,68.73
서해산업개발주식회사,042667,-2.27,-2.85,-925356,-1141415,1300000,1300000,53.06,49.76
서해실업(주),024433,1.66,2.37,565881,1373217,980000,980000,34.05,42
서해워터(주),051591,0.75,0.99,4627885,7423703,58500,58500,88.09,100.69
서해파워(주),051730,0.88,1.25,9149955,16929993,65500,65500,85.29,95.67
서현개발주식회사,024437,3.61,1.24,1557114,1216725,5000000,5000000,12.74,24.68
서현디엔씨주식회사,049003,-0.35,24.45,-351147,26837771,300000,500000,95.98,0
서현산업주식회사,015412,999999999,999999999,168200,231441,700000,700000,0,0
서화산업개발주식회사,042568,-0.42,,-681849,,300000,,160.15,
서흥종합건설주식회사,015416,3.99,999999999,42165,95810,2572260,2572260,0,0
서흥주철공업주식회사,020615,999999999,999999999,389217,500025,120000,120000,0,0
석도국제훼리(주),056297,,-3.54,,-3580443,,2854450,,103.54
석미개발주식회사,015417,1.71,-0.05,267457,-11876,3000000,3000000,26.73,26.41
석미건설주식회사,015418,1.21,1.14,1199483,1110537,3200000,3200000,47.68,49.53
석보산업주식회사,042664,-0.2,,-2055459,,700000,,103.85,
석산레미콘주식회사,052716,-0.42,-2.8,-88063,-641793,1500000,1500000,40.47,52.1
석영브라이스톤,015419,140.22,37.34,4483269,3232022,1000000,1000000,0,4.97
석진철강주식회사,046961,1.72,3.01,3214282,7683200,1000000,1000000,43.49,48.54
석천씨씨주식회사,041017,10.42,11.21,4089971,4412673,992000,992000,32.52,39.08
선광건설,049217,-0.18,,-139410,,300000,,121.51,
선광건설주식회사,015425,-0.15,0.29,-94856,182945,1750000,1750000,61.95,62.52
선광종합물류(주),047766,1.29,3.27,579962,1782039,6000000,6000000,55.39,52.09
선광토건주식회사,048483,64.14,101.45,3161302,862284,1500000,1500000,0,0
선도산업주식회사,027249,4.87,8.35,1223196,1527344,800000,800000,17.74,15.62
선도해운(주),056935,,2.32,,1786726,,500000,,65.9
선도화학(주),029398,3.47,13.81,783384,2438584,1200000,1200000,14.01,8.48
선린전자주식회사,039683,8.11,15.49,1562452,3645900,500000,500000,1.34,18.61
선만통상(주),056345,,403.01,,92692,,450000,,0
선무역주식회사,048552,1.08,,454455,,1700000,,55.9,
선문그린사이언스주식회사,044628,3.84,-0.79,1373098,-330607,4800000,4800000,32.66,47.36
선민수산(주),047883,1.66,,368411,,300000,,55.07,
선바이오(주),029391,-1.47,2.49,-176857,317280,1862735,1862735,44.76,65.43
선보공업(주),015430,17.82,5.03,6434213,3805075,1300000,1300000,28.15,23.45
선보실업주식회사,052232,999999999,999999999,1382671,1430718,50000,50000,0,0
선보유니텍(주),041265,52.7,67.7,6617347,8950685,3450000,3450000,9.19,9.11
선산토건주식회사,015431,-58.01,11.43,-3448236,437181,3900000,3900000,3.38,3.34
선산환경주식회사,045834,0.41,0.53,276613,355590,2952000,2952000,73.74,75.93
선암산업개발주식회사,039031,-0.21,-0.14,-848419,-535120,6000000,6000000,108.85,118.06
선에이로지스틱스(주),051790,-0.8,0.31,-150889,161977,1000000,1000000,87.38,89.32
선우개발주식회사,041697,-0.18,-0.15,-661139,-874508,310000,310000,134.05,125.91
선우상선(주),029869,1.66,-1.1,13361803,-7671637,1300000,1300000,55.56,36.93
선우실업(주),052967,3.84,3.62,688047,953303,400000,400000,72.5,62.18
선우씨에스주식회사,056214,,999999999,,-404273,,4000000,,0
선우에너지(주),051664,999999999,0.5,-102397,253599,500000,500000,88.01,96.05
선우팜주식회사,041627,56.43,22.51,941360,675817,600000,600000,1.95,1.54
선원건설(주),030162,8.01,57.12,8999852,11893819,2827500,5102430,25.25,10.48
선인자동차(주),015437,0.72,0.93,1063905,1696759,10025000,10025000,46.22,45.29
선일공업주식회사,024485,-3.45,2.8,-3188716,2415748,2500000,2500000,23.68,24.34
선일기업주식회사,030131,-0.29,0,-162653,1188,400000,400000,44.49,37.85
선일다이파스주식회사,015438,2.6,1.86,3051126,2485675,3000000,3000000,36.94,34.88
선일알미늄(주),044691,2.24,1.22,694861,402777,980000,980000,51.25,47.49
선일염직(주),049263,1.99,2.48,815023,965228,700000,700000,56.14,47.26
선일전자산업(주),024489,0.49,-0.02,64985,-2700,3000000,3000000,22.09,31.31
선일통산주식회사,049270,2.82,2.82,409475,595454,150000,150000,34.94,29.3
선재디엔씨주식회사,047494,2.09,0.65,1064128,1442025,300000,300000,68.6,50.72
선주토건주식회사,015445,0.89,33.14,89883,997222,1650000,1650000,6.4,2.83
