구분,항목,이자보상배율(이자비용),이자보상배율(이자비용),영업이익(손실),영업이익(손실),자본금(*),자본금(*),차입금의존도,차입금의존도
동우건설(주),014224,4.47,,772899,,6650000,,20.37,
동우공영(주),014225,-2.47,-42.85,-426086,-889194,500000,500000,6.1,0
동우국제주식회사,014226,3.1,5.32,707043,993290,5000000,5000000,12.59,12.13
동우기공(주),010863,1.74,1.54,1241563,1008514,2600000,2600000,53.17,52.85
동우섬유주식회사,014229,-1.89,,-3178521,,2600000,,105.16,
동우섬유주식회사,014230,1.07,1.4,883350,1154368,1000000,1000000,28.71,51.08
동우에이앤이주식회사,011745,,1.99,,1370414,,3103200,,53.25
동우에이치에스티주식회사,023232,3.14,3.31,2039398,1879328,8500000,8500000,20.87,30.22
동우트레이딩(주),014231,12140.31,958.41,5208194,3542271,50000,500000,0.41,0.52
동운공업(주),014233,1.2,0.84,3628830,2626441,15000000,15000000,54.37,42.64
동원개발(주),014234,0.37,0.92,45210,222871,1400000,1400000,4.39,15.27
동원테크놀러지(주),014248,,3.65,,463766,,600000,,15.28
동원텔레콤(주),011586,-4.92,1.35,-1193045,528036,1893390,1893390,39.15,51.99
동원통상주식회사,017153,643.26,783.07,1467287,1479228,4900000,4900000,0,0
동원팜스주식회사,018039,2.04,1.92,1901562,1054429,4400000,4400000,48.51,43.66
동은개발진흥(주),014250,-12.74,-10.96,-800851,-794003,640000,640000,3.05,8.61
동은단조(주),014251,,1.34,,837145,,2000000,,47.22
동익건설주식회사,014253,-1.37,,-884579,,3000000,,30.01,
동인천역사(주),017761,-3.04,-11.47,-1201180,-5249833,3749950,3749950,20.57,8.62
동일건설(주),014257,1.06,1.63,334966,457714,2204355,2204355,36.78,39.09
동일건설주식회사,014258,47.67,52.34,1486975,1635354,5000000,5000000,9.14,6.42
동일금속(주),023265,,-0.47,,-99523,,882450,,28.85
동일기업주식회사,023266,999999999,999999999,459793,40549,700000,700000,0,0
동일냉동식품주식회사,014259,4.85,,2500208,,7000000,,21.83,
동일냉장(주),014260,6.06,,748840,,1500000,,38.34,
동일산업 (주),014264,2.33,1.28,11597341,5911098,8476075,8476075,54.71,52.22
동일산업주식회사,010803,0.69,-0.92,269611,-241017,1200000,1200000,60.11,77.68
동일산업주식회사,014265,-1.88,-2.07,-724748,-852480,500000,500000,30.71,34.64
동일산업주식회사,023270,1.39,2.12,3448803,4129818,2000000,2000000,83.64,73.66
동일산자(주),023271,1.73,2.13,5009925,5146687,2700000,2700000,42.39,39.11
동일석유주식회사,014267,1.7,2.56,4368839,3088767,2000000,2000000,6.1,7.22
동일알루미늄(주),014269,2.23,2.24,4898487,3891918,25978050,25978050,52.15,46.32
동일에프엔지(주),023264,1.08,1.38,668408,704720,1000000,1000000,48.11,51.53
동일유업주식회사,014271,,1.93,,129520,,1000000,,38.66
동일전선주식회사,014273,3.46,4.35,541392,791601,1500000,1500000,33.41,38.36
동일제강(주),023280,-0.62,0.01,-5871374,123565,20513000,20513000,79.2,84.96
동일조선(주),014268,3.33,5.29,1136280,1924661,1100000,1100000,22.24,32.25
동일텍스타일주식회사,014275,2.2,2.41,1116705,1042355,1400000,1400000,45.37,45.98
동일화학공업주식회사,023286,0.39,-0.32,900781,-616382,1000000,1000000,84.97,0
동재산업주식회사,014278,1.7,2.29,827644,1048914,1000000,1000000,30.28,41.64
동재화섬주식회사,014279,1.98,,675140,,500000,,49.76,
동주산업주식회사,014284,0.89,-2.83,316267,-860912,1450000,1450000,32.49,33.73
동주항업주식회사,014285,0.12,0,58504,849,2500000,2500000,34.65,34.2
동진기업(주),014288,1.95,2,1348307,1135548,850000,850000,33.12,35.51
동진단철공업주식회사,014289,0.3,-1.36,186638,-777731,1000000,1000000,55.82,72.5
동진산업(주),014291,1.36,-1.11,1596998,-2754529,3687000,3687000,21.33,21.59
동진산업주식회사,014292,0.37,1.42,730934,2864923,4278200,4278200,47.64,48.94
동진상선주식회사,023300,3.43,3.13,1872090,1753955,1100000,1100000,15,20.5
동진이공주식회사,014295,1.02,-1.49,467335,-631899,500000,1000000,36.12,34.65
동진콘테이너터미날주식회사,014297,160.59,5622.49,732595,1062651,2000000,2000000,15.33,5.47
동진피엠씨(주),014299,1.06,2.07,253830,300343,100000,100000,31.8,24.11
동찬기업(주),014300,,999999999,,487487,,50000,,0
동한피앤에스주식회사,016871,16.65,2.09,4740640,1062311,2000000,3000000,16.33,19.69
동해가스산업주식회사,014301,18.22,10.61,500968,743168,500000,500000,7.49,8.36
동해금속(주),014302,,9.82,,1059762,,900000,,4.1
동해상사주식회사,014305,0.05,-2.71,7419,-420258,250000,250000,7.3,17.21
동해운수주식회사,014307,-0.7,0.48,-521673,337006,115000,115000,40.53,46.64
동해진흥건설(주),010267,1.67,4.17,476711,694413,2100000,2100000,21.29,7.46
동해터미날,014309,,1.08,,64271,,250000,,3.73
동해통상주식회사,020740,,2.55,,327496,,200000,,32.48
동해화학주식회사,023329,,3.2,,803094,,1400000,,42.65
동헌산업주식회사,014311,-6.27,5.21,-1292925,796722,1058400,1058400,16.83,15.99
동현전자주식회사,014313,1.95,,438914,,3500000,,56.85,
동현종합건설주식회사,014314,1,1.58,245133,447757,3500000,3500000,33.3,36
동호에이텍,014315,,7.51,,943958,,1000000,,12.54
동화국제상사주식회사,014316,999999999,74072.55,641446,814798,300000,300000,0,0
동화산업주식회사,014323,999999999,999999999,1421539,1650685,10000000,10000000,0,0
동화상가주식회사,023338,999999999,999999999,3156558,3381444,5053000,5053000,0,0
동화상협(주),026535,,30.34,,962034,,870000,,7.58
동화이에스주식회사,013984,10.62,143.05,668437,993797,800000,800000,0.72,0.4
동화종합건설(주),014326,-2.34,-2.56,-1500528,-943420,5335000,2167500,56.48,48.63
동화종합건설(주),016238,-2.43,,-365960,,1500000,,31.84,
동화지앤피(주),027793,6.6,12.92,3008294,3227983,3000000,3000000,17.9,9.15
동화청과주식회사,014329,1.13,1.65,1615717,1768104,4900000,4900000,47.85,37.85
동화투자개발(주),014330,0.48,0.64,1025027,2291253,54667920,54667920,23.35,27.81
동화프라임주식회사,010268,2.01,1.25,610725,506572,180000,180000,23.49,36.72
동화합판(주),014332,,7.09,,568803,,5975640,,19.91
동환산업주식회사,014334,1.01,1.1,3857040,3964336,867500,867500,49.55,49.54
동흥전자주식회사,014335,308.28,999999999,1457536,835340,50000,50000,0,0
두고테크주식회사,014339,1.65,0.5,833150,176692,750000,750000,12.23,7.58
두리화학주식회사,014342,0.36,1.99,261882,956221,500000,700000,53.51,45.67
두보물산(주),014347,0.52,2.12,699830,2354125,9917115,9917115,57.9,47.23
두산기업주식회사,010273,1.67,1.43,1124318,1204703,25800000,28302000,9.47,33.78
두산메카텍주식회사,018809,-0.3,1.1,-939512,4744642,34840000,42340000,40.68,48.62
두산모트롤(주),014052,-0.73,1.77,-4127074,8764735,4350000,11716270,19.16,27.2
두산엔지니어링주식회사,010664,-1.54,,-1018726,,2800000,,37.8,
두성에스비텍주식회사(구:두성공업주식회사),023372,1.32,1.74,642079,834179,1700000,1720000,38.8,43.49
두성프린,030496,-5.97,1.18,-129958,116698,1000000,1000000,50.37,35.72
두솔정보기술(주),011511,-20485.33,-89.73,-184368,-271424,879000,879000,0,8.98
두송건설주식회사,010821,5.85,3.91,561838,240284,820000,820000,14.54,20.13
두앙종합건설주식회사,014360,1.84,-14.71,507485,-4391194,1300000,1300000,46.83,65.31
두양상선주식회사,023384,0.83,0.44,9147074,5226081,8100000,8100000,108.12,33.12
두올산업(주),014364,3.62,4.3,946436,967870,1000000,1000000,5.82,5.39
두올상사주식회사,014365,6.32,5.94,1523062,1920449,500000,500000,5.71,4.97
두원냉기,017790,2.87,,5072765,,1500000,,113.46,
두원이에프씨(주),014367,12.81,3.83,5153062,420196,3000000,3000000,6.45,8.38
두원중공업주식회사,010276,3.62,9.18,25379070,31603134,5100000,5100000,21.75,30.78
두창산업주식회사,014372,,7.71,,1294939,,2200000,,32.42
듀오정보주식회사,020743,,2614.18,,2606339,,1260000,,0
드림링크(주),014380,,-0.85,,-2139031,,200000,,33.64
드림씨티은평방송(주),014383,,3.65,,2056509,,20928500,,7.12
디더블유(주),013723,,1.26,,450732,,300000,,81.79
디디피스페셜티프로덕츠코리아주식회사,010278,7.21,15.77,6569310,11793583,9350000,9350000,10.53,9.3
디비앤드소프트,012491,-162.7,,-2074787,,1955800,,6.62,
디아이지에어가스주식회사,010011,1.68,1.82,13503317,15111211,20000000,20000000,37.34,33.68
디앨주식회사,013506,-2.64,2.39,-811813,687905,700000,1200000,51.3,46.74
디에스네트웍스주식회사,010804,-3,,-2231839,,2000000,,138.02,
디에스디삼호(주),014835,-1.08,-0.59,-542698,-533070,600000,600000,95.09,95.78
디에스디엘주식회사,010555,67.97,96.32,2509993,2808896,3300000,3300000,1.21,1.2
디에스라이프주식회사,013547,999999999,999999999,-825493,-1110513,50000,50000,0,0
디에스아이주식회사,014396,,999999999,,433486,,18000000,,0
디에스알제강(주),014397,3.24,11.49,1786066,4471205,5000000,5000000,24.7,22.78
디에스티,014399,,1.13,,364929,,1700000,,45.22
디에이치엘글로벌포워딩코리아,016380,999999999,668.6,2545832,3603070,1000000,1000000,0,0
디에이치엘서플라이체인코리아(주),016416,999999999,999999999,3782542,3931997,500000,500000,0,0
디에이치코리아(주),014244,2.54,1.55,2358687,1662572,6000000,6000000,37.61,52.4
디엑스오텔레콤(주),014401,,-38.39,,-9279063,,4969390,,111.6
디엔브이코리아유한회사,014402,,1.71,,2441127,,50000,,0
디엠아이텍주식회사,017021,,2.11,,408775,,2400000,,41.21
디엠에스플렉스(주),021030,999999999,999999999,36975,17813,100000,894400,0,0
디오케미칼주식회사,015715,,-0.71,,-549685,,1600000,,77.36
디와이엠베어링(주),014408,,0.97,,326671,,1000000,,35.17
디와이홀딩스(주),010231,0.75,-0.89,91699,-189773,2650000,2650000,14.72,19.29
디지캐스트(주),012192,,-334.39,,-706566,,999600,,39.82
디지탈에프케이(주),010973,-505.45,-232.09,-1592164,-491102,2577464,2577464,2.7,6.75
디지탈이메이션주식회사,014418,,-3.14,,-1033083,,3300000,,35.39
디지털브레인,029039,999999999,-77.47,-32252,-84212,50000,200000,0,17.09
디케이디앤아이,015574,,1.49,,1122083,,3000000,,43.77
디케이메디칼솔루션(주),013987,13.55,8.92,1908432,1148851,1000000,1000000,10.51,10.03
디케이에스에이치코리아주식회사,016313,-3.17,-2.62,-852587,-1038976,5712385,5712385,41.13,55.34
디티알주식회사,014378,2.65,2.48,988597,624596,1300000,1500000,35.1,41.18
라니산업주식회사,014430,3.82,38.26,1016471,2306193,300000,300000,2.06,0.86
라미화장품판매(주),014433,999999999,999999999,-3977940,-4277793,50000,50000,0,0
라성건설주식회사,014434,101.99,1.69,2987199,160103,1500000,1500000,18.74,9.38
라온건설(주),018003,999999999,7.5,1782223,3767399,3400000,4200000,28.27,11
라온레저개발(주),019568,-1.15,-1.17,-226596,-271456,50000,50000,88.86,93.34
라인원건설(주),016309,3946.15,3.33,5295740,39746,1500000,1500000,0,5.64
라인주택건설주식회사,014446,3.27,-1.54,1628012,-517218,800000,800000,47.2,57.28
라프드래프트코리아주식회사,023423,18.75,12.55,2872982,3531919,1200000,1200000,32.87,10.35
락소홀딩스주식회사,028535,,999999999,,1003739,,300000,,0
란토르코리아(주),023424,-0.32,-2.13,-124769,-639403,1000000,1000000,25.53,25.29
럭스개발(주),014449,-1.92,-7.99,-6695023,-12224776,330000,330000,83.56,85.96
럭키실리콘산업주식회사,014452,,7.02,,1500317,,100000,,19.13
레고코리아주식회사,014454,1.09,,1030963,,26880500,,24.75,
레오버넷주식회사,012804,-4.02,-2.23,-856916,-645646,270000,270000,16.74,31.3
레이캅코리아(주),017892,3.3,3.42,1348170,1838491,500000,500000,30.57,29.78
로가디스시계(주),014462,12.48,8.34,748054,563011,585000,585000,26.86,25.11
로렌스시계공업(주),014466,-2.29,,-670794,,770000,,56.54,
로얄개발(주),023446,47.78,31.97,3869439,4026266,200000,200000,2.1,3.09
로얄관광개발주식회사,014469,0.36,0.56,227362,272833,7500000,7500000,81.8,46.38
로얄앤컴퍼니(주),014470,18.78,10.99,4803407,6231883,4800000,4800000,7.03,20.17
로얄제과주식회사,014473,1.51,0.03,778876,16506,4864410,4864410,50.88,56.38
로이터코리아주식회사,014479,999999999,64.98,1130094,2506552,200000,200000,0,0
로제화장품(주),010642,4.01,-3.32,1458535,-1339086,2000000,2000000,28.6,36.4
로지스올주식회사,027397,1.47,1.67,6565816,7223670,6469310,6857470,19,22.29
로체시스템즈(주),014482,23.71,10.54,1400931,821622,1550000,1700000,32.02,28.08
록정개발주식회사,014485,0.2,17.29,120707,2181058,1000000,1000000,37.34,29.25
롯데건설주식회사,010019,1.79,3.99,59739939,111767764,123350000,123350000,34.18,17.85
롯데관광(주),014489,0.31,2.61,167520,1910784,8700000,1245000,57.9,15.9
롯데관광개발(주),014488,4.69,6.66,3449781,3986559,1000000,1000000,12.29,36.35
롯데글로벌로지스(주),010683,1.93,0.73,5854883,2565294,40510200,40510200,22.49,25.16
롯데네슬레코리아주식회사,019726,42.15,28.78,46067252,23270828,37033060,17033060,0,35.38
롯데디에프리테일(주),010543,,0.5,,9787863,,24573600,,48.37
롯데로지스틱스,014491,,104.7,,2967577,,5500000,,0
롯데로지스틱스(주),023454,999999999,999999999,1385168,1433349,3600000,3600000,0,0
롯데물산주식회사,023455,999999999,999999999,-9890003,-6632140,297244400,297244400,0,0
롯데상사(주),014492,999999999,999999999,-369626,-318906,2747500,2747500,17.22,18.61
롯데상사(주),014493,4.21,4.32,8416135,10147529,13300000,13300000,12.56,25.32
롯데쇼핑(주),010020,2.34,3.01,321033542,420882818,100000000,100000000,32.06,29.04
롯데씨브이에스711주식회사,010851,6.2,7.97,1046676,4027609,25400000,25400000,6.69,17.57
롯데아이티테크주식회사,023457,999999999,999999999,4167601,5534084,1000000,1000000,0,0
롯데알미늄주식회사,010021,0.3,1.47,2355187,10340210,4765255,4765255,25.25,10.73
롯데역사주식회사,014494,57.58,273.96,35574794,49347929,18000000,18000000,0,0
롯데이네오스화학주식회사,015030,9.12,14.04,57413151,59339329,58750000,58750000,23.51,4.03
롯데전자주식회사,014495,-2.99,999999999,-4540338,152813,7000000,7000000,0,0
롯데제약(주),018213,4.1,1.78,1582493,475922,3000000,3000000,17,21.21
롯데지알에스주식회사,017809,198.59,28.88,28129351,23859466,1855700,1855700,5.45,5.4
롯데후레쉬델리카(주),014497,,0.58,,199430,,18800000,,0
루이비통코리아(유),014498,40.53,1.79,4000427,828490,8600000,8600000,18.92,39.37
르그랑코리아주식회사,016134,999999999,438.85,592964,655202,50000000,50000000,0,0
르노코리아자동차,014499,,-2.8,,-59423135,,440000000,,0
르메이에르건설주식회사,014500,0.81,3.88,265732,2049352,1500000,1500000,38.71,39.76
르메이에르주식회사,014501,-3.22,-4.06,-3338906,-3717250,1200000,1200000,49.01,35.39
리메텍(주),015001,3.62,1.37,1647509,571243,2000000,2000000,73.6,62.83
리무역(주),023466,1.82,12.91,379067,1785089,227500,227500,32.96,25.47
리앤풍(한국)주식회사,014511,,999999999,,1385560,,200000,,0
리얼텔레콤(주),017145,-23.85,-14.94,-5774290,-9340670,18143870,20137480,24.76,36.13
린나이코리아(주),014514,1.1,0.83,14767044,9749110,6400000,6700000,53.47,60.97
린데코리아주식회사,019626,6.9,8.58,17376902,16447637,11275050,11275050,25.49,24.78
마르코폴로호텔주식회사,014517,999999999,0,0,0,13725000,13725000,34.89,36.43
마리오쇼핑주식회사,017817,4.55,7.39,3706754,8541877,2200000,2400000,40.69,32.54
마사한덕주식회사,023482,1.83,2.84,391635,489041,200000,200000,28.84,32.24
마산강관주식회사,014518,1.06,66.53,126468,910919,904135,904135,19.45,0
마산청과시장주식회사,014520,0.68,1.31,60814,132552,180000,180000,5.01,6.47
마스터스통상(주),014523,7.14,7.93,1670947,2377422,500000,500000,34.2,23.15
마이다스텍,011417,,-6.84,,-543019,,851933,,24.75
마이크로켐(주),028528,,2.57,,806338,,1762750,,43.74
마이크로통신(주),010927,-2.5,0.18,-772070,88723,4400000,4400000,22.77,25.92
만도기계(주),012799,-1.15,-0.61,-5720710,-3110128,37243855,9462415,0,0
만세개발주식회사,014538,-1.41,-1.27,-225239,-176286,400000,400000,99.91,142.94
말레동현필터시스템(주),014312,4.19,4.23,2276265,1411321,600000,600000,20.42,14.51
매일경제신문사,017823,2,0.43,11676056,2495128,31500000,31500000,33.49,29.71
매일산업주식회사,014545,1.08,-1.13,645283,-1004313,280000,560000,54.28,72.55
매일이엔씨(주),018762,3.94,5.14,454852,689203,3840000,3840000,0,1.09
매직산업주식회사,023509,1.06,1.14,10230796,9871587,4415000,4415000,79.04,52.67
맥스웰테크놀로지스코리아,021272,,999999999,,-77020,,50000,,107.89
맥슨씨아이씨주식회사,019165,69.09,18.48,4978630,2646793,1100000,2232000,17.01,4.94
맥켄에릭슨(주),014553,1401405,999999999,2802810,2593352,686800,686800,0,0
맥트랜스인터내셔날(주),028559,,999999999,,64442,,500000,,0
머니텐홈쇼핑(주),011430,,-68.77,,-3127504,,2210362,,20.38
머크일렉트로닉스머티리얼즈주식회사,026898,8.61,9.63,6067487,8501004,7380000,7380000,24.43,29.31
머크주식회사,019765,21.58,22.1,3894413,3782020,1350000,1350000,4.14,25.36
멀린엔터테인먼트코리아(주),019857,,-1727.91,,-642782,,4050000,,65.56
멀티소프트(주),014556,,4.78,,1148350,,2170000,,21.38
메가박스중앙주식회사,014557,1.25,6.23,1298345,6500279,24399200,24399200,15.47,11.85
메디파트너(주),011704,,-25.4,,-210332,,1890000,,3.92
메디팜주식회사,014561,,-2.33,,-2874481,,5000000,,57.29
메르센코리아(주),026830,3.78,-2.11,1224668,-684245,13379000,13379000,17.65,21.49
메타넷디지털주식회사,013734,10.61,18.52,1762146,2181963,19270000,19270000,3.63,1.19
면화실업주식회사,014566,-0.25,0.06,-530947,132159,500000,500000,65,64.99
명가식품주식회사,014567,1.23,0.15,441692,43447,1050000,1050000,18.12,26.84
명광화학공업주식회사,014568,1.2,2.28,567488,1094024,928600,928600,49.56,47.63
명동개발(주),014569,,-12.94,,-1988106,,7300000,,81.29
명문제약(주),014570,0.86,1.28,1022484,1453057,3528450,3528450,60.71,60.12
명성약품(주),014572,,8.52,,449932,,1000000,,17.12
명성운수주식회사,014573,2.7,1.65,1651770,951816,210000,210000,36.78,36.92
명신기업주식회사,014574,999999999,-70.31,-197938,-150823,100000,100000,29.18,35.97
명신산업주식회사,014575,1.1,-0.13,1463066,-278874,3000000,3000000,42.72,51.72
명신섬유공업(주),010759,1.89,1.83,3084491,1914504,3700000,3700000,51.62,53.06
명신종합건설(주),014577,,11.88,,2047674,,3100000,,0.77
명인제약주식회사,014581,5.18,6.49,4057662,4495819,5600000,5600000,20.99,27.06
명지종합건설주식회사,023538,1.78,1.44,155061,116531,3000000,3000000,47.33,8.41
명화엔지니어링(주),010749,2.99,,836066,,1650000,,12.1,
모건코리아(주),020795,3.24,12.71,712494,1551700,3002435,3002435,31.09,13.65
모닝스타코리아주식회사,028629,,999999999,,-1160272,,7466350,,0
모든텔레콤,014591,,-10.06,,-3619915,,3320000,,65.13
모리슨익스프레스코리아(주),014543,,-21.47,,-108108,,500000,,0
모빌코리아윤활유주식회사,014595,312.73,2823.44,13055950,16412658,830000,830000,0,0
모아건설산업주식회사,014598,,158.28,,4035418,,1300000,,0
모아건설주식회사,014599,999999999,-0.69,-1462254,-398638,6800000,6800000,35.31,14.67
모텍코리아,010338,-0.82,,-7140688,,13000000,,62.5,
모토로라코리아(주),014602,-0.25,-2.92,-2112655,-18083251,24763500,24763500,43.37,77.41
모토로라코리아테크놀로지센터,028807,,1.1,,1725423,,2400000,,81.36
목포도시가스주식회사,023561,5.81,4.66,1681677,1488134,1553000,1553000,25.65,21.85
목포문화방송,023562,999999999,999999999,2862871,1936533,1000000,1000000,0,0
목화산업주식회사,023563,-7.1,-4.4,-471850,-80157,3500000,3500000,4.01,44.06
몬덱스코리아주식회사,014604,-36.48,-12.55,-3991088,-3407781,14616710,14616710,0,55.42
몬산토코리아유한회사,020540,17.54,12.92,17076914,14474107,12140250,10283750,2.17,8.88
몽고식품주식회사,014605,0.71,1.36,701521,1171528,300000,300000,41.26,37.51
무림로지텍(주),023576,1.98,1.49,1602500,992229,4000000,4000000,36.19,50.39
무림전자통신(주),012495,1.46,,1118288,,1800000,,80.46,
무림파워텍주식회사,015866,0.47,1.25,3206212,7459824,14000000,16000000,79.88,75.21
무진전자주식회사,014609,38.52,9.87,2366111,1313124,900000,900000,1.04,33.67
문창수산주식회사,014612,-1.73,1.19,-1123645,869892,200000,200000,76.73,78.94
문학개발주식회사,014613,-1.13,-1.28,-374564,-405631,18000000,18000000,48.43,65.14
문화물산주식회사,014614,-0.33,-0.24,-26466,-19923,15260000,15260000,6.79,11.15
문화직물,014617,3.15,4.69,1509226,1611264,200000,200000,56.57,49.54
미건도시개발주식회사,013712,2.08,-2.41,255678,-318507,6576370,6576370,16.72,7.71
미농상사(주),014623,-1.73,-3.01,-544912,-721864,2000000,2000000,33.7,37.03
미디앳주식회사,014628,-7.57,-2.6,-10062294,-1654095,5000000,5000000,65.43,645.46
미래개발주식회사,018647,,0.98,,1574862,,2190000,,8.92
미래건설(주),014630,,0.53,,2050846,,310000,,49.7
미래반도체(주),014631,28.03,7.35,3381450,3368465,600000,600000,19.47,49.83
미래생활,013301,,767,,839860,,2100000,,0
미래신용정보(주),023610,,999999999,,11261696,,3000000,,0
미래테크주식회사,011038,,5.42,,1087145,,1392711,,46.48
미래통신주식회사,014637,2.57,2.6,13462805,12842681,11000000,12396850,66.68,52.4
미리넷(주),014643,,0.67,,230223,,3000000,,36.63
미림유통(주),014644,0.61,1.75,207690,622142,1133000,1133000,40.09,35.27
미성상사주식회사,014649,23.77,84.63,983172,1305716,500000,500000,3.05,0.18
미원(주),023634,3.52,2.7,508779,747537,3000000,3000000,23.17,26.22
미주금속(주),014653,0.52,1.78,507400,1449582,3000000,3000000,49.88,42.74
미진건설주식회사,014658,-1.89,-1.28,-675973,-534539,2000000,2600000,65.68,69.73
미진화학공업주식회사,014659,-0.67,-0.89,-293238,-364546,300000,300000,51.06,64.01
미쿠니알케이정밀(주),014660,2.65,1.79,399796,162861,600000,600000,11.28,7.97
미크론정공(주),023648,,16.85,,1691010,,1320000,,17.56
미화산업주식회사,014661,18.58,-22.15,27215,-70955,1400000,1400000,16.55,12.75
미화콘크리트주식회사,014662,-1.46,-0.34,-1912594,-426290,2178000,3678000,55.6,56.18
민경산업(주),014663,12.54,104.64,988979,828361,459000,459000,10.57,3.49
밀레니엄드림(주),012024,999999999,,-176774,,300000,,39.58,
바낙스,014685,4.41,,3134189,,2021000,,20.47,
바슈롬코리아,018295,999999999,999999999,3075965,2944844,1114000,1114000,0,0
바스프퍼포먼스폴리아마이드코리아주식회사,014465,4.22,5.2,10787493,5512526,14896490,15404090,13.5,0
바이어스도르프코리아유한회사,013481,,10.21,,1061473,,2010000,,11.59
바이엘코리아(주),014678,4.7,11.81,8602970,14664127,19551390,19551390,21.47,3.37
바이엘코리아진단사업주식회사,023659,12.63,6.66,2302927,2636624,6220500,6220500,18.75,22.75
바이엘크롭사이언스(주),026330,8.25,11.8,8726313,7945064,2000000,2000000,0,0
바이오엔비텍(주),012199,,2.15,18251,151978,1978200,1978200,,23.82
바이오인포메틱스,014680,,-1.3,,-604206,,1349000,,73.32
바이켐주식회사,014681,5.44,3.62,626400,368081,1382000,1382000,14,12.7
반도산업주식회사,023665,35.59,144.6,2095244,2872198,550000,550000,2.43,2.07
반월나염주식회사,017869,3.59,3.11,1515337,1045647,3000000,3000000,33.61,31.96
발레오전장시스템스코리아주식회사,014695,-4.67,-6.32,-5805437,-9000796,161512000,161512000,6.93,8.15
발렉스코리아(주),014696,,-0.17,,-83283,,1804520,,96.15
배양개발주식회사,014702,-2.25,,-229649,,1900000,,265.76,
배진산업주식회사,023684,5.16,20.35,491124,1312468,150000,150000,20.07,14.95
백남관광주식회사,014705,42.37,473.06,3611018,3855918,3000000,3000000,5.86,0
백룡음료주식회사,014707,-0.36,-0.86,-565020,-1009923,300000,300000,40.19,41.64
백상건설주식회사,016805,0.66,12.73,50214,773993,5450000,5450000,16.97,12.42
백색가전(주),014713,21.11,1.88,3818851,2315197,300000,300000,10.79,11.12
백일건설(주),014718,1.09,1.7,1108702,1374679,3500000,3605000,22.36,17.59
백제약품주식회사,014719,132.78,106.87,2789391,3113481,2200000,2200000,0,0
백제에치칼약품주식회사,014720,1094.68,95.2,615211,114527,200000,200000,0,0
버라이존코리아주식회사,016459,,999999999,,282731,,3000000,,0
번디시스템즈주식회사,014727,29.14,9.7,2729308,393995,4000000,4000000,6.84,0
범서기업주식회사,023715,10.92,-2.25,547378,-290016,540000,540000,0,1.81
범우화학공업주식회사,014735,2.86,4.09,2684916,3420634,6311515,6311515,18.79,30.25
범일운수(주),023723,-0.72,-0.09,-813212,-71202,5099490,6599340,34.3,26.29
범주해운주식회사,014737,17.6,10.69,2451407,1010778,1700000,1700000,1.05,3.1
범진기공(주),014738,0.33,4.62,24384,276103,460000,460000,15.28,14.69
범진종합건설(주),014740,,21.28,,1124178,,765000,,6.19
범창산업(주),014742,1.91,1.61,1041466,717672,600000,900000,62.58,59.24
범창페이퍼(주),014743,14.38,3.67,1472813,1671343,1479680,1479680,14.11,35.68
범해물산주식회사,014747,0.99,,383999,,1750000,,74.81,
베네통코리아주식회사,014749,58.82,26.47,3506507,4597634,2500000,2500000,6.42,18.21
베올리아워터코리아대산,014905,,1.52,,18290693,,4920000,,53.82
벨금속공업주식회사,023733,999999999,999999999,623438,1675508,450000,450000,0,0
벽산엔지니어링주식회사,014762,15.69,5.52,4141588,2658545,3000000,3000000,23.78,1.7
벽산페인트주식회사,010666,2.06,1.98,3155605,1225521,6772500,6772500,13.94,14.16
보고해양산업주식회사,014765,1.64,1.78,1164636,1334715,500000,500000,44.41,45.01
보광개발(주),014767,3.76,3.59,2614441,3146437,500000,500000,10.81,15.01
보국전기공업주식회사,014770,1.67,2.54,1355403,1620394,1600000,1600000,40.67,43.71
보끄레머천다이징,014771,7.91,19.91,4863807,6082267,1000000,1000000,15.64,3.95
보덕메디팜(주),014774,,12.94,,1076527,,1520000,,19.15
보라네트주식회사,011089,999999999,999999999,-438031,-377161,730000,730000,0,0
보랄코리아석고주식회사,023421,-1.26,5.35,-3779656,12444326,62000000,62000000,34.88,33.46
보람이엔티주식회사,012055,,-0.08,,-7913,,1300000,,33.33
보령물산(주),014781,,0.95,,1001165,,300000,,48.45
보령약품주식회사,023753,999999999,999999999,431632,436939,200000,200000,0,0
보만전자(주),012016,10.46,-14.47,727580,-1120407,2500000,2500000,10.44,12.42
보명실업(주),014787,1.61,1.14,980955,636445,1100000,1100000,46.47,54.28
보문개발주식회사,014788,1.22,1.49,1748202,1963490,900000,900000,90.68,88.25
보문관광주식회사,014789,-0.12,-0.82,-241217,-1180525,19300000,19300000,26.23,27.61
보성건설,014794,1.58,8.18,492386,813842,2424000,2424000,28.72,21.55
보성냉장주식회사,014796,1.46,1.03,899815,590640,3600000,3600000,64.68,61.1
보성산업주식회사,014797,1.75,2,580084,615977,1160000,1400000,28.95,35.66
보성시계판매(주),014798,8.23,5.11,428408,288397,50000,50000,6.09,7.69
보성운수주식회사,014799,,-6.41,,-1278202,,627200,,38.59
보성정보통신(주),014801,2.37,4.39,2014386,4175634,2100000,2100000,63.14,41.98
보성통신주식회사,020846,1.61,1.28,792170,511424,1100000,1400000,0,37.82
보스톤사이언티픽코리아(주),014806,999999999,999999999,-6356188,-5659830,10232100,10232100,0,0
보승실업(주),014807,999999999,999999999,195977,191488,3486000,3486000,0,0
