구분,항목,이자보상배율(이자비용),이자보상배율(이자비용),영업이익(손실),영업이익(손실),자본금(*),자본금(*),차입금의존도,차입금의존도
AJ네트웍스주식회사,017029,1.65,1.4,10592461,13894217,11479495,12507170,72.12,71.51
CJ푸드빌주식회사,019582,4.13,-0.17,16228200,-1130612,64048980,64048980,22.75,43.86
D&K유인개발주식회사,053733,-1.84,-2.44,-2642035,-335110,300000,300000,118.35,120.04
DFMS(주),043579,25.99,37.77,1317959,3627789,3000000,3000000,0,0
DH바이탈피드(주),019912,4.19,6.66,3347161,3818194,1100000,1100000,31.91,31.89
DL모터스(주),010009,-1.27,0.03,-3871964,132426,66400000,66400000,28.22,29.98
DSR(주),014398,5.49,5.93,5128259,7078691,6000000,6000000,34.07,32.27
EG건설주식회사,015323,49.98,6.82,11227471,8424407,2779000,2779000,45.73,56.32
EPSKOREA(주),021214,1.9,3.48,2199064,7168218,3100000,3100000,51.43,70.16
GB카드주식회사,011081,-3.37,-2.69,-317987,-562656,3671988,3671988,42.23,47.81
GS네오텍주식회사,020584,2848.02,3242.85,31669939,29328339,14500000,20000000,0.09,0.24
GS칼텍스(주),010061,6.56,2.84,1008720000,949405000,260000000,260000000,34.46,42
GS파워(주),010142,1.68,1.69,74144061,63270890,179219000,179219000,57.82,49.07
HSBC펀드서비스(주),028283,999999999,999999999,2489149,3333938,3344915,3344915,0,0
KBS미디어주식회사,028186,23.55,1.77,3634653,2118550,2934110,2934110,25.85,10.75
KBS인터넷(주),012022,33.17,179.99,1589615,2718317,14700000,14700000,0,0
KC글라스(주),016256,2.7,0.12,1911971,114153,870383,870383,43.78,46.53
KFD도시개발(주),047101,-0.16,-0.3,-3204598,-7251738,300000,300000,130.41,145.33
KG벌크터미날주식회사,021762,-9.23,,-493891,,6057000,,7.32,
KH에너지주식회사,041693,2.22,2.9,2123020,2941031,550000,550000,48.06,43.97
KIS정보통신주식회사,020582,97.31,247.17,4141587,6553659,6010900,6088905,5.13,1.25
KNJSTEEL(주),050289,4.15,4.49,1815016,2966368,2800000,2800000,50.62,33.36
KOC전기주식회사,029972,12.79,12.93,3986457,4928853,1200000,1200000,43.19,34.02
KPX라이프사이언스(주),042943,999999999,999999999,2102631,5497636,2500000,2500000,0,0
KSS산업개발(주),049635,-22.62,999999999,-70641,-53206,305000,305000,99.36,99.47
KS건설(주),042423,0.82,-0.94,2466037,-582144,2040000,2040000,18.45,39.42
LB세미콘(주),029862,-0.25,2.06,-794489,7815765,17337096,17337096,67.96,70.03
LS전선(주),050948,,1.53,,68050000,,100000000,,55.75
M&M통운(주),040235,2.35,0.65,1479467,421705,500000,500000,42.93,37.81
MS종합가스주식회사,028361,1.15,1.33,298921,363289,1550000,1550000,44.43,41.92
Mt.H콘트롤밸브주식회사,052410,2.52,10.23,672627,3980922,600000,600000,52.25,19.76
NC부산(주),053195,-0.14,-0.21,-33888,-147830,800000,800000,99.29,109.66
NC울산(주),018256,-0.34,1.81,-108703,1065818,1050000,1050000,55.16,54.75
OCI정보통신(주),011589,116.56,108.33,918168,823714,1000000,1000000,0,0
S&T전장주식회사,015512,4.72,14.68,1168389,2799003,8000000,8000000,10.35,8.28
SBC벤드(주),053328,8.13,0.91,3452845,1773921,1300000,7000000,58.66,62.47
SCC(주),041404,-1.71,-1.27,-1324793,-960789,3645120,3645120,51.62,55.37
SEW유로드라이브코리아(주),016344,999999999,999999999,2282387,3497581,4000000,4000000,0,0
SHK디벨로프먼트(주),040234,-9.43,7614.24,-4813063,5253823,1000000,1000000,0,0
SI투자개발주식회사,056381,,-17628.09,,-193909,,100000,,94.44
SK(주),010069,2.76,1.52,79584833,89214035,10000000,10000000,38.15,44.92
SK네트웍스서비스,054412,,999999999,,4196459,,3000000,,0
SK마케팅앤컴퍼니주식회사,056701,,999999999,,3163237,,50000000,,0
SK실트론주식회사,010365,16.51,7.86,180408226,116221786,33511675,33511675,28.65,52.65
SK유화,043815,-8.84,-1.21,-15387610,-2908234,20000000,45000000,24.58,26.33
SK인천정유(주),028814,14.37,,145374345,,1765452960,,18.66,
SNTAMT,028319,1.26,-1.3,1051704,-1301671,1110000,1110000,57.58,76.07
SPP건설(주),052135,999999999,6.23,2147672,2428644,1300000,1300000,26.24,16.08
SPP로직스주식회사,053495,2.74,0.99,1020084,2019747,1000000,1000000,39.33,48.8
SPP머신텍(주),014203,10.84,2.79,10875891,7159410,6222220,6222220,21.43,25.97
SPP율촌에너지주식회사,056362,,-14.35,,-1129885,,100000000,,0
SPP자원(주),053236,1.25,-0.27,501424,-423700,700000,700000,67.14,49.47
SPP조선(주),040400,2.51,8.51,21577508,67519785,52504715,52504715,11.44,7.49
SPP해양조선주식회사,047314,2.41,4.3,19854993,73687820,80763130,80763130,26.42,16.98
SPP해운주식회사,051949,-0.29,0.84,-40305,649276,50000,10050000,99.46,56.45
STX건설(주),042884,9.76,6.13,15121763,40630056,16000000,16000000,20.7,30.77
STX리조트주식회사,051276,999999999,999999999,-64703,2810235,13500000,30000000,0,0
STX산업플랜트(주),051572,,3434.81,,6120825,,5000000,,0
STX엔파코(주),029320,12.43,15.98,63064366,84498294,50000000,50000000,13.59,25.89
STX오일앤서비스(주),019352,2.65,,3245835,,11539975,,52.51,
STX중공업(주),042935,9.03,8.07,58687794,64613482,98561000,98561000,17.39,7.71
Stavridge주식회사,045803,-0.2,999999999,-31591,745612,392700,392700,9.92,13.39
Y&T파워텍주식회사,041022,4.86,3.81,1722660,1435665,9000000,9000000,21.28,28.01
㈜에스티오,050597,1123.52,15.87,8628638,7727142,2077600,2077600,6.13,22.33
가경산업개발(주),057230,,-0.23,,-432628,,50000,,98.97
가나안상사주식회사,013970,0.52,0.95,188710,572717,500000,500000,74.91,74.75
가나안전자정밀(주),046980,2.96,1.2,552452,378024,600000,600000,38.34,54.5
가나종합건설(주),039702,9.52,1.01,10352327,2020635,1200000,1200000,11.45,57.18
가나중공업(주),051873,3.36,1.81,667934,675938,600000,1100000,52.18,62.78
가드너덴버코리아,048279,520.01,175.3,1958341,6956559,4158610,4158610,0,0
가락건설(주),012817,999999999,999999999,2518585,720799,101000,501000,0,0
가로림조력발전(주),054452,,999999999,,-1079731,,11550000,,0
가리봉전기주식회사,040707,999999999,999999999,491503,177676,100000,100000,0,0
가보테크주식회사,046743,-2.85,-0.82,-989578,-932310,1300000,1300000,80.76,127.1
가산건설주식회사,044609,32.39,9.9,1934882,1360954,3260000,3260000,6.31,13.01
가산토건주식회사,012819,56.86,33.35,1144693,7122026,1600000,1600000,0,11.4
가야개발(주),021664,10.62,14.32,6255324,9283911,4000000,4000000,7.21,7.32
가야산업주식회사,010916,0.82,-0.35,229867,-124697,3400000,3700000,60.36,61.58
가야약품(주),012849,2.14,1.67,1269301,1248669,410000,410000,24.32,23.24
가야철도(주),051308,999999999,999999999,0,-401298,7251100,8902100,34.62,62.77
가온아이,043025,2.2,1.52,1992963,1334016,2000000,2000000,12.05,24.23
가이아건설(주),038812,-0.66,-0.4,-768168,-1031663,500000,500000,101.25,96.67
가이오산업주식회사,043534,9.95,3.82,1390983,647892,110000,110000,24.33,34.8
가자건설정보주식회사,040960,-0.3,-0.25,-544737,-528817,300000,300000,33.56,65.58
가평교통주식회사,019064,-2.79,-3.12,-582483,-901276,966580,966580,32.54,41.62
가현건설(주),041719,292.96,5.49,1782974,3635274,3050000,3050000,16.32,9.98
각화동종합상가(주),053766,-0.84,0.11,-276039,44832,500000,1000000,93.57,87.42
갈더마코리아(주),041428,6.1,2.89,2060230,1397333,500000,500000,35.68,32.18
감로건설(주),043935,6.38,-32.66,2673328,-18350357,1200000,1200000,15.81,57.26
갑도물산주식회사,012825,45.91,416.42,2071661,2066706,2300000,2300000,1.24,1.57
갑산메탈주식회사,049901,1.23,0.9,878222,627050,1000000,1000000,60.88,58.9
갑을민자주식회사,056450,,999999999,,-399767,,4437800,,86.74
갑을지업(주),046217,0.65,-3.32,134899,-540244,400000,400000,30.3,48.34
갑을합섬주식회사,010160,-3.25,3.82,-859662,1144396,7950000,7950000,6.13,23.95
갑지오토서비스(주),051350,0.5,0.38,122192,206921,700000,700000,82.53,85.81
강남개발(주),021678,,999999999,,-588761,,869010,,0
강남건설(주),012829,0.21,-0.63,41618,-485819,1800000,1800000,15.62,40.51
강남건영주식회사,012830,7.86,17.07,2642192,3366023,18600000,18600000,17.93,10.47
강남순환도로주식회사,039832,-235.58,999999999,-1341850,-1618277,18000000,70000000,0,0
강남스틸(주),052893,0.73,-0.36,144763,-114724,1079800,1079800,37.2,40.99
강남케이피아이(주),017424,4.72,8.08,4151581,6421455,3000000,3000000,31.36,25.3
강남필터(주),040890,,1.49,,1098321,,3100000,,44.04
강남화성주식회사,012836,6.43,5.04,3960380,8219036,7000000,7000000,18.95,21.7
강동건설주식회사,053167,8.46,8.98,805424,1178713,2550000,3350000,8.98,0
강동냉장(주),021682,0.68,0.84,777454,1072960,7800000,7800000,67.14,74.8
강동수산주식회사,012838,0.63,1.64,183572,539646,3000000,3000000,39.72,34.78
강동웨딩케이디더블유용순기업(주),016671,37251.04,999999999,2644824,1974551,50000,50000,0,0
강릉건설주식회사,012839,2.04,2.38,1379241,1512855,4000000,4000000,32.86,44.12
강릉아랫물길주식회사,056233,,999999999,,-93994,,7679000,,71.02
강림인슈(주),047333,6.47,13.51,4173906,11325695,1000000,1000000,46.49,39.65
강림중공업(주),047335,4.6,6.11,3060698,11993575,3000000,3000000,31.94,45.68
강립실업(주),050037,0.33,0.71,122966,276512,1500000,1700000,83.95,92.99
강보건설주식회사,052706,6.86,-4.12,417513,-713178,600000,600000,4.33,6.61
강산개발(주),012843,3.78,2.2,2050051,1557547,4500000,4500000,16.59,17.22
강산건설(주),012844,9.08,2.01,4896579,2295816,12700000,12700000,8.46,15.63
강서청과주식회사,046057,4.68,1.77,219874,102199,5100000,5100000,9.3,9.93
강신산업주식회사,021695,24.44,21.52,1554776,1546263,500000,500000,8.43,10.2
강우기업(주),012850,21.07,-21.05,530668,-966602,1200000,1200000,4.24,2.4
강원고속주식회사,012851,6.7,0.14,1415099,51626,378645,378645,14.96,20.13
강원나래관주식회사,056917,,999999999,,-29,,5614320,,80.13
강원도민프로축구단,050877,,999999999,,-537426,,6098490,,0
강원도시가스(주),012852,17.8,17.48,3034831,3459547,4000000,4000000,7.06,6.47
강원레저개발(주),021701,0.99,0.98,4634504,4729009,35000000,35000000,82.31,82.76
강원아이앤디,049490,-0.18,-0.09,-819097,-430387,300000,300000,106.7,118.26
강원여객자동차주식회사,012856,1.25,-1.05,281838,-213523,213300,213300,11.57,10.6
강원풍력발전주식회사,042998,1.33,2.74,8958346,17246235,37862000,37862000,69.47,64.56
강원학교관리(주),048153,1.01,1,763264,1285448,2601000,2601000,88.96,86.73
강인여객(주),049833,-13.28,-39.5,-1464038,-982369,401280,401280,134.53,113.53
강현건설(주),049677,-0.09,-0.1,-351240,-433597,300000,300000,106.26,113.22
강화기업(주),049952,2.01,1.37,561447,428058,1200000,1200000,35.56,40.75
강화로얄관광호텔,041502,-0.84,-1.38,-375110,-810318,3150000,3150000,94.27,100.76
강화티엘(주),021705,-33.7,-12.35,-4842297,-3624331,600000,600000,26.45,30.35
강희건설주식회사,040049,-0.67,-0.54,-200262,-166143,507000,507000,34.91,34.57
개나리벽지주식회사,038887,1.61,1.68,417130,563965,2000000,2000000,35.12,35.39
개미플러스유통주식회사,051720,4.41,3.18,1008775,1283510,500000,3500000,58.94,58.65
갤럭시게이트주식회사,012429,999999999,-21.86,-3071678,-1635986,4174700,4174700,0,57.37
갤럭시아디바이스(주),018099,8.02,5.1,1952343,1928788,2235630,2236000,5.89,20.53
갤럭시아일렉트로닉스(주),054435,,4.46,,2309094,,2801000,,51.64
갤럭시아커뮤니케이션즈(주),051928,9.43,1.78,801332,1851016,1523690,4036845,10.7,43.3
갤럭시아포토닉스(주),029889,-5.09,-6.11,-4336705,-4619353,4459375,14459375,57.91,58.04
거룡산업개발(주),048775,-0.26,-0.4,-236797,-634881,200000,500000,96.03,89.36
거림테크주식회사,050211,33.22,24.81,3854784,1824656,1000000,1000000,11.77,12.77
거북선1호선박투자회사,044915,999999999,999999999,-488278,-2113925,11810000,11810000,62.91,89.2
거북선2호선박투자회사,047791,999999999,999999999,-3958,-1084723,50000,13785950,0,74.02
거북선3호선박투자회사,047792,999999999,999999999,-3958,-728261,50000,6093200,0,78.5
거북선4호선박투자회사,051001,,999999999,,-3081,,50000,,0
거상정공(주),021715,2.1,2.35,1118889,1624818,3320000,3320000,41.06,43.48
거성도시개발(주),052938,999999999,999999999,0,123234,500000,500000,89.68,71.05
거성산업(주),049462,3.9,3.59,518189,509448,200000,200000,30.53,22.26
거성산업개발(주),047116,-2.7,,-73768,,50000,,0,
거성약품주식회사,051922,3.09,3.58,267821,330557,220000,220000,11.92,21.36
거성정밀주식회사,029292,20.61,30.14,1393114,1226624,200000,200000,20.81,20.69
거송산업개발주식회사,048650,-3.63,12.4,-2134525,3723911,300000,300000,82.77,25.47
거승철강(주),043890,5.08,8.8,1149843,2968590,1000000,1000000,13.46,25.89
거양해운(주),010565,5.36,,24814614,,85000000,,0,
거영해운(주),045703,0.27,-0.83,214258,-1617913,1000000,1000000,78.87,80.5
거장플러스,050034,-0.01,,-66067,,1000000,,134.79,
거제관광호텔한양주식회사,048696,0.42,,53183,,200000,,140.84,
거제레미콘(주),048747,0.09,0.16,47659,111985,1300000,1300000,54.81,55.84
거제선박주식회사,043092,7.85,0.13,1019815,41593,500000,500000,32.4,59.09
건기사업주식회사,052053,8.98,1.31,626068,82119,1000000,1000000,0,0
건미종합건설(주),046844,1.39,,479038,,850000,,64.01,
건부산업개발주식회사,050507,0.69,2.17,1332535,3723257,300000,300000,86.34,92.23
건설강업주식회사,046866,1.43,-3.77,1582177,-3345438,10000000,10000000,37.09,317.33
건설기업(주),012875,206.63,-222.16,554808,-775547,700000,700000,0.11,0.06
건식무역(주),052250,-1.74,3.99,-692081,2915276,550000,550000,88.86,72.51
건아정보기술(주),012878,9.49,13.19,4427885,3406401,3000000,3000000,24.81,6.23
건양공업주식회사,049665,-57.6,8.74,-739245,624677,700000,700000,10.62,23.34
건영이레개발(주),054187,999999999,-0.67,-45242,-828612,1200000,1200000,71.44,90.17
건완실업주식회사,052347,999999999,-0.17,-5291,-116649,3000000,3000000,68.39,79.3
건우메탈(주),051677,157.09,13.93,1646960,3031343,100000,100000,15.46,45.05
건웅주택(주),050238,-0.22,,-298288,,600000,,73.64,
건인파트너스(주),041074,999999999,,2610325,,300000,,0,
건일산업(주),039710,7.31,1.41,2004798,703956,1000000,1000000,24.26,38.08
건일제약(주),012890,25.09,52.7,7299696,9537793,4600000,4600000,4.93,2.42
건주종합건설(주),044517,-0.03,-0.06,-365402,-995851,2520000,2520000,132.7,154.47
건진기업(주),044470,5.04,16.67,2618461,1908945,480000,480000,35.98,0
건창산기(주),040154,1.29,3.36,1051237,2823853,2680000,3430000,48.66,29.76
건화공업(주),012894,3.23,1.83,3850322,2700014,2000000,2000000,54.68,39.36
검단에코텍주식회사,045211,999999999,1.37,-283024,1967672,6280000,6820000,92.74,90.09
게르베코리아(주),021758,2.25,,871679,,8144000,,78.56,
게이츠유니타코리아(주),043517,999999999,999999999,11785732,3747587,6000000,6000000,0,0
게이트마켓(주),040306,2.7,1.85,1534792,1614554,2310000,2350220,40.31,55.08
게임피아(주),051919,7.26,24.94,593613,2012703,500000,500000,7.34,6.33
게임하이(주),048127,5.18,,14444954,,1860270,,45.59,
경기고속도로(주),045774,999999999,999999999,-2563939,-2720660,239000000,241647000,44.68,54.39
경기관광개발주식회사,046790,-2.54,-17.52,-8045148,-17201365,1000000,3111735,117.84,155.09
경기꿈나무주식회사,053511,999999999,-0.02,0,-25745,5684000,5684000,0,88.27
경기남부학교관리(주),056716,,999999999,,-3126,,4132245,,83.35
경기도시개발(주),045975,-0.4,3.02,-1045608,8266024,305000,305000,121.67,100.29
경기미래학교관리(주),056554,,1.2,,503058,,4464880,,82.69
경기미래학당관리(주),056890,,1.12,,96773,,3642720,,86.17
경기바이오밸리(주),057066,,-1.08,,-1061455,,500000,,103.38
경기산업(주),042073,3.67,13.51,621194,1788673,400000,400000,16.61,9.1
경기스마트카드(주),045782,0.04,1.22,124972,4433409,500000,500000,100.84,110.02
경기여객자동차(주),044685,999999999,-6385.14,-594709,-2394426,120000,120000,0,0
경기자연학교주식회사,056447,,-0.78,,-26193,,2547000,,83.27
경기중부학당(주),056482,,0.71,,724226,,2797000,,90.13
경기학교사랑(주),048282,999999999,999999999,-69878,-110309,4609300,4609300,87.5,87.31
경기학교자산관리주식회사,052437,999999999,0.92,-36978,1767776,4254400,4254400,54.66,89.33
경기학당운영주식회사,052446,0.99,0.81,537505,1727346,3689000,3689000,86.58,88.91
경남공영주식회사,052943,5.73,-0.26,477698,-87844,100000,100000,59.41,56.65
경남관광,042954,-1.67,1.66,-190040,212124,680000,680000,16.7,17.69
경남교육지킴이(주),051358,999999999,0.98,0,762265,3361000,3361000,66.4,76.17
경남기전(주),052788,1.81,1.98,439751,554779,200000,200000,62.16,43.8
경남모직(주),042656,-3.51,-4.09,-1911951,-1502245,12600000,12600000,9.45,8.58
경남배움터지킴이(주),051273,999999999,1.08,0,606369,4641000,4641000,39.27,87.24
경남버스주식회사,021774,4.64,7.22,3665830,3903246,1712560,1712560,22.56,18
경남섬유공업(주),012907,0.95,-6.85,1681409,-12658024,2010000,2010000,50.71,83.77
경남인베스트먼트(주),051778,-0.89,-0.14,-205945,-519571,20000000,55000000,71.5,35.54
경남지역대학교생활관건설(주),056587,,999999999,,0,,2196885,,73.04
경남철강주식회사,054038,2.98,2.87,814382,1033660,100000,100000,46.27,50.72
경남테크주식회사,012910,10.16,17.09,5039156,4431336,3000000,3000000,15.52,5.36
경남파워(주),056305,,999999999,,-662636,,20000000,,0
경남판지공업주식회사,021785,-12.76,-1.77,-1423028,-622804,1200000,1200000,40.26,44.21
경남학교사랑(주),051585,999999999,999999999,-118330,-89272,2647286,3081720,88.41,85.95
경도유니온(주),052151,10.92,2.38,1481611,1360496,800000,800000,13.37,65.86
경도화학공업주식회사,012911,,,,,,,,
경동건설(주),017449,1.08,1.7,7348257,12772489,27500000,27500000,37.07,38.69
경동산업(주),051685,1.31,2.51,115351,482135,2000000,2000000,24.53,10.65
경동산업주식회사,010708,55.05,70.22,788364,1185495,300000,300000,13.98,15.93
경동시장주식회사,012915,7.52,6.73,1381838,1125307,300000,300000,7.18,11.43
경동약품주식회사,012916,2.94,2.13,432881,329540,630000,630000,12,11.98
경동에버런,012918,999999999,0,91941,9,5000000,5000000,0,5.94
경동홀딩스,030660,18.92,22.41,6971210,9242016,1200000,1200000,6.46,8.5
경동흥업주식회사,012919,583.95,36.82,1084985,553978,800000,1000000,0,8.09
경림디엔씨주식회사,012920,,0.39,,139952,,1200000,,31.83
경마진흥주식회사,041244,999999999,999999999,-100673,-156312,257690,226990,0,0
경문도시개발주식회사,029533,-49.15,34.4,-5406375,344028,2500000,2500000,96.17,89.72
경방신약(주),044020,0.84,-0.21,501436,-164334,1750000,1950000,60.79,68.5
경보산업주식회사,053621,11.93,19.7,2519611,4637582,200000,200000,40,37.9
경보전기주식회사,012926,999999999,999999999,1650930,2533490,150000,150000,0,0
경부자원주식회사,046464,2.26,1.26,1112134,765754,850000,850000,35.66,60.46
경북교육개발주식회사,057055,,0.97,,394106,,1721890,,89.15
경북교육발전주식회사,057056,,999999999,,-857,,1679410,,56.54
경북대금오공대생활관서비스주식회사,057141,,-4.38,,-902413,,1895000,,99.72
경북철강주식회사,052154,0.89,2.71,321815,1222733,120000,120000,73.9,66.91
경북코일센타주식회사,048610,1.63,1.81,611059,862862,1040000,1040000,47.12,50.86
경북콘크리트공업주식회사,010164,-16.61,,-6387387,,1000000,,343.12,
경북통상(주),051193,-0.29,1.23,-66365,305471,3300000,3300000,62.24,60.5
경산개발주식회사,012932,6.14,4.33,4214838,3149565,120000,120000,19.2,17.71
경산개발주식회사,047257,0.98,2.07,1822803,4293696,300000,300000,72.99,72.32
경산제지(주),012933,3.76,3.13,2508172,3526708,4000000,4000000,40.54,50.76
경산컨트리클럽(주),050439,-0.78,-0.28,-450976,-702788,377000,377000,96.34,98.8
경성목재주식회사,029757,0.14,2.75,78800,1356239,1000000,1000000,77.85,83.02
경성산업(주),049097,2.81,3.36,1496434,1416496,2200000,2700000,37.04,30.7
경성철강주식회사,042009,166.35,355.57,891325,3909890,500000,500000,0,1.15
경수고속도로주식회사,043196,999999999,999999999,-1196050,-1131971,121623000,155000000,20.55,53.43
경신시장주식회사,044584,-0.32,-5,-253988,-175131,50000,50000,31.35,32.18
경신씨엠주식회사,047502,-2.79,13.11,-1690024,5472589,1600000,1600000,94.74,93.81
경신철강(주),051787,1.55,2.78,211961,693669,300000,300000,43.15,42.43
경안레저산업(주),053001,0.8,0.2,520966,814820,1036110,1036110,71.76,55.87
경암토건(주),053400,5.36,7.51,739305,822051,1700000,600000,74.65,51.78
경양석유주식회사,012940,0.23,0.43,98393,231806,100000,100000,46.57,44.48
경오건설주식회사,012941,999999999,-2.36,-475883,-533250,300000,300000,0,18.07
경용기계주식회사,012942,-1004.58,,-1002572,,300000,,0,
경우전기주식회사,039135,999999999,5622.29,1142359,1478662,1000000,1000000,0,0
경운기술산업(주),020391,41.65,68.98,624117,949818,1700000,1700000,0.63,0.7
경원건설주식회사,012944,999999999,999999999,2114303,1273902,1500000,1500000,0,0
경원경금속(주),049195,1.67,1.41,470292,522127,1250000,1250000,70.39,69.62
경원기계공업(주),012946,2.04,2.6,376243,560074,1706000,1706000,35.56,26.56
경원농산(주),042987,,-0.81,,-1221874,,1900000,,203.33
경원도시개발주식회사,012947,999999999,999999999,143278,135378,500000,500000,0.27,0.12
경원벤텍주식회사,049324,1.7,2.34,730790,1215402,300000,300000,47.99,60.71
경원산업(주),021846,2.33,1.36,1213805,1051772,801000,801000,35.92,33.88
경원엔터프라이즈(주),046840,-5.15,,-2667046,,2000000,,112.06,
경원여객자동차(주),012950,-63.79,999999999,-1920092,2922162,1500000,1500000,3.29,3
경원종합건설(주),053003,1.94,0.98,448599,380028,1200000,1200000,75.04,67.2
경유산업주식회사,012952,236.69,103.18,2105100,1067139,2000000,2000000,0.33,0.33
경은산업(주),039488,1.58,0.51,1062627,353586,4000000,5500000,65.36,48.64
경인냉장(주),048182,0.34,-0.39,162872,-163157,1000000,1000000,72.05,78.54
경인모피주식회사,053143,267.04,19.13,528745,485398,200000,200000,0,0
경인실업주식회사,012957,-4.87,-6.51,-2887024,-4019905,5500000,5500000,15.69,19.94
경인운하주식회사,012959,999999999,999999999,-1447181,-2578981,65824500,34824500,0,0
경인정밀주식회사,012961,,999999999,,-97199,,500000,,6.53
경인포장주식회사,012964,-17.05,-55.21,-1007908,-1350312,500000,500000,6.85,0
경일건설주식회사,012966,4.93,-1.02,1406369,-266735,349600,349600,0,7.41
경일건설주식회사,029577,2.34,1.74,914074,1450292,4944200,4944200,12.67,32.19
경일석유주식회사,012970,1.52,-0.5,562286,-227296,425640,425640,65.38,41.91
경일약품주식회사,012971,11.07,7.75,1274514,1989530,720000,720000,5.26,16.98
경일염직주식회사,012972,-2.44,-6.49,-435402,-1232486,4000000,4000000,26.65,37.98
경일정밀(주),047112,4.77,194.29,1750011,5332607,50000,50000,11.68,10.96
경일중공업(주),040788,0.67,,736422,,1500000,,43.59,
경일합섬주식회사,012973,-56.2,-28.6,-2389609,-1171140,2965050,2965050,3.06,8.12
경전여객자동차(주),051561,7.95,2.68,622871,398997,239700,239700,20.77,22.01
경주문예회관운영주식회사,056351,,-18.03,,-1155686,,6860000,,22.45
경주바이오텍(주),047891,999999999,-1.06,-171440,-449807,5187000,5187000,65.42,75.1
경주법주주식회사,012974,999999999,999999999,1055490,188065,4000000,4000000,0,0
경주에스엠씨주식회사,052034,999999999,999999999,-93290,-90156,10626000,10626000,0,60.59
경주천북기업도시주식회사,044616,33.13,50.67,9739305,10788735,550000,550000,18.86,8.24
경진단조(주),041463,3.43,1.12,1978746,910471,1500000,1500000,25.71,36.82
경진부로아(주),046480,15.69,5.12,925779,1298772,1000000,1000000,36.31,47.46
경진여객운수주식회사,039308,-10.84,-29.35,-788094,-4460491,3196250,3196250,10.88,12.56
경진염직공업주식회사,021864,0.42,-0.25,370312,-349357,9900000,9900000,48.42,59.65
경창산업개발(주),056621,,-9.16,,-35882,,100000,,99.91
경창정공주식회사,012979,0.45,0.43,455656,478530,3000000,3000000,50.63,51.36
경한실업(주),012982,999999999,999999999,715819,777154,400000,400000,0,0
경향흥산(주),021871,,999999999,,29823,,900000,,0.46
경현물산주식회사,039300,,-3.19,,-580074,,800000,,32.69
경현산업개발주식회사,040643,-2.7,-1.17,-1974758,-1048687,500000,500000,126.48,164.91
경화건설(주),046463,46,4.42,1628921,1225665,3500000,3500000,0,22.64
경화토건주식회사,041653,-7.08,4.43,-1159953,3719834,500000,500000,32.66,45.27
경희강재주식회사,012984,1,1.05,334611,373771,4560000,4560000,51.39,58.35
경희알미늄주식회사,012985,-4.16,2.22,-4706612,2362473,8000000,8000000,59.32,61.14
경희어망주식회사,012986,-1.84,0.66,-1206099,451958,1000000,1000000,137.57,116.1
경희정공주식회사,041632,1.03,1.12,613205,784955,1500000,1500000,46.58,64.68
계룡산업주식회사,012987,1.86,1.37,2237685,2001103,7016000,7016000,42.03,44.7
계룡하수관거(주),051248,999999999,999999999,-68125,-70300,3791500,3791500,75.56,85.7
계림산업개발주식회사,041465,-3.01,-10.16,-3009223,-1263649,300000,300000,46.18,28.26
계림요업(주),012993,77.28,217.25,926078,2429552,1800000,1800000,0.43,0.42
계명산업(주),043631,0.59,1.06,595139,1398478,1700000,1800000,50.91,55.43
계성제지주식회사,021889,-1.87,-0.51,-1479209,-1525613,12510000,11260000,28.99,75.11
계청산업주식회사,012997,999999999,999999999,-208441,-65272,610650,610650,0,0
고광산업(주),046065,4.61,2.74,993761,662998,1110000,1110000,33.88,37.06
고려강선주식회사,021896,999999999,999999999,7043572,42821227,4690600,4690600,0,0
고려건설(주),028684,-1.34,-0.22,-213784,-37658,50000,50000,23.75,26.67
고려기초소재(주),057325,,-1.49,,-376884,,4500000,,57.84
고려냉장주식회사,012999,0.91,0.98,696383,680914,500000,500000,49.94,45.66
고려농상(주),013000,923.28,674.92,1134710,777504,200000,200000,0.26,0.28
고려당판매주식회사,049399,-3.43,,-1358409,,50000,,96.66,
고려도토주식회사,010567,-0.64,-1.12,-80760,-196485,1500000,1500000,23.64,30.37
고려산업개발주식회사,042464,5.57,-5.27,3155455,-3038165,3400000,3400000,33.93,38.05
고려식품주식회사,053434,0.33,0.8,87774,444134,800000,800000,74.47,58.98
고려애자공업(주),013014,-19.14,7.92,-3537961,852566,3000000,3000000,40.33,31.62
고려에프에이(주),053923,1.46,4.45,312319,1074522,1400000,1400000,52.4,54.93
고려여객자동차주식회사,013015,-19.39,-17.04,-1198373,-594246,822630,822630,9.22,0
고려열연(주),013017,999999999,999999999,508991,100158,1500000,1500000,0,0
고려은단주식회사,013018,5.1,3.88,3091357,2684203,138950,138950,35.51,38.39
고려전자주식회사,021919,999999999,999999999,136492,35719,1031110,1031110,0,0
고려조선주식회사,045116,1.95,0.51,968796,462414,10098400,18998400,50.53,40.02
고려종합국제운송(주),040821,362.68,902.27,533145,1363324,500000,500000,11.4,0
고려철재(주),051939,1.05,2.57,632451,2130922,800000,800000,81.56,70.91
고려통상주식회사,013022,1.01,1.24,1309182,1683997,4564350,4564350,32,10.69
고려특수선재(주),013007,6.3,4.36,7743481,6469038,4950000,1701395,11.58,24.26
고려플라텍주식회사,046626,1.84,,369203,,650000,,51.29,
고려하이믹스주식회사,030125,-0.87,,-676137,,2199500,,51.12,
