구분,항목,이자보상배율(이자비용),이자보상배율(이자비용),영업이익(손실),영업이익(손실),자본금(*),자본금(*),차입금의존도,차입금의존도
주식회사벡텔글로벌,044227,-21.67,-1.81,-3755562,-262346,50000,50000,89.57,100.58
주식회사벤티지홀딩스,052137,-7.54,-5.82,-1969328,-4222628,2645715,2645715,17.12,31.42
주식회사벨루가,013470,-0.8,,-884186,,1500000,,0.08,
주식회사벨웨이브,014761,-37.74,,-17667925,,807340,,0,
주식회사벽송이앤시,042117,0.07,,16618,,50000,,27.09,
주식회사벽안디앤씨,046474,-3.37,-0.76,-1722904,-2338345,300000,300000,16.42,91.07
주식회사벽은,044324,-5.77,-3.62,-513896,-345206,300000,300000,16.77,16.63
주식회사벽진시스템,028655,-15.54,0.41,-3094417,81852,1000000,1000000,26.98,42.58
주식회사병화,047501,1.15,-0.55,551786,-305277,2161410,2161410,49.67,57.85
주식회사보고라인,044282,2.31,-0.59,1290055,-612728,500000,500000,39.04,78.55
주식회사보고무역,056870,,999999999,,-64246,,100000,,96.61
주식회사보광,026338,-6.35,-2.3,-4912594,-2536875,5460000,5460000,22.23,28.4
주식회사보광하이텍,049177,1.42,1.42,449247,1229314,300000,300000,63.38,66.09
주식회사보국웰리치,042351,0.57,0.29,2983504,1387209,550000,550000,60.12,95.11
주식회사보국전자,043064,2.18,2.29,528819,1059461,200000,200000,38.43,47.46
주식회사보드웰인베스트먼트컴파니,053665,999999999,999999999,-876457,-1063031,10000000,10000000,0,0
주식회사보라인터내셔널,052619,6,-1.15,1653778,-581650,1100000,1600000,63.57,74.86
주식회사보람케메탈,051624,105.46,5.73,2149421,823486,865000,865000,23.83,33.83
주식회사보림,053192,2.79,2.06,865897,701406,1633210,1633210,55.53,46.34
주식회사보림로지스틱스,017880,2.88,2.66,2991053,3625433,4200000,4200000,52.07,53.05
주식회사보산주택,045986,0.27,,142846,,300000,,49.62,
주식회사보성공업,039334,-6.06,0.09,-1341297,24227,500000,500000,31.68,27.54
주식회사보성씨앤씨,050397,0.11,0.16,209174,355020,300000,300000,95.24,78.07
주식회사보스텍,042023,1444.13,1417.18,1527891,2444628,1300000,1300000,28.2,22.27
주식회사보영,048894,4.01,3.69,770966,525362,1000000,1000000,48.62,43.07
주식회사보은금속,052802,2.08,0.2,592333,74084,500000,500000,66.48,72.57
주식회사보천가족,045051,,-0.54,,-302704,,66000,,64.86
주식회사보해매원,042012,0.42,0.1,122555,25084,2200000,2200000,39.34,37.18
주식회사볼보자동차코리아,017889,2.3,-16.84,946373,-1740194,2187000,2137000,4.67,0
주식회사볼크,051801,3.3,1.5,639221,340346,750000,750000,38.86,47.97
주식회사봉림전자,049378,-4.46,-2.75,-1209874,-888705,300000,300000,86.19,139.78
주식회사봉암물류,048516,-0.22,-0.15,-286336,-213182,50000,50000,123.13,141.04
주식회사봉우,017891,2.43,-6.68,82796,-639881,140000,140000,6.66,5.84
주식회사부건,047207,-0.55,0.9,-244313,589797,1300000,1300000,31.56,28.4
주식회사부경실업,050658,10.92,4.92,3467661,2309655,450000,450000,28.83,15.29
주식회사부광아이앤디,046721,-1.94,0.13,-2406041,209824,300000,300000,94.84,74.63
주식회사부광피앤디,046216,999999999,0.84,-884461,2923596,300000,300000,94.69,62.36
주식회사부국레미콘,026343,999999999,999999999,-662539,812733,250000,250000,0,0
주식회사부국정밀,040153,1.15,4.15,457549,1714401,600000,300000,47.48,39.09
주식회사부농,050915,,1.16,,229885,,1000000,,15.43
주식회사부래당,017893,3.31,2.82,2314643,4169700,2000000,2000000,62.95,67.37
주식회사부림로직스,056522,,999999999,,-242802,,100000,,99.96
주식회사부림약품,017894,999999999,999999999,1652578,1360130,406000,406000,0,0
주식회사부민양행,017895,33.89,24.5,1615030,3942947,100000,100000,3.55,11.24
주식회사부산극장,011885,0.54,-0.17,332781,-93722,200000,200000,32.32,33.64
주식회사부산롯데호텔,018858,10.82,1.11,9683467,4675300,244010000,244010000,7.17,11.44
주식회사부성,014860,1.35,2.15,802436,1391858,3200000,3200000,50.83,47.55
주식회사부성,014861,1.4,0.02,385914,5526,600000,600000,39.08,25.02
주식회사부성후렌지,053091,1.26,1.91,461988,739691,200000,200000,46.73,45.04
주식회사부에노,044414,-3.84,-1.67,-1015669,-603976,1000000,1000000,66.29,66.35
주식회사부영CC,052025,,-0.67,,-2529607,,3000000,,79.41
주식회사부영개발,042000,1.82,1.02,1104335,800116,6727000,6727000,33.14,48.51
주식회사부일레미콘,017900,-0.84,-0.04,-253100,-23525,1000000,1000000,23.34,24.94
주식회사부일이엔씨,053170,1.41,0.23,1237801,194824,1300000,1300000,60.3,35.37
주식회사부천,026346,-3.35,2.08,-844295,659864,2500000,2500000,24.82,11.7
주식회사북제,051643,-1.23,-0.3,-360836,-191194,500000,500000,79.91,80.64
주식회사분당석유,015503,-0.98,1.95,-111293,227287,3337500,3337500,37.82,37.9
주식회사불가리코리아,029767,6.9,9.52,2542849,3604123,4500000,4500000,22.53,18.71
주식회사브라이트원건설,044704,0.29,,759232,,300000,,48.96,
주식회사브랜드스톰마케팅앤커뮤니케이션그룹,051199,-0.85,38.8,-31565,1429956,1263000,1263000,6.92,6.32
주식회사브리지,048391,2,-3.55,606813,-1238360,1002850,2507110,39.63,49.11
주식회사브이디에스,048365,25.86,44.9,1522327,979113,1200000,1200000,0,0
주식회사브이이엔에스,042999,999999999,999999999,6577503,11582798,1800000,1800000,0,0
주식회사블랙스톤리조트,042062,-458.13,-1.41,-7816699,-3013431,2000000,2000000,0,0
주식회사블레싱,046884,0.65,1.07,103314,173406,500000,500000,84.07,85.54
주식회사블렛스,056648,,999999999,,334979,,50000,,0
주식회사블루랜드인베스트,053230,999999999,999999999,-131335,-97525,17200000,17200000,3.4,3.56
주식회사블루버드,010831,3.9,16.79,793533,3053107,4117935,4117935,13.84,9.08
주식회사블루스페이스씨앤디,053333,999999999,3.15,-719137,4745529,50000,50000,103.06,83.52
주식회사블루플래닛,048319,19.73,-1.67,1060137,-527748,1729665,1729665,18.1,52.49
주식회사비.제이.코리아,046079,1.01,0.07,351532,45519,700000,700000,73.31,44.48
주식회사비락,017902,11.93,5.5,8810132,6118903,30000000,30000000,6.41,7.66
주식회사비바스포츠,042771,-0.58,-0.11,-134975,-32201,1700000,1700000,87.07,76.27
주식회사비버리힐,010504,-69.51,999999999,-522058,-614910,1000000,1000000,98.33,100.15
주식회사비보존제약,048278,3.16,0.76,1289918,394532,2000000,2000000,54.37,35.16
주식회사비봉디.이.비,051786,-1.02,0.06,-157076,27234,700000,700000,93.69,67.1
주식회사비비테크,052774,131.51,32.08,4005190,1166334,300000,600000,6.02,18.48
주식회사비솔산업,044306,-1.81,,-1361605,,300000,,29.5,
주식회사비스코,051142,999999999,1805.26,4179665,6336477,500000,1000000,0,1.91
주식회사비아이엠,056615,,1.84,,521893,,1200000,,39
주식회사비아이티범우연구소,040573,999999999,53121.33,358363,159364,10000000,10000000,0,0
주식회사비아이티에코루브,051059,-10.05,-8.55,-149705,-183639,6540000,6540000,0,7.13
주식회사비앤지,056833,,999999999,,-147760,,50000,,83.94
주식회사비에스지,047450,1.28,1.15,1317939,1064960,1400000,2400000,61.99,55.8
주식회사비에스케이코퍼레이션,017904,999999999,999999999,7583542,8511868,2000000,2000000,0,0
주식회사비에이치씨,051412,999999999,3806.94,3634869,1743578,200000,200000,0,0
주식회사비에이치에셋,051955,-1.13,0.68,-446602,725886,670000,670000,98.62,99.07
주식회사비엔디씨,042613,-8.75,,-630839,,50000,,87.11,
주식회사비엔씨티,056636,,999999999,,-1639870,,89396000,,69.68
주식회사비엔에이치,014745,140.82,-25.96,941680,-609965,200000,200000,3.8,0
주식회사비엔에프통상,015270,999999999,999999999,2079318,3165041,50000,50000,0,0
주식회사비엘에셋,052144,-0.19,-0.8,-51041,-1240322,50000,500000,102.51,84.48
주식회사비엠건설,050369,-1.46,,-5482297,,300000,,112.07,
주식회사비엠스틸,045948,2.36,2.93,589940,1094531,500000,500000,21.32,23.2
주식회사비엠씨,020857,2.02,1.29,2745521,1598149,5600000,5600000,48.81,48
주식회사비오메리으코리아,047445,16.32,-3.84,1991114,-583504,1000000,1000000,19.34,29.74
주식회사비원씨앤알,050393,0.83,6.64,476689,4986605,500000,650000,56.04,34.49
주식회사비잔티움,042269,4.67,-11.35,7274977,-3821409,500000,500000,33.11,54.03
주식회사비전랜드,030224,1.17,7.22,675774,4115186,500000,500000,28.66,62.31
주식회사비전홀딩스코퍼레이션,011746,1.66,1.19,2197789,1847004,1500000,1500000,60.35,54.17
주식회사비젼.인.텍,056892,,3.51,,764474,,200000,,52.39
주식회사비젼윌,050513,-1.26,11.16,-2576623,6036847,300000,500000,125.44,594.63
주식회사비지알코리아,048968,-0.43,-0.35,-338068,-533987,500000,500000,96.92,83
주식회사비케이글로벌,052292,999999999,-1.14,-2096263,-2544986,100000,100000,114.27,102.85
주식회사비트로시스,043809,-9.99,36.51,-64482,409755,3350000,3475000,1.44,3.86
주식회사비트플렉스,014924,-12.82,-2.23,-4562237,-4533705,13915660,13915660,26.95,19.34
주식회사비티비아일랜드,056420,,-5.67,,-3050175,,500000,,102.67
주식회사빅마트,017907,-5.99,0.34,-16932469,568280,3520000,3520000,40.42,43.23
주식회사빅솔,018614,1.36,-1.2,402986,-326100,1500000,1500000,9.35,30.14
주식회사빅스타건설,030028,,6.51,,3007341,,2000000,,27.65
주식회사빌더스씨앤디,042243,-6.13,,-1894042,,500000,,62.74,
주식회사빌더스원피에프브이,049130,-0.29,2.46,-2324795,20290822,5000000,5000000,95.43,84.41
주식회사빌더스이앤씨,047289,-5.96,-9.85,-4899530,-3058850,300000,300000,10.52,24.48
주식회사빌드,053492,-4.34,0.99,-1046591,846983,300000,300000,110.05,58.82
주식회사빌딩가치,049881,999999999,999999999,-18681,-42316,8811055,8811055,1.17,1.28
주식회사빌리앙뜨,046828,999999999,0.3,4125428,16927,1610000,1610000,43.71,27.15
주식회사빌립보,040232,1.06,1.03,327669,443251,2000000,2000000,49.67,46.56
주식회사빌텍,047254,2.55,1.93,2172297,1845196,300000,300000,57.47,55.05
주식회사빛고을주택건설,048473,-0.75,-11.81,-1481553,-124589,300000,300000,93.79,67.11
주식회사빠제로골프타운,046851,-34.56,,-2449303,,400000,,14.65,
주식회사뻬에뻬,049748,-0.28,-0.37,-254040,-412492,300000,300000,84.94,73.25
주식회사쁘띠메종,040836,0.76,,1578307,,300000,,79.21,
주식회사사노피-아벤티스코리아,021288,7.35,10.94,50787212,53003368,2790550,2790550,42.32,26.01
주식회사사랑방미디어,021279,300.5,28.86,8150805,6885837,500000,500000,9.68,0
주식회사사러가,017909,-4.1,-13.85,-57292,-1093101,450700,450700,2.18,0
주식회사사릭,047396,1.17,3.05,472606,879103,700000,700000,36.11,30.49
주식회사사보이피앤디,045247,999999999,2.68,872739,522358,50000,50000,0,7.17
주식회사사보이호텔,026349,-0.52,,-608895,,4207560,,208.08,
주식회사사우스스프링스,014428,-1.05,-1.09,-3953337,-4439548,200000,500000,34.75,33.49
주식회사사이몬,017911,1.58,3.66,363034,1138487,1000000,1000000,23.05,20.74
주식회사산끼푸드,019729,-2.28,-0.37,-323930,-74889,1750000,1750000,63.54,65.81
주식회사산하이앤씨,051437,28.8,-3.44,1146817,-117345,1520000,1520000,7.94,10.28
주식회사산하인더스트리,017917,45.64,31.61,3891009,6276466,1500000,1500000,0,2
주식회사산호수출포장,029873,,-1.64,,-973645,,800000,,70.07
주식회사살코,052290,4.49,1.18,823602,493852,1000000,1500000,57.82,69.58
주식회사삼공,047754,-0.09,-0.14,-71198,-149972,200000,200000,99.72,100.98
주식회사삼공사,017919,104.16,167.39,14971981,12703543,4000000,4000000,0.29,9.62
주식회사삼광,039723,5.81,2.55,10858960,8352819,1586000,1586000,49.71,52.96
주식회사삼광식품,014963,34.92,12.26,3638999,1940436,1000000,1000000,11.67,10.58
주식회사삼구,017920,-9.17,-175.7,-2040901,-2309242,13883715,13883715,0,0
주식회사삼기기공,017921,1.1,,2093297,,2670000,,60.45,
주식회사삼능개발,049141,-0.77,-0.23,-1785796,-554326,300000,300000,121.92,107.74
주식회사삼덕,017924,999999999,999999999,-169158,427824,1000000,1000000,0,0
주식회사삼동,017925,4.65,5.22,14260528,24021416,4967350,5117350,49.07,58.01
주식회사삼두기업,029327,1.75,1.06,115999,79948,150000,150000,11.79,11.4
주식회사삼미,028832,-6.06,-7.03,-4108828,-4343181,36681005,36681005,6.63,12.33
주식회사삼미건설,014987,4.53,2.41,3097424,4031099,9400000,9400000,9.29,17.94
주식회사삼미식품,014997,6.31,,2584215,,2440000,,29.69,
주식회사삼보건영,017929,329.58,-19.18,40278958,-1535979,1581280,1581280,30.37,8.34
주식회사삼보광업,044633,2.12,1.32,557668,582137,150000,300000,43.48,53.38
주식회사삼보모토스,015213,5.69,-5.05,4897923,-5969010,650000,650000,17.45,22.3
주식회사삼보에이팩,041236,-3.63,-7.88,-856673,-2207250,1250000,1250000,45.23,53.31
주식회사삼보엔지니어링,050379,-0.74,-0.07,-2040044,-379821,50000,50000,58.96,63.36
주식회사삼보유통,040521,5.23,2.32,1937819,914785,1500000,1500000,43.3,42.29
주식회사삼산파트너스,057258,,999999999,,-3450,,50000,,98.11
주식회사삼성가구,017933,1.14,1.04,1016351,1196247,1950000,1950000,45.94,45.48
주식회사삼성에이치제이에스,046726,-0.54,-0.36,-430077,-241093,500000,800000,117.23,124.48
주식회사삼성임업,053117,88.67,1.71,458264,599016,100000,100000,67.02,82.88
주식회사삼송관광개발,024040,,-0.5,,-231681,,600000,,72.66
주식회사삼송브로멕스개발,057116,,-3.39,,-3694725,,5000000,,99.51
주식회사삼승에스지엠,050026,2.71,,935039,,810000,,54.07,
주식회사삼신,017939,999999999,999999999,-138681,-124127,5000000,5000000,0,0
주식회사삼양사,026352,999999999,47.03,16250,778149,2250000,2250000,0,0
주식회사삼양수지,053870,-1.59,0.23,-582464,106435,1100000,1100000,79.73,49.85
주식회사삼양스틸,056410,,-1.65,,-472532,,3000000,,61.57
주식회사삼양컴텍,016604,7.34,19.38,813413,1390823,7650000,7650000,2.1,16.08
주식회사삼양프루웰,015088,22.57,999999999,759412,1300131,550000,550000,0,0
주식회사삼영이엔지,053479,3.09,2.2,528073,572220,1000000,1000000,48.83,71.66
주식회사삼영코넥,044027,7.1,5.2,5275021,9301631,1300000,1300000,40.43,47.68
주식회사삼영테크놀로지,046754,-3.62,0.35,-10281300,1884677,3712500,3712500,71.23,59.42
주식회사삼오,017950,1.08,1.62,402106,672861,500000,500000,34.33,37.08
주식회사삼오테크,045265,2.78,4.29,987635,2099677,2000000,2000000,57.31,48.52
주식회사삼우,017951,999999999,999999999,837807,-213633,1000000,1000000,0,0
주식회사삼우,053086,,-0.66,,-110397,,1000000,,66.3
주식회사삼우,056730,,0.09,,32482,,911005,,105.8
주식회사삼우건설,047316,30.01,30.22,431901,403862,2555000,2555000,0,0
주식회사삼우디앤씨,057017,,5.59,,2989018,,50000,,54.03
주식회사삼우디엔씨,046231,999999999,38.79,-730409,1175784,300000,300000,0,0
주식회사삼우메디안,041192,999999999,999999999,29790,210960,600000,600000,0,0
주식회사삼우보세장치장,050277,0.34,0.13,140528,54681,800000,800000,58.76,68.84
주식회사삼우씨엠건축사사무소,017953,35.04,1.13,3842342,690172,500000,500000,12.18,11.71
주식회사삼우아이엠씨,053910,30.83,189.75,3140572,4570235,600000,600000,4.32,0
주식회사삼우에스티,054003,128.54,37.93,1894170,2498861,200000,200000,55.75,101.86
주식회사삼우에프앤지,015113,6.88,5.67,3378175,3851322,1650000,1650000,31.09,32.86
주식회사삼우코리아,017952,1.02,3.74,639906,3059310,1200000,1200000,39.21,30.09
주식회사삼우플랜트,046442,-4.63,1.55,-2106404,822803,2650000,2650000,99.6,82.91
주식회사삼웅,044486,1.46,,480906,,1000000,,72.17,
주식회사삼원,039126,1.61,2.43,706541,1312186,2515740,2515740,58.4,42.02
주식회사삼원무역,051789,2.85,4.2,688482,1015163,500000,500000,54.33,44.6
주식회사삼원색,042941,1.78,-0.7,2561745,-1501264,3000000,4500000,61.71,61.33
주식회사삼원약품,017957,2.45,1.82,2862127,2415248,800000,800000,15.06,21.39
주식회사삼원에스앤디,026355,999999999,999999999,1819981,1793453,2600000,2600000,0,0
주식회사삼원전력,047484,6678.6,102005.11,2958618,3876194,560000,560000,0,0
주식회사삼원중공업,047799,1.6,2,595369,946123,800000,800000,32.87,40.25
주식회사삼원특수지,029367,11.68,10.29,4662263,4672410,1500000,1500000,24.84,22.88
주식회사삼원프라스틱,018902,2.88,2.52,1242267,1052901,2887830,2887830,32.47,39.62
주식회사삼익티디에프,052316,8.8,1.48,546177,535042,1200000,1200000,54.22,52.1
주식회사삼일통상,052616,19.08,18.67,1815167,6226747,50000,50000,29.42,24.29
주식회사삼전,043576,-23.68,5.8,-3214950,1204535,2000000,2000000,58.44,43.86
주식회사삼전건설,046314,29.31,37.28,3158415,2332231,2100000,2100000,0.01,0.01
주식회사삼정,017962,52.77,0.33,16389280,103714,5100000,5100000,7.21,11.74
주식회사삼정,017963,-3.79,-27.35,-1267540,-2195494,81270,81270,16.2,37.1
주식회사삼정관광호텔,026356,-0.58,0.55,-264102,386199,350000,350000,19.14,25.8
주식회사삼정기업,017966,7.51,-519.46,2793486,-4834633,2300000,2300000,1.5,6.37
주식회사삼정이앤더블유,017964,4.99,7.01,1767718,3021431,300000,300000,49.89,50.37
주식회사삼정터빈,017967,-5.34,1.84,-1171672,1016901,1000000,1000000,48.99,50.56
주식회사삼주유통,017969,999999999,999999999,-306604,-68459,145000,140000,0,0
주식회사삼중,042030,1.38,1.47,893251,1146168,1267000,1267000,55.26,50.29
주식회사삼진씨앤씨,043509,14.35,16.88,614021,1237137,2200000,2200000,0,0
주식회사삼진씨앤아이,050195,-1.34,,-1202347,,300000,,122.5,
주식회사삼진조선,029847,3.27,5.25,6707820,28423326,1650000,1650000,18.93,20.64
주식회사삼진철구,017974,2.17,-0.28,936479,-133325,1200000,1200000,25.07,27.88
주식회사삼진화스너,047203,3.04,3.7,833949,1316254,1000000,1000000,50.33,35.28
주식회사삼천리금속,040269,62.95,82.68,2639164,4225070,400000,400000,5.71,7.1
주식회사삼천리기계,041582,2.46,2.78,2535016,3236958,1000000,1000000,52.18,61.52
주식회사삼천리이에스,040659,,999999999,,-501895,,5000000,,0
주식회사삼태사,045718,1.05,0.19,4755045,1500368,300000,300000,64.09,93.26
주식회사삼표에너지,018201,3.61,1.69,3091871,3039901,110500,110500,43.52,55.56
주식회사삼하개발,041134,-0.34,1.03,-123652,401812,244480,244480,49.62,46.15
주식회사삼한강,041610,2.93,-3.47,1166811,-2670004,1710000,1710000,35.01,42.31
주식회사삼한씨원,017977,4.87,3.78,3916746,3094198,2500000,2500000,18.53,36.36
주식회사삼한종합건설,017978,1.18,1.2,190208,195373,5500000,5500000,22.13,20.2
주식회사삼호,048699,10.13,2.19,6173084,3579577,50000,50000,27.86,72.76
주식회사삼호산업,017980,1.96,2.14,1745444,1952993,2309970,2309970,28.23,36.1
주식회사삼호에너지,014293,1.05,-3.69,283474,-1833462,150000,163140,50.89,20.46
주식회사삼홍사,017981,3.05,2.57,3020649,3235079,1750000,1750000,36.02,42.21
주식회사삼화,017982,308.14,330.26,923790,848768,5000000,5000000,0.06,0.05
주식회사삼화대림화학,017628,0.25,1.18,308110,1734791,2300000,3000000,61.36,56.74
주식회사삼화동력개발,017983,4.02,2.34,308022,180778,1500000,1500000,11.06,9.64
주식회사삼화에이스,045481,121.47,10.95,1371952,937366,1000000,1000000,6.85,11.77
주식회사삼화에프앤에프,045523,28.75,1.26,1747347,161255,1000000,1000000,7.41,14.98
주식회사삼화텍,046425,0.81,0.61,345599,338271,1530000,1530000,66.83,61.49
주식회사상농전선,048778,0.37,0.02,132024,-642082,150000,150000,37.42,47.63
주식회사상떼힐,042937,-2.9,-0.81,-5659910,-1838896,510000,510000,104.49,123.76
주식회사상명씨앤디,040220,0.61,-19.35,690972,-518596,300000,300000,0.26,15.84
주식회사상보기업,052697,8.87,11.42,541310,885452,500000,1500000,35.81,26.73
주식회사상상과이상,044047,-0.09,-0.43,-80324,-99150,100000,100000,12.94,0.17
주식회사상신금속,017988,55.42,27.12,7422544,7402267,1000000,1000000,24.15,28.88
주식회사상신산업,029793,-1.67,1.08,-764916,476909,2000000,3000000,34.42,27.16
주식회사상아뉴매틱,017989,3.34,4.01,1789102,1819500,2920000,2920000,35.38,30.02
주식회사상아주택,017990,0.63,1.85,429932,1527338,1400000,1400000,56.86,72.13
주식회사상원스틸,017991,3.94,2.71,590503,1747288,5500000,5500000,14.13,30.66
주식회사상원이앤에스,045043,13.97,2.88,762813,1531875,668000,1000000,36.03,39.87
주식회사상원이엔씨,024285,171.43,999999999,2430468,736699,3200000,3200000,0,0
주식회사상익건설,051552,999999999,16.46,1671208,76314,2400000,2400000,0,8.06
주식회사상익산업,051381,9.61,5.05,1827233,1751273,300000,300000,45.89,42.28
주식회사상지사피앤비,052325,1.03,0.78,249580,227093,1400000,1400000,61.86,63.32
주식회사상지엔지니어링건축사사무소,045603,2550.93,2482.49,2367266,1236281,500000,500000,0,0
주식회사상진,041264,1.13,-11.43,803402,-9387810,1600000,1600000,65.23,215.32
주식회사상진기연,039806,-0.63,12.64,-49411,1770028,550000,550000,15.17,11.91
주식회사상현상사,039823,22.63,20.28,990818,363040,50000,50000,4.13,0
주식회사상현원색,049746,20.37,3.26,1125263,515022,400000,400000,12.5,31.01
주식회사상화원,051105,,999999999,,-277778,,1000000,,23.54
주식회사새롬라이프컨설팅,052832,-1.11,1.04,-384309,1200733,50000,50000,101.07,68.05
주식회사새롬씨엔디,043461,7.84,,901772,,300000,,6.22,
주식회사새무리,052352,-20.83,-0.07,-1909085,-26974,400000,400000,76.38,0.4
주식회사새부산상조,026358,999999999,999999999,-383400,-449004,50000,50000,0,0
주식회사새빛한빛,053197,2.48,2.27,201250,352107,300000,300000,63.86,66.45
주식회사새한공업,043508,1.94,1.44,590671,573847,1500000,1500000,50.67,47.81
주식회사새한마이크로텍,050655,7.57,-9.08,475872,-922544,1065000,1065000,7.23,17.37
주식회사새한산업,017995,2.62,0.92,6007275,2032405,4000000,4000000,53.98,55.57
주식회사새한산업개발,057155,,3.26,,1250957,,1000000,,51.36
주식회사새한씨앤씨,043545,4.98,10.99,5685070,4195039,300000,300000,23.29,20.5
주식회사새한철강,017996,5.51,3.38,8521176,10446095,3600000,3600000,2.88,51.03
주식회사새해성,043251,2.57,1.27,2221281,1493705,750000,1250000,53.06,60.9
주식회사새화신,017997,53.46,70,2577215,3006275,3000000,3000000,1.89,7.7
주식회사샌드빅서전,042944,372.16,999999999,472639,944708,1500000,1500000,0,0
주식회사샘터,049668,0.63,0.89,718660,922812,200000,200000,76.29,76.14
주식회사샤트렌,048147,-1.59,1.61,-2598915,2674822,300000,300000,61.55,61.14
주식회사샤프에비에이션케이,018001,0.87,1.12,832846,1647856,1100000,1100000,54.32,58.79
주식회사샴발라,043651,-76.14,-4.67,-1131620,-1454513,7400000,7400000,77.27,81.84
주식회사서강금속,018002,22.49,18.03,1384320,2213291,1000000,1000000,11.02,11.77
주식회사서강에스엘피개금,052894,0.98,0.39,339170,159034,370000,520000,70.05,72.53
주식회사서경,046638,999999999,999999999,1481565,6840128,1650000,1650000,0,0
주식회사서경방송,019985,999999999,999999999,7279200,6136327,8158460,8158460,0,0
주식회사서경종합개발,050633,9.36,0.27,1164336,40288,1100000,1100000,26.56,55.93
주식회사서광알앤씨,041707,18.87,7.16,301561,333697,9000000,9000000,5.34,5.24
주식회사서농,048476,-2.05,,-797987,,700000,,82.09,
주식회사서던퍼시픽,052895,4.52,4.16,551427,1103299,491300,491300,39.16,29.85
주식회사서로넷,018005,-2.73,4.79,-144791,201353,2000000,2000000,4.46,4.98
주식회사서림,026361,0.83,-1.15,374541,-267270,1000000,1000000,47.67,19.02
주식회사서림식품,039632,-4.51,,-2843024,,1000000,,113.98,
주식회사서머텍코리아,018006,999999999,999999999,1201000,1665729,5048770,5048770,0,0
주식회사서면개발,040761,-0.36,-0.22,-4793723,-3399475,300000,300000,107.72,90.78
주식회사서미트,018007,-3.43,-1.43,-554400,-183487,722500,714380,15.34,7.63
주식회사서방,050629,1.67,-2.78,288904,-1010969,500000,500000,32.63,52.13
주식회사서보디앤씨,052761,-1.53,0.67,-368248,453092,300000,300000,81.85,34.97
주식회사서산수골프앤리조트,044298,-0.25,-1.2,-462116,-2752392,300000,500000,100.7,29.28
주식회사서서울케이블티브이,044206,2.44,2.65,2796360,2064511,4000000,4000000,51.29,29.45
주식회사서스티오,051361,-7.43,0.15,-4385780,489032,5425000,5425000,61.61,83.97
주식회사서영,018009,64.18,43.9,1823145,1152580,2700000,2700000,0,0
주식회사서우건설산업,042356,62.95,9.74,2287201,2094278,1280000,1280000,4.93,4.58
주식회사서울경제신문,018010,5.97,1.41,3455110,1553974,3250000,3250000,105.99,91.24
주식회사서울금속정밀기기,052014,0.07,-2.57,11414,-1448037,500000,500000,59.66,73.44
주식회사서울랜드,010051,5.84,-249.01,1479114,-386714,11514565,11514565,1.44,0
주식회사서울레이크사이드,015355,8.6,13.94,19014394,18003218,1600000,1600000,3.85,5.83
주식회사서울문고,018011,7.74,-2.73,708078,-931124,2864500,2864500,4.35,16.57
주식회사서울문화사,018012,26.61,7.85,5890309,1731767,3617765,3728286,6.35,8.46
주식회사서울벽지,018013,999999999,999999999,6408500,2924903,1560000,1560000,0,0
주식회사서울북클럽,029228,4.87,4.85,596529,571509,2000000,2000000,15.76,20.79
주식회사서울세라믹스,026363,-0.32,0.52,-161464,307371,1100000,1100000,51.59,49.89
주식회사서울신문사,010335,0.53,0.85,3856575,6971457,41590165,41590165,66.11,52.28
주식회사서울엔지니어링,038763,4.41,8.18,7269647,18552976,1170000,1170000,52.11,58.84
주식회사서울엠에스,043686,7.39,0.09,1900347,17727,750000,750000,27.05,21.37
주식회사서울정밀,018014,6.27,-7.61,916682,-1214230,1750000,1750000,22.85,35.19
주식회사서울종합물류,030701,2.01,,470825,,800000,,56.09,
주식회사서울지류유통,018015,169.02,20.4,700908,924799,4717000,4717000,0,0
주식회사서울프레스,040246,1.43,,506712,,1600000,,20.72,
주식회사서울프린스호텔,046562,1.44,4.4,412334,1040905,2566500,2566500,63.6,47.6
주식회사서울화학연구소,053702,3.15,2.32,335912,414984,250000,450000,42.17,51.7
주식회사서원,018017,-0.79,0,-335195,2946,2500000,2500000,19.35,32.53
주식회사서원건설,051466,24.27,13.45,2835683,3728454,1210000,1210000,27.71,24.13
주식회사서원유리,041440,1.24,1.14,303060,315187,1300000,1300000,33.88,27.21
주식회사서원제이지,057338,,-0.08,,-73733,,100000,,105.81
주식회사서원중공업,053240,0.57,-3.02,56358,-1223056,500000,500000,60.58,67.8
주식회사서원홀딩스,018021,6,9.34,16777571,26039067,5000000,5000000,20.61,20.67
주식회사서일,018022,1318.45,3640.63,2847842,6527641,200000,200000,0,4.58
주식회사서일,042210,12.49,2.23,586801,108874,50000,50000,8.45,67.17
주식회사서지이앤씨,044202,1.83,0.74,2882084,664580,50000,50000,56.64,22.28
주식회사서진경금속,043274,0.53,0.86,107417,132867,750000,750000,30.68,30.02
주식회사서진산전,046084,7.16,4.42,731071,1027495,50000,50000,25.12,23.2
주식회사서진에듀,048607,-638.89,,-2637353,,1975000,,5.97,
주식회사서진에스티,051921,3.97,11.37,635079,2685068,400000,600000,36.86,29.46
주식회사서진캠,015402,1.72,1.63,3664137,4053102,7112650,7112650,53.9,59.36
주식회사서진케미칼,045960,1.73,-8.73,1124028,-5154231,1800000,2100000,59.2,85.89
주식회사서초입시연구사,041296,999999999,999999999,1578232,64915,370000,370000,0,0
