구분,항목,이자보상배율(이자비용),이자보상배율(이자비용),영업이익(손실),영업이익(손실),자본금(*),자본금(*),차입금의존도,차입금의존도
주식회사코스모스악기,018595,6.62,5.83,4831852,5753962,1200000,1200000,37.59,41.58
주식회사코스모앤컴퍼니,019295,,1.03,,500945,,800000,,56.78
주식회사코스와이어,018596,,3.1,,2756448,,1000000,,71.81
주식회사코스테코,011956,1.58,-1.31,37952,-89818,1590000,2290000,0,20.25
주식회사코스테크,026325,0.04,0.56,81601,816773,900000,900000,35.01,11.93
주식회사코스틸홀딩스,017863,2.15,1.46,2816490,3471627,5400000,5400000,31.65,45.04
주식회사코슨,018319,-1.38,-15.18,-985884,-2291567,2040000,2040000,9.73,12.49
주식회사코아토탈시스템,018598,0.35,2.01,540456,1960743,300000,300000,20.63,19.01
주식회사코엑스,018600,999999999,999999999,63983,1449998,7000000,7000000,0,0
주식회사코웰인터내셔널,018602,0.3,4.58,83886,231993,1000000,1000000,57.58,55.99
주식회사코윈,011631,170.44,3.34,253961,325455,808860,808860,14.32,40.99
주식회사코코스,026452,-1.52,-3.75,-3921621,-9324852,5000000,5000000,42.07,157.88
주식회사코트라움,010945,9.34,7.81,3635568,1654327,1200000,1200000,26.48,20.16
주식회사콜러노비타,026275,13.64,29.81,15059208,9602443,25940000,25940000,11.47,4.52
주식회사콜롬버스,018603,0.06,0.04,403616,305550,3340000,3340000,271.37,308.41
주식회사큐더스,019327,,-2.27,,-770340,,1100000,,72.5
주식회사크라운관광호텔,028572,,-0.57,,-115644,,770000,,56.15
주식회사크라운베이커리,026453,0.93,1.3,4524527,5753173,2700000,2700000,41.45,35.37
주식회사크라운컨트리클럽,018604,-0.36,1.08,-912472,1326373,780000,780000,71.74,69.93
주식회사크레아군산,018766,1.41,1.21,928390,844092,2000000,2000000,63.14,60.76
주식회사크로바케미칼(구:크로바프라스틱주식회사),019338,5.04,4.61,810892,1322263,2000000,2000000,6.79,25.8
주식회사크리버코리아,026454,3.67,4.27,676872,648442,630000,630000,28.12,26.05
주식회사클라라,018605,1.82,1.18,1470785,674382,1200000,1200000,40.83,36.02
주식회사클라크머터리얼핸들링아시아,026455,1.97,1.89,4574572,4814000,15000000,15000000,30.71,37.75
주식회사키컴,011875,-4.92,,-224417,,400000,,59.49,
주식회사키텔,010852,,-83.87,,-1567193,,3071335,,12.68
주식회사타라유통,026458,31,6.23,2997683,2726034,800000,800000,0,2.17
주식회사타라티피에스,018609,-1.13,2.18,-1181053,1510483,3000000,7800000,13.72,14.9
주식회사타워호텔,018610,0.72,0.76,2485192,2445511,78000000,78000000,24.53,24.7
주식회사타이가,018611,,1.01,,478536,,500000,,51.76
주식회사타파웨어브랜즈코리아,018677,999999999,-174.09,-411421,-2678488,50940190,50940190,0,0
주식회사탑시스템,012216,2.71,1.81,771641,811115,1500000,1500000,42.21,21.83
주식회사태경,018613,-9.53,,-2068137,,300000,,115.66,
주식회사태경화성,019359,1.42,1.34,1329009,988544,784500,784500,39.58,36.04
주식회사태광,018615,1.8,,597021,,1000000,,36.95,
주식회사태광뉴텍,010455,1.85,2.71,2424994,2444825,5316000,5316000,38.3,46.3
주식회사태승어패럴,021305,1.72,3.17,292857,687692,2390000,3390000,42.54,36.14
주식회사태아건설,018619,3.5,5.91,552076,1078329,2000000,2000000,8.07,7.31
주식회사태양어패럴,018621,2.41,2.34,771070,828895,1600000,1600000,35.46,36.93
주식회사태영약품,026459,999999999,16.46,71180,304985,700000,1100000,0.31,0
주식회사태웅,018622,7.88,,675156,,980000,,7.58,
주식회사태원인더스트리,026462,-2.5,,-714584,,3550000,,54.3,
주식회사태인,018624,4.9,3.49,698588,639211,250000,250000,12.96,10.9
주식회사태전방적,026463,0.57,-0.46,4048540,-2169516,5160000,5160000,101.44,107.84
주식회사태준제약,010460,9.87,51.33,4005787,5044238,3200000,3200000,7.68,3.52
주식회사태진,018625,43.53,19.21,12934107,12601845,2000000,2000000,10.47,35.09
주식회사태진,019431,,16.9,,1218602,,1200000,,3.94
주식회사태진전기,018626,-3.46,-3.13,-1430148,-864670,1200000,1200000,40.05,52.97
주식회사태창유나이티드,010874,-145.88,,-968224,,70000,,0.75,
주식회사태평양금속,010462,5.62,7.95,6235929,5601215,15000000,15000000,10.45,6.89
주식회사태평주택,026464,0.26,0.21,1945886,1670885,9300000,9300000,79.42,76.31
주식회사태화,018627,-0.05,999999999,-186535,-70333,15545835,15545835,198.59,226.29
주식회사태화기업,018628,1.58,1.78,560568,704520,860000,1360000,34,34.1
주식회사태화정공,010854,3.85,1.66,1758023,919982,1500000,1500000,23.92,35.51
주식회사태훈,021306,1.52,1.88,830369,1077333,1300000,1300000,52.45,57.77
주식회사태흥기업,017485,1.41,2.01,678468,776474,620000,620000,70.47,67.33
주식회사태흥아이에스,018630,-1.11,,-383451,,2200000,,45.66,
"주식회사테크노플러스(구,주식회사금광)",017534,-0.8,-1.38,-506835,-687394,2000000,2000000,24.78,18.56
주식회사텍스랜드,019468,,4.99,,1043906,,300000,,24.94
주식회사텔레게이트,012752,,999999999,,-108563,,750000,,0
주식회사텔피온,018632,110.66,2.17,4762423,737332,3800000,4000000,8.33,17.19
주식회사템포,018633,-2.32,0.01,-1077780,4152,1750000,1750000,51.83,69.98
주식회사템플럼,016143,,999999999,,220843,,500000,,0
주식회사토마토엘에스아이,019479,,999999999,,-925241,,3583275,,0
주식회사토미스정보통신,012417,,-5.92,,-2092964,,3014750,,45.24
주식회사통광,026466,4.59,12.62,461509,355441,1750000,2000000,5.21,0
주식회사투비시스템즈,011989,54.23,,577231,,600000,,0,
주식회사투판즈,026328,68.5,46.01,2812203,4081885,1000000,1000000,9.52,15.94
주식회사트바스,011204,,1.92,,326449,,1125256,,38.36
주식회사티.비.아이,011249,,8.69,,1133315,,750000,,40.88
주식회사티씨티,028352,,1.56,,1065025,,1500000,,67.33
주식회사티알비글로벌,029529,,-3.78,,-129826,,620000,,59.57
주식회사티알아이,018636,,-54.71,,-2308593,,3832530,,3.21
주식회사티앤티월드콤,021308,-46.05,,-801870,,1403290,,25.66,
주식회사티에스씨,019419,2.65,2.51,996469,694196,800000,800000,38.71,20.61
주식회사티에스오토모티브,019380,,-3.86,,-778547,,5464800,,31.2
주식회사티에스피,010456,,3.32,,2224565,,2400000,,33.65
주식회사티에스피에스,019377,,4.16,,2951310,,8000000,,25.39
주식회사티와이월드,018637,39.76,19.81,8660291,7692488,1200000,2000000,26.42,23.41
주식회사티이씨,018638,-5.81,1.38,-9982176,1148073,14000000,14000000,87.69,58.76
주식회사티지에듀넷,018639,,-40.38,,-1593580,,8700000,,0
주식회사티티경인,012956,-4.24,4.72,-468691,509912,740000,740000,13.4,15.53
주식회사파라다이스건설산업,018640,1.05,1.07,4351879,4438309,18600000,18600000,43.79,29.46
주식회사파라다이스글로벌,026467,10.12,5.2,10930330,10727864,1000000,1000000,28.98,33.82
주식회사파라다이스유통,018641,4.46,0.58,6587980,1448260,10250000,10250000,42.39,67.56
주식회사파라다이스제주,018642,-0.08,0.07,-105130,90281,6250000,6250000,40.11,36.7
주식회사파라다이스호텔도고,018643,-0.31,-0.37,-630399,-704309,7000000,7000000,26.62,171.03
주식회사파로마TDS(구:주식회사파로마가구),018645,2.17,2.48,424496,962819,2300000,2300000,31.76,38.39
주식회사파이널데이터,011104,,999999999,,1006458,,2504435,,0
주식회사파이언소프트,021440,,16.83,,1483674,,2088500,,20.65
주식회사파카알지비,018649,-1.45,1.69,-720110,2098955,4000000,4000000,87.66,64.83
주식회사파카텍스,018650,2.37,1.53,1347491,686060,1000000,1000000,68.08,48.27
주식회사파코,019519,,11.02,,1753319,,255000,,22.69
주식회사파크랜드,010463,12.8,10.72,28758038,35055835,17000000,17000000,13.25,9.05
주식회사파크유통,026468,23.21,999999999,3683451,-334221,100000,100000,0,0
주식회사팔도,017948,23.73,67.27,2981623,4810008,3000000,3000000,10.97,0
주식회사팔마,018652,-0.98,-1.17,-693870,-682436,2390550,2390550,54.58,56.96
주식회사팝콤네트,011439,-14.71,-3.97,-1893455,-1194802,2450000,2450000,36.54,53.6
주식회사패션네트,010769,4.34,4.99,4248031,4996358,8047620,4901895,29.06,30.15
주식회사팬웨스트,021309,13.15,1.61,759400,343554,1450425,1450425,13.17,43.28
주식회사팬제노믹스,018913,,999999999,,-319954,,8010000,,0
주식회사팬코,018654,1.16,4.71,643048,3384185,2400000,3600000,49.82,35.37
주식회사퍼스트칼라,018656,2.79,2.95,1839653,1397403,859000,859000,27.97,25.58
주식회사퍼시픽콘트롤즈,026469,1.68,4.66,6559161,3542932,7500000,7500000,0,16.1
주식회사페밀리어드벤쳐,018653,-0.58,-0.64,-347023,-358159,100000,100000,117.84,123.26
주식회사평광주택건설,018658,6.1,-0.94,1975763,-287853,1100000,1100000,27.47,28.21
주식회사평산,027074,4.15,8.88,900519,515411,200000,200000,5.46,12.74
주식회사평일,019547,20.22,22.93,5123854,5280665,340000,340000,7.17,5.59
주식회사평해건설,026470,-0.34,-0.41,-280097,-294292,300000,300000,61.19,60.99
주식회사평화,018659,4.57,5.55,1353806,1015567,3000000,3000000,26.37,19.59
주식회사평화섬유,018661,1.72,,1426451,,1600000,,40.38,
주식회사포스에너지,026472,-74.04,,-2044337,,20000000,,41.84,
주식회사포스콘,010429,184.49,176.1,5074468,5723650,46000000,46000000,0.78,0.13
주식회사포앤티,011225,,-10.07,,-584494,,1398000,,33.76
주식회사포엔시스,011384,,1.97,,323527,,1200000,,29.08
주식회사포천사,018664,1.2,1.69,1796302,2145064,500000,500000,70.13,72.28
주식회사폴리텍,018665,0.33,1.48,161900,557836,450000,450000,53.37,41.73
주식회사폼웍스,018076,1.22,2.27,3161690,2340214,11000000,11000000,24.62,24.95
주식회사푸드머스,028523,,-5.6,,-168216,,1625000,,10.21
주식회사푸드스타,018666,0.8,0.57,2054371,1457956,6000000,6000000,57.49,51.15
주식회사푸른건설,018668,1.96,6.22,2727653,2861683,2400000,2400000,53.83,53.66
주식회사푸른에프앤디,014934,0.26,0.11,288302,120831,2000000,2000000,40.89,53.74
주식회사푸른일삼일팔,012407,-141.33,-141.33,-431470,-431470,3000000,1500000,12.28,19.42
주식회사풍국,018670,4,0.65,1203881,246903,600000,600000,48.82,55.93
주식회사풍국산업,018669,2.61,2.58,3910395,1798640,5000000,5000000,30.22,18.38
주식회사풍농,018672,6.36,3.45,10631053,6663734,6200000,6200000,17.55,16.15
주식회사풍산개발,018673,-1.09,1.31,-1504300,972125,15000000,15000000,20.49,21.4
주식회사풍전,018674,-3.36,,-1684451,,569000,,112.67,
주식회사퓨리텍,018675,8.05,3.93,1112520,704474,900000,900000,5.8,18.28
주식회사퓨쳐,018599,0.66,-5.22,57816,-294672,6376545,8346275,24.5,10.63
주식회사프라이맥스,020389,2.11,2.12,1636319,1716651,1800000,2570000,40.08,46.09
주식회사프라임월드,026474,-0.34,,-186762,,2450000,,90.31,
주식회사프로스톡,011621,999999999,999999999,-550774,-277456,814010,814010,0,0
주식회사프리웹미디어,021310,-81.19,-5.98,-619040,-62855,1265280,1265280,17.68,36.96
주식회사플러스모아,018678,0.33,-0.26,486156,-444126,50000,50000,100.82,87.64
주식회사피디티,018884,1.35,2.33,557953,992537,2500000,2500000,29.19,26.7
주식회사피알티코리아,019639,,-75.55,,-627617,,13500000,,7.29
주식회사피에이치씨,019565,-2.55,-3.98,-1335959,-1097098,4130000,4130000,9.49,7.03
주식회사피죤,018681,1.01,1.52,3674951,5409963,10520000,10520000,39.72,34.93
주식회사피카디리극장,019646,,-299.57,,-763312,,70000,,1.57
주식회사필립스코리아,018683,4089.8,833.95,39184406,30045623,3000000,3000000,1.14,0
주식회사필봉프라임엔터테인먼트,028643,,1.71,,929392,,2200000,,39
주식회사하남전자,010679,0.79,0.44,708901,387208,2500000,2500000,44.13,47.53
주식회사하도,019662,,2.83,,482508,,300000,,24.14
주식회사하선정종합식품,019664,50.55,144.19,599468,2091463,450000,450000,0,0
주식회사하스퍼,019665,,0.79,,232901,,1480000,,62.21
주식회사하엠,014243,13.85,,1941626,,400000,,11.85,
주식회사하원제약,010476,1.3,1.29,803437,648135,3396000,3396000,30.67,31.32
주식회사하이리빙,010771,6.39,283.74,2545811,24781989,2300000,5850000,13.65,1.63
주식회사하이온콥,011946,17.42,5.99,3253950,2912026,2400000,2400000,4.55,22.83
주식회사하이텍,018684,4.07,2.03,4104745,4396875,3630000,3630000,42.46,56.22
주식회사하이프라자,018685,999999999,999999999,-3537877,-14051309,200000,200000,0,0
주식회사하코,028330,,1.47,,512361,,1830000,,39.61
주식회사하쿠호도제일,018687,10.64,7.49,1003677,305650,227000,227000,0,0
주식회사학산,018688,-7.51,-44.36,-425512,-257944,1800000,1800000,1.13,0
주식회사학산,018689,3.84,2.76,1216773,919255,400000,400000,28.09,31.51
주식회사학산문화사,019686,,22.23,,998295,,135540,,38.86
주식회사학원사,026477,7.35,11.69,3200331,2682053,1200000,1200000,30.88,8.41
주식회사한경,018691,3.95,9.45,713399,1578496,1100000,1100000,17.31,17.12
주식회사한광옵토,018692,2.96,0.58,941164,178926,2000000,2000000,22.8,24
주식회사한국Vopak터미날,018750,2.87,3.18,3554216,3940001,500000,500000,46.31,40.02
주식회사한국감정원,018693,-46.72,-3358.52,-4588787,-6555832,6000000,6000000,0,0
주식회사한국공영,026478,-0.17,-0.23,-1673347,-2598662,5210400,5210400,118.95,113.3
주식회사한국금속,012047,-0.26,1.87,-116944,844962,500000,500000,52.63,35.3
주식회사한국기계,018697,0.43,,284710,,1000000,,37.23,
주식회사한국능률협회컨설팅,010661,-0.42,0.7,-309880,484189,3999755,3999755,26.78,39.36
주식회사한국다-반,010480,0.82,1.03,227118,177462,5500000,5500000,21.64,20.83
주식회사한국다까미야,018698,999999999,999999999,-18450,137238,7000000,7000000,0,0
주식회사한국드라이브인,018700,2.34,3.44,789361,1003144,600000,600000,36.03,34.27
주식회사한국로슈,018701,3.77,9.49,7893887,13283325,6375000,13375000,60.53,35.26
주식회사한국몬테소리,018705,13.84,17.55,3613660,5179928,1000000,1000000,17.46,8.9
주식회사한국무역정보통신,018706,46.53,460.71,4538113,6795948,75100000,75100000,1.59,0
주식회사한국문원,018707,1.25,1.52,2956404,2249032,4500000,4500000,51.62,44.18
주식회사한국문화진흥,018708,-48238.42,-76.69,-3087259,-4723136,1000000,2000000,0,0
주식회사한국발보린,010507,2.4,-0.72,961575,-348504,1149000,1149000,19.88,27.54
주식회사한국분체,026480,3.77,4.25,1651623,1593857,2800000,2800000,46.51,34.5
주식회사한국수자원기술공단,018714,-0.54,,-34008,,8175520,,3.79,
주식회사한국시세이도,018715,999999999,999999999,2743776,820256,6500000,6500000,0,0
주식회사한국씨티즌,019851,,-12.96,,-593911,,8500000,,12.3
주식회사한국알스트롬,018720,9.73,15.28,3676667,3971456,8000000,8000000,6.95,0.72
주식회사한국애치슨,026481,999999999,,2109612,,1508500,,0,
주식회사한국에이스,018724,6.45,2.3,1342564,378761,1700000,1700000,37.52,35.33
주식회사한국에이취엔드에스,018725,-0.81,-1.59,-162567,-414816,1017680,1017680,36.41,33.46
주식회사한국엔지니어링웍스,017694,6.38,5.31,1488008,802824,2000000,2000000,0.74,12.52
주식회사한국와코루,018729,2443.99,232.61,591446,885762,316200,316200,0,0
주식회사한국우사회,019267,,999999999,,-568090,,10000000,,1.25
주식회사한국이연,018730,6.17,-3.54,1167314,-271881,120000,1200000,7.93,11.7
주식회사한국인삼공사,018731,999999999,999999999,40285693,42100324,214929255,214929255,0,0
주식회사한국인텍스,018732,2.82,1.76,1600321,1137656,2700000,3700000,26.32,24.53
주식회사한국일보사,019923,-0.63,-0.49,-24971739,-18175730,15000000,15000000,89.42,77.73
주식회사한국전자재료,018733,4.41,5.38,1582025,1061380,645000,645000,26.09,9.09
주식회사한국정밀,018735,1.86,1.49,1008191,518557,3000000,3000000,38.82,47.64
주식회사한국정보중개,011957,999999999,999999999,-889272,-458489,1800000,2800000,0,0
주식회사한국케이블TV북부방송,017405,,1.99,,1115527,,5648000,,43.14
주식회사한국코오드,010812,2.8,2.74,2106892,1549054,200000,200000,47.91,26.01
주식회사한국파마,018743,0.67,3.24,510127,2162047,3300000,3300000,48.82,21.41
주식회사한국폴라,018744,-0.38,-7.05,-64498,-1379013,2400000,2400000,55.84,78.91
주식회사한국프라텍,018745,1.96,-2.77,628249,-1483098,600000,600000,51.37,33.91
주식회사한국피에스아이넷,018746,-4.46,,-6701519,,9781955,,23.05,
주식회사한국하우톤,018747,1.61,0.77,2522408,1063340,858480,858480,37.95,44.73
주식회사한국화섬,018748,1.51,-0.56,822045,-260009,700000,700000,25.22,27.35
주식회사한국화이바,018749,0.42,0.41,1388016,1233975,5869560,5869560,46.98,52.93
주식회사한글로닷컴,021315,-24.03,,-357242,,1095335,,21.71,
주식회사한금,026485,,0.43,,3338314,,1500000,,51.82
주식회사한넷텔레콤,011019,,-12.58,,-1795210,,1070000,,55.45
주식회사한대,018753,-2,,-179726,,100000,,50.19,
주식회사한도,018754,2.58,2.46,1532996,1160866,1500000,1500000,74.15,70.72
주식회사한도개발,026486,-0.06,-0.09,-74760,-126266,2000000,2000000,118.24,128.81
주식회사한도주택,026487,-0.31,-0.38,-924701,-1183386,5500000,5500000,96.96,109.35
주식회사한동,018756,0,,352,,1730000,,46.01,
주식회사한동,018757,8.7,7.78,1143430,880683,190000,190000,15.9,13.54
주식회사한동건설,018758,0.02,0.54,12412,316536,2500000,2500000,58.36,56.24
주식회사한라기산,018759,0.84,,422975,,1400000,,35.03,
주식회사한라산,010891,5.27,8.28,1936588,2253465,1700000,1700000,26.92,23.96
주식회사한라석유,018760,0.46,1.41,1257716,1771450,650000,650000,6.34,9.42
주식회사한라주택,018761,4.82,4.36,2353532,855996,7100000,7100000,73.79,23.94
주식회사한림공영,018763,-0.15,0.16,-157752,190929,13450000,13450000,43.04,40.89
주식회사한립,020098,2.36,2.61,516060,797184,1477640,1477640,31.86,30.93
주식회사한미상사,018765,-1.32,,-203757,,255000,,0,
주식회사한백건설,026488,-2.71,-5.9,-10417436,-10405967,6620000,6620000,154.61,320.45
주식회사한보약품,026489,17.51,6.67,215566,402120,500000,1000000,0,10.17
주식회사한불화농,025523,-529.65,999999999,-324677,-286832,1227000,1227000,0,0
주식회사한빛전자,020125,,1.58,,367246,,2504000,,39.72
주식회사한산기연,018767,3.42,4.62,2083406,1855923,4000000,4000000,24.38,48.33
주식회사한성디벨로프,026491,999999999,999999999,207557,196464,300000,300000,51.93,50.7
주식회사한소닉테크,018774,0.75,0.37,261880,248197,2388700,2388700,35.1,46.68
주식회사한솔교육,018775,108.23,54.95,22686500,28095322,1200000,7116850,8.26,6.09
주식회사한솔코아,018776,-2.11,-7.45,-223763,-747935,100000,100000,3.99,8.56
주식회사한송,019160,999999999,999999999,-41154,-37794,150000,150000,46.34,42.29
주식회사한스,011393,-1.01,1.37,-482515,516690,1711620,1711620,70.38,66.72
주식회사한승종합건설,018778,1.04,0.06,347996,13227,5100000,6100000,57.05,24.3
주식회사한신스틸콘,020187,2.52,4.39,1537452,2034040,2250000,4750000,15.81,13.5
주식회사한아,018780,999999999,,167363,,600000,,0,
주식회사한양공영,018782,-0.05,,-447839,,6100000,,108.07,
주식회사한양목재,026493,-3.04,,-16047472,,8000000,,46.58,
주식회사한양상사,018783,999999999,999999999,-843202,-359407,345500,345500,0,0
주식회사한양임펙스,018784,0.37,,317842,,3300000,,30.54,
주식회사한양정밀,018785,1.13,1.07,1453406,1041075,4000000,4000000,56.9,53.22
주식회사한염,018788,1.19,-0.76,755143,-453598,1000000,1000000,42.23,45.86
주식회사한영나염,018789,3.66,2.2,710956,535139,5400000,5400000,10.21,52.35
주식회사한영레미콘,018790,-0.06,,-57098,,550000,,67.96,
주식회사한영전자,018791,24.79,19.7,1712627,2631563,50000,50000,4.33,3.11
주식회사한영캉가루,018792,3.84,5.78,508244,1015225,1300000,1300000,17.85,15.86
주식회사한올테크놀로지,028390,,77.35,,253236,,350000,,0
주식회사한울건설,018793,-0.38,,-61375,,500000,,51.94,
주식회사한원,027611,5.52,1.2,1466775,3938950,550000,1350000,16.32,27.25
주식회사한원정기,010510,-3.97,,-1141644,,5610000,,63.42,
주식회사한웰,026494,999999999,999999999,7253730,11847301,400000,1200000,0,0
주식회사한유통,018794,0.04,0.07,560625,1065753,4360000,4360000,567.29,681.93
주식회사한일교역,018799,2.48,5.84,1260351,2331124,3840000,3840000,37.6,42.13
주식회사한일유통,018802,2.93,2.6,534061,541841,136000,136000,18.59,23.43
주식회사한일정공,026495,1.06,1.58,622166,928014,540000,540000,38.12,34.68
주식회사한일정보통신,018803,-3.3,,-3713025,,5500000,,185.22,
주식회사한일종합건설,018804,3.56,14.62,706392,4690036,3000000,1750000,73.48,22.58
주식회사한일종합산업,018805,5.93,-4,1371803,-1331722,620000,620000,39.8,37.05
주식회사한주종합건설,026496,-1.15,-1.28,-9306684,-5518649,2500000,2500000,146.51,277.25
주식회사한중,018808,-1.8,3.32,-551820,434080,1350000,1350000,16.44,19.17
주식회사한진관광,018810,7.3,-15.26,1770726,-3631869,8469785,8469785,10.12,12.17
주식회사한진휴에프,026497,106.47,123.79,1278017,931759,495720,495720,0,0
주식회사한창,026498,9.83,11.46,1612382,1968245,4000000,4000000,16.66,13.95
주식회사한컴,018814,5.69,2.42,300298,248956,700000,700000,2.23,1.24
주식회사한택,020285,288.02,2.43,5935782,317531,4620000,4620000,0.76,15.23
주식회사한테크,026499,4.19,-0.16,833599,-12069,4050000,4050000,9.96,2.95
주식회사한화미,018815,0.99,1.27,528567,611122,900000,1800000,46.97,35.14
주식회사한효개발,018816,0.53,0.82,1945178,1594897,10000000,10000000,21.28,2.13
주식회사합동,018817,1.49,,1192021,,2100000,,47.47,
주식회사항소,010729,3.53,3.12,1618612,2151256,800000,800000,38.01,47.74
주식회사해강휀스타,018818,1.42,2.18,613287,1077540,2695000,2695000,44.67,48.31
주식회사해광,018819,4.66,-2.24,2273615,-1453609,2000000,2000000,19.19,40.79
주식회사해덕기업,018820,0.53,0.08,1408409,108806,8000000,12000000,28.49,26.9
주식회사해동,010516,-0.56,-0.26,-1027889,-592410,2000000,2000000,226.4,214.63
주식회사해동,018821,1.11,1.66,1036999,1409294,3700000,3700000,35.46,35.87
주식회사해성기공,018822,0.41,8.8,220213,1629438,2000000,2000000,9.83,5.06
주식회사해성기업,021317,0.93,1,364112,428381,1600000,2300000,41.4,36.9
주식회사해일,018823,1.57,1.11,929777,753056,1100000,1100000,45.42,47.9
주식회사해찬들,018825,11.12,41.75,6184465,11757966,4560000,4560000,22.32,18.19
주식회사해커스랩,012706,,-15.03,,-2341130,,4410000,,37.83
주식회사해표푸드서비스,018826,-0.33,-0.87,-835943,-1410823,7400000,7400000,140.51,147.83
주식회사해피넷,011233,1.52,-4.13,54884,-286135,1489000,1489000,18.63,52.54
주식회사행성사,018827,3.5,5.2,1292805,1556549,300000,500000,16.71,19.99
주식회사헬로스토리,012482,,-78.19,,-1047090,,3063000,,22.2
주식회사현대쇼핑,010920,1.83,3.78,26768116,40349829,67100000,67100000,40.38,31.6
주식회사현대식모,018833,8.39,,126167,,80000,,2.47,
주식회사현대특수나염,018835,0.2,1.5,138326,993391,3390000,3390000,50.72,54.22
주식회사현대화섬,018836,0.84,3.63,420694,1077482,749260,749260,29.68,29.36
주식회사현덕,018838,2.23,1.87,1006733,608412,1300000,1300000,51.74,29.96
주식회사현도,018839,3.86,10.15,1238945,1602342,1500000,1500000,12.93,4.28
주식회사현성리조트,018841,-0.14,-0.09,-115891,-90464,150000,150000,12.61,69.2
주식회사현우,018842,-4.98,,-1317570,,2457000,,126.26,
주식회사현진어패럴,018843,14.01,333.79,2284783,5431846,1000000,1000000,11.67,1.51
주식회사현진에버빌,020400,-0.43,0.71,-743013,1354728,7300000,7300000,59.38,33.64
주식회사협동축산,018844,49.29,,137269,,500000,,3.35,
주식회사협성종합건업,018846,82.71,138.63,2740651,12638937,11000000,10000000,27.87,0
주식회사협신식품,018847,2.54,,510790,,400000,,60.55,
주식회사협신지공,026504,1.31,1.47,708128,679079,2973185,2973185,44.52,60.95
주식회사형우인터내셔날,018851,-1.07,34.55,-202263,1851833,600000,600000,49.26,11.87
주식회사호남샤니,010527,2.86,7.21,875993,1259605,5259300,5259300,17.12,10.39
주식회사호남청과,026506,4.58,,179546,,1599960,,40.87,
주식회사호만기업,020419,-2.19,-5.57,-932624,-2086552,3712250,3712250,30.78,52.58
주식회사호반,018853,-0.37,-0.42,-1758406,-1610111,3000000,3000000,29.82,38.75
주식회사호반건설,027867,,39.03,,2502491,,6500000,,13.83
주식회사호반레미콘,020420,-0.02,-0.08,-162715,-623063,3400000,3400000,374.92,786.66
주식회사호반호텔앤리조트,016252,,-31.73,,-2315161,,300000,,5.52
주식회사호산나넷,012457,999999999,999999999,-502464,-900019,876817,1626799,0,0
주식회사호원,018854,2.14,2.14,1127731,1646882,3400000,3400000,43.86,51.37
주식회사호원물산,018855,-0.01,,-231743,,100000,,1518.75,
주식회사호텔그랜드유통,017517,1.05,-0.08,2799636,-318637,20239000,20239000,47.19,41
주식회사호텔대구,018856,0.36,0.27,154348,131031,3130325,3130325,56.62,67.07
주식회사호텔덕구온천,013925,2.24,3.62,972779,1361683,1050000,1050000,73.67,73.91
주식회사호텔롯데,018857,21.66,6.75,35278777,54813593,508050000,508050000,2.76,2.57
주식회사호텔인터불고,017610,0.58,-4.03,110096,-3756050,19007000,19007000,50.82,42.75
주식회사호텔일루아,026321,0.84,1.03,551653,590134,3000000,3000000,63.11,64.06
주식회사호한통상,026507,2.52,2.93,944135,1117385,2500000,2500000,33.74,32
주식회사홈레이스,011168,999999999,,-960068,,799980,,0,
주식회사홍부기업,018859,1569.29,147.44,5785966,1904571,300000,600000,0.06,31.24
주식회사홍익종합건설,020445,999999999,0.39,1885144,62695,850000,850000,47.45,21.02
주식회사화남인더스트리,026508,1.26,1.46,560765,603896,1500000,1500000,37.18,43.86
주식회사화남피혁,026509,4.55,8.68,3323673,4418914,4200000,4200000,32.95,16.89
주식회사화랑산업,018861,0.09,0.64,87056,734140,4500000,4500000,57.83,124.06
주식회사화성보일러,018862,24.16,405.71,14834,31240,470000,470000,0,0
주식회사화성산업,018863,0.76,0.88,830675,858277,1200000,1200000,58,56.41
주식회사화성섬유,018864,1.93,,406531,,800000,,57.22,
주식회사화승소재,026511,14.72,13.51,1919679,3733834,5000000,5000000,0,51.63
주식회사화승티엔드씨아이,010218,1.38,1.17,3203442,2388023,4000000,4000000,30.89,25.78
주식회사화신정공,018866,2.12,2.61,2210924,1927443,640000,640000,67.99,37.2
주식회사화양건업,011375,-3.93,,-3799568,,300000,,52.19,
주식회사화영,018869,2.01,,572581,,900000,,21.21,
주식회사화인레스피아,020478,,-0.12,,-55854,,200000,,17.51
주식회사화인인터내셔날,020481,,2.82,,1661993,,1050000,,71.4
주식회사화인종합건설,018871,-1.75,-1.06,-5212620,-2597074,28000000,28000000,35.45,39.05
주식회사화인코리아,018872,2.13,2.78,2738651,5200960,2503385,2753385,51.53,67.09
주식회사화인토이,026514,1.77,3.61,598727,1176903,300000,300000,22.18,8.24
주식회사환웅정공,018875,2.89,5.68,1080085,1732648,2960825,2960825,27.83,27.29
주식회사황보,018876,5.92,11.99,3444604,3796780,3750000,3750000,33.25,14.9
주식회사효광건설,018565,1.33,0.29,1188854,278332,4209520,4209520,35.39,39.73
주식회사효성미디어,010531,-0.49,,-1911702,,17800000,,157.54,
주식회사효성통상,018879,-1.27,-2.49,-1881473,-3343473,910000,910000,47.42,102.99
주식회사효손흥손,021321,999999999,-17.98,-160854,-420747,400000,407000,0,97.26
주식회사효창엠텍,018880,2.45,5.71,1698212,2574424,2000000,2000000,32.69,27.11
