구분,항목,이자보상배율(이자비용),이자보상배율(이자비용),영업이익(손실),영업이익(손실),자본금(*),자본금(*),차입금의존도,차입금의존도
,년도,2007,2008,2007,2008,2007,2008,2007,2008
회사명,거래소코드,amount,amount,amount,amount,amount,amount,amount,amount
청호냉동(주),043875,2.32,0.13,268864,10421,500000,500000,19.34,18.86
청호메카트로닉스주식회사,025313,29.19,999999999,10207378,5363897,4300000,4300000,0,0
청화산업(주),010042,-2.16,-0.58,-466724,-162415,2380000,2380000,10.55,28.49
체리파크리조트,057128,,-1.66,,-2072112,,500000,,114.14
체이스개발주식회사,041649,1.09,0.43,5982043,299187,320000,320000,0,0
초당약품공업주식회사,019170,61.37,1001.17,6313163,5596559,2666000,2666000,0,2.83
초석건설산업(주),019171,3.1,2.78,988243,1442297,3000000,3000000,14.44,19.3
초석종합개발(주),038791,0.49,2.97,111812,1066594,1500000,1500000,25.28,22.21
초심공업(주),056795,,3.88,,1177347,,240000,,42.76
초원주택건설주식회사,041804,-0.93,-0.91,-329043,-523671,1000000,1000000,45.14,48.9
최신물산주식회사,026807,1.04,0.94,464268,508917,5000000,5000000,25.91,25.3
춘강물산주식회사,041434,-1.29,0.34,-232864,106990,50000,50000,40.44,39.21
춘천문화방송(주),019174,999999999,-1945.63,-219365,-2276387,1500000,1500000,0,0
충남교육발전주식회사,056707,,999999999,,-15600,,4847000,,58.85
충남미래개발(주),052302,999999999,0.97,-115466,2905006,1075938,5113550,92.84,89.86
충무정밀(주),052546,1.38,0.82,796845,582337,500000,500000,61.67,51.25
충북교육마당(주),051375,999999999,999999999,-90540,-102688,2704998,2704998,81.58,89.37
충북교육사랑,051441,0.28,0.88,13260,872124,1742000,3030000,88.12,88.91
충북배움사랑주식회사,056745,,0.7,,68710,,3200300,,87.13
충북사랑나눔(주),056708,,1,,97709,,3096501,,80.16
충북참교육주식회사,047942,1.04,1.04,1222434,1458797,2374300,2374300,87.09,88.95
충주기업도시(주),051795,999999999,-7.01,-2657395,-7898807,40000000,40000000,0,52.28
충주문화방송(주),019181,999999999,999999999,131546,-39160,1200000,1200000,0,0
충주보라매주식회사,048845,1,1.01,666044,892834,1765000,1765000,88.78,88.48
충청에너지서비스(주),010441,6.34,5.91,11465558,12717782,5000000,5000000,23.85,22.17
츄고쿠삼화페인트주식회사,026824,1826.02,2693.7,2855891,13694754,3807000,3807000,0,0
칠곡다이너스티컨트리클럽(주),050615,-0.25,-0.03,-803724,-154474,200000,200000,121.78,159.34
칠곡엔바이로주식회사,042931,2.45,2.98,1914414,2449606,5964000,5964000,59.1,51.07
칠보산업(주),039041,-1.52,,-426886,,750000,,65.84,
칠성섬유(주),019186,1.02,2.08,457622,1388010,1500000,1500000,31.35,43.81
칠성실업주식회사,019187,999999999,3.06,519149,158141,9350000,9350000,0,4
칠성주택(주),047498,-0.56,-0.2,-347392,-106211,50000,50000,83.05,84.06
침버스코코리아주식회사,052907,4.65,8.28,457516,1339754,180000,180000,0,11.41
카고텍코리아(주),020569,2.41,0.96,639534,232938,5172060,8172060,27.11,29.82
카라반인터내셔날주식회사,029373,0.96,,528567,,550000,,55.95,
카밀농산개발(주),044341,-1.32,-1.38,-2884560,-3160563,1000000,1000000,33.72,26.27
카이로스조암주식회사,044710,-0.53,,-824329,,300000,,176.25,
카이스주식회사,028843,-16.38,-26.73,-4019674,-3263364,37000000,37000000,10.44,8.39
카페24주식회사,011000,19.69,15.87,911541,895500,3118410,3118410,8.12,16.42
칸워크홀딩(주),041163,2.57,0.68,690657,368671,2120000,2120000,50.85,49.11
칸토덴카코리아주식회사,038999,999999999,999999999,2965010,7070346,200000,200000,0,0
칼소닉칸세이코리아주식회사,018186,999999999,999999999,7408833,4253088,9185400,9185400,0,0
칼텍(주),056957,,13.96,,1443896,,300000,,18.02
칼트로지스부산(주),057345,,-2.42,,-613744,,5500000,,68.58
캄보디아개발(주),052999,-0.01,-0.11,-9603,-82005,500000,500000,95.66,72.16
캄보디아개발컨설팅(주),056218,,999999999,,-49727,,50000,,95.5
캄텍주식회사,041469,1.31,-0.67,2632438,-1581898,550000,550000,51.94,72.26
캐논쎄미콘덕터엔지니어링코리아(주),019200,999999999,999999999,6131575,8275147,2225000,2225000,0,0
캐논코리아주식회사,010022,8.17,7.81,9695625,11197503,8925000,8925000,13.06,9.83
캐논코리아컨슈머이미징주식회사,048366,2068.53,999999999,23626757,10582964,13600000,13600000,0,0
캐스코드주식회사,029236,29.7,5.29,2331815,803599,620000,620000,0.06,13.26
캐스코주식회사,045227,1.7,2.91,1580976,4920354,14500005,17625005,38.1,38.71
캐스텍주식회사,042461,,2.02,,1418064,,1803600,,63.9
캐슬파인리조트(주),019304,-2.47,-49.99,-30825,-2071420,10666660,10666660,0.72,3.08
캐터필라정밀씰주식회사,054160,,12.37,,429806,,2000000,,15.3
캠아이티주식회사,011796,1.77,1.66,1150185,1121826,1439520,1439520,15.03,25.06
커민스판매써비스코리아주식회사,019208,1340,3210.01,3475970,6583728,5600000,5600000,0.22,0.09
컨티넨트개발(주),038978,,-61.06,,-1194511,,500000,,0
컴앤텍(주),045325,3.31,1.06,1154132,416022,1000000,1000000,64.34,65.7
컴테크케미칼,018575,0.16,83.62,9303,1246985,200000,200000,13.4,0.63
케벨코,053781,0.64,1.63,142632,515939,1250000,1250000,62.47,62.91
케어캠프(주),019217,9.08,2.99,1830024,2532454,9575000,9575000,4.75,10.84
케이.디.아이주식회사,057041,,0.77,,201833,,150000,,25.27
케이.에이.티.(주),043022,-4.65,-2.68,-2135821,-1989569,10000000,10000000,78.64,105.05
케이.엠.에프주식회사,013492,-4.16,0.15,-3857706,130544,2100000,2100000,44.83,46.4
케이.이.씨주식회사,053817,-0.74,1.88,-303310,1027839,300000,600000,68,56.48
케이.제이화학(주),043943,,1.08,,454009,,1500000,,52.04
케이넷(주),051858,2.05,1.75,307816,443947,500000,631250,35.19,38.29
케이더불유피티(주),049333,-4.3,,-834206,,5500000,,11.94,
케이디건설(주),048472,0.25,1.55,83016,1308750,1200000,1650000,45.74,17.98
케이디기술투자(주),057150,,88.93,,423133,,7000000,,50.18
케이디씨(주),048424,-15.9,0.3,-495454,1274286,300000,300000,96.25,88.37
케이디씨네트웍스(주),019976,,,,,,,,
케이디이노베이션(주),030106,0.06,1.85,15625,678135,1470000,1470000,48.52,29.52
케이디종합건설주식회사,053966,999999999,999999999,152458,101006,1200000,1200000,0,0
케이디켐(주),019738,3.2,3.76,2887849,3874735,400000,400000,35.53,40.03
케이맥(주),011832,1.34,10.81,422112,4991910,2444250,2444250,30.43,19.31
케이비신용정보(주),018907,999999999,999999999,6031199,4368035,6262000,6262000,0,0
케이비아이건설주식회사,012826,4.59,1.72,2450935,1837580,2700000,2700000,2.86,4.58
케이비아이알로이(주),025415,-7.68,-15.66,-6510517,-4418631,2608000,15774000,164.03,13.94
케이비아이정무산업주식회사,017270,-0.22,0.04,-434427,199903,8200000,8200000,99.22,88.98
케이비에프주식회사,019225,1.77,0.67,1638540,461351,1753946,1753946,28.94,34.8
케이비엠주식회사,051211,2.7,1.82,851053,987812,711415,711415,49.68,65.44
케이씨글라스(주),051326,-0.09,0,-30674,-213,50000,50000,102,118.73
케이씨산업개발(주),043275,3.32,,5062651,,50000,,37.86,
케이씨솔라에너지(주),053584,-2.42,0.39,-201462,126081,1100000,1100000,51.86,85.58
케이씨씨모터스(주),043429,6.41,35.16,1121736,3481627,4200000,4200000,41.04,20.42
케이씨씨자원개발(주),017469,233.59,699.15,1610165,4661228,5000000,5000000,0,0
케이씨씨전자(주),057203,,52.88,,1769767,,100000,,15.96
케이씨씨정보통신(주),010491,13.4,6.5,1242526,566002,5200000,5200000,4.09,7.03
케이씨에이치산업개발(주),049675,0.87,1.04,879437,1036056,450000,450000,98.48,115.19
케이씨에이치에너지(주),056955,,-13.54,,-1729874,,400000,,92.35
케이씨에이치테크(주),046688,2.79,1.32,15723743,9280655,500000,500000,108.65,104.05
케이씨주식회사,029650,0.3,6.39,604463,15216151,5510200,5510200,51.63,37.07
케이씨케미칼주식회사,054116,2.48,-1.37,279408,-553956,2050000,2050000,57.59,71.44
케이씨한미산업주식회사,039693,-0.94,1.48,-210285,153737,1000000,1000000,21.97,36
케이씨환경개발(주),043374,2.81,4.25,1857781,3963755,500000,500000,42.23,35.54
케이씨환경서비스(주),029864,3.07,2.66,1109742,1228585,4000000,4000000,33.68,24.82
케이아이디벨롭먼트주식회사,051854,2.61,9.06,2279276,16044392,500000,500000,90.24,70.11
케이아이디산업(주),040233,-3.87,,-1363432,,300000,,60.25,
케이아이티(주),011306,999999999,999999999,193287,43916,1749000,1749000,0,0
케이알스포츠주식회사,048301,-0.47,-1.18,-358652,-2807408,50000,100000,104.97,74.31
케이알원기업구조조정부동산투자회사,052587,1.15,1.1,6814372,42753102,26364655,26729370,60.24,59.47
케이알코폴리머(유),019234,-6.26,-4.99,-7668061,-2306520,8000000,34000000,30.25,0
케이앤드씨개발(주),045516,-1.12,,-513014,,1000000,,0,
케이앤드탑(주),042260,-1.15,,-240762,,300000,,80.45,
케이앤디개발주식회사,047899,2.22,-0.87,781340,-621478,50000,500000,13.39,73.38
케이앤디건설(주),050417,-0.16,0.28,-370872,764702,500000,500000,108.7,47.79
케이앤씨이지골프코리아주식회사,053942,-2.5,-0.14,-707193,-252065,3700000,4200000,82.57,83.46
케이앤제이전자(주),039045,704.29,11.33,1076854,585768,100000,100000,11.75,0
케이에스아이디,049486,-0.69,-0.16,-11487962,-3678231,100000,100000,74.23,89.19
케이에스야나세산업주식회사,045077,1.34,5.14,1365473,5310519,1500000,1500000,68.18,60.96
케이에스에프선박금융(주),043026,1.07,1.65,306319,3346686,8470000,8470000,0,0
케이에스엔시주식회사,030216,0.9,0.87,1442179,1528875,4000000,4000000,59.46,44.59
케이에스테크놀로지,019236,-0.36,-0.36,-261883,-385927,4700000,4700000,61.67,61.97
케이에이씨,047817,2.29,,358979,,1040330,,33.41,
케이에이치디(주),040758,-0.94,-1.45,-303843,-644627,500000,500000,48.35,63.92
케이에이치엠티(주),048064,-0.38,-0.09,-314602,-118206,500000,1000000,89.96,66.34
케이에프디동천도시개발주식회사,050620,-0.03,-0.1,-231375,-703782,5000000,5000000,115.97,234.82
케이에프앤씨(주),010481,-3.64,-3.12,-1210786,-1350929,3000000,3000000,38.54,32.53
케이에프주식회사,045308,0.51,0.49,54207,98705,1350138,1350138,18.42,19.6
케이엔디티앤아이(주),021371,11.94,11.89,4012839,3717620,2824843,2824843,21.51,24.59
케이엔에프중공업주식회사,039999,1.55,1.45,1552041,1871579,660000,660000,34.5,42.78
케이엔와이파트너스(주),052030,-522.31,999999999,-206314,-251041,235000,235000,0,0
케이엔지랜드(주),042348,-0.12,-0.1,-236487,-251990,50000,50000,95.02,164.78
케이엔케이코팅스주식회사,018579,999999999,999999999,2488430,-5310240,7000000,7000000,0,0
케이엔티,052626,-2.46,-2.86,-479874,-1036009,1100000,1250000,64.26,59.62
케이엘씨에스엠(주),042810,0.83,2.25,214521,459037,363000,363000,2.97,4.19
케이엠건설(주),030723,2.28,,1094723,,300000,,39.85,
케이엠비주식회사,029504,-11.58,-6.91,-1888877,-838345,997200,997200,46.5,65.53
케이엠씨(주),019717,8.64,25.43,3509906,14807871,900000,900000,41.65,31.44
케이엠씨해운(주),013079,1.64,9.37,1132380,4690520,5200000,5200000,17.93,15.29
케이엠에스제약주식회사,053830,3.81,4.75,1877390,2515340,1200000,1200000,44.97,50.1
케이엠컬쳐(주),021376,-1.9,-8.15,-368242,-3283057,2750000,2750000,14.98,28.85
케이엠피주식회사,022607,-3.31,1.48,-2074749,1103607,6000000,6000000,42.79,41.56
케이오씨(주),013231,999999999,999999999,-781278,96073,15000000,15000000,0,0
케이오에스개발,053158,,999999999,,51516,,332470,,0
케이오엘주식회사,040665,3.02,4.42,1021723,1416561,3700000,3700000,36.04,38.38
케이원개발주식회사,044049,0.79,-1.55,399002,-200567,100000,100000,8.67,0
케이원기업구조조정부동산투자회사,030658,,,,,,,,
케이원해운주식회사,045799,-0.51,999999999,-469039,-320331,10000000,1000000,0,0
케이웨더(주),047838,22.9,-8.16,2608168,-476834,2800000,2800000,12.55,14.44
케이제이모터라드,051043,999999999,999999999,-269319,-274272,7350000,7350000,0,0
케이제이알텍주식회사,046727,1.28,0.89,511800,527584,500000,500000,46.87,63.85
케이제이에프주식회사,057161,,2.44,,683170,,450000,,57.8
케이지에너지(주),015828,1.72,2.11,3933949,4919110,9000000,9000000,67.03,56.78
케이지엔지니어링(주),021378,999999999,999999999,4518314,1168807,500000,500000,0,0
케이지이티에스(주),016403,0.79,2.08,828496,2008762,12000000,12000000,33.99,36.86
케이케이주식회사,012929,1.02,1.1,3627732,4842825,10542860,10542860,59.29,61.69
케이케이테크(주),047800,-7.7,-10.62,-465622,-467792,5000000,5000000,4.13,0
케이큐티(주),019243,1.85,2.26,412619,443197,6511000,6511000,21.64,19.8
케이텍맨파워(주),047443,2.34,5.82,659622,1098115,1500000,1500000,17.72,10.86
케이투엔건설(주),050245,-0.36,-0.18,-791143,-603925,300000,300000,105.17,107.48
케이투코리아(주),029394,170.45,192.59,30675105,37561585,2500000,2500000,0,0
케이툴시스주식회사,052051,-1.11,-1.2,-128928,-420150,3000000,3000000,25.43,28.27
케이티디앤씨(주),030705,-1.02,-7.58,-448927,-113716,500000,500000,104.12,105.33
케이티링커스주식회사,019711,4.13,1.01,15236768,3939891,15677770,15677770,68.58,75.48
케이티산업(주),057037,,-219.79,,-370125,,800000,,37.83
케이티씨주식회사,039433,1.59,0.61,3130945,1470643,2000000,2000000,55.32,35.02
케이티씨캄보디아(주),045687,0.41,0.84,330271,637390,5500000,5500000,50.04,44.65
케이티아이디씨(주),050527,0.36,1.71,390728,1332826,50000,50000,68.68,61.48
케이티에프디에스주식회사,038837,-2780.6,-5.28,-1576601,-1519791,2000000,2000000,0.46,37.77
케이티커머스(주),038927,9.97,15.9,1571204,1593876,7000000,7000000,0,0.19
케이티텔레캅(주),045976,-2.31,0.45,-7126714,1967133,24752450,32456765,24.72,49.49
케이티피(주),052803,1.76,1.74,302989,702175,1000000,1000000,46.37,50.92
케이파워주식회사,010928,5.44,11.48,135971101,290946119,273660000,273660000,46.78,35.14
케이피엘주식회사,045929,-1.12,-1.68,-2320665,-4016962,500000,500000,184.71,264.93
케이피지엠주식회사,038527,-0.41,-0.13,-4711654,-1698004,5000000,5000000,71.88,54.74
케이피콤커뮤니케이션(주),011618,-1.78,,-298408,,1209375,,68.09,
케이피한석유화주식회사,020143,2.03,3.49,866032,1715454,1500000,1500000,14.01,13.04
케이피한석화학주식회사,027532,1.33,2.12,441046,1063076,1000000,1000000,44,36.31
코그니스코리아(주),043599,955.96,963.12,1896615,1457208,100000,100000,0.3,0.11
코나씨주식회사,017300,0.1,-2.28,117683,-3746109,3630000,3630000,55.13,62.47
코네엘리베이터코리아(주),042354,-8052.23,,-3003480,,7339315,,3.03,
코닝정밀소재주식회사,010733,12670.62,1066.17,1125442808,2098698736,176585690,176585690,1.07,0
코데코에너지주식회사,044142,4.82,1.69,22221504,10083099,6675000,6675000,126.59,199.44
코덱(주),047357,-2.82,-4.25,-2716825,-4089898,2500000,2500000,60.56,62.84
코디콤(주),011636,,-354.57,,-8237372,,19797176,,0.21
코람바이오텍(주),052187,999999999,999999999,1421752,1819490,50000,50000,0,0
코러패드코리아주식회사,019257,7.29,,1115774,,700000,,35.03,
코레일관광개발(주),053855,999999999,1549.02,1387410,1646604,2000000,2000000,0,0
코레일네트웍스주식회사,049613,-1.75,-7.75,-502443,-2426241,6223055,6223055,12.44,12.56
코레일로지스주식회사,048525,2.74,2.14,202778,360835,3000000,3000000,11.24,13.94
코레일유통(주),043897,1.28,3.02,4727288,11819656,910000,910000,22.42,56.02
코렐브랜드코리아,051498,999999999,999999999,4168343,3955913,50000,50000,0,0
코리아나파트너스주식회사,026451,12.02,18.81,1071399,1112078,200000,200000,7.8,6.6
코리아니켈(주),019264,13.25,40.62,28169912,32065538,5400000,5400000,1.93,0.04
코리아마린엔지니어링주식회사,049500,23.83,69.63,777711,2101761,50000,50000,4.99,2.17
코리아마켓팅(주),041518,1.95,1.66,1514745,1216101,750000,750000,42.7,46.95
코리아밸브주식회사,049407,0.62,0.45,180560,159797,1929480,1929480,59.16,60.41
코리아세븐(주),019268,1.64,1.66,2917572,3977874,79551065,79801065,15.21,13.12
코리아스틸주식회사,049252,0.07,1.49,24035,669857,520000,520000,43.05,43.86
코리아써피스(주),045337,-6.64,-0.04,-635006,-4944,400000,400000,22.89,27.79
코리아에어텍(주),043653,8.06,4.88,592780,569327,3047500,3047500,7.9,15.72
코리아에프티주식회사,019271,3.92,0.04,2138450,44018,1210000,1210000,20.37,33.62
코리아엘엔지트레이딩(주),056479,,999999999,,-435042,,2500000,,0
코리아오토글라스(주),019273,87.05,999999999,26874843,22885987,100000000,100000000,0,0
코리아오토밸리오퍼레이션(주),049299,999999999,-9763.19,-2531451,-4198170,10200000,60000000,0,0
코리아웨코스타(주),042906,31.31,39.15,2135595,1736515,1046670,1046670,8.35,6.25
코리아이플랫폼(주),016168,999999999,999999999,3425148,3621517,3667960,3667960,0,0
코리아크레딧뷰로(주),045361,-3869.72,999999999,-3026124,-1748032,10000000,10000000,0,0
코리아테크노(주),052419,71.87,8.16,2989312,765334,1350000,1350000,13.64,26.07
코리아티타늄주식회사,046693,-4.53,,-3695315,,5635000,,112.86,
코리아퍼시픽01호선박투자회사,044798,999999999,999999999,863343,867785,10955400,10955400,0,0
코리아퍼시픽02호선박투자회사,044799,999999999,999999999,863343,867780,10955400,10955400,0,0
코리아퍼시픽03호선박투자회사,044800,999999999,999999999,863343,867781,10955400,10955400,0,0
코리아퍼시픽04호선박투자회사,044801,999999999,999999999,863343,867781,10955400,10955400,0,0
코리아퍼시픽05호선박투자회사,044949,999999999,999999999,734553,756137,8672455,7917510,0,0
코리아퍼시픽06호선박투자회사,044950,999999999,999999999,1147679,1251602,16657240,16657240,0,0
코리아퍼시픽07호선박투자회사,047679,999999999,999999999,463032,2288154,27910540,27910540,0,0
코리아퍼시픽08호선박투자회사,057221,,999999999,,546274,,11514855,,0
코리아퍼시픽09호선박투자회사,057222,,999999999,,501995,,11514855,,0
코리아퍼시픽10호선박투자회사,057223,,999999999,,435188,,7885570,,0
코리아퍼시픽11호선박투자회사,057224,,999999999,,435188,,7885570,,0
코리아퍼시픽12호선박투자회사,057225,,999999999,,248506,,7910650,,0
코리아퍼시픽13호선박투자회사,057186,,999999999,,248506,,7910650,,0
코리아피티지(주),011361,1.63,8.69,2675223,16170459,45000000,45000000,24.13,25.48
코리아화인(주),030298,0.82,-4.99,266123,-1144175,500000,200000,39.57,28.15
코리아후드써비스(주),026867,5.25,3.01,1892434,1321288,5000000,5000000,33.28,32.58
코리아휠(주),029246,0.24,1,394546,2837639,7984000,7984000,52.19,56.22
코리언일랙트로닉스파워소스(주),042641,-212.82,-272.9,-1623153,-518513,4231520,4231520,0,0
코린인터내널주식회사,019280,1.88,3.53,597877,1488556,400000,400000,23.56,29.72
코마테크주식회사,049863,0.12,1.01,55226,1460571,910000,910000,69.1,37.62
코막중공업(주),046787,1.56,-2.11,572876,-1720427,1500000,1500000,49.81,70.9
코바플랜(주),053845,-2.75,-0.08,-2775391,-226047,300000,300000,119.04,128.98
코베스트로코리아주식회사,014677,-1.75,1.2,-1318815,1472141,4695090,4695090,58.7,42.46
코비코주식회사,019969,17.12,12.22,2865710,3309351,3788000,3788000,27.24,27.99
코세코주식회사,056914,,999999999,,-95009,,16500000,,0
코스맥스바이오주식회사,010418,-5.57,-0.65,-4548236,-750328,2000000,2000000,88.04,99.81
코스모링크케이블(주),052935,2.95,0.11,425862,23952,200000,200000,24.13,29.75
코스모스벽지주식회사,043421,1.69,0.88,466645,257926,800000,800000,41.03,37.43
코스모스쉽핑주식회사,047390,1.31,-1.7,1100051,-1648099,1000000,2000000,49.29,70.11
코스모이엔지주식회사,045187,2.49,1.15,979080,457744,1500000,1500000,36.74,36.73
코스모촉매주식회사,019292,-0.37,0.02,-875187,47809,2400000,2400000,195.92,61.32
코스코건설(주),056862,,-56.2,,-1031134,,1510000,,68.87
코스코쉬핑한국주식회사,019299,999999999,999999999,-599761,-177111,400000,400000,0,0
코스탯아이앤씨,016997,1.34,2.26,2138146,4071308,1500000,1500000,55.46,51.45
코스테크주식회사,049044,2.28,1.58,293720,280401,400000,400000,45.8,50.81
코스텍시스템주식회사,049346,9.95,0.52,684241,85057,757000,771000,25.74,47.6
코스텔(주),021394,21.55,12.78,5119880,4142393,3100000,3100000,13.18,14.92
코스파주식회사,019301,999999999,999999999,-454428,-1152800,1400000,2000000,0,0
코아시그마주식회사,056989,,-0.59,,-2663102,,50000,,104.62
코아텍(주),048493,1.96,0.73,344028,197131,2000000,2000000,42.37,41.06
코암시앤시개발(주),040116,-0.7,1.1,-623441,1735771,1000000,1000000,23.22,21.38
코업피엠씨주식회사,044082,-0.36,0.67,-2045659,5963829,300000,300000,55.45,54.62
코엠테크(주),052790,0.27,-0.87,70726,-442382,800000,1000000,74.44,89.28
코오롱글로텍(주),010448,0.97,1.72,11021946,17036651,15946665,15946665,29.8,31.5
코오롱데크컴퍼지트주식회사,040673,1.98,2.73,1153427,1404911,1917500,1917500,40.13,26.59
코오롱머티리얼(주),050872,,2.22,,6508687,,74483385,,30.06
코오롱베니트주식회사,014438,6.33,52.75,135904,768824,4000000,4000000,0,0
코오롱생명과학(주),045678,7.15,10.08,4159164,8172402,1640650,1640650,18.49,23.98
코오롱씨앤씨주식회사,038672,-0.2,-1.92,-990691,-2984220,500000,500000,58.83,97.45
코오롱아우토(주),029588,-16.12,-10.44,-28773437,-20096970,121181715,130681715,49.64,68.05
코오롱웰케어주식회사,048193,999999999,999999999,-2881518,-3571382,11000000,18000000,0,0
코오롱제약(주),019310,3.17,2.66,6149023,6464908,6000000,6000000,50.25,54.97
코오롱패션(주),019313,3.87,1.05,8873929,3633685,10987475,10987475,30.33,39.07
코오롱플라스틱(주),019249,9.67,11.18,2235339,5301507,63000000,20300000,0,33.94
코오롱하이텍스주식회사,047681,-1.66,,-1673017,,35000000,,47.77,
코웰엠앤에이주식회사,050233,-0.05,,-179098,,350000,,89.9,
코웰전자(주),038859,,,,,,,,
코웰정밀(주),041781,7.12,49.95,776298,2338961,600000,600000,18.72,8.48
코웰패션주식회사,053045,2335.26,-12.16,770636,-137020,750000,750000,3.71,7.26
코츠코리아,024554,307.89,5.98,1220771,431952,1980000,1980000,0,15.92
코칩주식회사,038881,3.96,0.6,1436207,186227,3479230,3479230,29.45,32.86
코카콜라음료주식회사,020004,-1.23,11.95,-7415650,37802743,367249376,375982751,32.08,9.54
코캣,041890,0.18,0.34,89601,228718,3300000,3300000,38.52,45.09
코튼클럽주식회사,040282,0.32,4.28,219586,1912173,300000,300000,44.44,32.47
콘텔라(주),029805,2.84,4.89,1615583,2457210,3494500,3494500,24.36,25.18
콘티넨탈오토모티브일렉트로닉스유한회사,019790,999999999,,33572928,,22000000,,0,
콘티넨탈오토모티브코리아,047797,999999999,999999999,48571,434603,800000,800000,0,0
콘티테크파워트랜스미션코리아주식회사,023460,2.67,6.03,1811427,3881444,15000000,19460000,27.47,20.33
콘티테크플루이드코리아(주),018648,498.84,154.52,1443630,602778,3300000,3300000,0,0
콜렉터신영주식회사,040054,12,24.62,1118774,1301868,1438640,1438640,17.48,9.66
콜텍,019323,3.22,0.06,1371982,17734,60000,60000,5.82,5.31
콜트악기주식회사,010452,-65.01,999999999,-2406269,284718,1093660,1093660,5.2,0
콩스버그마리타임씨엠코리아주식회사,014486,8.56,24.98,2024958,3994407,990000,990000,18.36,0
콩스버그오토모티브(주),053520,-0.9,2.38,-169129,743287,495840,495840,48.01,60.61
쿠도커뮤니케이션(주),047833,0.69,-0.03,230591,-12177,1000000,1625000,33.8,30.09
쿠스코디벨롭먼트코리아(주),052971,-14.21,-0.42,-68669,-7506,100000,100000,99.36,75.62
쿠쿠전자(주),015460,999999999,847.52,8232496,13627282,1840000,1840000,0,4.52
쿠쿠홈시스주식회사,019325,999999999,999999999,24087458,19034432,2000000,2000000,0,0
쿠퍼스탠다드오토모티브코리아유한회사,019034,3.76,-6.76,1355792,-4375451,4839100,4839100,23.28,47.83
퀄리플로나라테크주식회사,021402,-4.18,-8.12,-1624800,-3819666,1882620,1882620,36.43,68.65
퀄맥스(주),049872,0.57,2.82,86688,413630,50000,50000,28.94,17.79
퀴네앤드나겔주식회사,046588,999999999,999999999,2024207,3592218,500000,500000,0,0
크나우프석고보드주식회사,023420,227.43,339.63,15698146,13457184,89600000,89600000,0.44,0.27
크라운브릿지홀딩스주식회사,052161,-1.59,-0.03,-1048726,-84446,50005,50005,55.94,60.77
크라제인터내셔날(주),050028,7071.67,-467.9,148505,-416427,4221570,4221570,0,0
크레신산업(주),029612,-0.34,-1.15,-360009,-1497833,3492685,3492685,81.56,89.36
크레신전선주식회사,049960,2.95,,716732,,300000,,57.51,
크레신주식회사,015945,-6.09,0.15,-5552058,260820,3500000,3727370,13.38,21.64
크레텍(주),019096,13.72,14.19,8489310,12469624,6000000,6000000,19.75,20.58
크레텍웰딩주식회사,029348,10.26,9.27,2420204,2884288,1000000,1000000,23.04,22.56
크로스엠인사이트주식회사,056499,,999999999,,269342,,1000000,,0
크루셜텍(주),049626,-4.46,22.56,-902724,5555566,1743371,1743371,30.14,28.5
크리스챤디올꾸뛰르코리아(주),039326,-2.63,-3.08,-1313659,-2066483,176000,176000,64.05,73.67
크리에이티브비웍스주식회사,048758,999999999,999999999,1633006,2469699,50000,50000,0,0
크린팩토메이션주식회사,042996,999999999,999999999,8557277,7038885,3000000,3000000,0,0
크림슨에이치앤씨(주),052156,-1.49,0.22,-772656,384610,1625000,1625000,7.45,56.06
큰길식품(주),010454,0.86,-2.12,323218,-163766,4550000,4550000,42.87,0
큰빛산업주식회사,040803,3.33,3.46,312132,328844,200000,200000,17.15,16.71
클라리언트코리아(주),019344,-29.09,-1.25,-4450453,-977356,1556100,1556100,41.44,50.76
클라리언트플라스틱앤코팅(주),018713,23.18,11.57,3016485,2074445,7450000,7450000,10.26,17.31
클라리언트피그먼트코리아주식회사,028839,-11.45,999999999,-3685007,-4895693,3231185,3231185,0,0
클라쎄오토주식회사,053599,-35.03,-2.59,-745224,-1539325,2000000,2000000,72.79,69.34
클라크이엔지주식회사,048267,0,-0.07,0,-52011,100000,100000,78.72,63.41
클레리언파트너스(주),040739,0.05,0.37,311128,2655268,2688550,2688550,89.26,112.38
키다리식품(주),039069,9,8.75,2672664,2360846,2900000,2900000,33.81,28.46
키멘슨전자(주),050673,3.15,-2.05,872866,-2705846,100000,100000,56.09,73.63
키스와이어홀딩스(주),021537,7046.73,62.35,5200487,9705076,500000,500000,0,0
키스웰홀딩스주식회사,021912,1423,5772.98,9871367,23265093,990000,990000,0,0
키스텔주식회사,053366,-4.38,2.38,-1185331,737947,883500,883500,50.37,39.29
키스트론(주),010641,2.1,2.25,2478162,3032606,2825000,5425000,47.05,37.33
키스트론(주),021536,999999999,265.35,6148857,23351462,8500000,8500000,0,0
키엔스코리아(주),043635,999999999,999999999,11072513,9941529,1000000,1000000,0,0
키온건설주식회사,047851,0.43,2.01,2670635,13833018,9166660,11300000,62.17,63.97
키온도시개발주식회사,056550,,-0.42,,-385211,,1000000,,96.03
키즈맘센터주식회사,044348,-0.9,,-1259452,,200000,,0.63,
키친아트플러스(주),053196,1.67,1.48,665828,2041115,1000000,1000000,64.64,75.64
킨더슐레주식회사,053094,1.57,-24.04,502710,-5017581,2166660,2166660,6.68,31.05
킴스일렉주식회사,052380,0.3,-0.51,69415,-234636,400000,400000,66.36,73.18
