구분,항목,자산(*),자산(*),자산(*),자산(*),당좌자산(*),당좌자산(*),당좌자산(*),당좌자산(*),유동자산(*),유동자산(*),유동자산(*),유동자산(*),비유동자산(*),비유동자산(*),비유동자산(*),비유동자산(*),부채(*),부채(*),부채(*),부채(*),유동부채(*),유동부채(*),유동부채(*),유동부채(*),장기차입금(*),장기차입금(*),장기차입금(*),장기차입금(*),단기차입금(*),단기차입금(*),단기차입금(*),단기차입금(*),사채,사채,사채,사채,현금 및 현금성자산(*),현금 및 현금성자산(*),현금 및 현금성자산(*),현금 및 현금성자산(*),단기예금(단기금융상품)(*),단기예금(단기금융상품)(*),단기예금(단기금융상품)(*),단기예금(단기금융상품)(*),자본(*),자본(*),자본(*),자본(*),매출채권(*),매출채권(*),매출채권(*),매출채권(*),매출원가(*),매출원가(*),매출원가(*),매출원가(*),재고자산(*),재고자산(*),재고자산(*),재고자산(*),판매비와관리비(영업비용)(*),판매비와관리비(영업비용)(*),판매비와관리비(영업비용)(*),판매비와관리비(영업비용)(*),매출액(영업수익)(*),매출액(영업수익)(*),매출액(영업수익)(*),매출액(영업수익)(*),매출총이익(손실),매출총이익(손실),매출총이익(손실),매출총이익(손실),영업이익(손실),영업이익(손실),영업이익(손실),영업이익(손실),당기순이익(순손실),당기순이익(순손실),당기순이익(순손실),당기순이익(순손실),현금의 증가(감소)(*),현금의 증가(감소)(*),현금의 증가(감소)(*),현금의 증가(감소)(*),이자비용,이자비용,이자비용,이자비용,차입금평균이자율,차입금평균이자율,차입금평균이자율,차입금평균이자율,유형자산(*),유형자산(*),유형자산(*),유형자산(*)
(주)흥화,010063,450034523,449843611,428594093,423781253,192653248,236976954,239277360,246789538,342786187,341288194,321974050,318934085,107248336,108555417,106620043,104847168,274771654,261375382,233441999,231520839,229826542,232416511,205990776,222113649,35600000,1000000,1000000,1000000,80000000,65000000,36000000,7400000,0,0,0,0,27253719,24572439,6773920,5318999,1270722,795476,273869,273869,175262869,188468229,195152094,192260414,146146435,198496402,227711441,234630378,308715899,343909827,266755983,215657134,150132939,104311240,82696690,72144548,12093636,11472050,8760893,8004201,341137494,372756585,287009543,228081476,32421596,28846758,20253560,12424342,20327960,17374709,11492667,4420141,12475932,16740117,7730588,2123118,-42557097,-2681280,-17798519,-1454920,3755847,5293624,2160084,848301,3.74,4.94,4.13,5.13,46774722,52666398,50112801,48193133
(주)흥화,062218,9694984,9979473,9407096,8227600,2939135,2646553,2349430,2542154,4147309,3441324,3268967,3515828,5547675,6538149,6138129,4711772,7938627,7824576,7098687,5525948,2546082,3196704,5645231,5155925,5086640,4504582,1372240,311160,1273166,2257500,3828217,4138846,0,0,0,0,440863,544006,173707,88372,328000,188000,0,5708,1756357,2154897,2308409,2701652,1787741,1038014,873415,640116,6760958,5715919,6347403,9525294,1208174,794771,919537,973674,1121611,966525,1230117,1884890,8612882,7320823,7990873,11819530,1851924,1604905,1643470,2294236,730313,638380,413353,409346,305875,198540,153512,393243,-36725,103143,-370300,-85335,331735,440424,429920,363022,10.43,6.71,6.66,6.74,5246263,6135365,5862120,4480514
(주)흥화,065166,,10608083,9013632,12234363,,3533273,3321055,5229727,,4815733,4732759,6536870,,5792350,4280873,5697493,,5383082,5338713,8313231,,4217275,4213171,5344111,,736820,629586,2423160,,400000,1139034,1340203,,0,0,0,,578082,89584,612026,,8749,176978,639618,,5225001,3674920,3921133,,2604754,2849672,3913747,,10617592,10605239,11858593,,1282460,1411704,1307143,,1358810,1418154,1449886,,12163757,12621720,13457423,,1546165,2016481,1598831,,187354,598327,148945,,95136,188835,280158,,42118,-488498,522443,,102263,117826,94380,,17.99,6.78,2.95,,5048559,3597524,5371959
(주)희망교육,051329,40006927,39483998,37094199,35372126,2258351,3494853,2575891,3055657,2258351,3494853,2575891,3055657,37748576,35989145,34518308,32316469,35818163,35596339,33131202,31495131,1730182,2456789,1716904,2056686,33639780,32523780,30626780,28477238,0,0,0,0,0,0,0,0,925573,2075499,1082589,1196553,0,0,0,0,4188764,3887659,3962997,3876994,0,0,0,0,0,0,0,0,0,0,0,0,733273,1152862,779984,781877,3233626,3183559,3118249,2223191,3233626,3183559,3118249,2223191,2500352,2030697,2338265,1441314,50450,-301105,75338,-86002,164732,1149926,-992910,113964,2418569,2333990,2250680,1518222,6.78,6.76,6.8,4.86,0,0,0,0
(주)희망임대주택위탁관리부동산투자회사,069090,,,,147324424,,,,1249216,,,,1249216,,,,146075208,,,,118799915,,,,966395,,,,10000000,,,,0,,,,0,,,,1141903,,,,0,,,,28524509,,,,0,,,,0,,,,0,,,,1447568,,,,925861,,,,925861,,,,-521707,,,,-1324261,,,,1141903,,,,856668,,,,2.14,,,,146024563
(주)희성앤에이치,044123,43284080,43748037,44197148,49084042,241942,177292,702448,4343180,527587,470126,1040211,4818909,42756493,43277911,43156937,44265133,43356016,43119307,38549440,37541149,34262683,23640910,28465335,26442842,0,10400000,0,0,33812411,23048748,16866655,24904430,0,0,0,0,163795,155303,593690,4203627,3989,4090,4194,4282,-71936,628730,5647708,11542893,74158,17899,104564,110256,6192479,6378968,6327767,6375560,285645,292834,337763,475729,3274966,3632898,3782464,5206562,12967041,13286726,15087559,17574409,6774562,6907757,8759792,11198848,3499596,3274859,4977328,5992286,-103994,700665,5034814,5895185,-5709,-8492,438387,3609937,1863308,1302277,1283042,882222,5.68,3.87,4.23,3.38,40027245,39993663,39917689,39869885
(주)희훈디앤지,054124,49144643,42516399,,,16743097,11942560,,,16854395,11942560,,,32290248,30573838,,,62832278,59632078,,,40981724,42125905,,,0,0,,,0,0,,,0,0,,,6801374,4148341,,,0,2080000,,,-13687635,-17115679,,,25958344,22065569,,,36567544,4297235,,,111298,0,,,3811607,3384788,,,35796593,1494761,,,-770951,-2802474,,,-4582558,-6187262,,,-18823415,-8167686,,,4988363,-2653033,,,4838289,2776735,,,1232.93,0,,,30369343,29286983,,
(주)히타치엘지데이터스토리지코리아,029410,205002842,173134084,165751500,236209893,190394310,150304052,130445279,187518263,191770905,151342308,131022895,197416137,13231937,21791776,34728605,38793756,130502187,108398837,124377414,210720945,116690821,95159669,117949437,199589489,0,0,0,0,0,0,0,0,0,0,0,0,84955662,52477383,3236035,4751089,0,0,0,0,74500655,64735248,41374086,25488947,83204408,77216878,117944348,117081565,938591183,603438433,472346483,872112361,1376595,1038256,577616,9897874,143634279,110046204,125737038,162864278,1091148357,723978033,584862108,1025163845,152557174,120539600,112515625,153051484,8922895,10493396,-13221413,-9812794,6367644,-2445407,-22663082,-7877459,-7442381,-32478280,-49241348,1515054,0,0,0,0,0,0,0,0,1991249,1961621,14111073,8012205
(주)힘스,046244,13668766,26720035,29700657,26596665,4267337,3686397,6192809,7282558,6846892,8761963,8239319,8991476,6821874,17958072,21461338,17605189,6605575,17233697,16625540,11316518,5309478,8719871,6422290,8305780,830500,8370740,7683256,500000,300000,716456,1500000,1500000,0,0,0,0,913821,537499,944853,2172975,190000,50000,700000,270000,7063191,9486339,13075117,15280147,3201111,3336042,4115581,4496592,12095504,21693707,22506798,24066975,2579555,5075567,2046510,1708918,3177406,4287404,5440220,6516517,17829492,29937887,31988112,33161667,5733988,8244180,9481314,9094691,2556582,3956776,4041094,2578175,1796242,3123147,3477972,2084585,228437,-376322,407354,1228122,153062,205033,511154,358449,5.61,3.44,5.37,5.2,6132104,17364332,15829296,16383329
(주)힘찬건설,066053,,,13985534,44667570,,,4102314,20503996,,,13400727,44056750,,,584807,610820,,,13352152,43881060,,,12168152,33381060,,,1162000,10500000,,,8872000,16672000,,,0,0,,,2668987,4354666,,,0,3000000,,,633382,786510,,,79950,11200894,,,7543704,13996750,,,9298413,23552754,,,1236889,7739707,,,9519714,23294068,,,1976010,9297318,,,739121,1557611,,,3055,153128,,,2089853,1685680,,,628974,1272645,,,12.54,6.81,,,384788,386907
(주)힘찬닥터스,052687,28364885,41137714,46986872,45942394,6917134,5669739,7109095,6988100,6917134,5716164,7183072,7039812,21447751,35421550,39803800,38902582,13883425,25069246,29990054,27474250,9629830,21736006,25560054,26924250,4166620,3333240,4000000,0,3801431,16403431,10601695,10604403,0,0,0,0,604237,301547,993723,1256956,50000,0,189000,750000,14481460,16068467,16996819,18468145,6250315,5386490,5973669,5031459,11946864,9255474,8087954,4997524,0,46424,73978,51712,761233,1294358,2107490,1886767,16249738,13159392,12902392,9746105,4302873,3903917,4814438,4748581,3541640,2609560,2706948,2861814,2746778,1587007,928351,1471326,-671419,-302690,692175,263234,298063,766462,1220840,1090643,5.14,5.22,5.4,4.47,21432751,35386550,39773800,38872582
(주)힘펠,061765,11839705,10454777,11364996,15568427,9977811,8023624,7007151,9473992,10296709,8615491,7765801,10287364,1542996,1839286,3599196,5281063,3777556,3151501,4033295,7876007,3296515,2662204,3143963,6398981,207180,10520,187500,853000,0,0,0,500000,0,0,0,0,1753181,1313514,598033,1047297,483106,576045,118857,137156,8062149,7303277,7331701,7692420,7123370,5332722,5877338,7913560,10697876,9850222,11595602,15609648,318898,591867,758650,813372,3805424,3909417,3626732,3036098,16792201,13967623,15090674,19040411,6094325,4117401,3495071,3430764,2288900,207984,-131660,394666,2180523,241128,28425,360719,298771,-439667,-715481,449264,17590,6000,6354,18206,16.98,4.62,4.06,2.02,933510,808828,2182449,3804175
진경산업(주),060864,14681151,17787835,17617603,20628526,10562084,11870911,12082560,15253309,10976010,13516820,13278526,16270701,3705141,4271015,4339078,4357825,10668605,10521531,7643018,7641294,10668605,7484838,5288302,5365627,0,2850000,2130000,2090000,1000000,1603324,1004000,1000000,0,0,0,0,1799379,191398,392423,295633,539545,491545,0,4518447,4012546,7266305,9974585,12987232,8082163,10833801,11396847,9962170,11285838,15329814,15129379,12255346,413926,1645909,1195966,1017391,4098706,4972171,4927063,5456961,19172740,24603743,23492997,21414499,7886902,9273930,8363618,9159154,3788196,4301759,3436555,3702192,2884264,3253758,2708281,3012647,169455,-1607981,201025,4421658,41737,51517,48451,33758,8.35,1.89,1.28,1.08,3650534,4137304,4093129,3916687
진곡산단개발(주),063370,,100760484,122329108,115070376,,18004262,14963434,7704702,,100760484,122329108,115070376,,0,0,0,,105000000,135018986,135020712,,0,18986,135020712,,105000000,135000000,0,,0,0,0,,0,0,0,,15756,1283803,667775,,0,0,0,,-4239516,-12689878,-19950337,,0,0,0,,0,0,0,,82756222,107365674,107365674,,2946815,1591984,16008,,0,0,0,,0,0,0,,-2946815,-1591984,-16008,,-4239517,-8450362,-7260458,,15756,1268047,-616028,,1292704,6881096,7255000,,2.46,5.73,5.37,,0,0,0
진광단조(주),064125,,13042203,12406717,20799789,,4438343,3472687,4715958,,4905018,4140462,5476792,,8137185,8266255,15322997,,9623716,8362021,15287840,,8418255,4979764,8047101,,1090000,2947500,6946000,,5877810,3089620,5438211,,0,0,0,,208048,64671,72280,,17000,8000,0,,3418487,4044696,5511949,,4221561,3387539,4452558,,15096437,13354425,15573600,,466675,667775,760833,,919731,1204803,902026,,16697605,15391645,18001333,,1601168,2037219,2427733,,681436,832417,1525707,,531621,620879,1161899,,127309,-143377,7609,,178683,168840,242939,,5.13,2.53,2.56,,7150851,7018936,13820400
진광모비코(주),070235,,,,7753536,,,,2753040,,,,3549667,,,,4203869,,,,7664205,,,,6933244,,,,700000,,,,2918418,,,,0,,,,5311,,,,0,,,,89331,,,,2569705,,,,6645637,,,,796627,,,,78889,,,,7497107,,,,851470,,,,772581,,,,734994,,,,0,,,,39378,,,,2.18,,,,4203869
진광이앤씨(주),010801,32223518,30802856,29591221,26258656,2894352,1862235,2035028,1071835,7561963,7837358,7000315,3999630,24661554,22965499,22590906,22259026,37873032,31297829,31754203,31478713,29307489,21007702,22163695,23113360,4760340,0,0,0,22380425,0,0,0,0,0,0,0,584267,232053,473606,747627,0,0,0,0,-5649515,-494972,-2162982,-5220056,2209287,1654044,1730321,664257,21968852,19652070,19182332,10379580,4667612,5975123,4965287,2927796,6942267,2178398,2446859,2053385,18602228,21351870,21249967,11287952,-3366624,1699801,2067634,908372,-10308891,-478598,-379225,-1145013,-20074895,-2054967,-1613575,-3057075,357627,-352215,241553,274022,2062934,416700,1122628,1816743,7.47,2.95,0,0,22888525,21982393,21461160,21061378
진권글로벌,056490,17447149,16571449,16292358,16470112,665191,295612,591377,1335410,665191,295612,591377,1335410,16781959,16275837,15700981,15134702,17438457,15664735,14467189,13639583,8438457,5608735,4384472,2395758,0,0,0,0,8267714,5457714,4057714,2157714,0,0,0,0,331972,226764,411589,913133,0,0,0,0,8692,906714,1825170,2830529,606345,366929,476196,724404,0,0,0,0,0,0,0,0,1374843,1553785,1617389,1639485,2760913,2752437,2952382,2955789,2760913,2752437,2952382,2955789,1386070,1198652,1334993,1316303,994747,898022,918456,1005359,152572,-105208,184824,501545,416984,296045,182446,53017,4.2,4.31,3.83,1.71,15612259,15096137,14521281,13955002
진권영풍주식회사,043403,13174086,13782232,,,7284894,7968351,,,7284894,7968351,,,5889192,5813881,,,12446933,12651908,,,246933,451908,,,11700000,11700000,,,0,0,,,0,0,,,6,7,,,0,0,,,727153,1130323,,,0,0,,,0,0,,,0,0,,,284720,208506,,,90000,135000,,,90000,135000,,,-194720,-73506,,,282663,403170,,,-691,1,,,0,0,,,0,0,,,1465862,1390551,,
진권종합건설(주),067726,,,8932016,5779650,,,1459511,2101405,,,8421774,5325587,,,510242,454063,,,7156231,4136756,,,7050731,3974237,,,0,0,,,5791746,3909278,,,0,0,,,437756,397267,,,1020000,1602186,,,1775785,1642894,,,0,0,,,6046438,3738082,,,6962264,3224182,,,157646,473429,,,7383500,4327167,,,1337062,589085,,,1179416,115655,,,1380636,-132891,,,435433,-40489,,,1106,0,,,0.04,0,,,510242,454063
진남토건(주),069341,,,,13676545,,,,10883749,,,,10883749,,,,2792797,,,,5598176,,,,5055459,,,,0,,,,0,,,,0,,,,56444,,,,0,,,,8078369,,,,10570981,,,,33785236,,,,0,,,,2107764,,,,37021927,,,,3236691,,,,1128927,,,,1049255,,,,-425201,,,,29436,,,,0,,,,1679474
진도종합건설주식회사,029990,16174242,14563305,8171479,4547898,8212795,7682357,2771401,987560,8213851,7682357,2771401,987560,7960392,6880947,5400079,3560338,20800845,21272510,22182832,21257610,5552187,8014341,10201978,10078360,0,0,0,0,0,0,0,0,0,0,0,0,2554097,1691831,969636,502075,275,0,0,0,-4626603,-6709205,-14011353,-16709712,1584192,2880475,1841516,470661,20338957,20599308,15241552,12769297,1056,0,0,0,1815872,1785558,1923822,1405822,25782525,22244839,17274687,14641397,5443568,1645530,2033135,1872100,3627695,-140027,109313,466278,3436149,-2082602,-6127344,-2698359,-1063915,-862266,-722195,-467561,1387361,1498921,1399404,1243971,0,0,0,28.27,15655,8357,4510,27631
진방스틸주식회사,044216,47867661,44153062,39103904,34499724,10654632,9214198,14049627,10968098,34897802,32951351,29395883,26136032,12969859,11201711,9708021,8363692,41951620,35330724,29774589,23693207,40580562,33604724,27823968,20978004,150100,118500,86900,55300,31537249,27686402,19380482,12207765,0,0,0,0,229465,733656,1154405,574141,158000,158000,126400,94800,5916041,8822337,9329314,10806517,11531946,9994516,12884824,12063104,59472176,79446087,79699622,89730183,24243170,23737153,15346255,15167934,3239824,4685508,4503405,5224823,67300969,88873569,85887232,97391042,7828793,9427482,6187610,7660858,4588970,4741974,1684206,2436035,4045842,2906297,501131,1474685,-1920963,504190,420749,-580264,1363813,1607154,1188785,741123,4.39,5.4,5.02,4.66,12714991,11147036,9677497,8340142
진산금속(주),051564,13118402,12424691,14618891,15601068,3781513,2691332,2640250,3041768,5947298,5285951,6021046,7023813,7171104,7138739,8597845,8577255,11290785,9920031,12160047,14066973,7926506,8782815,6160985,8859232,1522038,912050,2556450,2906975,3529166,3670000,2944337,3244972,0,0,0,0,74089,66625,207513,481151,647606,118787,469015,26259,1827616,2504660,2458844,1534095,2175337,1696754,925980,1481991,21865340,26742807,20205317,19044767,2165785,2594619,3380796,3982045,711103,743216,714240,1005157,23243154,28489475,21473025,19638687,1377814,1746667,1267707,593920,666712,1003451,553467,-411237,187633,177044,103394,-924749,69427,-7465,140889,273638,450117,496445,487701,534350,6.11,7.09,6.18,5.54,7019653,7005739,8285132,7600204
진산선무(주),054042,14230883,13917246,15592411,18657469,6943209,6270012,5913479,5846476,7462178,6997189,6816688,7866784,6768705,6920057,8775723,10790685,10088905,9313285,9873176,12449111,8583108,8082711,7260332,10819389,225000,75000,1500000,0,3563079,2576000,1500000,3690000,0,0,0,0,2591852,1709517,1068395,952712,150640,24000,6000,4104,4141978,4603961,5719235,6208358,3808467,3975645,4358517,4400262,19884143,21729854,22686440,22871317,518968,727177,903209,2020308,2890097,2724006,2877359,4787558,25346990,25275727,27478151,28045774,5462847,3545874,4791711,5174457,2572750,821867,1914352,386899,1566675,561983,1215274,589123,1374974,-882334,-641122,-115683,234767,198858,165958,184833,6.46,5.97,5.65,4.47,6606759,6750154,8585460,10222198
진산호텔앤리조트(주),062989,,96871861,95608982,95090427,,2139629,1826067,2348145,,3241910,2974973,3532961,,93629951,92634008,91557466,,67167466,62875514,60947966,,5420640,6723210,4534738,,47900000,43080000,42500000,,116879,116879,116879,,0,0,0,,1198788,551931,1204077,,0,0,0,,29704395,32733467,34142461,,744238,1025623,1011657,,17399081,17832844,17816717,,1102281,1148906,1184816,,1462377,1434717,2071642,,22164317,23248816,22442697,,4765236,5415972,4625981,,3302859,3981254,2554339,,2967721,3029073,1408994,,779331,-646856,652146,,1038792,1005545,1177621,,4.11,2.07,2.59,,93618442,92567704,91491368
진석실업(주),046507,13497568,13373901,13201007,13072409,158641,129876,191003,125345,158641,129876,191003,125345,13338927,13244025,13010005,12947064,9998374,9506029,9121124,8727109,5450374,5083029,4986124,4152109,0,0,0,0,1733638,1854534,2074916,1581581,0,0,0,0,103208,56762,127743,63492,0,0,0,0,3499194,3867873,4079883,4345299,0,0,0,0,0,0,0,0,0,0,0,0,1372430,1373939,1375853,1461317,1619352,1807580,1606049,1741021,1619352,1807580,1606049,1741021,246921,433642,230196,279704,206741,368679,212010,265417,-13603,-46446,70982,-64251,28411,30013,47497,16136,1.55,1.67,2.42,0.88,12833680,12667309,12488744,12327082
진성건설(주),064501,,11718684,4525482,,,6995002,701307,,,8210773,2064405,,,3507911,2461077,,,9235861,4195364,,,4636648,1428623,,,3115047,0,,,1678459,0,,,0,0,,,1034,126593,,,5775,1564,,,2482823,330118,,,5036724,518666,,,8272887,2631521,,,1215772,1363098,,,716992,699760,,,9011241,2033469,,,738354,-598052,,,21362,-1297812,,,-494054,-7481654,,,-57064,125559,,,472879,84712,,,19.73,3.53,,,2927217,2098308,
진성과학주식회사,064423,,16818968,16750098,16955000,,217369,223519,559634,,217369,223519,559634,,16601598,16526579,16395366,,8160747,8364538,8600870,,7086229,7085386,431718,,0,0,7000000,,7036869,7034533,346230,,0,0,0,,175610,201103,431175,,0,0,0,,8658221,8385560,8354130,,0,0,0,,0,0,0,,0,0,0,,738272,791666,638428,,709985,860619,899541,,709985,860619,899541,,-28287,68954,261113,,-331862,-272661,-31430,,175243,25492,230073,,303741,341964,298470,,8.63,4.86,4.15,,16601598,16517579,16337366
진성기계주식회사,044303,,17634336,18120502,20099695,,14269281,13692554,7369530,,14286140,13698028,7371689,,3348195,4422473,12728006,,11995781,11727848,11935704,,6412853,3059045,3923984,,4852430,8269965,7381741,,0,0,0,,0,0,0,,7714560,2140110,787224,,36000,56000,56000,,5638555,6392654,8163991,,5370464,7617391,5629269,,25952068,12854986,15232768,,16860,5474,2159,,1119105,1045388,1016213,,30855298,15809942,18638432,,4903231,2954956,3405664,,3784126,1909568,2389451,,2611213,1082579,1790320,,7539314,-5574450,-1352887,,547819,316378,459034,,11.29,4.82,5.87,,1908766,2008518,1943520
진성레미컨주식회사,068925,,,,11901401,,,,7335100,,,,8035912,,,,3865489,,,,10962258,,,,10784591,,,,0,,,,2700000,,,,0,,,,671764,,,,1160000,,,,939144,,,,4334203,,,,16369021,,,,700813,,,,3647799,,,,21708457,,,,5339437,,,,1691638,,,,572915,,,,33453,,,,79598,,,,5.9,,,,92623
진성물류(주),062418,9421036,13847874,13614160,14616697,3057005,3613333,3267803,4242128,3057005,3613333,3267803,4242128,6364031,10234541,10346357,10374569,8056994,8745798,8457479,9498820,7544194,7854869,7893543,8909445,40000,238500,0,0,7500000,7800000,7794000,8789997,0,0,0,0,144688,9583,3894,21049,0,111000,27000,46500,1364042,5102075,5156681,5117877,0,0,0,0,0,0,0,0,0,0,0,0,732965,765605,494739,476433,1141541,1000503,968228,769429,1141541,1000503,968228,769429,408576,234898,473489,292996,-2913,-256822,54605,-38804,142655,-135104,-5690,17156,563439,593884,582242,515563,14.95,7.62,7.36,6.22,6344279,10214791,10326607,10354819
진성산업(주),071143,,,,10844445,,,,2916128,,,,4204506,,,,6639939,,,,7436794,,,,5442731,,,,1944063,,,,3582289,,,,0,,,,1568847,,,,0,,,,3407652,,,,1138196,,,,24952734,,,,1288378,,,,1040766,,,,27691618,,,,2738884,,,,1698118,,,,1449293,,,,1447216,,,,147295,,,,4.95,,,,6319946
진성산업주식회사,062338,15495760,18551852,19450499,21445450,9451129,8737994,9130277,10387296,9592282,9484717,9976745,11035716,5903477,9067136,9473754,10409734,6986334,6748704,7012816,8388063,3599666,4725214,4940481,5458744,2438000,1000000,1000000,1000000,900064,941353,782471,432938,0,0,0,0,1716327,1262480,2319848,5490416,598935,150000,0,0,8509425,11803149,12437683,13057387,7114844,8001131,7757192,5585594,19139155,19838862,22361577,18493176,141153,746723,846468,648421,1514066,2656260,2288755,2900849,22155784,23327076,25107065,22243060,3016630,3488214,2745488,3749885,1502563,831954,456733,849036,1301563,363005,650170,594904,-154115,-453847,1057369,3170568,106676,79139,54208,41976,6.39,2.92,2.8,2.61,5327226,8003616,8296915,9833478
진성씨앤아이주식회사,043236,33670346,41799922,37560193,31672951,12135166,18924768,19637836,15524927,15414338,27082266,25137422,19668756,18256008,14717655,12422772,12004195,16920195,20554474,10295661,7607973,5981151,11969163,6979239,5325202,2800310,1973150,1666790,1033452,0,0,0,283,0,0,0,0,5030299,5313015,9846077,6348303,141040,5205000,1165000,400000,16750152,21245447,27264532,24064978,8328085,8548131,7843954,7735072,27460809,39463933,48257619,29890463,3279172,8157498,5499586,4143828,3764905,2665761,3304941,3219132,35588494,47154281,55067058,35961464,8127685,7690348,6809439,6071002,4362780,5024587,3504499,2851870,4033692,4495296,6019085,2800445,1771898,282716,4533062,-3497774,371074,363179,284171,84682,4.26,4.42,5.28,3.82,9857713,10134931,11379605,10676514
진성씨에이치,062074,,29574347,28943380,28542172,,1250000,583367,191205,,1250000,583367,191205,,28324347,28360013,28350967,,29330,84846,34234,,29330,79291,26789,,0,0,0,,0,0,0,,0,0,0,,0,465736,79001,,0,0,0,,29545017,28858535,28507937,,0,0,0,,0,0,0,,0,0,0,,0,671891,348334,,0,0,0,,0,0,0,,0,-671891,-348334,,0,-686482,-347509,,0,465736,-386735,,0,0,0,,0,0,0,,0,8867,6521
진성열처리(주),064256,,10407570,9242762,,,5712316,3012368,,,6389375,3012368,,,4018194,6230393,,,1226297,1995324,,,1226297,793645,,,0,1055000,,,20646,0,,,0,0,,,3874802,2259141,,,0,0,,,9181273,7247437,,,1853654,525903,,,8223803,5294511,,,677059,0,,,700508,872895,,,12938080,6384771,,,4714277,1090259,,,4013769,217364,,,2934065,1291098,,,0,-1615661,,,0,11088,,,0,2.06,,,1232625,4079324,
진성인터내셔널,064093,,9343623,9539047,9378746,,550011,135801,237635,,9283052,7851115,6551716,,60571,1687932,2827030,,9271590,9453939,9278100,,5006590,3489939,4875600,,2460000,4684000,3684000,,0,0,0,,0,0,0,,403959,18774,31958,,10000,30000,30000,,72033,85108,100646,,0,0,0,,0,1632950,1401232,,8733041,7715314,6314082,,88101,224255,321666,,205273,2068900,1966132,,205273,435950,564900,,117172,211695,243234,,66070,13075,15538,,223706,-365185,13186,,43573,197503,227354,,3.54,5.53,5.43,,8091,1637002,2182857
진성토건(주),019021,59505468,37721787,35262034,33236737,11511845,1951918,992909,357003,13014716,2033124,992909,357003,46490753,35688663,34269125,32879735,198916967,82559890,86767982,29651265,196193516,24124676,28295839,29527363,0,0,0,0,95063895,841970,692970,131505,0,0,0,0,971518,100582,65386,102224,0,0,0,0,-139411498,-44838103,-51505948,3585473,71562953,70265875,69901492,69529469,153254417,7168836,2167117,0,1502871,81206,0,0,80002802,54795590,4529784,1609763,75511144,7122435,1922097,0,-77743273,-46402,-245021,0,-157746075,-54841992,-4774804,-1609763,-168204411,-39564156,-7744207,-5622616,613842,-870936,-35196,36838,3875778,6544728,2579080,912644,5.09,13.65,336.05,221.39,40712547,32483990,31608104,31122370
진솔건설(주),039605,7826114,7990001,,,1666108,3105874,,,6627289,6647061,,,1198826,1342940,,,12069239,12540183,,,11931222,12402167,,,0,0,,,4953715,4809622,,,0,0,,,35545,417197,,,100000,211651,,,-4243125,-4550182,,,1721185,2726972,,,18080017,16805224,,,4961180,3541187,,,1325943,940372,,,15895545,17456874,,,-2184472,651650,,,-3510415,-288722,,,-2936830,-307058,,,-234796,381653,,,34365,0,,,0.69,0,,,100680,46337,,
진수산업(주),053534,13901851,14114554,15046935,15705763,3471901,4069304,4412530,4497615,7032865,7409494,8262536,8717348,6868986,6705060,6784399,6988415,10069222,9812400,10352191,10657562,4448396,4563603,6503479,6109302,5586460,5238797,3848712,4548260,2865798,3230802,4326612,4152000,0,0,0,0,10822,408766,403939,39373,498893,546154,562980,698250,3832629,4302154,4694744,5048201,2898881,3028652,3335942,3700967,10185397,12276722,12091250,12348204,3560964,3340190,3850006,4219733,1010271,1037459,1044754,1093148,12186555,14558384,14167276,14338691,2001157,2281662,2076027,1990487,990886,1244203,1031273,897338,413681,469525,392590,353457,4415,397944,-4826,-364567,635910,642197,614965,461853,7.53,7.59,7.39,5.47,6552804,6223107,6337383,6576342
진승글로벌푸드주식회사,066549,,,9916328,9495072,,,1484330,2554842,,,3040640,3387829,,,6875688,6107243,,,8153662,7121481,,,3974107,3076216,,,4179556,3969800,,,2735056,2301274,,,0,0,,,5088,13220,,,16000,0,,,1762666,2373591,,,267849,2187194,,,2745061,6534669,,,1556310,832987,,,744034,725449,,,3984537,7656637,,,1239475,1121968,,,495442,396518,,,129160,126961,,,-270,8132,,,364508,358922,,,10.54,5.39,,,6627735,5770017
진승산업(주),067069,,,9064076,8255757,,,7952438,7702292,,,7952438,7702292,,,1111639,553465,,,8071689,6751714,,,8071689,6687365,,,0,0,,,4199388,3504388,,,0,0,,,415220,247007,,,0,0,,,992388,1504043,,,0,0,,,0,0,,,0,0,,,1551663,2313963,,,2002789,3182321,,,2002789,3182321,,,451126,868358,,,238339,492156,,,0,0,,,221425,256728,,,10.55,6.66,,,994276,553223
진아건설주식회사,026633,41507152,40553721,56939940,27106076,15961654,18801226,17884733,12635928,40160954,38106576,54235812,23163337,1150387,2251333,2454684,3746927,36798669,34913246,50129943,19241073,27274968,13877566,46724538,14266602,5468665,18489235,2397042,4118323,7504776,4539252,6200000,5700000,0,0,0,0,217420,1416164,4443753,5281415,1595767,408015,554721,613277,4708483,5640475,6809997,7865003,0,775500,5277100,3780919,33011225,47002539,38806211,71663566,24199299,19305351,36351079,10527409,3754821,4561237,4220724,4739790,39550334,53543379,45861193,78735575,6539109,6540840,7054982,7072009,2784289,1979602,2834258,2332220,568470,931992,1169522,1055006,12994,1198744,3027589,837662,2075483,837341,1309477,692486,7.04,3.25,4.1,2.74,170820,404207,334668,218246
