구분,항목,자산(*),자산(*),자산(*),자산(*),당좌자산(*),당좌자산(*),당좌자산(*),당좌자산(*),유동자산(*),유동자산(*),유동자산(*),유동자산(*),비유동자산(*),비유동자산(*),비유동자산(*),비유동자산(*),부채(*),부채(*),부채(*),부채(*),유동부채(*),유동부채(*),유동부채(*),유동부채(*),장기차입금(*),장기차입금(*),장기차입금(*),장기차입금(*),단기차입금(*),단기차입금(*),단기차입금(*),단기차입금(*),사채,사채,사채,사채,현금 및 현금성자산(*),현금 및 현금성자산(*),현금 및 현금성자산(*),현금 및 현금성자산(*),단기예금(단기금융상품)(*),단기예금(단기금융상품)(*),단기예금(단기금융상품)(*),단기예금(단기금융상품)(*),자본(*),자본(*),자본(*),자본(*),매출채권(*),매출채권(*),매출채권(*),매출채권(*),매출원가(*),매출원가(*),매출원가(*),매출원가(*),재고자산(*),재고자산(*),재고자산(*),재고자산(*),판매비와관리비(영업비용)(*),판매비와관리비(영업비용)(*),판매비와관리비(영업비용)(*),판매비와관리비(영업비용)(*),매출액(영업수익)(*),매출액(영업수익)(*),매출액(영업수익)(*),매출액(영업수익)(*),매출총이익(손실),매출총이익(손실),매출총이익(손실),매출총이익(손실),영업이익(손실),영업이익(손실),영업이익(손실),영업이익(손실),당기순이익(순손실),당기순이익(순손실),당기순이익(순손실),당기순이익(순손실),현금의 증가(감소)(*),현금의 증가(감소)(*),현금의 증가(감소)(*),현금의 증가(감소)(*),이자비용,이자비용,이자비용,이자비용,차입금평균이자율,차입금평균이자율,차입금평균이자율,차입금평균이자율,유형자산(*),유형자산(*),유형자산(*),유형자산(*)
주식회사에너지프라자,044200,15847774,17313763,18509858,22603781,12086984,13419790,13789997,17811502,14351396,15920150,17028805,20781404,1496378,1393613,1481053,1822377,15564595,17010057,18165269,22172859,15068112,16463754,17524049,21470180,0,0,0,0,0,0,0,0,0,0,0,0,1390131,2665925,1308981,1526746,0,0,0,0,283179,303706,344589,430922,10604085,10304356,12348255,16136084,63665400,69582726,73967875,87966784,2264412,2500360,3238808,2969902,7625536,8074182,8501068,8291993,70868387,77249849,82093048,95392022,7202987,7667123,8125173,7425239,-422549,-407058,-375895,-866754,48040,49127,75756,94633,-92853,1275793,-1356944,217765,0,0,0,0,0,0,0,0,360970,295462,276756,666087
주식회사에네스지,058329,14009011,24536881,26117437,33844581,2381925,7065271,6038213,7963503,2396462,7087894,6126894,8067726,11612549,17448988,19990543,25776855,5427923,12000323,9737852,10471011,1216414,5146396,3453398,2799970,3378100,5454500,5245100,7321400,0,0,0,0,0,0,0,0,3350210,4299744,4287173,1165577,85000,1068471,508500,576503,8581088,12536559,16379585,23373570,637450,1195803,1540287,2908179,14235548,17825443,16347550,13641987,14537,22623,88680,104223,1311570,1780883,2815615,2973385,19838098,25985012,23862730,19021100,5602550,8159569,7515180,5379112,4290980,6378687,4699565,2405727,3627740,3955471,4443026,1963215,-2194141,2247990,-527897,-2209946,88685,181254,238997,222505,3.76,3.99,4.33,3.27,8513543,15815574,17886025,23618226
주식회사에네프유통,064708,,22971846,13278663,,,5541390,4385572,,,22971845,13278662,,,1,1,,,23025485,14400388,,,95485,9750388,,,11000000,0,,,80150,37000,,,0,0,,,1355453,226180,,,0,0,,,-53639,-1121726,,,0,0,,,0,8537366,,,17430455,8893089,,,2694,795947,,,0,9272342,,,0,734977,,,-2694,-60971,,,-2695,-1068087,,,1355452,-1129273,,,0,1063585,,,0,19.13,,,1,1,
주식회사에덴밸리리조트,070123,,,,8705683,,,,8689683,,,,8689683,,,,16000,,,,8392699,,,,8392699,,,,0,,,,0,,,,0,,,,928036,,,,0,,,,312985,,,,1163536,,,,16736514,,,,0,,,,0,,,,16945863,,,,209349,,,,209349,,,,317470,,,,-751239,,,,0,,,,0,,,,0
주식회사에덴코,070567,,,,8206092,,,,8199111,,,,8199111,,,,6982,,,,15709467,,,,15682258,,,,0,,,,2934000,,,,0,,,,59171,,,,0,,,,-7503374,,,,0,,,,0,,,,0,,,,3236350,,,,0,,,,0,,,,-3236350,,,,-3260293,,,,58970,,,,0,,,,0,,,,0
주식회사에듀에셋,061120,10467121,8482521,9937728,15331565,4127066,1640810,244327,625944,10436700,8446517,9920000,15307524,30421,36004,17728,24041,10654830,11487934,13248948,19270301,654830,11477934,13238948,19260301,10000000,0,0,0,634163,10397074,9791958,8517099,0,0,0,0,3527923,1010807,11097,116579,0,12000,0,0,-187709,-3005413,-3311220,-3938736,0,14686,44059,410132,0,398910,1740732,5561210,6309634,6805707,9675673,14681580,59251,2137676,482765,814404,0,697858,2966287,8583786,0,298948,1225555,3022576,-59251,-1838728,742789,2208172,-142182,-2817704,-305808,-627516,3527828,-2517116,-999709,105482,82192,998882,1042315,1061967,1.55,9.5,10.33,11.6,10115,7816,9846,12159
주식회사에듀윌,062319,12495052,17893563,18886464,21298708,4431354,5769013,7714437,7763024,4838488,6334577,8553659,8636591,7656564,11558986,10332805,12662117,11946767,16223977,17997127,19949586,10194118,12414066,14703504,16549569,1746950,3653179,3035460,3400017,3497925,5878205,7272113,6758883,0,0,0,0,374307,533683,38592,37537,773904,1120658,2062723,1682524,548285,1669586,889337,1349122,877578,1406806,1823452,1892109,3230485,7033653,7476533,10742281,407134,565563,839222,873567,12999689,17742787,19871709,22205462,18278222,25895234,27686479,33903516,15047737,18861582,20209946,23161234,2048048,1118795,338236,955772,1378967,621301,-774298,456251,131796,159376,-495091,-1055,226226,385249,539674,482036,8.41,5.06,5.16,4.26,5260745,8304535,8126311,10603645
주식회사에듀파크디앤씨,064461,,7502205,6906882,,,632103,54696,,,632324,76577,,,6869880,6830305,,,8309333,8078146,,,4672265,7883795,,,3333000,0,,,4560969,7720855,,,0,0,,,5716,373,,,83368,44875,,,-807129,-1171264,,,6600,8031,,,79141,50472,,,222,21881,,,879767,1258544,,,307891,1280770,,,228750,1230298,,,-651017,-28246,,,-699961,-364136,,,-4231,-5343,,,145561,320056,,,3.69,4.1,,,6836975,6829700,
주식회사에디스,062458,9730717,6938397,,,3867793,1403554,,,5285384,2502383,,,4445333,4436014,,,9087676,6148534,,,4374939,3702524,,,4660833,2396474,,,584114,845642,,,0,0,,,86117,14186,,,257000,207000,,,643040,789863,,,3515185,1127969,,,9029825,19846917,,,1417591,1098829,,,871980,482408,,,10470414,20710351,,,1440589,863433,,,568609,381025,,,95965,146822,,,-113781,-71932,,,293546,293852,,,11.19,5.61,,,4436333,4351014,,
주식회사에디슨,028881,21736976,20980084,21574391,21867267,20041269,19227138,19782757,20237884,20041269,19227138,19782757,20237884,1695707,1752946,1791634,1629383,36936,3417,3341,7330,36936,3417,3341,7330,0,0,0,0,0,0,0,0,0,0,0,0,6730,14792,5548,61988,18038505,18973621,19698772,20147420,21700040,20976667,21571049,21859937,2,2,0,0,0,0,0,0,0,0,0,0,201728,416372,80564,78863,0,0,0,0,0,0,0,0,-201728,-416372,-80564,-78863,820155,-780612,555989,450059,-40478,8061,-9244,56440,0,0,0,0,0,0,0,0,30599,30599,30599,29520
주식회사에디텍,020911,,4494100,,,,1888015,,,,2624788,,,,1869312,,,,2807187,,,,2439617,,,,329650,,,,0,,,,0,,,,466445,,,,972760,,,,1686914,,,,595130,,,,15008629,,,,736773,,,,3735915,,,,15713744,,,,705114,,,,-3030801,,,,-1886707,,,,-584334,,,,206131,,,,24.28,,,,896699,,
주식회사에땅,048624,17714817,21797292,29028081,33547888,9596386,10988227,15212733,19136361,10441338,12067799,16070327,19925384,7273479,9729494,12957754,13622504,9596339,11084424,12945026,14271010,7803368,8843022,10468086,10465060,0,0,0,0,1520000,1520000,1520000,1520000,0,0,0,0,1744500,2488663,2291874,3967312,3169282,3987831,7866442,10820504,8118478,10712869,16083055,19276878,4080034,4553534,4271248,3760482,35970193,44535624,49729093,49866343,844952,1079572,857594,789023,10872589,13509468,14378373,15262109,49974591,61742928,69952682,70657303,14004398,17207304,20223589,20790960,3131809,3697836,5845217,5528851,2010158,2954390,5770186,4393824,558638,744164,-196789,1675438,64952,74114,74837,61721,5.67,4.88,4.92,4.06,5191053,7125980,9603865,9277479
주식회사에메랄드,061725,13000327,10872951,10753662,9798653,1268847,22441,152099,107089,1268847,23317,152810,107992,11731479,10849633,10600852,9690661,12724587,10333005,10192661,9041740,6470338,3335937,2413059,18592,6254249,5567068,6267072,7450000,500000,2000000,1800000,0,0,0,0,0,37477,14241,80436,93239,0,0,0,0,275740,539946,561001,756913,0,0,0,0,0,10904,18279,30329,0,877,711,903,115279,1306838,1321180,1351982,0,413263,653786,849806,0,402359,635507,819477,-115279,-904479,-685673,-532505,-154684,-1228594,21055,195912,25783,-23236,66195,12803,20129,231669,148433,70753,0.37,2.52,1.87,0.91,11731479,10849633,10388852,9690661
주식회사에몬스가구,018235,40714148,46135822,43300765,56580896,8553313,12676817,14495080,15974974,28782068,33687264,30897376,37348107,11932080,12448558,12403389,19232789,31580565,33935025,29644154,35006829,29084470,31483068,25907879,32392303,407160,113700,1577340,540980,16585863,15155147,11361183,10614493,0,0,0,0,1752641,1510212,3597387,5637307,716907,543349,491007,330000,9133584,12200798,13656611,21574067,5286561,9379960,8356595,8973525,71898215,70183646,72722530,72615162,20228755,21010447,16402296,21373133,23212118,21664497,21435790,22044595,99771219,97479685,95718608,97183590,27873004,27296039,22996078,24568428,4660887,5631542,1560288,2523833,2635262,3067214,1455814,1053746,802724,-242429,2087175,2039920,1269988,955631,735959,568960,6.27,5.83,5.07,4.43,9263472,9134272,8775195,15411510
주식회사에버산업개발,062936,,8746046,8737992,8708223,,275044,99805,86542,,275044,99805,86542,,8471001,8638188,8621681,,10335858,11323002,12006302,,9865858,10835348,11528306,,450000,450000,450000,,9255107,10487107,11183000,,0,0,0,,62968,77219,45842,,10000,10000,10000,,-1589812,-2585010,-3298079,,0,0,0,,106163,254136,371499,,0,0,0,,1002522,2173137,1854780,,160595,1448743,1513241,,54432,1194607,1141742,,-948089,-978531,-713038,,-985404,-995198,-713069,,51577,14251,-31377,,32624,25459,23974,,0.67,0.25,0.21,,8438901,8557793,8486566
주식회사에버스틸,053199,14932629,17626963,16926843,18108240,7318542,7571082,6937141,5363770,11554969,12776901,10085484,8962433,3377660,4850062,6841359,9145808,9260502,10642895,8581497,8838060,9260502,10072895,6871497,6698060,0,570000,1710000,2140000,8256170,9082868,5871686,4927504,0,0,0,0,1212594,1974989,2021560,6875,223589,203524,224300,831422,5672127,6984068,8345346,9270181,5883192,5396337,4681937,4517106,40517836,49986770,51626323,43979517,4236427,5205819,3148342,3598663,2047085,2601333,3072413,2695664,44485451,53715251,55219657,47957242,3967615,3728480,3593335,3977725,1920530,1127147,520922,1282061,1909511,1320396,1362683,1024556,930104,762396,46570,-2014685,309332,217310,241307,118946,3.56,2.43,2.8,1.51,2600786,4281237,5746519,8227027
주식회사에버컴,066374,,,11556715,14716715,,,5045842,9524285,,,6733082,10880169,,,4823633,3836546,,,5770977,10466526,,,4004782,9473218,,,950000,525000,,,2983378,8468245,,,0,0,,,699603,4503414,,,936195,665000,,,5785738,4250189,,,3335371,3465213,,,24649878,33198251,,,1687240,1355884,,,1368055,1060079,,,28285738,38300637,,,3635860,5102385,,,2267806,4042306,,,2208612,2892528,,,-453687,3803811,,,76435,134896,,,3.61,1.98,,,3308348,3632301
주식회사에보닉코리아,013948,20253095,24182032,30653928,29036234,12794276,13028992,19503199,19821886,18837609,21846106,27593254,25912074,1415487,2335926,3060675,3124160,9487274,8375145,10556959,7753685,9487274,8375145,10556959,7753685,0,0,0,0,0,0,0,0,0,0,0,0,4384460,3552259,4245498,8339725,1450000,0,3820000,2000000,10765822,15806887,20096970,21282549,6572015,4400182,6705097,5422812,45130691,42593239,42528886,37559984,6043333,8817114,8090055,6090188,8435460,9108682,11392222,12468851,59174950,57620647,58462143,53082148,14044259,15027409,15933257,15522163,5608799,5918727,4541034,3053312,4661051,5041065,4441522,3685579,-2258578,-832201,693239,4094227,46,0,0,0,0,0,0,0,1143228,2162596,2568822,2681914
주식회사에센비케이,070012,,,,9495625,,,,9399153,,,,9399153,,,,96472,,,,9851693,,,,9797276,,,,0,,,,9610950,,,,0,,,,60001,,,,0,,,,-356068,,,,0,,,,0,,,,0,,,,549775,,,,404269,,,,404269,,,,-145506,,,,-142844,,,,59471,,,,0,,,,0,,,,45971
주식회사에셋,069469,,,,11055286,,,,348720,,,,348720,,,,10706566,,,,10564819,,,,4819180,,,,5725638,,,,3831854,,,,0,,,,38910,,,,0,,,,490467,,,,0,,,,0,,,,0,,,,201071,,,,139200,,,,139200,,,,-61871,,,,-83623,,,,-130099,,,,0,,,,0,,,,10661566
주식회사에스더블유성거나,058198,10091860,10244603,9267384,9174698,604722,782092,941055,944537,604722,782092,941055,944537,9487138,9462511,8326329,8230161,10167842,10529380,10024660,9911765,1256578,905444,1043894,1054625,8911264,9623936,8980766,8857140,0,0,0,0,0,0,0,0,6633,142620,66172,84925,0,0,0,0,-75982,-284777,-757276,-737067,0,4780,9609,31413,0,0,0,0,0,0,0,0,42173,44417,43608,37599,0,54382,87855,66787,0,54382,87855,66787,-42173,9965,44247,29188,-435258,-211357,-456230,22087,-45212,135988,-76448,18753,426924,436849,441383,429676,4.86,4.56,4.74,4.82,0,0,0,0
주식회사에스더블유수원웨딩의전당,046165,7931842,11993389,12931118,12222316,161323,9421,1150937,588474,161323,9421,1150937,588474,7770519,11983968,11780181,11633842,7692723,7406793,8335264,7592581,6312723,6026793,2651514,2602581,600000,600000,4893750,4200000,6246790,5970590,2500000,2500000,0,0,0,0,4723,2821,6037,13174,150000,0,0,0,239119,4586595,4595854,4629734,0,0,0,0,0,0,0,0,0,0,0,0,295238,232751,274313,330458,748394,696000,687000,696000,748394,696000,687000,696000,453156,463249,412687,365542,69948,40313,9259,33880,-88690,-1902,3217,7136,376577,416279,431145,365795,5.47,6.21,6.13,5.14,7758519,11916968,11768181,11621842
주식회사에스디비,048106,23054937,24438951,27766393,48010667,10553919,8715695,9216179,12374843,11972467,10523823,10755386,13351593,11082470,13915128,17011008,34659074,14116674,15229531,18294072,30942985,11388620,11546634,13453675,16311385,2538014,3682897,4740397,14447241,6098872,5716477,5866253,7614399,0,0,0,0,133456,68370,67005,114985,245816,368605,449057,1183084,8938263,9209420,9472322,17067682,8869537,7775206,8602002,11033634,22568900,22067126,19712224,19029766,1418549,1808128,1539207,976750,3410519,2758850,2359048,2490543,26625068,25771745,22934347,23056277,4056168,3704620,3222123,4026511,645649,945770,863074,1535969,128740,271157,309973,349040,120514,-65086,-1365,47979,340826,513438,686282,889176,4.58,5.24,5.88,4.57,8523630,11006865,14126026,31602869
주식회사에스디어드바이저,052536,144526341,255096680,212367347,192088406,99481128,95592440,54204835,34887049,144468381,255045558,212357901,192083847,57960,51121,9446,4560,130024723,248268708,227469171,238748329,29024723,248268708,227026321,237256767,101000000,0,0,0,0,87000000,162000000,162000000,0,0,0,0,6881735,27819752,792548,3531980,0,0,0,0,14501618,6827972,-15101824,-46659923,68241015,40978749,33840867,29901268,68416997,9127293,1300053,956269,44987253,159453119,158153066,157196797,4914428,3230882,9652413,4000147,114291096,1148178,1924285,1707710,45874099,-7979115,624232,751441,40959671,-11209998,-9028181,-3248705,28405919,-7673646,-21929796,-31558099,-14070760,20938017,-27027204,2739432,4299795,8876577,14003707,12437069,4.67,6.14,8,7.68,3116,21121,9446,4460
주식회사에스디에프,064512,,9398706,10738176,11133574,,1135149,1177506,1940496,,2808774,3348034,3857546,,6589932,7390143,7276028,,8561205,8871312,8812416,,4282663,4631210,4368657,,4325840,4060080,4227330,,2650000,243800,0,,0,0,0,,145555,25886,927468,,29400,0,0,,837501,1866864,2321158,,437082,754214,950196,,6996215,9450964,10061369,,1673626,2170528,1917050,,2210192,2979774,3226959,,9848651,13199327,14205287,,2852437,3748363,4143918,,642245,768589,916959,,285576,333588,504294,,-226200,-119669,901583,,362123,425217,427815,,10.38,6.11,6.2,,6510977,6640537,6672313
주식회사에스디엠,060596,11979105,14852174,14728497,17192020,6166580,7594632,8674069,9789390,7914361,10482931,10927525,13089646,4064744,4369243,3800973,4102374,8445172,10332725,9677105,9547365,1827832,1985384,3466837,3571085,6617340,8347340,6210268,5976280,283016,9161,0,0,0,0,0,0,472170,1091181,1459138,2043620,388867,1255019,567000,789200,3533933,4519450,5051392,7644656,4469147,4951555,6264879,5551848,12529279,16726504,17681746,17591616,1747781,2888300,2253456,3300256,1659388,2263335,3260571,4541103,15396919,20696701,23181131,24532048,2867639,3970197,5499385,6940432,1208251,1706862,2238814,2399329,829008,985516,2291143,2593264,0,619011,367958,584481,424020,446594,465149,339614,12.29,5.85,5.91,4.96,3568612,3713660,3183243,3249048
주식회사에스디프런티어,070829,,,,75247828,,,,5247100,,,,5247100,,,,70000728,,,,665756,,,,665756,,,,0,,,,500000,,,,0,,,,206044,,,,0,,,,74582072,,,,0,,,,0,,,,0,,,,157217,,,,0,,,,0,,,,-157217,,,,-156579,,,,206044,,,,756,,,,0.3,,,,69976986
주식회사에스비,066103,,,8065749,11098222,,,110792,365844,,,110792,959739,,,7954957,10138483,,,7741614,10586521,,,5920614,6908520,,,1821000,3496260,,,5913000,6435420,,,0,0,,,1588,2004,,,0,0,,,324135,511701,,,0,341414,,,0,3338919,,,0,593895,,,43020,206778,,,0,3876670,,,0,537750,,,-43020,330972,,,-184919,187566,,,-232,416,,,146030,169154,,,3.78,1.92,,,7954957,10125118
주식회사에스비메트로,058499,9847730,9434415,9034392,,157962,237883,120386,,157962,237883,120386,,9689767,9196532,8914005,,8692934,9035330,1921726,,1113738,1502170,137597,,7567200,7517200,0,,281742,301442,0,,0,0,0,,9153,4546,3184,,0,0,0,,1154795,399085,7112665,,125964,206627,204922,,0,0,0,,0,0,0,,846275,1128478,1367946,,770157,916667,870689,,770157,916667,870689,,-76118,-211811,-497257,,-575411,-755710,238866,,-300851,-4607,-1362,,498214,543723,408919,,5.75,6.46,9.82,,4054,2226,1222,
주식회사에스비테크,021065,43846307,47602889,47300647,57693553,23392060,28602892,28929800,38864923,25868575,30229282,31121430,41945795,17977732,17373608,16179217,15747758,11878868,11749815,11415086,17543626,11831603,11700925,11401736,17515996,0,0,0,0,0,0,0,0,0,0,0,0,10126583,12042326,15655052,17233378,0,0,500000,1000000,31967439,35853074,35885561,40149927,12581835,8422156,10708320,20687873,46596170,39610370,42541261,43225607,2476515,1626390,2191630,3080872,1829738,2182235,2062205,2555500,56015903,47882889,48901324,52092252,9419733,8272520,6360063,8866645,7589995,6090285,4297857,6311146,5877200,5544550,4644895,5464366,5637948,1915743,3612725,1578326,0,0,0,0,0,0,0,0,14440689,14109901,13916059,13321249
주식회사에스비텔콤,010936,9185088,8556822,,,521600,179435,,,707682,257337,,,8477406,8299485,,,16471493,16919147,,,1399935,1946575,,,0,0,,,0,131753,,,0,0,,,196977,12796,,,51358,0,,,-7286406,-8362325,,,1107086,960022,,,957175,816837,,,186082,77902,,,1193036,488693,,,1227899,661542,,,270724,-155295,,,-922312,-643988,,,1484178,-1075919,,,-329397,-184181,,,200312,0,,,0,0,,,3752191,3574271,,
주식회사에스시티,071338,,,,6362156,,,,2485458,,,,2921181,,,,3440975,,,,10915964,,,,5135964,,,,5780000,,,,1478640,,,,0,,,,245079,,,,24798,,,,-4553808,,,,2114179,,,,7083403,,,,435722,,,,706322,,,,8588773,,,,1505369,,,,799047,,,,460497,,,,-239611,,,,364411,,,,10.04,,,,3401923
주식회사에스씨씨,059703,5983708,,,,500967,,,,5919380,,,,64329,,,,6013623,,,,1553023,,,,4450000,,,,1523860,,,,0,,,,134030,,,,0,,,,-29915,,,,0,,,,17577819,,,,5418412,,,,2714176,,,,21142221,,,,3564402,,,,850226,,,,122131,,,,115333,,,,704585,,,,5.75,,,,24229,,,
주식회사에스씨케이컴퍼니,015790,134559789,185193917,246578810,301795548,15394364,20576759,28239313,25893600,22175756,32381126,47844088,42881190,112384033,152812791,198734722,258914358,40050478,82867920,128142790,159928002,36816377,71517870,84689517,107283425,0,0,30000000,40000000,0,24080000,30630000,0,0,0,0,0,9375298,2178594,1052399,8794540,0,0,0,0,94509310,102325997,118436021,141867546,3514694,4399457,8021128,6714342,105655665,134353843,178106937,214722097,6781392,11804367,19604775,16987590,114070198,140621524,188084488,235350707,242133790,298192232,390962911,482176755,136478126,163838389,212855974,267454658,22407928,23216865,24771486,32103951,16853497,18060466,18925518,25614656,5807107,-7196704,-1126195,7742141,20277,712940,2174121,2174851,0,5.92,5.13,3.33,45166864,75190337,96884942,118657484
주식회사에스씨피,067692,,,12167710,13329652,,,1055860,1864605,,,1055860,1888199,,,11111850,11441453,,,9111888,10123178,,,8065246,6760119,,,1000000,3000000,,,7696159,5407699,,,0,0,,,81886,59623,,,0,0,,,3055822,3206474,,,784791,1720219,,,271604,2860930,,,0,23594,,,113725,669765,,,452205,3794817,,,180601,933887,,,66876,264122,,,55822,150652,,,81886,-22262,,,8476,142774,,,0.19,1.62,,,11101587,11024644
주식회사에스아이,018023,,15604809,15540782,15378624,,797079,1071068,1238596,,797079,1071068,1238596,,14807731,14469713,14140028,,13294152,13027033,12792421,,10014508,9260659,9143751,,0,0,0,,2200000,1200000,900000,,0,0,0,,486044,370829,395703,,0,0,0,,2310657,2513749,2586203,,304420,229677,337276,,0,0,0,,0,0,0,,1802804,1850539,1940311,,2162017,2129598,2064388,,2162017,2129598,2064388,,359214,279058,124077,,182679,203092,72454,,-878149,-115215,24874,,127118,76619,46698,,5.78,4.51,4.45,,14475036,14137019,13807333
주식회사에스아이,067103,,,9057496,9298245,,,3176883,3259817,,,3242439,3289118,,,5815056,6009127,,,7458871,7447743,,,1230265,7349241,,,6169649,0,,,0,2100000,,,0,0,,,1918869,444013,,,369658,651345,,,1598624,1850502,,,815428,1189396,,,17388077,13158059,,,65556,29301,,,798807,1027229,,,19268970,14642742,,,1880894,1484684,,,1082087,457455,,,536907,251878,,,1418681,-1474856,,,208643,275161,,,6.76,4.56,,,5699438,5740348
주식회사에스아이물류,065839,,,12259303,12604628,,,2094654,1660470,,,2094654,1660470,,,10164649,10944159,,,5754586,5582143,,,354586,1015868,,,5400000,4400000,,,0,0,,,0,0,,,1093348,723407,,,220000,220000,,,6504717,7022485,,,747451,663896,,,2989507,3751333,,,0,0,,,785616,965632,,,4289804,5398233,,,1300297,1646900,,,514681,681268,,,1842860,517768,,,966195,-369941,,,198840,202446,,,7.36,4.13,,,9806097,9881606
주식회사에스아이씨,067630,,,10539574,14284433,,,2663840,2788991,,,2703298,3500359,,,7836275,10784073,,,6766034,10330121,,,5697301,8793367,,,1068733,1446754,,,3244074,6906971,,,0,0,,,106277,330309,,,36436,46023,,,3773539,3954312,,,2425454,2390013,,,12522609,13077361,,,39458,711368,,,921543,1132506,,,14044166,14868356,,,1521557,1790995,,,600014,658489,,,590282,180773,,,-95116,224032,,,177660,296482,,,8.24,4.68,,,6755118,9507771
주식회사에스아이지개발,059329,15957407,59286008,21614716,,148087,9045672,16459048,,15873170,58720782,19695383,,84236,565226,1919333,,18236591,66710752,32420085,,12788591,65330586,31870085,,5400000,550000,550000,,754585,63000000,850000,,0,0,0,,1522,4413496,14653277,,0,289308,164000,,-2279184,-7424744,-10805369,,0,0,0,,0,0,62109421,,15725084,49675111,3236335,,373208,4404737,7112084,,0,0,83307627,,0,0,21198205,,-373208,-4404737,14086121,,-1096107,-5395560,-3365216,,-4254,4411973,0,,720145,982048,2244935,,11.87,2.82,6.91,,24151,18156,1602371,
주식회사에스알개발,018240,110802762,117082703,,,25324090,24721480,,,26878308,25297966,,,83924454,91784737,,,79611633,78262069,,,75192659,75049464,,,712500,0,,,48883414,48883414,,,0,0,,,3145326,1321407,,,0,50068,,,31191129,38820634,,,2725651,2617744,,,0,1040009,,,1554217,576485,,,3732996,1417885,,,540624,1737058,,,540624,697050,,,-3192373,-720835,,,-529878,3828197,,,2177156,-1823919,,,2245643,1302885,,,4.49,2.61,,,12683408,12702625,,
주식회사에스알씨앤디,061857,9835755,7911638,5575036,,4046143,3541120,2732722,,9799142,7877622,5549034,,36613,34016,26001,,10000260,9127077,7149531,,10000260,9121866,7099131,,0,0,0,,10000000,9000000,7000000,,0,0,0,,657975,908059,111702,,0,0,0,,-164505,-1215439,-1574495,,0,0,6050,,0,1418549,1520190,,5752999,4336502,2816312,,76089,766502,543950,,0,2503832,2535012,,0,1085283,1014822,,-76089,318781,470872,,-174505,-1050934,-356587,,657975,250083,-796357,,98630,1199014,1007663,,1.97,12.62,12.6,,1534,842,462,
주식회사에스알아이텍,030679,91797745,65634655,36831452,21070317,36560383,23746148,12011446,5807404,43818664,30616537,15912911,8455425,47979081,35018117,20918541,12614892,59621503,47106597,31018796,24589190,50676230,42789509,30303484,24353453,5588320,2970320,0,0,29267130,18540501,15933618,16875886,0,0,0,0,1506560,1160351,75205,788,112000,0,0,12000,32176242,18528058,5812655,-3518874,23887790,15518572,10457555,8616014,52611758,81236071,34193120,11626519,7258281,6870389,3901465,2648021,6475208,7129587,4085286,4363436,55497041,76603438,31155522,9710951,2885283,-4632634,-3037598,-1915568,-3589925,-11762221,-7122884,-6279004,-1017972,-15001325,-12869915,-8950183,803143,-346209,-1085146,-74417,1145457,1732232,1336507,1209188,4.59,5.84,6.23,6.85,24087852,6079968,2644360,2040531
주식회사에스알토건,070691,,,,16100772,,,,9246747,,,,14330460,,,,1770312,,,,14331497,,,,10835497,,,,3496000,,,,7678625,,,,0,,,,1404056,,,,30000,,,,1769275,,,,0,,,,3509481,,,,5083713,,,,879735,,,,5224575,,,,1715094,,,,835359,,,,746174,,,,1155564,,,,0,,,,0,,,,2316
주식회사에스앙크,067876,,,7746897,10850878,,,31208,72792,,,31208,72792,,,7715689,10778086,,,7540115,10619416,,,4232327,4132820,,,3135964,6198361,,,4215067,4102386,,,0,0,,,31208,64304,,,0,0,,,206782,231462,,,0,0,,,0,0,,,0,0,,,60725,48628,,,245873,314330,,,245873,314330,,,185148,265701,,,67533,24680,,,-2948,33095,,,116861,240387,,,3.18,2.72,,,7665689,10728086
주식회사에스앤디파트너스,066674,,,57658643,53743190,,,5276237,8429869,,,57629221,53697041,,,29422,46149,,,62670572,56007860,,,62670572,56007860,,,0,0,,,56565450,47743283,,,0,0,,,3380941,2308632,,,0,0,,,-5011929,-2264671,,,26520,4905359,,,1268797,24902203,,,52352984,45267172,,,2100651,1741563,,,1377555,32754467,,,108758,7852264,,,-1991893,6110701,,,-5511929,2747258,,,3380941,-1072309,,,3515539,3181393,,,12.43,6.1,,,5535,13142
주식회사에스앤씨,063575,,8704863,10752488,9585292,,1468717,925926,491981,,1878575,1644093,1189769,,6826288,9108395,8395523,,7971529,9987671,10189616,,1316802,9146090,9525070,,6570000,700000,500000,,0,2070000,7610000,,0,0,0,,96893,5252,30996,,180000,30076,32920,,733334,764817,-604323,,415349,617067,357546,,2330752,3612555,4039744,,409858,718167,697788,,638517,514317,938107,,3557443,4493602,4175179,,1226692,881048,135435,,588175,366730,-802672,,443570,31483,-1369140,,35195,-91641,25744,,401381,447988,498286,,12.22,6.13,6.1,,6539440,8828669,8045046
주식회사에스앤씨,067314,,,15704710,17395473,,,819814,645126,,,819814,649530,,,14884896,16745943,,,15080693,19221498,,,14971693,3513307,,,0,15539000,,,14244924,1778308,,,0,0,,,277373,139209,,,0,0,,,624017,-1826025,,,0,483599,,,0,2485935,,,0,4404,,,834524,1443550,,,0,2358811,,,0,-127123,,,-834524,-1570673,,,-1020815,-2450042,,,243579,-138165,,,177715,851254,,,2.5,5.39,,,14688668,16610761
