,구분,이자보상배율2009,영업이익2009,차입금의존도2009,총자본증가율2009,유동자산증가율2009,매출액증가율2009,순이익증가율2009,영업이익증가율2009,매출액순이익률2009,매출액총이익률2009,자기자본순이익률2009,총자본순이익률2009,매출원가 대 매출액비율2009,매출채권회전률2009,재고자산회전률2009,총자본회전률2009,유형자산회전율2009,부채비율2009,유동비율2009,자기자본배율2009,당좌비율2009,비유동비율2009,순운전자본비율2009,현금비율2009,부채2009,자산2009,매출액2009,부채/현금흐름2009,유동부채2009,유동자산2009,매출/현금흐름2009,차입금평균이자율2009,정상기업여부
166,(주)동보올리브백화점,-0.7,-2180665,109.49,2.44,18.37,142,0,0,-48.79,36.72,0,-14.26,63.28,33.4,24.76,0.29,0.31,0,4.88,-641.38,4.03,0,-126.75,2.93,53522624,36846758,10640717,-6.83,49102059,2396994,-34.36,8.04,0
167,(주)동보주택건설,-0.23,-474184,79.16,22.29,23.18,58.76,0,0,-11.78,14.2,-24.2,-2.69,85.8,2.47,0.28,0.23,41.72,1038.21,182.84,205.44,34.83,32.81,44,7.54,107327695,117665457,24442372,-26.83,62499662,114274141,-117.79,2.49,0
168,(주)동서기전,-5.44,-1656904,43.3,-8.96,-5.73,-38.95,0,0,-48.56,-9.8,-53.23,-22.05,109.8,5.45,2.73,0.45,0.88,208.47,50.88,366.43,17.76,217.77,-28.39,0.64,7256891,10737959,5115556,-7.07,6205424,3157367,-10.03,7,0
169,(주)동서주택,-2.44,-570751,29.77,2.86,3.55,0,0,0,0,0,-13.46,-6.16,0,0,0,0,0,137.54,212.7,416.8,160.39,31.71,45.91,0.01,6879264,11880838,0,-2.67,4839873,10294629,0,7.04,0
170,(주)동성,6.19,76864,33.63,-0.67,19.44,10.96,0,0,5.92,0,2.87,0.59,0,0,0,0.1,0.11,377,13.59,437.8,13.59,454.78,-29.62,12.39,8252645,10441669,1046203,2.49,3579156,486386,19.65,0.34,1
171,(주)동성모터스,1.43,1305933,61.76,14.63,31.16,75.66,0,0,0.47,10.23,11.12,1.3,89.77,87.32,20.48,2.78,4.43,445.44,49.56,113.39,29.83,358.09,-34.96,11.42,27780533,34017165,88685078,4.21,23576802,11684703,1.32,4.3,1
172,(주)동성정공,4.96,554050,18.27,1.42,26.03,1.15,0,0,2.47,7.04,33.39,6.99,92.96,12.38,30.39,2.84,5.3,312.18,86.61,94.75,71.48,204.61,-7.78,30.51,8282061,10935003,30792544,14.44,6357946,5506901,3.88,4.5,1
173,(주)동성종합보험,2.38,635456,44.58,7.56,203.76,123.54,-40.79,563.17,25.36,0,312.23,3.37,0,1.8,0,0.13,0.14,3664.19,12.31,550.58,12.31,3342.01,-79.88,0.39,10087063,10362351,1327870,-9.01,9439173,1162197,-68.41,7.19,1
174,(주)동신유압,-0.72,-1388882,47.92,-27.24,-2.57,1.64,0,0,3.23,15.14,6.51,1.89,84.86,2.15,3.86,0.58,1.24,275.96,87.83,102.95,64.7,167.16,-7.7,4.34,28409097,38703727,26855911,-6.03,24474568,21495134,-6.38,8.12,0
175,(주)동아엘피씨,-3.34,-1242039,70.45,-10.92,-44.89,38.41,0,0,-1.59,1.4,-25.55,-4.44,98.6,36.04,64,2.79,3.77,521.68,42.1,28.93,32.48,502.23,-26.43,2.41,17971784,21416750,63454906,8.43,9775292,4115147,2.39,2.45,0
176,(주)동양씨디씨,-0.06,-2865105,133.41,-3.68,0.45,85.78,0,0,-2891.6,-6.91,0,-23.37,106.91,0.23,0.01,0.01,0.14,0,60,-8221.76,20.97,0,-62.89,0,337209437,213883102,1761999,-4.34,336288926,201782442,-830.73,17.25,0
177,(주)동양에너지,0.93,7074871,87.61,190.51,453.51,248.17,0,392.76,3.43,57.54,7.17,0.36,42.46,10.35,0,0.11,0.12,1062.21,144.79,83.44,144.79,1073.89,2.35,13.39,174593575,191030404,13527326,2.45,10026557,14517223,31.64,6.67,0
178,(주)동양파라곤,2.1,14807685,66.34,30.19,19.94,1048.55,0,0,6.41,22.84,63.31,5.52,77.16,5.7,2.45,0.86,35.09,833.03,69.63,914.41,48.9,368.53,-26.39,16.78,137110342,153569638,116768847,6.32,133433723,92912879,7.42,7.4,1
179,(주)동언,-0.08,-1581305,137.26,23.58,23.63,0,0,0,0,0,0,-19.2,0,0,0,0,0,0,72.38,-19143.5,49.08,0,-38.11,0.05,208318518,150888025,0,-17.33,208214383,150709020,0,10.76,0
