,구분,이자보상배율2016,영업이익2016,차입금의존도2016,총자본증가율2016,유동자산증가율2016,매출액증가율2016,순이익증가율2016,영업이익증가율2016,매출액순이익률2016,매출액총이익률2016,자기자본순이익률2016,총자본순이익률2016,매출원가 대 매출액비율2016,매출채권회전률2016,재고자산회전률2016,총자본회전률2016,유형자산회전율2016,부채비율2016,유동비율2016,자기자본배율2016,당좌비율2016,비유동비율2016,순운전자본비율2016,현금비율2016,부채2016,자산2016,매출액2016,부채/현금흐름2016,유동부채2016,유동자산2016,매출/현금흐름2016,차입금평균이자율2016,정상기업여부
2581,주식회사제이에스아이코리아,-0.02,-5663.0,80.93,3.03,-97.03,0.0,758.25,0.0,0.0,0.0,20.67,3.35,0.0,0.0,0.0,0.0,0.0,465.63,0.03,113.63,0.03,565.51,-82.3,0.03,9259302.0,11247848.0,0.0,-3.18,9259302.0,2492.0,0.0,3.7,0
2582,주식회사제이에스앤에프,-0.27,-664691.0,40.47,0.88,39.91,-11.81,0.0,0.0,-15.82,29.6,-9.53,-2.23,70.4,10.26,19.67,0.14,0.15,349.81,10.86,548.31,8.91,430.77,-34.76,0.42,92632457.0,119112981.0,16741209.0,1.27,46448672.0,5042551.0,7.0,5.05,0
2583,주식회사제이엔지인터내셔날,0.2,176026.0,37.94,-8.23,23.81,-2.66,0.0,-59.2,304.13,0.0,27.78,10.36,0.0,8.88,0.0,0.03,0.04,120.88,50.06,5698.9,50.06,175.93,-20.3,29.01,22733131.0,41539491.0,1477878.0,12.08,16886801.0,8453921.0,185.83,4.29,0
2584,주식회사제이엘유나이티드,0.46,8377420.0,59.05,16.3,12.96,106.69,0.0,-12.7,-9.77,18.73,0.0,-1.71,81.27,8.32,0.24,0.18,11578.0,0.0,187.26,0.0,44.82,0.0,42.8,40.94,596627190.0,584260850.0,95362156.0,17.25,286577179.0,536639517.0,107.9,4.3,0
2585,주식회사제이엠씨,-5.38,-2719268.0,55.56,-18.71,-23.02,-65.17,0.0,0.0,-74.27,-47.88,-16.12,-6.62,147.88,6.83,2.09,0.09,0.59,139.12,122.9,1065.32,116.83,75.68,12.74,1.83,17784417.0,30568274.0,3038896.0,0.44,17000124.0,20893308.0,2.6,2.63,0
2586,주식회사제이제이한라,-0.11,-1200214.0,75.81,13.71,102.33,-66.7,0.0,0.0,-14.68,18.64,-1.64,-0.14,81.36,16.38,24.59,0.01,0.01,687.9,45.41,49.72,45.21,744.4,-6.64,10.04,307834204.0,352583889.0,3184540.0,-2.89,42877083.0,19469294.0,-279.0,8.22,0
2587,주식회사제이즈,-4.57,-399930.0,10.99,-34.77,2596.12,-85.98,2761.88,0.0,3599.94,0.0,113.4,49.07,0.0,6.3,0.0,0.01,0.02,16.43,801.09,2483.91,801.09,2.47,85.66,32.58,1224544.0,8676279.0,149800.0,-104.52,1060099.0,8492387.0,-854.38,1.67,0
2588,주식회사제인스,0.0,63621.0,93.62,-0.65,29.25,23.49,0.0,0.0,-20.79,0.0,0.0,-4.31,0.0,0.0,0.0,0.21,0.23,0.0,34.44,0.0,34.44,0.0,-15.65,28.5,413271118.0,332790631.0,69146867.0,4.37,79426880.0,27355789.0,26.12,4.62,0
2589,주식회사제일상품,999999999.0,-1140782.0,0.0,-30.84,-19.89,24.92,0.0,0.0,-172.48,-11.78,-26.3,-22.87,111.78,4.82,0.0,0.13,12.71,13.58,489.56,26910.83,489.56,79.57,23.83,84.81,1826734.0,15282151.0,2477741.0,52.28,934660.0,4575758.0,38.54,0.0,1
2590,주식회사제일종합건설,0.2,59214.0,20.94,9.7,7.28,-24.54,119.31,0.0,4.18,13.36,2.58,1.81,86.64,5.92,0.0,0.43,1905.14,47.15,306.72,484.41,306.72,15.31,60.38,0.34,7092126.0,22132905.0,9157034.0,2.17,6465213.0,19829909.0,1.68,8.89,0
2591,주식회사제일피엠씨,2.19,688606.0,20.0,11.59,17.48,22.73,390.63,112.34,2.04,11.35,3.16,1.83,88.65,5.84,2.19,0.9,2.48,79.09,162.47,2771.51,48.4,69.36,23.56,2.23,17536149.0,39708219.0,33788057.0,9.75,14974582.0,24329114.0,5.06,3.75,1
2592,주식회사제주국제컨벤션센터,-18.89,-2577260.0,2.89,-0.84,36.56,3.67,0.0,0.0,-6.98,-9.56,-0.58,-0.55,109.56,46.51,80.4,0.08,0.08,4.52,70.58,89.67,67.93,101.76,-1.1,62.4,6749917.0,156143142.0,12380234.0,30.41,5838815.0,4121168.0,16.58,2.91,0
2593,주식회사제주동물테마파크,-4.28,-3015840.0,66.6,17.34,-39.03,0.0,0.0,0.0,0.0,0.0,-128.54,-36.92,0.0,0.0,0.0,0.0,0.0,265.0,7.54,39.04,7.54,345.01,-67.13,6.68,15851669.0,21833424.0,0.0,-16.31,15851669.0,1195656.0,0.0,6.75,0
2594,주식회사제주우유,0.79,170334.0,44.17,-7.33,24.78,-3.5,0.0,0.0,-0.24,12.24,0.0,-0.22,87.76,13.05,49.04,0.89,1.69,0.0,30.15,0.0,25.01,0.0,-27.56,7.7,16122528.0,15525992.0,14397072.0,3.12,6126589.0,1847086.0,3.49,2.84,0
2595,주식회사제주학사,0.93,429954.0,89.23,-5.19,6.93,-2.39,0.0,-4.8,-3.91,0.0,-4.0,-0.33,0.0,0.0,0.0,0.08,0.0,1098.92,156.29,62.43,156.29,1080.97,3.54,58.25,8506570.0,9280655.0,809158.0,-0.51,584179.0,912996.0,-5.32,5.43,0
2596,주식회사조양,-6.34,-1362372.0,25.38,17.84,-22.57,-7.65,0.0,0.0,-71.31,43.47,-5.53,-4.54,56.53,6.01,0.85,0.06,0.29,35.53,482.36,1012.57,386.87,88.17,27.7,69.3,15296803.0,58354736.0,3432317.0,-9.26,4226954.0,20389269.0,-41.29,2.64,0
2597,주식회사조이파트너스,2.58,752393.0,88.84,5.27,7.58,3.16,0.0,0.0,5.18,31.96,187.76,4.67,68.04,8.05,3.08,0.9,1.72,2026.34,50.17,43.85,18.87,1135.65,-46.27,1.83,8441091.0,8857660.0,7790924.0,0.09,8225234.0,4126890.0,0.1,3.74,1
2598,주식회사주광,-1.93,-307733.0,64.27,-13.71,-13.63,0.0,0.0,0.0,1.2,2.21,0.0,0.21,97.79,0.0,0.19,0.18,114.25,0.0,94.9,0.0,4.38,0.0,-5.24,0.37,9324239.0,9014313.0,1730740.0,8.28,9258489.0,8786577.0,44.63,2.39,0
2599,주식회사주니코리아,-4.18,-2894988.0,61.07,7.55,-22.94,368.66,0.0,0.0,-610.07,39.47,0.0,-45.13,60.53,6.81,0.68,0.07,3.23,359.6,14.53,73.38,1.79,410.09,-63.37,0.17,7261385.0,9280673.0,662366.0,-16.53,6881385.0,999772.0,-181.21,8.67,0
2600,주식회사주촌선천지구사업단,-0.04,-102191.0,190.04,-79.45,-79.44,0.0,0.0,0.0,-1.81,0.19,0.0,-6.53,99.81,0.0,0.0,3.61,20698.91,0.0,51.56,0.0,51.56,0.0,-93.93,0.16,29682548.0,15308664.0,162000000.0,53.11,29682548.0,15303644.0,9.73,4.99,0
