구분,항목,자산(*),자산(*),자산(*),자산(*),당좌자산(*),당좌자산(*),당좌자산(*),당좌자산(*),유동자산(*),유동자산(*),유동자산(*),유동자산(*),비유동자산(*),비유동자산(*),비유동자산(*),비유동자산(*),부채(*),부채(*),부채(*),부채(*),유동부채(*),유동부채(*),유동부채(*),유동부채(*),장기차입금(*),장기차입금(*),장기차입금(*),장기차입금(*),단기차입금(*),단기차입금(*),단기차입금(*),단기차입금(*),사채,사채,사채,사채,현금 및 현금성자산(*),현금 및 현금성자산(*),현금 및 현금성자산(*),현금 및 현금성자산(*),단기예금(단기금융상품)(*),단기예금(단기금융상품)(*),단기예금(단기금융상품)(*),단기예금(단기금융상품)(*),자본(*),자본(*),자본(*),자본(*),매출채권(*),매출채권(*),매출채권(*),매출채권(*),매출원가(*),매출원가(*),매출원가(*),매출원가(*),재고자산(*),재고자산(*),재고자산(*),재고자산(*),판매비와관리비(영업비용)(*),판매비와관리비(영업비용)(*),판매비와관리비(영업비용)(*),판매비와관리비(영업비용)(*),매출액(영업수익)(*),매출액(영업수익)(*),매출액(영업수익)(*),매출액(영업수익)(*),매출총이익(손실),매출총이익(손실),매출총이익(손실),매출총이익(손실),영업이익(손실),영업이익(손실),영업이익(손실),영업이익(손실),당기순이익(순손실),당기순이익(순손실),당기순이익(순손실),당기순이익(순손실),현금의 증가(감소)(*),현금의 증가(감소)(*),현금의 증가(감소)(*),현금의 증가(감소)(*),이자비용,이자비용,이자비용,이자비용,차입금평균이자율,차입금평균이자율,차입금평균이자율,차입금평균이자율,유형자산(*),유형자산(*),유형자산(*),유형자산(*)
주식회사서원,018019,9998967,11164032,,,2998415,3880095,,,3730818,4530761,,,6268149,6633272,,,8987540,10124207,,,8637229,9802089,,,322800,311400,,,5896100,6839935,,,0,0,,,94901,30024,,,75000,40000,,,1011427,1039825,,,2472864,3438629,,,6599888,6621456,,,732403,650666,,,521082,522765,,,8086363,8090653,,,1486476,1469197,,,965394,946432,,,43066,28398,,,73345,-64877,,,1140376,1016607,,,36.67,15.21,,,5754791,6023348,,
주식회사서원건영,018020,8646007,11744972,13421481,5122905,227523,148463,385281,27684,227523,148463,385281,27684,8418484,11596509,13036200,5095221,8414031,10942218,12549619,3570971,5424749,8090796,9053260,2045154,0,0,0,0,0,0,7051239,1591642,0,0,0,0,71114,31045,205704,24076,0,0,0,0,231976,802753,871861,1551934,157053,116499,0,0,0,0,0,0,0,0,0,0,620366,647434,774757,615285,628608,740285,841152,641238,628608,740285,841152,641238,8242,92851,66396,25953,3288,70778,69108,680073,69365,-40070,174659,-181628,0,0,0,0,0,0,0,0,8417983,11595759,13035699,5073221
주식회사서원홀딩스,018021,99947944,109174000,119254548,133373893,23272060,21025599,13418356,13771084,33700955,31354504,26859291,28506383,66246989,77819496,92395257,104867510,74566803,79303320,82883446,88144578,64562098,68048332,77051930,82569346,100000,2100000,70000,50000,6024493,8300000,19300000,29757966,0,0,0,0,6361099,4768877,4910927,3857387,13335950,10621348,3675665,4854714,25381141,29870680,36371102,45229316,2250783,3454793,3329989,2944618,360824464,390655886,418479335,432812863,10428895,10328905,13440935,14735299,42596959,49631696,58775809,64647884,410513781,450261837,485289952,508040200,49689317,59605951,66810617,75227338,7092359,9974255,8034809,10579454,7136157,7489540,6500422,8858214,3143694,-1592222,142050,-1053540,844888,1387998,1471250,1422117,27.59,16.8,9.88,5.78,46981972,56607920,64398905,75044541
주식회사서일,018022,26639888,28078798,30350470,32826015,3180681,1285756,1440763,4244972,3826656,2299078,2488427,5257216,22813232,25779720,27862043,27568799,7089881,8163039,7784827,8561212,6804738,7688538,7165087,7864112,0,0,0,0,0,1495000,0,0,0,0,0,0,1180257,144074,311671,791538,513156,0,0,0,19550007,19915758,22565643,24264803,955556,718452,986409,2672317,17053119,16405737,20774506,20352089,645975,1013322,1047664,1012244,3516598,3838111,4056044,3693536,24845891,23570632,30553344,28836921,7792772,7164894,9778838,8484832,4276174,3326784,5722794,4791296,3297510,2799173,5199969,4712893,-278670,-1036184,167597,479867,0,1771,128327,799,0,0.24,17.17,0,18442042,22981028,22435634,22660687
주식회사서진캠,015402,,,12316742,22094675,,,2789123,2862422,,,3187040,3244254,,,9129703,18850421,,,6363803,15435116,,,2648966,7100136,,,1257579,5395239,,,0,461708,,,0,0,,,202139,422590,,,1000000,300000,,,5952939,6659559,,,1045099,1510361,,,4892657,8342450,,,397917,381832,,,1247614,1667387,,,6777455,10984824,,,1884798,2642374,,,637183,974987,,,622097,738470,,,-131141,220452,,,118802,217906,,,13.15,4.57,,,7036525,16194481
주식회사서초엔터프라이즈,018026,9398517,6876411,,,7354514,4844611,,,9354514,6844611,,,44003,31800,,,7486797,3731370,,,7472043,3648476,,,0,0,,,950000,950000,,,0,0,,,163713,34118,,,90030,30030,,,1911720,3145041,,,2200000,0,,,7413993,2599963,,,2000000,2000000,,,559750,975926,,,9690255,5034690,,,2276262,2434727,,,1716511,1458801,,,1443101,1233321,,,163589,-129595,,,76595,148437,,,16.13,15.62,,,37679,21550,,
주식회사서해종합건설,018029,161619915,153115348,202697684,277568883,81361499,28279024,89379971,159697402,129989212,150776073,199177263,269761114,31630704,2339276,3520422,7807769,146522919,137413519,180025713,233239027,146039560,136564091,148267532,212000868,0,0,30700000,20000000,60028094,31669855,4023489,8794367,0,0,0,0,658837,896595,11273977,18379242,387902,385387,0,0,15096996,15701830,22671972,44329856,898342,2631560,4974678,1931382,71728506,98065490,109084341,135610757,48627713,122497048,109797292,110063712,5333661,12860103,16919186,12267868,92348916,137686385,145436539,179546431,20620410,39620895,36352198,43935674,15286749,26760792,19433012,31667806,4754275,604834,6970142,21657884,89790,237759,10377382,7105264,9411004,0,0,2039739,25.89,0,0,6.42,816668,682609,714623,179934
주식회사석은,030731,,,,7270621,,,,735359,,,,2966109,,,,4304512,,,,7261824,,,,2493952,,,,0,,,,2356662,,,,0,,,,524426,,,,20000,,,,8796,,,,0,,,,1977145,,,,2230750,,,,656443,,,,2791161,,,,814016,,,,157574,,,,130759,,,,405211,,,,79567,,,,6.75,,,,4300696
주식회사선구,030826,,,,8280923,,,,3663505,,,,4809882,,,,3471041,,,,1693778,,,,1485755,,,,0,,,,1127743,,,,0,,,,1959903,,,,0,,,,6587145,,,,1633950,,,,7230911,,,,1146377,,,,875605,,,,9679262,,,,2448351,,,,1572746,,,,1013232,,,,290844,,,,73406,,,,13.02,,,,3460216
주식회사선산터미널,010961,12915007,12125521,13013951,11661598,1440747,675851,612428,608561,1440747,676801,902121,999631,11474260,11448719,12111830,10661967,11171811,10381763,11061839,10979291,6223798,4919349,5414748,5498142,3873888,4357289,4417366,4113533,3441581,2907046,2563397,2721750,0,0,0,0,7709,3600,125131,47606,34580,100640,0,0,1743195,1743758,1952111,682307,7487,66451,61846,65588,1531439,0,470129,4158672,0,950,289693,391070,997085,821380,775300,1490933,2588065,1279622,1851557,6168455,1056625,1279622,1381428,2009783,59541,458242,606127,518850,-128034,562,208354,561928,3251,-4109,121532,-77525,524965,587730,490414,379562,14.35,8.06,6.89,11.11,11363985,11439084,12083095,10606857
주식회사선양,018034,12210572,13091375,13840152,15577989,5244417,7505628,7931563,8699832,5780878,8059743,8395157,9403633,6429694,5031632,5444995,6174356,5500014,4537360,4149531,4189984,3874935,3567720,3449080,3783361,700000,566630,333310,99990,1300000,900000,900000,900000,0,0,0,0,463593,2501545,387406,1379247,1507568,369750,255000,1335000,6710558,8554015,9690621,11388006,2168735,4387270,4208122,5448999,12622278,13414560,13005772,12388783,536462,554115,463594,703802,1848383,1559083,1879162,1695736,16465855,17662068,16805787,16451280,3843578,4247508,3800015,4062497,1995195,2688425,1920853,2366761,2092851,2244506,1430877,1978867,-11293,2037952,-2114139,991841,145132,130484,99657,80506,14.51,7.53,7.38,7.21,1139227,832973,754844,604595
주식회사선연,018035,15139698,6565681,,,13842932,5614320,,,13842932,5614320,,,1296766,951361,,,13620214,4732584,,,12984607,4550522,,,0,0,,,0,0,,,0,0,,,458474,265073,,,4008097,1982150,,,1519484,1833097,,,2936177,1475288,,,3412816,3668598,,,0,0,,,3389115,3317162,,,7630390,7014961,,,4217573,3346362,,,828458,29201,,,1170172,354322,,,3412697,-199329,,,5929,11622,,,0,0,,,141552,233566,,
주식회사선영,015434,9153106,10801351,13005597,20561394,2761400,3096286,6029796,7417218,3382361,3785257,6519737,12262294,5770745,7016094,6485860,8299099,7917751,9435414,9722041,15151703,5024977,6109317,2729651,8108753,2512450,2669150,6297831,6127027,3530260,5057848,528480,5432000,0,0,0,0,373692,47167,124481,161743,300270,55350,442800,0,1235355,1365936,3283556,5409691,2046313,1728453,5086342,4707778,7590872,8884899,12541126,15557755,620961,688971,489941,4845076,595774,1089224,1646108,1688990,8369039,9978691,14942540,19451826,778168,1093792,2401414,3894071,182393,4568,755306,2205081,152225,130582,923366,2126135,364283,-326525,77314,37261,187343,214369,178933,96701,6.2,3.11,2.46,1.05,5564815,6643964,6444317,8269159
주식회사선영,018036,6885455,6815088,,,151361,140967,,,184335,167848,,,6701120,6647239,,,8106640,8134440,,,3034286,2992810,,,61400,100000,,,2269442,2239954,,,0,0,,,20929,24427,,,0,0,,,-1221186,-1319353,,,73605,74591,,,2418664,2042417,,,32975,26881,,,1089902,1127045,,,3236510,2978262,,,817846,935845,,,-272056,-191201,,,-408403,-98167,,,1690,3498,,,168134,145020,,,14.43,6.21,,,6683910,6634597,,
주식회사선용어패럴,018037,7266338,7702944,8726497,7918020,3057687,3394998,4417267,3884815,6620469,5964598,5847238,5468309,645869,1738347,2879259,2449711,6004777,6307609,6905227,6280625,4908377,5543776,6406276,5780776,987550,271790,55400,0,3479483,3547917,3784107,4117431,0,0,0,0,354098,20565,113688,15098,386771,0,140000,405000,1261561,1395336,1821270,1637394,2313794,3368632,3015160,2772462,5515987,6604658,7696341,7064338,3562782,2569600,1429971,1583494,2545881,3057650,3416990,4048729,8492137,10390067,11418033,11327770,2976150,3785409,3721691,4263432,430270,727759,304702,214703,62893,258627,280603,23265,348602,-333533,93123,-98590,354696,365540,188425,265136,15.88,8.82,4.92,6.66,363947,420790,426238,426290
주식회사선익시스템,020914,,,16390661,15456341,,,7396726,5867975,,,8020639,6615818,,,8370021,8840523,,,7697340,8887686,,,5646175,7547733,,,637600,389400,,,2440000,4680997,,,0,0,,,429798,179632,,,1203000,1300000,,,8693320,6568655,,,5094114,3994032,,,9457392,9288167,,,623914,747844,,,1566323,1977505,,,11265574,8801493,,,1808182,-486673,,,241858,-2464178,,,205993,-2738503,,,-278725,-250166,,,200587,261269,,,13.04,6.41,,,3977717,3871471
주식회사선인터내셔날,026368,8466994,7392145,7302576,12283927,6959011,4974411,2498809,8079769,7026618,5028785,3505452,10196229,1440376,2363359,3797123,2087699,6920048,5114379,4037663,8810504,6611839,4811479,3789004,8650750,0,0,0,0,0,731429,1667598,6176200,0,0,0,0,722403,36208,18703,310218,426908,1041062,0,664395,1546946,2277765,3264913,3473424,4874441,3186540,1908211,2483219,23934927,20616507,15347783,23453905,67607,54374,1006643,2116459,1200913,1684544,1771365,1345670,25932066,22893231,17263843,25447920,1997139,2276724,1916060,1994015,796226,592179,144695,648345,728301,530819,-12853,208511,-168787,-686195,-17505,291516,231845,170545,269035,330695,0,46.63,22.43,8.43,329872,1172366,1263465,323636
주식회사선진씨엠씨,030757,,,,58444946,,,,4778981,,,,57290979,,,,1153967,,,,58953958,,,,6240094,,,,52670000,,,,0,,,,0,,,,1106673,,,,0,,,,-509012,,,,0,,,,975324,,,,52511998,,,,629704,,,,992817,,,,17493,,,,-612211,,,,-646286,,,,1104003,,,,0,,,,0,,,,104707
주식회사선진운수,018041,12817747,29951386,25935904,27774902,1761907,3261401,3420945,2784221,1941229,3510128,3573855,2960413,10876518,26441259,22362049,24814489,11153230,15332112,12018317,22380266,8912257,9486460,6077479,8097548,2474716,5459999,5265621,5855221,3175762,5634199,706000,892383,0,0,0,0,439375,1871844,2026510,1288025,0,0,0,0,1664517,14619274,13917587,5394636,35705,28978,36024,57796,32001224,40834803,40139228,39530350,179322,248727,152910,176192,5005520,4939018,4585873,6396445,38115228,44405276,42882858,42705447,6114004,3570473,2743629,3175096,1108484,-1368545,-1842244,-3221348,885274,-1685191,-507394,-1828705,-88629,1432468,154666,-738485,411739,254538,365539,328273,14.57,3.04,4.28,9.73,10563266,26094793,21880378,24099008
주식회사선화,018043,13607046,9668482,8749206,9858481,2777551,3309644,3629216,2986514,2860276,3364737,3697218,3082742,10746770,6303745,5051988,6775739,9344563,7396432,6122877,7155944,5503194,4830735,3715494,3344431,2485863,1434704,1587875,2977375,3818615,3322000,2472000,2000834,0,0,0,0,42663,36031,146951,129734,421932,1129831,661257,444078,4262483,2272050,2626329,2702537,2195578,1898480,2707463,2339132,5901570,5257759,5821208,5777903,82725,55093,68002,96228,1808330,1769617,1628254,1544132,8849549,6012194,7480937,7791587,2947979,754435,1659729,2013685,1139649,-1015182,31475,469553,396109,-1282353,360139,476046,-1301850,-6633,110921,-17217,714447,558365,514765,398337,21.01,9.51,11.68,8.81,7962804,4599432,3903550,5383750
주식회사섬진건설,038861,,,,7159811,,,,2380650,,,,7072040,,,,87771,,,,6903090,,,,6903090,,,,0,,,,1482500,,,,0,,,,197421,,,,0,,,,256721,,,,1879832,,,,6355837,,,,4691390,,,,365730,,,,6718965,,,,363128,,,,-2602,,,,-145317,,,,-4415,,,,144005,,,,19.43,,,,5120
주식회사성강산업개발,039384,,,,7724452,,,,481912,,,,7670623,,,,53829,,,,7187085,,,,7187085,,,,0,,,,5340451,,,,0,,,,324444,,,,0,,,,537367,,,,0,,,,126455,,,,7188710,,,,436770,,,,267331,,,,140876,,,,-295893,,,,-462633,,,,324444,,,,155280,,,,5.82,,,,36509
주식회사성림,015480,8815825,7270099,8633180,15411655,7985106,6485688,5187966,5550973,8069173,6541376,7912032,5665619,746652,728724,721148,9746036,4641999,3038827,4325329,10927181,2118073,1476863,1741793,5854918,2366000,1366000,2366000,4785000,0,0,20406,894074,0,0,0,0,711233,1086835,1682376,443115,3101086,1915331,0,519364,4173825,4231272,4307851,4484474,1337554,1162391,1289216,2338710,5496142,5450345,5130356,6372565,84067,55687,2724066,114646,667306,916829,561280,600788,6601132,6494820,5883941,7083244,1104990,1044475,753585,710679,437684,127646,192305,109891,346253,63863,57959,76782,526154,375602,595541,-1239261,40497,105956,84626,23436,3.42,5.68,4.51,0.58,46737,44103,23052,9032601
주식회사성림,018045,18798764,19532556,20707289,22766713,7762421,6124245,6080395,7235518,10724600,7616736,8723830,10620540,8074165,11915819,11983459,12146174,14789499,15262883,16283124,18235447,8782416,8844646,10737026,13804253,5539536,5988940,5213995,4022668,1500000,2089185,3075520,4628301,0,0,0,0,1128125,369623,826015,939249,30768,6251,165000,149957,4009265,4269673,4424165,4531267,5715521,5370484,4745060,5546263,8103761,11589136,9599792,14420814,2962179,1492492,2643435,3385022,1848829,2167825,2575269,3367197,10687593,13827201,12087413,18340937,2583832,2238065,2487621,3920123,735003,70240,-87648,552926,248635,273434,154492,166255,875736,-758502,456392,113234,440559,523495,640211,582685,12.52,6.93,7.82,6.88,7529072,9312757,9040522,8358725
주식회사성보냉장,018048,8533419,9197376,8518388,9775947,1161174,2015515,1739339,2569428,1161174,2098622,1739339,2569428,7372244,7098755,6779049,7206519,6878444,7482620,6909235,7321567,5462932,1861373,2547348,2450906,1136950,5280096,4205696,4645696,3934639,1170000,2000000,1870000,0,0,0,0,74710,179882,89855,45593,0,0,0,0,1654975,1714756,1609152,2454380,1084231,1352308,1327573,1513564,2007105,1997932,3224270,2172439,0,83107,0,0,616263,844646,648435,674506,3409682,4160592,4364593,3937841,1402577,2162660,1140323,1765402,786314,1318014,491888,1090897,202276,59781,-105604,845228,-4880,105172,-90027,-44262,322471,193192,227066,163794,12.72,3.35,3.59,2.58,7246357,6882029,6527593,6856903
주식회사성보쇼핑,018049,55752654,54484972,53040496,49900382,3756710,3836818,3651790,1682533,3756710,3836818,3651790,1682533,51995943,50648154,49388706,48217849,61351895,63963406,66788222,67518772,22492913,29472182,34262469,34833811,0,0,0,0,4542773,5693565,8179587,8217611,0,0,0,0,41169,9666,10546,2817,0,50174,47174,0,-5599241,-9478434,-13747726,-17618391,625411,545419,907783,1352862,0,0,0,0,0,0,0,0,5966509,3943737,4045991,3672265,2876390,1481922,1275061,1514205,2876390,1481922,1275061,1514205,-3090120,-2461815,-2770930,-2158060,-4275884,-3879193,-4269292,-3354334,11466,-31503,880,-7729,836349,1285339,1608831,1539575,36.82,25.11,23.19,18.78,50984311,49638516,48380971,47211965
주식회사성신신소재,018051,10422253,9348678,9035952,9510827,3408877,3042772,976605,1388615,3503915,3042772,976605,1388615,6918338,6305905,8059346,8122212,3763191,2883702,1981529,1952895,1684552,2871200,1265912,1088496,2021186,0,0,0,0,0,0,200000,0,0,0,0,1025744,798399,347547,873249,1085862,1200000,0,318000,6659062,6464976,7054422,7557932,919838,767929,591739,163124,4463095,1278353,347089,321674,95037,0,0,0,1255158,1144222,476184,339458,6775131,2524057,862915,840150,2312036,1245704,515826,518476,1056878,101482,39642,179018,1290082,189740,263526,466109,-462997,-227345,-450853,525702,288745,166525,8233,4225,28.57,16.48,0,4.23,2231476,2190696,4463385,4172802
주식회사성안기전,039282,,,,9852352,,,,6346608,,,,6694886,,,,3157466,,,,6328457,,,,4388771,,,,1672309,,,,0,,,,0,,,,1139396,,,,722694,,,,3523894,,,,4224265,,,,35231308,,,,348278,,,,1285779,,,,37565941,,,,2334633,,,,1048854,,,,889905,,,,124085,,,,54408,,,,6.51,,,,2799681
주식회사성안산업,018052,10508669,11547456,12979471,13204296,3903728,5183678,6637806,7013093,4675782,6085047,7518989,7806926,5832887,5462410,5460482,5397369,5641091,6830687,8199239,8528701,5096516,6397712,7707559,8075180,129789,0,0,0,3153000,4837073,4899880,5660100,0,0,0,0,799081,74590,5609,364855,1832500,2020400,2018600,1425000,4867578,4716769,4780232,4675594,1141206,1173105,1436661,482808,5194208,5710551,7153148,7009311,772054,901369,881183,793833,753183,707621,909362,824401,6028469,6173502,8271399,8185742,834261,462951,1118252,1176431,81078,-244671,208890,352031,71260,-150810,63463,-104638,756801,-724491,-68981,359246,475423,457456,482460,402888,28.96,11.27,9.91,7.63,4970343,4560052,4575240,4418466
주식회사성오,010940,15865729,18127585,14941531,,6486181,9279946,7588372,,7753163,10844199,7757668,,8112565,7283386,7183863,,10691804,9569137,9630185,,8039562,7830459,9325925,,2093178,1101520,0,,0,0,0,,0,0,0,,3664887,3913987,6860092,,731198,4552844,0,,5173925,8558448,5311345,,72187,89976,0,,14267226,13930950,9379221,,1266982,1564253,169296,,2994649,3242852,2399941,,19542916,22331599,16785509,,5275690,8400649,7406288,,2281040,5157797,5006347,,2130278,3913442,4175370,,586896,249100,2946105,,175586,93661,38859,,16.78,5.86,7.06,,5897119,5542393,4706849,
주식회사성용하이테크,024566,,,,15420022,,,,5929575,,,,8467575,,,,6952447,,,,8388868,,,,3937903,,,,922957,,,,2425082,,,,0,,,,1353404,,,,2590000,,,,7031154,,,,1728200,,,,8670667,,,,2538000,,,,1971982,,,,12343928,,,,3673261,,,,1701279,,,,834982,,,,648422,,,,585564,,,,17.79,,,,6616741
주식회사성우,018053,18333642,15950365,15834978,17792315,4156840,2924902,2024364,2857677,12495119,10834970,8545057,9100866,5838523,5115395,7289920,8691449,16675579,13468097,12785581,13966715,15213444,12369841,11988780,13253627,574350,160217,0,0,12040111,10516288,9993029,10637832,0,0,0,0,260137,189542,79170,90830,1069650,858137,0,0,1658063,2482268,3049396,3825600,1547608,652953,1198899,2264575,35478212,30520400,32350507,29065355,8338279,7910068,6520693,6243189,4049434,3284660,3616376,3052049,40746938,36084190,37449938,32338098,5268726,5563790,5099430,3272743,1219292,2279130,1483054,220694,519396,526222,267128,776203,-43456,-70595,-110372,11661,1042518,923881,711363,466948,16.53,7.93,6.88,4.53,4700321,4315037,4036129,4408547
주식회사성운,029283,,,,36507038,,,,509903,,,,509903,,,,35997135,,,,36552207,,,,210752,,,,19736000,,,,0,,,,0,,,,278113,,,,0,,,,-45169,,,,0,,,,0,,,,0,,,,401564,,,,665077,,,,665077,,,,263513,,,,-84223,,,,201403,,,,343487,,,,3.48,,,,35996963
주식회사성운약품,026369,15026269,14646814,11849816,14915463,12077428,12477060,9694260,12509528,13188246,12988581,10116333,12959639,1838023,1658233,1733482,1955824,13928477,13299349,10138962,12710680,13807377,13157723,9994172,12339862,0,0,0,0,0,90762,177014,405550,0,0,0,0,194014,712322,15558,368853,0,25000,0,0,1097792,1347465,1710853,2204783,11185451,10670943,9091998,11836554,19269260,16452931,14735596,18232205,1110818,511522,422074,450111,842818,797865,836285,1064980,20283252,17522964,16095102,19971624,1013992,1070032,1359506,1739419,171174,272167,523221,674439,196217,249673,363388,493930,134753,518309,-696764,353295,124788,130048,141231,68169,0,286.57,105.48,23.4,658977,651654,927988,1801407
주식회사성웅,026370,20856235,14780807,15946694,11347945,8306830,11879516,11200033,10556281,20757197,14293114,15511813,10809863,99038,487692,434881,538082,37169749,37478476,36117350,34472610,7155628,7728518,5326769,7866197,29920665,29645404,30684590,26487260,608329,1242201,0,22501,0,0,0,0,149614,33419,25988,42336,296101,267146,253165,246784,-16313514,-22697669,-20170657,-23124665,5462855,10132785,9825776,3208630,6273564,22525476,11989193,12788520,12450367,2413599,4311780,253582,960479,596690,948033,629810,5281042,18967251,11418946,12575718,-992522,-3558226,-570247,-212802,-1953001,-4154915,-1518281,-842612,-13278459,-5708153,-2325582,-2302167,145767,-116194,-7431,16348,3999276,259702,807727,1383542,26.2,0.85,2.62,4.84,18363,17996,10128,5197
주식회사성원레저,039824,,,,7604160,,,,276309,,,,276309,,,,7327851,,,,7050650,,,,632253,,,,6118397,,,,605000,,,,0,,,,90472,,,,180000,,,,553510,,,,0,,,,0,,,,0,,,,936549,,,,1319051,,,,1319051,,,,382502,,,,176515,,,,67355,,,,190826,,,,5.68,,,,7323980
주식회사성원산업,018054,9951458,11816527,8448282,5603225,5365201,7742599,4854805,2234678,7226947,8981542,5503100,2729758,2724511,2834985,2945182,2873467,7739887,8890911,4801471,1933257,7255832,8686148,4570970,1933257,326439,0,0,0,3800100,4213900,2761200,860500,0,0,0,0,782973,168157,225889,557129,400000,1400000,0,0,2211571,2925616,3646811,3669969,3649293,5445803,4409833,1379047,22795512,20777290,14925368,4696567,1861746,1238943,648295,495080,1954687,2036703,1874941,903099,25609941,23869111,17963539,5644307,2814429,3091821,3038170,947740,859742,1055119,1163229,44641,675424,714046,721195,23157,-115381,-614816,57731,331240,323684,344407,168607,37237,15.69,8.26,4.83,2.06,2456341,2392842,2353136,2171823
주식회사성원아이북랜드,029084,,,,13579304,,,,7849346,,,,8728409,,,,4850895,,,,7463630,,,,7217263,,,,0,,,,0,,,,0,,,,2005774,,,,5000000,,,,6115674,,,,516951,,,,31160011,,,,879063,,,,10811786,,,,43415842,,,,12255831,,,,1444045,,,,1023295,,,,-1760701,,,,2163,,,,0,,,,3318610
주식회사성원아이컴,013870,,,,4833207,,,,1427731,,,,1427731,,,,3405476,,,,495619,,,,136961,,,,0,,,,0,,,,0,,,,458020,,,,0,,,,4337588,,,,24586,,,,675739,,,,0,,,,441937,,,,831035,,,,155295,,,,-286641,,,,-136393,,,,-669628,,,,0,,,,0,,,,646716
주식회사성원통상,039451,,,,6898576,,,,1727818,,,,4373812,,,,2524764,,,,5987031,,,,3199173,,,,2550000,,,,612756,,,,0,,,,62943,,,,429600,,,,911545,,,,1177387,,,,13347739,,,,2645994,,,,1186841,,,,15044126,,,,1696386,,,,509545,,,,-47518,,,,23070,,,,814911,,,,51.53,,,,2495624
주식회사성음,018055,,,5290482,,,,2922624,,,,2959697,,,,2330785,,,,1509323,,,,1370033,,,,0,,,,0,,,,0,,,,308752,,,,202483,,,,3781159,,,,451165,,,,2414894,,,,37073,,,,880280,,,,2134483,,,,-280410,,,,-1160691,,,,-620038,,,,-6093734,,,,0,,,,0,,,,1727726,
주식회사성일산업,040028,,,,8273017,,,,6654144,,,,6654144,,,,1618873,,,,5290608,,,,3536798,,,,1730050,,,,2426926,,,,0,,,,3296382,,,,240000,,,,2982409,,,,2686155,,,,6876123,,,,0,,,,1093925,,,,8554744,,,,1678622,,,,584697,,,,544434,,,,2380606,,,,195490,,,,9.41,,,,1487468
주식회사성일약품,018056,7872745,12630337,14450895,17537989,4146371,8954444,10611365,13301091,7007265,11871766,13553174,16727473,865480,758571,897721,810516,6640995,11255892,12005845,14739911,6257681,10771186,11415855,14019669,0,0,0,0,1170000,1680851,2699941,4894552,0,0,0,0,145597,703992,343073,547753,122500,370044,34884,299500,1231750,1374444,2445049,2798078,3800992,7708169,10074381,12199873,11723075,19303692,30392482,32706993,2860893,2917322,2941809,3426381,1693508,1810551,2332301,2645544,13730397,21421870,33278909,36030348,2007322,2118179,2886428,3323356,313814,307628,554127,677812,139606,142694,270605,353028,24818,558395,-360919,204680,133975,131317,160580,209851,22.9,9.21,7.33,5.53,90389,74171,80633,139952
주식회사성일홀딩스,010340,12761712,22156384,19609069,21319179,8984237,9261686,4955874,6115529,9584855,10525475,7116899,7886215,3176857,11630910,12492170,13432964,5619855,8871075,5269058,5731356,3460894,7093984,3946631,4702788,1560200,924740,641740,465300,1465600,2879487,1603051,2017921,0,0,0,0,674727,1004773,915079,627129,3816550,3912768,934453,1639712,7141857,13285310,14340011,15587823,2244663,2915024,2923086,3688474,7411084,9844339,11704638,15118299,600618,1263789,2161024,1770686,1369788,1766788,1788755,2173190,10596574,12688985,14659995,18475890,3185490,2844647,2955357,3357591,1815702,1077858,1166602,1184400,1594954,1043970,1054701,1247812,186538,330046,-89694,-287950,223659,261469,279271,151229,13.91,6.82,8,5.83,2131959,9563580,10971955,11916421
주식회사성전사,018058,8004120,7095297,7356896,7548372,2266041,1719826,2031269,2460265,2616320,1733326,2043569,2477301,5387800,5361971,5313326,5071071,4784142,3514774,3770012,3733584,1685770,963603,651351,1075007,2050000,1750000,2200000,1655000,369873,1603,4458,2227,0,0,0,0,328816,196347,142368,61043,76981,0,0,0,3219978,3580523,3586883,3814788,1812070,1368005,1806888,2230435,14821328,11341436,7089728,11443105,350279,13500,12300,17036,757546,752908,706677,528779,15972565,12156703,8020768,12610260,1151237,815267,931040,1167154,393691,62359,224363,638376,378398,360545,284536,227905,234386,-132468,-53979,-81326,92620,82713,82834,104054,7.65,3.97,4.19,12.56,4456335,4370049,4246080,4138973
주식회사성제개발,018059,32379789,26900112,21286287,27564993,11431866,6156022,1893003,7324260,20469564,15155969,10899895,12163920,11910225,11744143,10386391,15401073,11985638,4216853,2477389,9632002,6892655,4124881,2411277,9542754,5015000,0,0,0,2098006,2250391,913235,516000,0,0,0,0,248038,69727,29642,4906058,0,0,0,0,20394151,22683259,18808898,17932991,846239,793014,855303,366664,6376864,5743431,7709605,19612770,9037698,8999947,9006892,4839660,1171986,1344828,1032802,2743116,7330204,6545474,9478293,21820109,953340,802043,1768688,2207338,-218646,-542785,735886,-535778,563686,-6710892,-3874361,-875907,-1964992,-178312,-40085,4876416,600762,429053,64016,17606,16.89,9.16,4.05,2.46,8141931,8047087,7999386,13391002
