구분,항목,자산(*),자산(*),자산(*),자산(*),당좌자산(*),당좌자산(*),당좌자산(*),당좌자산(*),유동자산(*),유동자산(*),유동자산(*),유동자산(*),비유동자산(*),비유동자산(*),비유동자산(*),비유동자산(*),부채(*),부채(*),부채(*),부채(*),유동부채(*),유동부채(*),유동부채(*),유동부채(*),장기차입금(*),장기차입금(*),장기차입금(*),장기차입금(*),단기차입금(*),단기차입금(*),단기차입금(*),단기차입금(*),사채,사채,사채,사채,현금 및 현금성자산(*),현금 및 현금성자산(*),현금 및 현금성자산(*),현금 및 현금성자산(*),단기예금(단기금융상품)(*),단기예금(단기금융상품)(*),단기예금(단기금융상품)(*),단기예금(단기금융상품)(*),자본(*),자본(*),자본(*),자본(*),매출채권(*),매출채권(*),매출채권(*),매출채권(*),매출원가(*),매출원가(*),매출원가(*),매출원가(*),재고자산(*),재고자산(*),재고자산(*),재고자산(*),판매비와관리비(영업비용)(*),판매비와관리비(영업비용)(*),판매비와관리비(영업비용)(*),판매비와관리비(영업비용)(*),매출액(영업수익)(*),매출액(영업수익)(*),매출액(영업수익)(*),매출액(영업수익)(*),매출총이익(손실),매출총이익(손실),매출총이익(손실),매출총이익(손실),영업이익(손실),영업이익(손실),영업이익(손실),영업이익(손실),당기순이익(순손실),당기순이익(순손실),당기순이익(순손실),당기순이익(순손실),현금의 증가(감소)(*),현금의 증가(감소)(*),현금의 증가(감소)(*),현금의 증가(감소)(*),이자비용,이자비용,이자비용,이자비용,차입금평균이자율,차입금평균이자율,차입금평균이자율,차입금평균이자율,유형자산(*),유형자산(*),유형자산(*),유형자산(*)
,년도,1999,2000,2001,2002,1999,2000,2001,2002,1999,2000,2001,2002,1999,2000,2001,2002,1999,2000,2001,2002,1999,2000,2001,2002,1999,2000,2001,2002,1999,2000,2001,2002,1999,2000,2001,2002,1999,2000,2001,2002,1999,2000,2001,2002,1999,2000,2001,2002,1999,2000,2001,2002,1999,2000,2001,2002,1999,2000,2001,2002,1999,2000,2001,2002,1999,2000,2001,2002,1999,2000,2001,2002,1999,2000,2001,2002,1999,2000,2001,2002,1999,2000,2001,2002,1999,2000,2001,2002,1999,2000,2001,2002,1999,2000,2001,2002
회사명,거래소코드,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount
몬산토코리아유한회사,020540,97003184,97250493,105144927,102772528,19310133,27917937,16015991,22350712,44719949,49990474,46499810,54092207,52283236,47260019,58645117,48680321,36127008,34934276,39603239,48618424,15387422,20399814,24656243,36529339,9041238,1708926,2243270,2114560,2978240,693432,7407000,24465000,0,0,0,0,1674433,7327156,1369014,496112,2780000,30000,103000,55500,60876177,62316218,65541688,54154104,14915553,17334912,22155050,28912485,15518641,16512762,22276833,21144851,25409816,22072537,30483818,31741495,20267473,21436471,35489978,24474686,52669240,55026147,72240918,68684650,37150599,38513385,49964085,47539799,16883125,17076914,14474107,23065112,-16268749,15840447,20247491,11279021,-4208232,5652723,-7129566,-872902,3088509,973589,1120214,1555480,52.92,14.12,19.57,8.72,33808486,26559119,39598835,31838620
몰텍주식회사,039957,,,,11152423,,,,3002873,,,,5047251,,,,6105172,,,,10059394,,,,5582235,,,,4237126,,,,1438525,,,,0,,,,1016171,,,,362281,,,,1093029,,,,1261697,,,,4396456,,,,2044378,,,,1080971,,,,5715911,,,,1319455,,,,238484,,,,109886,,,,506017,,,,213634,,,,7.53,,,,5948546
몽고식품주식회사,014605,21645883,23298635,23522330,23074126,10335675,12434119,12698143,11349944,12145225,13900485,14045722,12845313,9500658,9398151,9476609,10228813,14276013,15839102,15704236,15363541,12487244,13466360,13625729,13963380,1061854,1512123,1149500,885900,7360331,8100000,7674000,7771435,0,0,0,0,28833,177808,540852,687622,2147605,2258416,1580767,1243000,7369870,7459533,7818095,7710584,4384807,5491907,5971141,6489406,12315898,12616728,13615260,13378811,1809551,1466365,1347579,1495369,4338650,2413359,2748362,2558215,17932779,15731608,17535151,18283557,5616881,3114880,3919891,4904746,1278230,701521,1171528,2346531,420142,58990,358561,-107511,-19713,148975,363044,146770,1123587,984275,860842,677451,26.68,10.92,9.34,7.75,8053003,8017719,7820374,8104925
무림로지텍(주),023576,11002421,10803685,10458317,10659951,442349,551806,327164,474359,442349,551806,327164,474359,10560072,10251879,10131153,10185591,7930356,7292011,6657330,6147233,2288281,4249810,4383192,4894626,5619768,2909367,2071009,1090790,1200000,1000000,3199327,3428935,0,0,0,0,131815,147573,11617,5245,0,0,0,0,3072065,3511674,3800987,4512717,294761,376034,306654,442205,1476956,2144450,2240598,3306268,0,0,0,0,148010,182096,241334,271357,2283866,3929046,3474161,4631843,806910,1784596,1233563,1325575,658900,1602500,992229,1054218,-176674,439609,289312,711731,-937089,15758,-135956,-6372,1079966,808736,666544,461308,31.67,15.08,14.52,9.42,10039832,9939983,9841786,9829489
무림오피스웨이(주),040271,,,,7679290,,,,4291666,,,,7357295,,,,321994,,,,6229874,,,,6075764,,,,40000,,,,2765109,,,,0,,,,447151,,,,38000,,,,1449415,,,,3799369,,,,23459989,,,,3065630,,,,2377928,,,,26085826,,,,2625836,,,,247909,,,,426924,,,,-315889,,,,83862,,,,5.98,,,,274954
무림전자통신(주),012495,9709758,12737714,,,1259238,3183767,,,5633333,7930922,,,4076424,4806792,,,7451894,10684039,,,6952355,10255039,,,454000,429000,,,6605757,9820079,,,0,0,,,4716,2238,,,605608,423000,,,2257864,2053675,,,472582,387600,,,13368155,22694424,,,4374095,4747155,,,2096354,2527453,,,16204824,26340166,,,2836669,3645741,,,740315,1118288,,,47904,320901,,,0,-2477,,,758261,765278,,,21.48,8.84,,,1413138,1277121,,
무림파워텍주식회사,015866,102175955,83305880,83922495,83888378,21716477,3807728,6779964,7441228,22495604,4282820,7174300,8466655,79680352,79023060,76748195,75421723,93275378,74475989,71616067,67432980,33632328,17780415,18837292,16801351,59573144,56523144,52457144,50261144,6000000,5326953,5969034,3650000,0,0,0,0,9594,893295,1264248,1914152,15720494,0,0,0,8900577,8829891,12306427,16455398,5111714,2551051,5126800,5372660,17371847,31061177,37263393,40012420,779126,475092,394336,1025427,1092935,969752,1066031,463618,21956741,35237141,45789248,51004779,4584894,4175963,8525855,10992359,3491959,3206212,7459824,10528741,-2618296,-3056286,1486136,4148971,-436045,883701,370953,649904,7238513,6843893,5957009,4627729,16.98,9.02,9.19,7.6,78150490,78126395,76332045,74966132
무진전자주식회사,014609,7098378,8456759,11085823,16100780,5069499,5951744,7871112,11338235,6243007,6483102,9034595,13802888,855371,1973657,2051228,2297892,4476497,4478511,5640662,9585852,4367372,4001089,5525170,8996733,34863,0,0,0,0,87836,3732619,2498835,0,0,0,0,246433,790870,1036060,974307,703000,618292,882211,234300,2621882,3978248,5445162,6514928,3869263,3884863,5501744,9582030,34830397,60346800,57447509,95392401,1173509,531358,1163483,2464653,4194626,3881095,3086194,3891709,40090764,66594006,61846826,101160906,5260367,6247206,4399317,5768505,1065741,2366111,1313124,1876796,693585,1356366,1466913,1069767,-343306,544437,245190,-61753,54863,61425,132976,400373,314.73,100.12,6.96,12.85,98480,105437,1068118,1451549
문경온천관광(주),030704,,,,10492672,,,,144110,,,,172673,,,,10319999,,,,8839921,,,,200208,,,,8479713,,,,0,,,,0,,,,93536,,,,0,,,,1652751,,,,1831,,,,0,,,,28563,,,,2179460,,,,1964858,,,,1964858,,,,-214603,,,,-478166,,,,31032,,,,275000,,,,6.49,,,,10276691
문성전기주식회사,039604,,,,8378001,,,,1529312,,,,4948345,,,,3429656,,,,7125229,,,,7010330,,,,0,,,,6136968,,,,0,,,,6468,,,,0,,,,1252772,,,,1023874,,,,9078615,,,,3419034,,,,818132,,,,9743850,,,,665235,,,,-152898,,,,-446044,,,,-10869,,,,468681,,,,15.27,,,,1079798
문일주택개발,030733,,,,13777181,,,,13343914,,,,13343914,,,,433268,,,,14375430,,,,6513937,,,,7850000,,,,4232868,,,,0,,,,663046,,,,0,,,,-598249,,,,0,,,,200000,,,,0,,,,958919,,,,487500,,,,287500,,,,-671419,,,,-899529,,,,390357,,,,567782,,,,9.4,,,,66134
문창수산주식회사,014612,11943069,12573646,13545603,10159900,2277727,1295981,1459604,1791576,2295938,1295981,1459604,1791576,9647132,11277665,12085999,8368323,11211284,12035088,13296342,11206620,10755290,11550989,12568225,10371542,0,0,0,0,9399537,9647164,10692268,8038615,0,0,0,0,1059548,43889,22914,224332,220000,443080,607129,698790,731786,538557,249260,-1046720,234803,43384,0,0,10112442,11345615,9706742,12829990,18210,0,0,0,846264,855089,1040822,1083395,11190058,11077059,11617456,16023082,1077616,-268556,1910714,3193092,231352,-1123645,869892,2109697,229958,-1594184,-295921,1842050,1027015,-1015659,-20975,201418,403681,649958,729259,607650,8.59,6.82,7.17,15.12,8822433,10353224,11246595,7547815
문학개발주식회사,014613,18715242,42407445,64305757,67487162,1882764,5719705,5766156,3184292,1882764,5719705,5766156,3184292,16832479,36687740,58539600,64302870,1096949,25096557,47315880,56504536,842595,4560049,5406650,6895137,0,20535905,41888905,49589905,0,0,0,4690000,0,0,0,0,131682,573412,220300,41751,0,3954300,4700261,3000000,17618293,17310888,16989877,10982625,0,0,0,0,0,0,0,585480,0,0,0,0,445868,374564,405631,3027553,0,0,0,3292380,0,0,0,2706900,-445868,-374564,-405631,-320653,-283248,-399694,-321011,-5348791,107870,441730,-353112,-178550,0,330342,317056,5243051,0,3.22,1.02,10.9,16257607,36025601,57876122,152087
문화물산주식회사,014614,18029888,17314566,17314566,11914262,67,0,0,1971,67,0,0,1971,18029821,17314566,17314566,11912291,3440808,3210464,3314237,4294648,3440808,3210464,3314237,4294648,0,0,0,0,1175980,1175980,1931031,3223382,0,0,0,0,0,0,0,1971,0,0,0,0,14589080,14104101,14000329,7619615,0,0,0,0,0,0,0,0,0,0,0,0,0,26466,19923,24814,0,0,0,0,0,0,0,0,0,-26466,-19923,-24814,-1039,-484978,-103772,-6380714,-93,0,0,1971,0,81205,83049,0,0,6.91,5.35,0,18029821,17314566,17314566,11912291
문화종합건설주식회사,030484,,,,11569455,,,,3887267,,,,11422178,,,,147277,,,,12364103,,,,9780519,,,,2564287,,,,1880000,,,,0,,,,613382,,,,4500,,,,-794648,,,,3226236,,,,13024958,,,,7534912,,,,492797,,,,12543686,,,,-481272,,,,-974069,,,,-1066666,,,,-171561,,,,5153,,,,0.23,,,,28104
문화직물,014617,,9468471,9377710,10222988,,2992671,3395676,4090912,,5181258,5640254,6279913,,4287213,3737456,3943075,,7227603,6335968,5868697,,3234920,2831311,3014677,,3290860,2903114,2628240,,2065023,1742883,1355492,,0,0,0,,41023,245670,191894,,516530,454950,528945,,2240868,3041742,4354291,,2305331,2541569,3215167,,7978131,8596867,10483714,,2188587,2244579,2189001,,820880,792929,863683,,10308237,11001060,13070544,,2330106,2404193,2586830,,1509226,1611264,1723147,,789096,1288694,1312549,,13548,204647,-53775,,479274,343249,290494,,17.9,6.86,6.73,,3459054,2858852,2973454
물레방적(주),029264,,,,10342306,,,,3180726,,,,4451072,,,,5891234,,,,6498520,,,,3249658,,,,3174851,,,,1960868,,,,0,,,,273630,,,,862150,,,,3843786,,,,1111090,,,,8320147,,,,1270346,,,,440586,,,,10026508,,,,1706361,,,,1265775,,,,866009,,,,139865,,,,312401,,,,12.17,,,,5779772
미강철강주식회사,039320,,,,7673554,,,,2771157,,,,4264630,,,,3408924,,,,7295523,,,,5989213,,,,1081316,,,,1445071,,,,0,,,,1965,,,,26000,,,,378031,,,,2719042,,,,9094214,,,,1493472,,,,596823,,,,9609730,,,,515516,,,,-81306,,,,-205314,,,,-4895,,,,116910,,,,9.26,,,,3347424
미건도시개발주식회사,013712,13064390,13520030,12345484,12373510,4011262,4472279,2750278,3314663,4341198,4941105,2989801,3396115,8723192,8578925,9355683,8977395,5929573,6361123,5768813,5075007,3050152,4090996,3509081,3725244,2788000,2060000,424500,1131500,0,200000,527000,690610,0,0,0,0,367872,211070,208173,10766,0,0,0,0,7134817,7158907,6576671,7298504,3454970,3301587,2500359,3318018,8291279,7920145,8981698,11162431,329936,468826,239523,81452,1011204,1149709,1455899,1182133,9687441,9325532,10119088,12984266,1396162,1405387,1137392,1821835,384958,255678,-318507,639702,68159,24090,-582235,721832,-51650,-156802,-2897,-197407,141366,123097,132189,108186,10.14,4.88,8.23,7.8,8435921,8286415,9059061,8732082
미금개발(주),040223,,,,18213612,,,,5066709,,,,18179938,,,,33674,,,,19324308,,,,19324308,,,,0,,,,2600000,,,,0,,,,3548402,,,,0,,,,-1110696,,,,0,,,,0,,,,13113229,,,,715747,,,,13409,,,,13409,,,,-702338,,,,-1269317,,,,2584137,,,,651760,,,,50.14,,,,24384
미농바이오,038539,,,,379167,,,,134329,,,,190043,,,,189124,,,,212941,,,,84083,,,,100000,,,,0,,,,0,,,,8265,,,,0,,,,166226,,,,70824,,,,683152,,,,55714,,,,173525,,,,854104,,,,170951,,,,-2573,,,,-6294,,,,-6553,,,,4552,,,,9.1,,,,65923
미농상사(주),014623,12412041,11951351,11310478,9010584,2658946,3261524,2806677,2079594,3638723,4158575,3682960,2681976,8773318,7792776,7627518,6328608,6928917,5727593,6972472,6874591,4613437,3186347,6041322,6020566,2054069,2317709,719343,599990,2060814,1709625,3469149,5039275,0,0,0,0,15006,10852,6609,1338,736349,700000,500000,0,5483124,6223758,4338005,2135993,1855128,2425511,2253104,2137918,4387411,3681350,2460347,2214634,979778,897051,876284,602382,1339875,1351681,1115457,794166,5099263,4488119,2853940,2630217,711852,806769,393593,415583,-628023,-544912,-721864,-378583,1890485,61387,-2303442,-1182548,-1169779,-4154,-4244,-5271,366334,314613,240183,140116,17.81,7.73,5.85,2.85,1602930,1338918,1172964,980262
미다스건설,039183,,,,8001926,,,,4638485,,,,7871266,,,,130660,,,,10540523,,,,9573523,,,,967000,,,,705374,,,,0,,,,4341026,,,,0,,,,-2538597,,,,144531,,,,0,,,,3232781,,,,2416833,,,,0,,,,0,,,,-2416833,,,,-2574996,,,,4340142,,,,160395,,,,19.18,,,,108420
미도산업개발(주),039672,,,,15916075,,,,15853552,,,,15853552,,,,62523,,,,15804495,,,,15804495,,,,0,,,,10874292,,,,0,,,,12316,,,,0,,,,111580,,,,0,,,,0,,,,0,,,,160122,,,,0,,,,0,,,,-160122,,,,-188420,,,,0,,,,28379,,,,0.52,,,,22882
미디앳주식회사,014628,30294662,10598325,868503,,27958293,7209216,774028,,27958293,7558008,774028,,2336369,3040317,94475,,37893810,23823244,17045677,,37893810,23823244,17045677,,0,0,0,,33719188,6934126,5605800,,0,0,0,,936018,8282,1094,,112000,0,0,,-7599148,-13224919,-16177174,,0,5296056,29051,,4306873,16907564,2908315,,0,348791,0,,2876652,11617190,922886,,3219498,18462459,2177105,,-1087375,1554896,-731210,,-3964026,-10062294,-1654095,,-7801457,-10398539,-2952255,,-1122491,-927736,-7189,,0,1329147,635711,,0,6.54,10.14,,46059,15640,0,
미래개발주식회사,018647,,,129985460,130594097,,,4495682,8567705,,,4822533,8909087,,,125162927,121685010,,,84526339,83551689,,,17971341,17431026,,,3640000,2767116,,,7950000,7950000,,,0,0,,,2607115,5476190,,,881000,1899000,,,45459121,47042408,,,362407,611506,,,13398493,16904403,,,326852,341382,,,9370582,10841956,,,24343937,29454933,,,10945444,12550530,,,1574862,1708574,,,520203,1583287,,,-638235,2869075,,,1609720,1405017,,,27.78,12.6,,,120186209,119881075
미래건설(주),014630,,,83150291,139473889,,,17919051,76828652,,,77032593,126769215,,,6117698,12704674,,,87509425,141232822,,,86547876,141143349,,,300000,0,,,41026522,15000000,,,0,0,,,2858,1353673,,,3228758,3656934,,,-4359134,-1758933,,,1496981,59255448,,,33422252,142566856,,,59113542,49940563,,,3582255,6274353,,,39055352,152069727,,,5633101,9502871,,,2050846,3228518,,,-1659849,2600201,,,-367863,1350815,,,3863986,170035,,,18.7,0.6,,,38819,136179
미래반도체(주),014631,12548274,13870076,22185660,29106627,9626522,10605846,17143716,19049208,11689451,13027039,20751907,27599499,858823,843036,1433752,1507129,9420411,8386118,14191489,19724932,9331662,8211448,13947612,19118471,0,0,0,0,400000,2700000,11055616,8963892,0,0,0,0,1622907,1557011,612276,4062992,2033862,2725647,2365034,1022000,3127864,5483958,7994170,9381695,5640387,6237454,11426298,13314655,49915195,77883685,92222107,136262866,2062930,2421193,3608191,8550291,2417060,2795579,2908907,3706631,54555504,84060714,98499479,143947022,4640310,6177030,6277372,7684156,2223250,3381450,3368465,3977525,1890459,2356094,2510212,2264525,1496063,-65896,-944735,3450716,54513,120629,458273,543663,27.26,7.78,6.66,5.43,382236,88781,377195,451976
미래생활,013301,,,10909870,11202151,,,9206261,8652662,,,10414016,10302885,,,495854,899267,,,8141093,7424302,,,7971563,7098371,,,0,0,,,0,0,,,0,0,,,2191712,1477266,,,910000,914492,,,2768777,3777849,,,6254870,6817309,,,53448752,46902914,,,1207756,1650223,,,8250794,9428521,,,62539406,57991454,,,9090654,11088539,,,839860,1660019,,,575695,1219073,,,663498,-714446,,,1095,159,,,0,0,,,180359,273378
미래신용정보(주),023610,,,42108521,66667114,,,18985485,27090380,,,18985485,27090380,,,23123036,39576735,,,29743041,45973099,,,21481645,35106865,,,0,0,,,0,0,,,0,0,,,8364185,12196851,,,1000000,0,,,12365480,20694016,,,0,0,,,0,0,,,0,0,,,143375866,209116279,,,154637562,222218943,,,154637562,222218943,,,11261696,13102663,,,6814620,9407524,,,5536258,3832665,,,0,0,,,0,0,,,10936935,15425185
미래알에이씨(주),040011,,,,29235668,,,,15883128,,,,29235668,,,,0,,,,26802200,,,,10802200,,,,16000000,,,,961000,,,,0,,,,859195,,,,3789710,,,,2433468,,,,0,,,,5745096,,,,13352540,,,,618149,,,,6283213,,,,538118,,,,-80032,,,,-66532,,,,-1623595,,,,2439,,,,0.03,,,,0
미래애셋주식회사,040240,,,,7804527,,,,4985187,,,,7288406,,,,516121,,,,6021631,,,,6021631,,,,0,,,,4473284,,,,0,,,,368467,,,,20000,,,,1782896,,,,1238509,,,,7463843,,,,2303219,,,,1022677,,,,11176971,,,,3713129,,,,2690452,,,,1727873,,,,357064,,,,252274,,,,11.28,,,,81695
미래에이브이(주),030242,,,,10777080,,,,1475193,,,,5096610,,,,5680470,,,,8157627,,,,4461639,,,,689050,,,,3394916,,,,0,,,,248726,,,,100700,,,,2619453,,,,873257,,,,13962075,,,,3621417,,,,2159042,,,,17550921,,,,3588845,,,,1429804,,,,717052,,,,184750,,,,608651,,,,17.42,,,,767708
미래테크주식회사,011038,,,11732826,13560838,,,6203184,5794120,,,7222992,6562076,,,4509834,6998762,,,7423008,10450661,,,3859588,4493831,,,1212459,1333348,,,1940762,2679709,,,0,0,,,44523,338036,,,129056,50000,,,4309818,3110177,,,4367729,4650807,,,6664930,5216064,,,1019809,767955,,,1134186,1588334,,,8886261,5028588,,,2221331,-187477,,,1087145,-1775811,,,670533,-1699537,,,22804,293512,,,200565,589282,,,7.36,8.36,,,2553606,4028298
미래통신주식회사,014637,63474739,94296897,93249976,119189975,24351725,35557389,27197163,42604453,42105827,60923662,54692965,77153797,21368912,33373235,38557010,42036178,51868589,72722262,56789305,82275471,41216813,65333199,24930677,76763578,10443747,6769391,11083990,4632355,34611952,56107511,17803304,43522520,0,0,0,0,371028,679558,1961273,396208,2255368,2457672,2065129,2346730,11606149,21574635,36460670,36914504,17149284,28196243,19818939,28642128,43371066,95134827,106799221,92733474,17754102,25366273,27495802,34549343,4074788,5778064,4748341,3891250,50296366,114375697,124390243,104658443,6925300,19240870,17591022,11924969,2850512,13462805,12842681,8033719,416236,7579063,5430847,515778,-261281,308530,1281714,-1565064,4534565,5244161,4948179,5870465,20.13,9.72,8.86,10.03,10656958,17893683,15607800,15841049
미리넷(주),014643,,,14926177,29700037,,,5956636,16250352,,,7975417,24974041,,,6950760,4725996,,,7511702,19780416,,,3224295,13367252,,,1974160,918311,,,1500000,5621379,,,0,0,,,1952089,361878,,,79647,0,,,7414475,9919621,,,3590364,15460337,,,8313260,51931885,,,2018781,8723689,,,1481256,3631830,,,10024740,60612492,,,1711480,8680607,,,230223,5048777,,,148646,2505146,,,1035339,-1590212,,,345722,841167,,,12.64,9.85,,,3391292,1548290
미림유통(주),014644,8669813,11576223,10844501,14259713,2472302,4993662,5612449,6487631,3512926,7214372,7154574,10935363,5156887,4361851,3689927,3324350,6333895,8928486,7891033,11170275,4123952,7173323,7304897,11026227,2059429,1599819,586136,144048,459832,2376000,3238850,7902288,0,0,0,0,308872,1619349,1153478,1208594,90000,552990,1769955,1493443,2335918,2647737,2953468,3089438,601731,1629653,993444,992415,19067688,23849085,21554561,22077047,1040624,2220710,1542125,4447733,1821888,2574723,2926783,3641364,19996723,26631499,25103486,26064912,929036,2782414,3548925,3987865,-892852,207690,622142,346501,-270083,261819,305731,135971,50261,1310477,-465871,55116,325900,341273,356336,257217,18.85,8.43,8.42,4.33,210410,235203,240444,302011
미성상사주식회사,014649,8538819,12521642,12829305,9735065,4907932,6433291,6930571,4050828,5344108,6800756,7137796,4109955,3194711,5720886,5691509,5625110,6075013,6048915,5370144,8623625,4209569,4945941,4512227,7955522,514503,81812,23390,23270,300000,300000,0,0,0,0,0,0,556828,1569388,1510572,1775526,2932731,1536528,560000,560000,2463805,6472726,7459161,1111440,1207713,3197518,4636912,1530986,27277287,26702691,28798391,10710702,436176,367465,207225,59127,2540382,2481943,2596619,1967252,30416915,30167807,32700727,12951036,3139627,3465115,3902336,2240334,599245,983172,1305716,273082,537147,841431,1236435,-6347721,-51298,1012559,-58816,264954,76013,41370,15429,704,18.66,6.92,7.62,3.02,1505499,4855215,4770648,4695515
미성인쇄(주),040141,,,,7799641,,,,2075108,,,,2090997,,,,5708644,,,,5466510,,,,1967519,,,,3170384,,,,800000,,,,0,,,,1191241,,,,0,,,,2333131,,,,829897,,,,9278174,,,,15889,,,,1060467,,,,11084921,,,,1806748,,,,746281,,,,281047,,,,665877,,,,145652,,,,7.34,,,,5699516
미송건설주식회사,029396,,,,39605795,,,,6530835,,,,6722046,,,,32883749,,,,36789042,,,,15287334,,,,15745000,,,,6300540,,,,0,,,,60693,,,,91000,,,,2816753,,,,378319,,,,3310127,,,,191211,,,,773265,,,,4489721,,,,1179594,,,,406330,,,,50852,,,,-2546,,,,637001,,,,5.78,,,,32644998
미쉐린코리아(주),014651,,,,16352410,,,,10299144,,,,14796371,,,,1556038,,,,13447682,,,,13390519,,,,0,,,,0,,,,0,,,,4148718,,,,5401800,,,,2904728,,,,468970,,,,23198432,,,,4497227,,,,5530817,,,,33143649,,,,9945217,,,,4414400,,,,4328469,,,,752365,,,,5948,,,,0,,,,346563
미시령동서관통도로(주),038698,,,,12826355,,,,1176602,,,,1176602,,,,11649753,,,,81791,,,,12698,,,,0,,,,0,,,,0,,,,591500,,,,0,,,,12744564,,,,0,,,,0,,,,0,,,,901230,,,,0,,,,0,,,,-901230,,,,-884763,,,,116504,,,,0,,,,0,,,,11422651
미원(주),023634,20292969,34039501,25014242,,2943632,2267236,7020250,,4085256,3262706,8585554,,16207713,30776795,16428688,,4228730,17826867,11171341,,3703348,10228550,4041690,,0,7147485,6549742,,1400000,739669,8470,,0,0,0,,389971,10365,1860036,,150000,0,0,,16064239,16212634,13842901,,2354016,1024377,5167559,,8749752,11618148,16340547,,1141624,995470,1565304,,1055177,1159859,1586785,,11136482,13286786,18674869,,2386730,1668638,2334322,,1331553,508779,747537,,628611,148395,-2369734,,388675,-379606,1849671,,255755,144550,276703,,36.54,3.11,3.83,,15812415,30361387,15639318,
미정화학(주),029824,,,,7702111,,,,3650238,,,,4840986,,,,2861125,,,,6191752,,,,4157928,,,,1462000,,,,1917077,,,,0,,,,14190,,,,230000,,,,1510359,,,,3461968,,,,8981230,,,,1190748,,,,736290,,,,9940795,,,,959565,,,,223275,,,,424366,,,,-18247,,,,231151,,,,13.68,,,,2204121
미주금속(주),014653,19857250,15418068,15055780,16325960,4418296,3845257,2372321,4070908,5123175,4836373,3254194,4976633,14734075,10581695,11801586,11349327,12133646,12355973,10998905,11639794,3487194,4245062,4062781,10133030,8430840,7693880,6410000,693120,95000,200000,160000,160000,0,0,0,0,260340,748692,546882,766499,91000,0,0,0,7723604,3062095,4056875,4686166,3435419,2569916,1451606,2966346,15294720,18683144,21546028,25813889,704879,991115,881873,905725,1098631,2087651,1836432,2106880,17301672,21278195,24832043,29525581,2006952,2595051,3286015,3711692,908322,507400,1449582,1604812,1029830,-1920058,694283,760945,254689,488351,-201809,219616,1011355,974560,815508,702655,24.49,12.22,11.55,19.28,9768417,10092447,10850475,10466983
미진건설주식회사,014658,,20132886,28233433,11800579,,811805,937070,5110726,,1848781,2904993,9351705,,18284104,25328440,2448875,,19330966,27752500,11427495,,6878050,6375221,5303844,,12380000,19618407,5827307,,3599863,1233187,1752964,,0,0,0,,129925,306501,265338,,0,0,0,,801920,480933,373085,,57353,176369,79588,,456096,696213,57739,,1036976,1967923,4240979,,956647,903079,944559,,736771,1064752,446919,,280675,368540,389180,,-675973,-534539,-555380,,-547264,-920987,-681349,,-2619139,176577,-41163,,357740,416788,361726,,5.41,2.53,2.67,,18156282,24604314,2278260
미진화학공업주식회사,014659,7954150,8068368,6170765,,2793758,2854264,1772771,,4144214,4408273,2888394,,3809936,3660095,3282371,,6239032,6961898,5682930,,4313692,5797493,4893880,,1262193,379915,420700,,2084331,3740134,3529254,,0,0,0,,6477,112623,70299,,365492,330635,40000,,1715118,1106471,487835,,2310598,2554061,1845576,,6868928,7792386,6537900,,1350456,1554010,1115623,,1036107,1361525,867058,,7777928,8860673,7040412,,909000,1068287,502512,,-127107,-293238,-364546,,16743,-608648,-618636,,-18071,106146,-42324,,392080,440043,409556,,23.43,11.79,10.15,,3328810,3228877,3014489,
미쿠니알케이정밀(주),014660,7048202,7224093,7525796,7637937,3806811,4211811,4568013,4542305,4731492,5025121,5199486,5194748,2316711,2198972,2326310,2443189,3651364,3613272,3722446,3494402,2486450,2286919,2551483,2671208,0,0,0,0,815000,815000,600000,400000,0,0,0,0,932780,1040037,1482496,1210459,203400,458000,252480,282500,3396839,3610821,3803351,4143534,2565769,2609046,2769158,3022109,7548050,8049645,8024884,8667085,924681,813309,631473,652442,663861,874889,968645,1027093,8720863,9324330,9156390,10078648,1172813,1274685,1131505,1411563,508951,399796,162861,384470,346748,303983,282529,430184,-373094,107257,442459,-272037,156970,150895,90890,71158,38.52,18.51,12.85,14.23,1827538,1861065,1928664,1948943
미크론정공(주),023648,,,12613124,14240231,,,6365503,6067870,,,7751691,8928043,,,4861433,5312188,,,6321560,6922482,,,5726838,6272464,,,0,0,,,2214980,3662263,,,0,0,,,50811,231746,,,658000,795000,,,6291564,7317748,,,5971208,4856510,,,7653784,5271374,,,1386188,2860173,,,2732578,2434532,,,12077372,7398732,,,4423589,2127358,,,1691010,-307174,,,2026265,27213,,,-275229,180935,,,100381,167908,,,9.06,5.71,,,3201880,2909352
