구분,항목,자산(*),자산(*),자산(*),자산(*),당좌자산(*),당좌자산(*),당좌자산(*),당좌자산(*),유동자산(*),유동자산(*),유동자산(*),유동자산(*),비유동자산(*),비유동자산(*),비유동자산(*),비유동자산(*),부채(*),부채(*),부채(*),부채(*),유동부채(*),유동부채(*),유동부채(*),유동부채(*),장기차입금(*),장기차입금(*),장기차입금(*),장기차입금(*),단기차입금(*),단기차입금(*),단기차입금(*),단기차입금(*),사채,사채,사채,사채,현금 및 현금성자산(*),현금 및 현금성자산(*),현금 및 현금성자산(*),현금 및 현금성자산(*),단기예금(단기금융상품)(*),단기예금(단기금융상품)(*),단기예금(단기금융상품)(*),단기예금(단기금융상품)(*),자본(*),자본(*),자본(*),자본(*),매출채권(*),매출채권(*),매출채권(*),매출채권(*),매출원가(*),매출원가(*),매출원가(*),매출원가(*),재고자산(*),재고자산(*),재고자산(*),재고자산(*),판매비와관리비(영업비용)(*),판매비와관리비(영업비용)(*),판매비와관리비(영업비용)(*),판매비와관리비(영업비용)(*),매출액(영업수익)(*),매출액(영업수익)(*),매출액(영업수익)(*),매출액(영업수익)(*),매출총이익(손실),매출총이익(손실),매출총이익(손실),매출총이익(손실),영업이익(손실),영업이익(손실),영업이익(손실),영업이익(손실),당기순이익(순손실),당기순이익(순손실),당기순이익(순손실),당기순이익(순손실),현금의 증가(감소)(*),현금의 증가(감소)(*),현금의 증가(감소)(*),현금의 증가(감소)(*),이자비용,이자비용,이자비용,이자비용,차입금평균이자율,차입금평균이자율,차입금평균이자율,차입금평균이자율,유형자산(*),유형자산(*),유형자산(*),유형자산(*)
한국아스트라제네카,019855,34962672,36937558,37067166,37178820,25570178,21991088,19506209,23342022,33424920,35130646,33543654,32926999,1537752,1806912,3523512,4251821,32759136,29670603,28498848,24992321,27079720,28174497,26047081,21666633,0,0,0,0,17027000,13042132,10955790,8330368,0,0,0,0,1601567,1686888,935650,313215,611089,0,0,0,2203537,7266956,8568318,12186499,20477779,19497914,17707999,23575934,16389021,20395061,32257809,33844964,7854742,13139558,14037445,9584977,9806182,18406026,20860479,25786647,25544217,39485367,57689309,66859935,9155196,19090306,25431501,33014971,-650986,684280,4571021,7228324,-1766294,-2971417,1301362,3618181,785209,85321,-751238,-622435,1217710,1722443,1159528,273154,11.64,10.16,9.68,2.83,498086,784525,726574,817496
한국아이비엠,019856,400815916,458219923,454081345,525128281,275148996,352615310,293244854,339818104,285691291,364104417,306333106,354361034,115124625,94115506,147748238,170767247,362011068,419365075,414650219,383916151,294061837,372079872,334125089,305874325,0,0,18750000,6250000,1750000,31000000,0,0,0,0,0,0,36926039,61905709,14125804,53739839,20391154,21409,0,0,38804848,38854848,39431126,141212129,187775717,202394810,201391070,203146973,385401200,470683029,589171732,675203929,10542295,11489107,13088252,14542930,127425650,135783497,147805379,155546451,612269750,731582712,855019118,977247748,226868550,260899683,265847386,302043819,99442900,125116185,118042006,146497367,73576167,84618264,74665722,99152032,-37616708,24979670,-47779905,39614036,96840,1554840,3168351,3282409,11.07,9.5,12.74,17.51,38295640,44669711,43879697,40848305
한국아이엔전자공업주식회사,012282,,1709307,2772667,3820720,,1015225,1982174,2747848,,1446098,2189585,2984111,,263209,583082,836610,,489246,1429981,2371688,,470946,1211681,2310009,,0,200000,0,,273238,819139,1590000,,0,0,0,,24935,196321,304168,,200000,300000,300000,,1220061,1342686,1449033,,771105,1467727,2083130,,3357941,3615217,3050149,,430872,207412,236263,,220847,316394,316588,,3717993,4119145,3573214,,360051,503928,523065,,139205,187534,206478,,102784,122625,106347,,24935,171387,107846,,12130,38845,84277,,8.88,6.01,6.46,,103971,87375,55213
한국아이지모타주식회사,030184,,,,7391185,,,,5619636,,,,6756508,,,,634677,,,,3311835,,,,2475095,,,,0,,,,0,,,,0,,,,570316,,,,2345961,,,,4079350,,,,2408409,,,,12443755,,,,1136872,,,,1413471,,,,14887771,,,,2444015,,,,1030545,,,,806173,,,,259629,,,,5633,,,,0,,,,578657
한국아이티더블유유한책임회사,020065,39896726,41212500,34396965,39114196,19876019,22964476,14067457,14662235,22689394,24851349,15747978,16425117,17207331,16361151,18648987,22689079,21401793,22888798,21550838,25416899,20306182,21343792,19374911,22623673,0,0,0,0,1200000,0,0,0,0,0,0,0,1084434,6729509,1315717,5749362,0,0,0,0,18494933,18323701,12846127,13697297,16375910,14519591,10926524,6895324,50191342,59701936,57977289,66902890,2813376,1886873,1680521,1762882,4216171,5969611,5622625,6027223,54835572,66842438,65148555,73512229,4644231,7140502,7171266,6609339,428060,1170891,1548641,582116,-9708,928768,1165966,851170,451692,5645075,-5413791,4433645,275109,29981,22447,233081,45.85,5,0,0,11552375,9903074,12869630,14189113
한국아프라이드매그네틱스(주),019858,19026100,7359815,7116162,4728171,1002970,96840,2500365,960620,6315182,125365,2500365,960620,12710918,7234449,4615798,3767551,8972418,6517750,2808207,3960759,6108386,6517750,2749049,3803182,0,0,0,0,0,982087,1600000,2750000,0,0,0,0,171025,14555,6715,13603,0,0,0,0,10053682,842065,4307955,767413,0,0,0,0,60654119,29795413,0,45888,5312212,28526,0,0,1812050,2266455,1813595,996132,57772658,15515820,0,271784,-2881461,-14279592,0,225896,-4693511,-16546048,-1813595,-770236,-8685235,-9211617,2331453,-2498670,-861683,-156470,-411951,6888,0,8197,197201,204498,0,1.67,12.33,9.4,9157616,4438907,3874857,3741069
한국알미늄주식회사,030321,,,,15722450,,,,6893817,,,,9195364,,,,6527086,,,,44291862,,,,8008259,,,,43511726,,,,0,,,,0,,,,3014678,,,,0,,,,-28569412,,,,3900070,,,,26641924,,,,2301547,,,,1542180,,,,26986230,,,,344306,,,,-1197874,,,,1535101,,,,2404547,,,,6151013,,,,35.76,,,,6374619
한국알카텔루슨트주식회사,019760,232685043,262297940,126854954,76774923,104850931,231047326,96858895,62560871,105487347,231683741,97495311,62696045,127197696,30614198,29359643,14078878,197862014,214235892,95719828,49469797,191653387,207995493,94489374,48342881,0,0,0,0,14598000,0,1304000,0,0,0,0,0,2577322,12937238,20679017,986313,1599403,1420186,1163304,2333017,34823029,48062048,31135126,27305126,92736264,201981319,66785025,30425636,257249579,426128285,135458864,89725604,636416,636416,636416,135174,38860475,60836441,69176168,24616297,322460006,511279817,201051528,112955667,65210427,85151532,65592664,23230063,26349952,24315091,-3583504,-1386234,21056536,13697976,-3256313,-3858919,-10432730,14471109,7741669,-19692704,523215,4595959,31916,30508,7.17,62.97,4.9,4.68,4515797,6344429,7026254,4316379
한국알콘(주),019862,8019284,13493765,16019248,19535963,4891445,7625761,9916927,11827007,7718541,13185038,15385953,18613163,300742,308727,633295,922800,8261461,14818074,18086911,20783755,7966421,14446615,17597058,20071420,0,0,0,0,2800000,5200000,7100000,14700000,0,0,0,0,554680,228935,1443380,1227455,0,0,0,0,-242177,-1324309,-2067663,-1247793,3550305,6520233,6923072,9436639,7896726,9943683,14567233,18286630,2827096,5559276,5469026,6786156,2812034,3408725,4480010,6275909,11071827,13775312,19029550,26067052,3175101,3831629,4462317,7780422,363067,422904,-17693,1504513,54269,-1082132,-743354,819871,232415,-325745,1214445,-215925,211849,281861,430706,542145,15.13,7.05,7,4.97,198815,202789,463092,751097
한국알파라발(주),019863,7763584,8723227,8688026,11374552,4694942,4881853,5204036,8065087,6364427,7397390,7786685,10722235,1399156,1325838,901341,652317,4201567,5275030,4615210,6414633,3532157,4493447,4276979,6078515,0,0,0,0,561802,0,0,0,0,0,0,0,364223,1225363,379993,3100268,0,600000,0,181591,3562017,3448198,4072816,4959919,3557390,2580171,3895781,4344614,8326809,11041620,14730755,14839571,1669485,2515536,2582649,2657149,5067945,4567446,4689159,5221145,14358005,17846641,23019464,25565773,6031197,6805022,8288710,10726202,963252,2237575,3599551,5505057,770073,986181,1724618,3887104,43885,861140,-845370,2720275,40403,25420,89803,341,14.38,9.05,0,0,439805,244472,285554,220118
한국암웨이,019865,,140504628,268113326,351088700,,68452311,152052548,157016085,,110204822,230369118,289244619,,30299807,37744208,61844081,,107567653,235177326,318152700,,106382731,233233240,306361073,,0,0,0,,0,0,0,,0,0,0,,2899636,132486963,110272583,,56791893,34368,0,,32936975,32936000,32936000,,6798094,47005,7279130,,137810435,297188506,520468319,,41752511,78316570,132228535,,171364925,325224097,163904832,,343048327,725833411,807372319,,205237892,428644905,286904000,,33872967,103420808,122999168,,19964691,68823116,72263785,,-6127861,129587327,-22214380,,166504,0,0,,0,0,0,,10246839,16787896,20881344
한국애보트유한회사,019866,,39512663,46533674,51677819,,24286943,23805257,24232449,,30811829,37559488,38850760,,8700834,8974187,12827059,,7832584,13827392,20856076,,6401811,11972068,18898841,,0,0,0,,2630756,0,6216390,,0,0,0,,6030192,8709048,2241908,,4500000,0,83501,,31680079,32706282,30821743,,13063368,12481295,16783648,,33479138,49198614,54318323,,6524886,13754231,14618311,,21450713,26688552,38708563,,57315040,76404090,91222265,,23835902,27205476,36903942,,2385189,516923,-1804621,,2996100,1033933,-1884539,,1680380,2678855,-6467139,,3501,1599,32835,,0.27,0.12,1.06,,7172525,7258147,9586297
한국앱티브커넥션시스템즈주식회사,019883,35830842,55733298,40534157,35992096,16582994,31972741,20504792,22191022,24220250,41654704,29116151,26685749,11610591,14078594,11418006,9306348,23318148,38014331,28310220,27345396,22202881,37138526,27094890,26051190,0,0,0,0,3400000,6700000,6700000,6086636,0,0,0,0,1840783,5195389,2607005,3484935,65000,0,0,0,12512693,17718967,12223938,8646701,12436276,25404003,13886475,15934430,18986221,62769654,61492357,60716594,7637256,9681963,8611359,4494727,3749895,9045997,11164601,10075168,21447746,79375781,68599250,70921124,2461525,16606127,7106893,10204530,-1288370,7560131,-4057708,129362,-1114088,5206273,-5495029,-3577237,1706320,3354607,-2588384,877930,251214,397108,508933,370862,14.78,7.86,7.6,5.8,8845766,12071042,9577644,7607647
한국야금(주),010489,55155443,56852573,60390440,60705312,15737272,17503401,14334820,20117019,24037432,26364669,27933720,32331395,31118011,30487904,32456720,28373916,32632600,29316487,30119658,27758860,18943740,19382633,17491540,14983759,2069750,4869220,7327800,7701828,11306140,11039576,11380000,7450000,0,0,0,0,1594097,2562494,1240232,3472854,470750,1016421,1380900,3938100,22522843,27536086,30270782,32946452,12726147,13171136,11173069,12191932,31523369,36478281,41799498,39566399,8300161,8861268,13598899,12214376,4720977,5244493,5792314,5361012,40501559,49455467,51983852,49286804,8978191,12977186,10184354,9720405,4257214,7732693,4392040,4359393,3026053,5368244,3597458,3515908,816128,968398,-1322263,2499624,1593267,1546369,1544555,1197790,21.94,9.73,8.44,6.86,22283272,27139860,29146143,25831105
한국어센셜소프트웨어(주),019921,10022829,10601825,6285203,,6215998,6443316,3977654,,6240660,6493319,3977654,,3782169,4108506,2307549,,10688563,8903478,4843090,,9923384,8174874,4819444,,0,0,0,,0,0,0,,0,0,0,,3275333,2951665,3352814,,0,0,0,,-665734,1698347,1442113,,3234245,3785823,896560,,2884334,5073324,3259905,,24662,50003,0,,6130216,5685710,3142851,,9836953,14761545,7813638,,6952619,9688221,4553733,,822403,4002511,1410882,,383060,2364081,-256234,,1505373,-323668,401149,,589528,480078,201682,,0,0,0,,310816,362918,162185,
한국에셋투자운용주식회사,038830,,,,19295508,,,,4515239,,,,19199871,,,,95637,,,,18793594,,,,10286684,,,,8500000,,,,4389121,,,,0,,,,4439186,,,,0,,,,501913,,,,15284,,,,15242014,,,,14684632,,,,2744790,,,,19217623,,,,3975608,,,,1230818,,,,117407,,,,2904768,,,,1122412,,,,17.42,,,,74387
한국에스.이.씨주식회사,019872,14209854,15838379,12423882,,7016066,7252262,5304863,,7215295,7425945,5304863,,6994559,8412434,7119018,,9550130,10480473,6238271,,8583762,9479646,5607286,,500000,500000,458330,,800000,800000,1800000,,0,0,0,,329142,657115,785691,,900000,0,850000,,4659724,5357906,6185611,,5609796,6541478,3457833,,24714753,20997205,20476175,,199229,173683,0,,774655,637958,643867,,26490718,22498988,21751708,,1775964,1501783,1275534,,1001309,863826,631667,,551385,715012,834554,,-2047936,327973,128576,,258899,171784,80261,,32.48,11.87,4.51,,3340617,4045499,3135621,
한국에스지에스(주),019874,7917462,6355029,,,5004306,3730901,,,5004306,3730901,,,2913156,2624128,,,4949868,4124063,,,3852553,3212504,,,0,0,,,0,1340000,,,0,0,,,1446270,54273,,,0,0,,,2967594,2230966,,,3336101,3197440,,,10574430,9452669,,,0,0,,,1815183,1672682,,,13876782,11715659,,,3302352,2262989,,,1487169,590307,,,1051019,-36629,,,-2185870,-1391997,,,0,95750,,,0,14.29,,,915199,795199,,
한국에스펙주식회사,038752,,,,12462068,,,,2362138,,,,11843848,,,,618220,,,,11857787,,,,11118810,,,,709009,,,,0,,,,0,,,,1176398,,,,0,,,,604281,,,,569344,,,,3223435,,,,9481710,,,,377063,,,,3830505,,,,607070,,,,230007,,,,262382,,,,138096,,,,17833,,,,5.03,,,,447665
한국에이버리유한회사,019877,16360331,18968359,23287560,28281082,7075462,9825711,13695867,17380826,10208588,12924454,16808166,21311045,6151742,6043906,6479394,6970037,4639965,5895413,9680436,14380598,4216970,5300443,9325544,13978092,0,0,0,0,0,71679,0,0,0,0,0,0,135585,1622558,3489501,7530350,0,0,0,47067,11720365,13072946,13607124,13900484,6677115,7962209,9912768,9502711,14472144,20679482,26226540,32707035,3133126,3098743,3112299,3930219,3088243,4792159,4939704,6223522,19918989,28986844,35640701,45545252,5446845,8307362,9414161,12838217,2358602,3515203,4474456,6614695,2219508,3352581,3534178,4993359,-229128,1486973,1866944,4040848,0,58,1361,1380,0,0.16,3.8,0,5413868,5314561,5693458,5915143
한국에이서(주),019878,,,1683065,,,,1660471,,,,1660471,,,,22594,,,,4726789,,,,4726789,,,,0,,,,3240700,,,,0,,,,606386,,,,0,,,,-3043724,,,,2189373,,,,9845365,,,,0,,,,3403428,,,,9377458,,,,-467907,,,,-3871335,,,,-4010819,,,,-1568039,,,,106434,,,,6.57,,,,15,
한국에프텐(주),029996,,,,10163520,,,,7890199,,,,8750503,,,,1413017,,,,1791439,,,,1585766,,,,0,,,,200000,,,,0,,,,192797,,,,5390398,,,,8372081,,,,2316456,,,,5492400,,,,860304,,,,887165,,,,8614818,,,,3122418,,,,2235253,,,,2019802,,,,-65868,,,,1889,,,,1.89,,,,836770
한국엔지니어링플라스틱(주),019887,76543999,120334940,112819974,114046904,17411204,20852240,20789219,25641057,23831358,33876025,33316228,37272912,52712641,86458915,79503746,76773993,46473788,43173440,35775955,33295852,26320881,29280221,26802113,29409985,17920648,12598332,7169752,2797501,100000,100000,100000,0,0,0,0,0,5974931,11901229,9817969,20013289,530000,1290000,4365000,530000,30070210,77161500,77044018,80751052,8382064,7662804,5045237,4206256,51255985,71145810,66644173,73387858,6420154,13023786,12527009,11631855,9121302,11385308,11377019,14001148,74603084,88769180,95183564,111931146,23347099,17623370,28539391,38543288,14225797,6238062,17162371,24542140,9011714,1292110,10882518,18007034,2367163,5926297,-2083260,10195320,2531132,2127087,1358111,622497,28.09,13.85,13.6,12.37,47187766,77271452,70165238,66220363
한국엠에스디주식회사,019888,35546773,68798246,67000627,75419248,15555677,34539914,33743416,30232110,28409036,60639180,58093216,65499229,7137738,8159066,8907411,9920019,39745046,66376779,65769623,65317772,14982590,16721356,25218659,22360166,23800000,47800000,37800000,39800000,0,0,0,0,0,0,0,0,3608498,19322121,21542321,16175209,784961,0,0,0,-4198273,2421467,1231005,10101477,9385063,13166612,10517396,12088698,24715151,47796278,63510459,72588243,12853359,26099266,24349800,35267120,19065882,30474524,42487633,46749976,32953466,68010303,112286860,145021105,8238315,20214025,48776401,72432861,-10827567,-10260499,6288768,25682886,-255569,6619740,-1190463,8870472,2450284,15713624,2220199,-5367112,90486,4,6,819,0.76,0,0,0,5835161,6745884,7512909,8467981
한국엠에스씨소프트웨어(주),038696,,,,7775703,,,,6223715,,,,6223715,,,,1551987,,,,6264628,,,,5619229,,,,0,,,,0,,,,0,,,,1023448,,,,0,,,,1511075,,,,5115281,,,,6181653,,,,0,,,,4807390,,,,11369298,,,,5187644,,,,380254,,,,235219,,,,-701555,,,,0,,,,0,,,,420949
한국엠엔에이(주),019889,,,10203009,9507490,,,1024476,642940,,,1024476,642940,,,9178533,8864550,,,11865358,11269313,,,68022,89413,,,0,11114816,,,0,0,,,0,0,,,628620,122642,,,0,0,,,-1662349,-1761823,,,0,0,,,0,0,,,0,0,,,593912,819112,,,591626,1181634,,,591626,1181634,,,-2286,362522,,,-1736179,714305,,,576964,-505978,,,318973,0,,,0,0,,,5331,45544
한국영상투자개발주식회사,019892,17847082,9751908,5558929,,15996514,8595700,834831,,17745622,9657563,1492724,,101461,94345,4066205,,24664798,16770470,14070062,,24644930,16770470,14055470,,0,0,0,,20602954,2733519,1676162,,0,0,0,,132011,139519,14403,,6966034,5620200,0,,-6817716,-7018562,-8511133,,3353168,597587,139640,,9117909,4940272,978734,,1749107,1061863,657893,,8203125,4560028,2154318,,16008092,9358422,2697129,,6890183,4418151,1718395,,-1312942,-141877,-435923,,-3355541,-200846,-1492571,,-7937157,7507,-125116,,1298142,648995,198695,,12.6,5.56,9.01,,49510,46637,36666,
한국오가논주식회사,019893,10872191,15497289,14897638,19242090,7172780,10655541,11416783,14733509,9628012,14406948,13757553,18200563,1244178,1090341,1140086,1041527,5952388,11105155,10448942,14455826,5881872,11066299,10391598,14385899,0,0,0,0,2080000,680000,3560000,5914000,0,0,0,0,25104,159291,126549,187867,0,377700,0,0,4919803,4392134,4448696,4786264,6913604,9777775,10860922,14194512,8886729,9347091,13671485,18572792,2455232,3751407,2340770,3467054,6414878,7671358,10591087,12011054,12633627,17279783,24620318,31936649,3746898,7932691,10948833,13363856,-2667980,261333,357746,1352802,41703,-527670,56563,337568,-37010,134187,-32742,61318,472184,191003,160670,258793,45.4,13.84,7.58,5.46,223412,246021,127422,96910
한국오길비앤매더주식회사,019894,,10879931,11031252,14328212,,9355867,9496155,12576651,,9355867,9496155,12576651,,1524065,1535096,1751561,,10273396,9677602,12158699,,10146405,9497524,11994856,,0,0,0,,0,0,0,,0,0,0,,2355992,2209785,1894490,,0,0,1852621,,606535,1353650,2169513,,3223110,1705929,1530974,,3197888,5485469,6639920,,0,0,0,,4870288,5044795,5294763,,8282296,11117525,12700539,,5084407,5632056,6060619,,214119,587262,765856,,139416,747115,815863,,846576,-146207,-315295,,6791,8391,53,,0,0,0,,491128,439052,496029
한국오웬스코닝(주),019901,119874487,114359159,114458999,111862611,25603434,24788544,29318583,33835801,31140822,31330689,36540800,43777225,88733665,83028471,77918199,68085386,46872547,35454723,30268247,21956072,38156393,31101432,29145850,21854458,6465064,2270281,0,0,1463610,13000000,13238173,6500000,0,0,0,0,1887824,2488796,9898350,13539556,0,428655,0,235000,73001940,78904436,84190752,89906539,22862007,21407636,19108646,19573832,59919699,61049356,59480673,67555648,5537388,6542145,7222217,9941424,8153991,7525734,5922760,5779916,75156639,81556059,77239574,85525043,15236940,20506703,17758901,17969395,7082949,12980968,11836141,12189479,-1499286,8283014,10994347,11689401,-1609962,600972,7409554,3641206,8251538,4405850,1394413,822983,208.14,37.98,9.78,8.34,87814331,78748381,75107854,66234599
한국오츠카제약주식회사,019902,,,68307113,84186382,,,52315238,60258704,,,58052920,67450294,,,10254193,16736088,,,13164427,17626315,,,9025825,16215292,,,0,0,,,0,4963063,,,0,0,,,2977630,8338782,,,36586432,40165362,,,55142686,66560067,,,12705228,11120062,,,12751234,15393129,,,5737682,7191591,,,8345353,13585669,,,35169155,42993848,,,22417922,27600719,,,14072568,14015050,,,11925176,10681989,,,1095811,1920996,,,0,1922,,,0,0.08,,,5118739,11244134
한국와이어스주식회사,019904,,43241449,,50439764,,21721959,,25740278,,26280731,,31431910,,16960718,,19007854,,10791268,,15723397,,9685698,,15714158,,0,,0,,0,,0,,0,,0,,6060394,,16445787,,2640000,,0,,32450181,,34716367,,11551818,,8465892,,20433444,,22478982,,4558772,,5691631,,12076364,,17708469,,33068987,,44533555,,12635543,,22054574,,559179,,4346105,,2058907,,4144851,,2959847,,6052399,,0,,0,,0,,0,,16551763,,16294280
한국요업(주),019907,,,12066993,12610452,,,1379025,1133274,,,1841884,1906187,,,10225108,10704265,,,8263750,7991661,,,4184237,4459048,,,3761500,3361505,,,2185831,2637724,,,0,0,,,18923,1184,,,0,0,,,3803242,4618791,,,1370318,1156327,,,4517296,4017724,,,462859,772913,,,1457222,1354888,,,7011777,6688953,,,2494481,2671229,,,1037259,1316341,,,841554,815549,,,-53076,-17739,,,84812,242272,,,2.85,4.06,,,10088167,10304000
한국웹티브이,011370,,1651063,318814,,,626967,20440,,,633527,27988,,,1017536,290826,,,345136,147328,,,335110,131457,,,0,0,,,0,0,,,0,0,,,15729,1832,,,0,0,,,1305927,171486,,,26323,0,,,35461,81496,,,6560,7548,,,1749596,3464379,,,148310,464520,,,112849,383024,,,-1636747,-3081355,,,-1559222,-3134441,,,-767451,-13896,,,0,0,,,0,0,,,238975,73968,
한국유니시스(주),019909,57700596,51179719,85996644,79309349,27250139,19194003,39931787,51336047,38166068,27945499,54479960,55621444,19534527,23234219,31516684,23687905,46386972,36841937,75790488,66740670,34583877,26778982,55279779,52624611,0,0,0,5476881,0,0,0,1800000,0,0,0,0,6199031,3418718,10825084,3395915,0,0,0,0,11313624,14337781,10206156,12568679,11739137,12827771,21938433,36962775,60425801,102407933,83443230,79308797,10915929,8751496,14548173,4285396,22876188,14694032,28947450,24831793,89831668,126227608,109985151,121216848,29405867,23819675,26541922,41908051,6529679,9125643,-2405527,17076259,4024433,5174158,-3007593,10926985,1208121,-2780313,7406367,-7429169,168358,18366,557629,1436070,0,0,0,39.47,10528031,16932588,17845753,6359314
한국유미코아촉매주식회사,016599,44107523,55949556,60933099,49853268,14036404,11062042,21392541,22154905,27644551,39954588,42431330,36998236,16462971,15994968,18501769,12855032,26722094,37099150,35092975,24846961,22194049,32815596,29254962,16197707,1677224,1594362,1184580,586131,9200000,15937900,10500000,10000000,0,0,0,0,83579,167407,2740997,2577096,1177435,163351,0,0,17385428,18850406,25840123,25006307,11917392,11508922,20518416,17789625,77381186,114525966,114620916,68838608,13608147,28892546,21038789,14843330,7743315,10844996,9802942,7762661,92600619,131048359,136986568,81196429,15219433,16522394,22365652,12357821,7476118,5677398,12562710,4595160,2713384,2667764,6414208,2730247,-320195,83828,2573590,-163901,1942422,1428352,1639985,700035,35.72,10.06,11.23,13.23,15852782,15456845,14596990,9114313
한국유씨비제약주식회사,019911,7072696,7829909,8023305,10006727,4878365,5075732,4474770,5866812,5296531,5894843,6119030,7844794,1776165,1935065,1904274,2161934,7289729,7347458,7349225,9258166,6915882,6887401,6667623,8130184,0,0,0,0,5600000,4625578,3800000,5400000,0,0,0,0,162816,253943,324408,400779,0,0,0,0,-217034,482450,674080,748561,4899779,5009840,4217339,5494778,3437360,3573494,5381817,6629810,418166,819111,1644261,1977982,3122354,3544832,4551693,5596123,6935904,8321987,10773711,12800445,3498544,4748492,5391894,6170635,376190,1203661,840201,574512,78098,343123,191629,74481,135874,91127,70465,76371,466853,415121,289308,268820,16.67,8.12,6.87,5.84,1463847,1352412,1325769,1422522
한국음향주식회사,019915,28232169,28724582,27081633,29725074,6212656,6452245,5199520,6479688,8367902,9357819,7883886,9624240,19864266,19366762,19197747,20100834,12927264,12593058,10527718,13401385,9029646,8922134,7254392,8228162,2368638,2293498,1749649,3617300,3014800,4758021,3735311,4011912,0,0,0,0,265168,198250,593438,697321,1089957,2144302,600000,1750000,15304904,16131524,16553916,16323689,4027921,3379145,3481614,2924746,28408307,30460403,32915464,30222075,2155246,2905574,2684365,3144552,3485682,4723059,5355323,5871701,33851114,36293805,39110140,36177691,5442807,5833402,6194675,5955615,1957125,1110343,839352,83915,1665429,1006620,527392,-230226,-669173,-66918,395187,103884,487597,456391,405758,405725,18.11,7.34,6.47,6.19,15817497,15711473,15519365,15229544
한국이텍스주식회사,040056,,,,8351950,,,,2154327,,,,2971895,,,,5380055,,,,6562957,,,,6417659,,,,0,,,,4432539,,,,0,,,,234918,,,,0,,,,1788993,,,,1759657,,,,1374578,,,,817568,,,,1184981,,,,2073674,,,,699096,,,,-485885,,,,-670929,,,,216695,,,,155938,,,,7.04,,,,5224359
한국이토추(주),019919,,,17938589,17309714,,,13448629,13512511,,,13737561,13628361,,,4201027,3681353,,,7538101,6014766,,,7156681,5351416,,,0,0,,,0,0,,,0,0,,,4093698,4179355,,,3404898,103069,,,10400487,11294949,,,5637085,8425112,,,48832781,55748071,,,288932,115850,,,13200687,10315172,,,65383814,67896425,,,16551033,12148354,,,3350347,1833182,,,3153881,-157602,,,2598492,817493,,,0,0,,,0,0,,,277884,166454
한국인닥타썸(주),030431,,,,8032706,,,,2836568,,,,6280577,,,,1752130,,,,1260572,,,,1255915,,,,0,,,,0,,,,0,,,,379358,,,,100000,,,,6772135,,,,2435783,,,,3442281,,,,3444009,,,,836289,,,,4747658,,,,1305377,,,,469088,,,,485662,,,,-250721,,,,46,,,,0,,,,1002424
한국인터넷정보통신주식회사,011869,107785,1108735,549311,108908,988,589309,175488,80850,988,607067,182178,80850,106797,501668,367133,28057,592,200790,9980,6600,592,195414,4985,485,0,0,0,0,0,179500,0,0,0,0,0,0,194,40619,103559,5177,0,500000,50000,0,107193,907945,539331,102307,0,29850,2400,8500,0,174666,45054,9717,0,17758,6690,0,53322,239587,321892,138908,100616,200994,48436,10263,100616,26328,3383,545,47294,-213259,-318509,-138363,7193,-185822,-368614,-437023,194,40425,62941,-98383,0,2566,3457,2062,0,2.86,3.85,0,34634,39422,23715,11893
한국자산관리(주),039502,,,,26546629,,,,5113635,,,,26176244,,,,370385,,,,25633123,,,,25608636,,,,0,,,,18092662,,,,0,,,,827094,,,,0,,,,913506,,,,997882,,,,6843545,,,,21062610,,,,2600942,,,,11183991,,,,4340446,,,,1739504,,,,806379,,,,731305,,,,501483,,,,5.54,,,,40812
한국전력기술(주),010490,226478511,185815529,221748448,243231400,120795035,125717166,163239052,184346481,120808686,126313694,163841692,185005985,105669825,59501835,57906757,58225415,121003934,53761052,81774465,79384551,32241518,44313994,70724912,65263804,0,0,0,0,0,0,0,0,0,0,0,0,51400432,46835928,50196231,58776817,3266148,8000000,41500000,17000000,105474577,132054477,139973984,163846848,57278300,64182303,59975460,93006788,171940097,163993319,173108939,195391348,13651,596527,602640,659504,15165379,13470455,13430549,15613708,201157381,215171151,231040536,257330216,29217285,51177832,57931597,61938868,14051905,37707377,44501048,46325161,14278461,29877012,33368663,35916777,45908523,-4564504,3360303,8654630,192308,35367,51,570,0,0,0,11.4,49283083,49167941,46814199,47290312
한국전산홈주식회사,019928,11785248,10369890,10404337,10518494,3169698,2644420,2259029,2065263,3932549,3282908,2764722,2730800,7852699,7086982,7639615,7787695,10524521,9034263,8638818,8629635,7562217,7302756,6793925,6150868,2368686,1124658,724965,1629232,3411087,3102000,4490583,4030515,0,0,0,0,624667,151684,306764,950559,0,49995,106576,0,1260726,1335626,1765519,1888859,1538176,1620465,1830746,1107476,8794809,8331613,8944356,10738895,762851,638488,505694,665537,1535645,1398341,1617651,2224659,10305614,10451818,11676820,13794793,1510805,2120205,2732464,3055898,-24840,721864,1114813,831239,-689294,74900,429893,123340,494056,-472983,155080,643795,778957,671751,628794,438906,26.95,13.43,12.64,7.37,6945250,6663055,7305100,7276710
한국전자금융(주),019931,,,21369973,42353006,,,7473982,14077157,,,7473982,14370473,,,13895991,27982533,,,11863685,22299714,,,6061355,10724457,,,0,0,,,0,0,,,0,0,,,4227172,5849634,,,600000,2215000,,,9506288,20053292,,,2419748,4454428,,,26133045,48752662,,,0,293316,,,3105151,3282192,,,32229264,56861171,,,6096219,8108509,,,2991068,4826317,,,1906990,3070312,,,3000393,1622462,,,286910,566323,,,10.64,7.1,,,9901065,23344089
