,구분,이자보상배율2009,영업이익2009,차입금의존도2009,총자본증가율2009,유동자산증가율2009,매출액증가율2009,순이익증가율2009,영업이익증가율2009,매출액순이익률2009,매출액총이익률2009,자기자본순이익률2009,총자본순이익률2009,매출원가 대 매출액비율2009,매출채권회전률2009,재고자산회전률2009,총자본회전률2009,유형자산회전율2009,부채비율2009,유동비율2009,자기자본배율2009,당좌비율2009,비유동비율2009,순운전자본비율2009,현금비율2009,부채2009,자산2009,매출액2009,부채/현금흐름2009,유동부채2009,유동자산2009,매출/현금흐름2009,차입금평균이자율2009,정상기업여부
1285,주식회사동광,-1.64,-116948.0,7.15,5.79,20.35,-7.51,-0.38,0.0,41.5,84.41,8.95,2.26,15.59,0.0,150.06,0.05,0.15,290.31,278.03,656.58,277.61,303.4,14.26,66.88,11436432.0,15375883.0,813052.0,0.13,1231325.0,3423400.0,1.84,6.5,0
1286,주식회사동방관광호텔,-0.02,-20294.0,114.86,-5.16,-37.57,-12.79,0.0,0.0,-92.54,7.72,0.0,-30.6,92.28,58.05,81.04,0.33,0.34,0.0,2.44,-176.01,2.13,0.0,-120.07,1.64,17760935.0,13536687.0,4598408.0,-13.63,16659714.0,406365.0,-52.66,8.63,0
1287,주식회사동서에셋,-0.18,-746426.0,131.65,5.9,-4.37,0.0,0.0,0.0,0.0,0.0,0.0,-6.82,0.0,0.0,0.0,0.0,0.0,0.0,2844.99,-5508.6,171.18,0.0,83.56,0.33,112599056.0,85056035.0,0.0,-6.03,2589056.0,73658301.0,0.0,3.81,0
1288,주식회사동서인더스트리,-9.17,-1466452.0,23.67,-10.72,-17.46,-48.17,0.0,0.0,-29.14,-26.77,-26.14,-13.95,126.77,3.93,6.18,0.48,4.51,103.3,58.02,444.89,49.73,149.8,-19.04,0.1,4635986.0,9123845.0,4631178.0,-11.78,4138331.0,2401088.0,-11.79,7.41,0
1289,주식회사동성케멕스,-256.83,-2271924.0,43.11,-30.24,438.06,-25.76,0.0,0.0,-335.34,-47.99,-105.43,-76.32,147.99,9.01,4.8,0.23,0.44,140.11,179.53,450.74,179.53,1.61,44.0,168.67,6315060.0,10822427.0,2996793.0,-12.23,5987579.0,10749789.0,-25.78,0.38,0
1290,주식회사동아일보사,-1.32,-12219098.0,38.11,3.71,7.35,-0.39,0.0,0.0,-6.58,37.11,-8.96,-4.12,62.89,3.58,54.11,0.63,1.29,115.98,68.7,1330.33,65.87,155.56,-12.75,0.34,231435103.0,430983894.0,264825074.0,-0.38,175505725.0,120565500.0,-0.33,5.76,0
1291,주식회사동양레저,-0.44,-12924752.0,72.08,-5.3,-51.67,11.04,0.0,0.0,-42.67,63.5,0.0,-2.68,36.5,126.25,220.47,0.06,0.27,0.0,21.33,0.0,21.28,0.0,-57.19,19.62,531160294.0,421480817.0,27235351.0,-6.59,306384228.0,65359580.0,-128.43,9.21,0
1292,주식회사동영물산,3.03,624117.0,11.64,-8.68,4.76,29.65,0.0,0.0,1.33,9.58,2.12,1.83,90.42,13.45,3.62,1.37,5.32,18.85,378.2,1153.87,105.75,48.85,43.33,6.75,2197244.0,13851361.0,19908131.0,-22.14,2157244.0,8158730.0,-2.44,12.86,1
1293,주식회사동원,2.75,165380.0,21.62,24.44,33.75,-4.8,0.0,0.0,-0.49,6.62,-1.86,-0.96,93.38,4.05,30.28,1.98,7.16,117.14,174.16,577.44,159.7,63.56,30.12,8.16,6764013.0,12538447.0,22357932.0,-2.7,5092042.0,8868122.0,-0.82,3.43,1
1294,주식회사동원데어리푸드,3.43,2845812.0,23.15,29.33,30.26,13.73,0.0,0.0,8.51,27.81,46.88,20.28,72.19,10.34,19.39,2.38,5.67,99.96,128.51,458.12,103.3,96.79,11.45,0.81,43300752.0,86617449.0,183103059.0,2.91,34778004.0,44692385.0,0.69,4.41,1
1295,주식회사동원중공업,0.03,23315.0,73.66,-0.84,36.17,107.03,0.0,0.0,1.59,12.05,3.5,0.74,87.95,15.38,7.25,0.47,0.55,360.73,43.64,87.36,20.53,393.52,-18.84,2.23,17804569.0,22740292.0,10696992.0,-3.16,7601637.0,3317451.0,-5.26,4.46,1
1296,주식회사두원공조,999999999.0,1181635.0,0.0,8.02,16.12,0.85,937.09,0.0,2.48,2.82,22.23,6.76,97.18,6.1,36.82,2.73,8.01,206.24,89.75,510.36,79.16,129.01,-6.61,2.19,84205730.0,125034520.0,328763236.0,16.02,80624127.0,72363253.0,4.1,0.0,1
1297,주식회사드림위즈,-7.06,-624279.0,49.61,-15.55,26.04,-51.69,0.0,0.0,-22.96,0.0,-132.22,-21.65,0.0,3.23,126.04,0.94,5.25,1472.6,60.31,4.87,59.17,923.11,-27.17,0.48,1901595.0,2030727.0,2090994.0,-13.03,1390549.0,838700.0,-11.85,11.13,0
