,구분,이자보상배율2002,영업이익2002,차입금의존도2002,총자본증가율2002,유동자산증가율2002,매출액증가율2002,순이익증가율2002,영업이익증가율2002,매출액순이익률2002,매출액총이익률2002,자기자본순이익률2002,총자본순이익률2002,매출원가 대 매출액비율2002,매출채권회전률2002,재고자산회전률2002,총자본회전률2002,유형자산회전율2002,부채비율2002,유동비율2002,자기자본배율2002,당좌비율2002,비유동비율2002,순운전자본비율2002,현금비율2002,부채2002,자산2002,매출액2002,부채/현금흐름2002,유동부채2002,유동자산2002,매출/현금흐름2002,차입금평균이자율2002,정상기업여부
179,주식회사비버리힐,999999999.0,652306.0,96.73,-6.79,-66.83,-3.34,-10.82,-4.23,61.27,0.0,0.0,5.31,0.0,4.1,0.0,0.09,0.09,0.0,2.31,0.0,2.31,0.0,-115.19,0.21,13938437.0,11137079.0,1000541.0,5.88,13132167.0,303739.0,81.97,0.0,0
180,주식회사비전산업,0.0,-11188.0,104.06,7.91,16.98,165.18,0.0,0.0,-152.57,83.72,0.0,-12.15,16.28,3.44,0.17,0.08,0.18,0.0,45.35,0.0,9.66,0.0,-69.11,0.01,32759652.0,25688662.0,1970273.0,-8.89,32483036.0,14730169.0,-147.79,10.63,0
181,주식회사사이버타운,999999999.0,-11801.0,0.0,36.71,4571.39,1583.96,0.0,0.0,-3.66,80.61,0.0,-7.22,19.39,0.0,0.0,1.97,6.39,5.53,1300.1,7.62,1300.1,48.05,50.28,36.2,9899.0,188856.0,322360.0,-2937.09,7912.0,102864.0,-90.19,0.0,1
182,주식회사삼보,-0.91,-1148749.0,250.27,-18.37,-15.05,48.44,0.0,0.0,-33.8,1.63,0.0,-6.23,98.37,2.02,0.3,0.18,4.95,0.0,1651.27,0.0,473.75,0.0,89.26,38.85,22177204.0,8607491.0,1765594.0,3.07,495246.0,8177868.0,38.55,5.64,0
183,주식회사삼보건영,-6.41,-510043.0,71.12,-1.59,-1.57,0.0,-89.9,0.0,0.0,0.0,3.35,0.9,0.0,0.0,0.0,0.0,0.0,263.33,147.53,635.85,143.98,9.49,31.38,69.97,25115399.0,34653093.0,0.0,-20.21,22875399.0,33748292.0,0.0,0.32,0
184,주식회사삼한종합건설,8.77,4150963.0,44.61,-13.47,-13.19,22987.45,0.0,0.0,6.78,17.01,44.54,6.0,82.99,69.11,1.07,0.89,1023.96,463.01,134.01,128.21,32.15,14.92,24.71,4.57,32649402.0,39700892.0,37870814.0,-11.43,28840034.0,38648902.0,-9.86,1.82,1
185,주식회사서봉테크,0.18,175319.0,124.74,10.03,-25.72,37.13,0.0,-77.83,-2.14,6.39,0.0,-4.47,93.61,12.2,67.4,2.09,3.4,0.0,18.44,0.0,15.78,0.0,-127.0,2.08,35784205.0,17708441.0,35268385.0,-1.22,27574580.0,5084522.0,-1.24,4.99,0
186,주식회사서울정밀,2.95,911342.0,49.92,-9.59,-4.78,12.62,0.0,352.45,39.43,28.62,229.56,33.03,71.38,5.47,15.31,0.84,1.29,200.17,261.07,133.23,208.46,198.72,20.85,42.42,4666964.0,6998501.0,6173823.0,21.18,905994.0,2365278.0,16.01,6.3,1
187,주식회사성보냉장,6.66,1090897.0,66.65,14.76,47.72,-9.78,0.0,121.78,21.46,44.83,41.6,9.24,55.17,2.84,0.0,0.43,0.59,298.31,104.84,245.44,104.84,293.62,1.21,1.86,7321567.0,9775947.0,3937841.0,15.27,2450906.0,2569428.0,28.39,2.58,1
188,주식회사성웅,-0.61,-842612.0,233.61,-28.84,-30.31,10.13,0.0,0.0,-18.31,-1.69,0.0,-16.87,101.69,1.95,5.51,0.92,1641.2,0.0,137.42,0.0,134.2,0.0,25.94,0.54,34472610.0,11347945.0,12575718.0,6.29,7866197.0,10809863.0,17.24,4.84,0
189,주식회사세계일보,-2.07,-20225942.0,77.36,178.44,1335.98,9.09,0.0,0.0,-126.55,8.45,0.0,-43.92,91.55,6.49,223.05,0.35,1.0,0.0,44.24,0.0,44.19,0.0,-79.2,41.42,255960317.0,151965949.0,35842052.0,17.48,215842852.0,95491363.0,124.83,10.96,0
190,주식회사세광쉽핑,1.64,133360.0,78.13,7.72,59.47,-4.54,-38.9,-75.6,1.94,11.79,42.66,0.98,88.21,30.5,656.25,0.51,0.58,3618.85,26.11,117.92,25.84,3407.0,-23.74,2.91,34139853.0,35083241.0,17125724.0,12.56,11269613.0,2941977.0,25.04,0.29,0
191,주식회사송원산업,999999999.0,-51254.0,69.71,-1.76,-7.07,-0.38,0.0,0.0,-4.95,0.0,-45.08,-0.22,0.0,10.1,0.0,0.04,0.04,26697.94,748.11,24.04,748.11,26493.16,0.99,446.8,12835303.0,12883379.0,565176.0,1.73,19586.0,146525.0,39.4,0.0,1
