구분,항목,자산(*)(연결)(천원),자산(*)(연결)(천원),자산(*)(연결)(천원),자산(*)(연결)(천원),자산(*)(연결)(천원),자산(*)(연결)(천원),자산(*)(연결)(천원),당좌자산(*)(연결)(천원),당좌자산(*)(연결)(천원),당좌자산(*)(연결)(천원),당좌자산(*)(연결)(천원),당좌자산(*)(연결)(천원),당좌자산(*)(연결)(천원),당좌자산(*)(연결)(천원),유동자산(*)(연결)(천원),유동자산(*)(연결)(천원),유동자산(*)(연결)(천원),유동자산(*)(연결)(천원),유동자산(*)(연결)(천원),유동자산(*)(연결)(천원),유동자산(*)(연결)(천원),비유동자산(*)(연결)(천원),비유동자산(*)(연결)(천원),비유동자산(*)(연결)(천원),비유동자산(*)(연결)(천원),비유동자산(*)(연결)(천원),비유동자산(*)(연결)(천원),비유동자산(*)(연결)(천원),부채(*)(연결)(천원),부채(*)(연결)(천원),부채(*)(연결)(천원),부채(*)(연결)(천원),부채(*)(연결)(천원),부채(*)(연결)(천원),부채(*)(연결)(천원),유동부채(*)(연결)(천원),유동부채(*)(연결)(천원),유동부채(*)(연결)(천원),유동부채(*)(연결)(천원),유동부채(*)(연결)(천원),유동부채(*)(연결)(천원),유동부채(*)(연결)(천원),장기차입금(*)(연결)(천원),장기차입금(*)(연결)(천원),장기차입금(*)(연결)(천원),장기차입금(*)(연결)(천원),장기차입금(*)(연결)(천원),장기차입금(*)(연결)(천원),장기차입금(*)(연결)(천원),단기차입금(*)(연결)(천원),단기차입금(*)(연결)(천원),단기차입금(*)(연결)(천원),단기차입금(*)(연결)(천원),단기차입금(*)(연결)(천원),단기차입금(*)(연결)(천원),단기차입금(*)(연결)(천원),사채(연결)(천원),사채(연결)(천원),사채(연결)(천원),사채(연결)(천원),사채(연결)(천원),사채(연결)(천원),사채(연결)(천원),현금 및 현금성자산(*)(연결)(천원),현금 및 현금성자산(*)(연결)(천원),현금 및 현금성자산(*)(연결)(천원),현금 및 현금성자산(*)(연결)(천원),현금 및 현금성자산(*)(연결)(천원),현금 및 현금성자산(*)(연결)(천원),현금 및 현금성자산(*)(연결)(천원),단기예금(단기금융상품)(*)(연결)(천원),단기예금(단기금융상품)(*)(연결)(천원),단기예금(단기금융상품)(*)(연결)(천원),단기예금(단기금융상품)(*)(연결)(천원),단기예금(단기금융상품)(*)(연결)(천원),단기예금(단기금융상품)(*)(연결)(천원),단기예금(단기금융상품)(*)(연결)(천원),자본(*)(연결)(천원),자본(*)(연결)(천원),자본(*)(연결)(천원),자본(*)(연결)(천원),자본(*)(연결)(천원),자본(*)(연결)(천원),자본(*)(연결)(천원),매출채권(*)(연결)(천원),매출채권(*)(연결)(천원),매출채권(*)(연결)(천원),매출채권(*)(연결)(천원),매출채권(*)(연결)(천원),매출채권(*)(연결)(천원),매출채권(*)(연결)(천원),매출원가(*)(연결)(천원),매출원가(*)(연결)(천원),매출원가(*)(연결)(천원),매출원가(*)(연결)(천원),매출원가(*)(연결)(천원),매출원가(*)(연결)(천원),매출원가(*)(연결)(천원),재고자산(*)(연결)(천원),재고자산(*)(연결)(천원),재고자산(*)(연결)(천원),재고자산(*)(연결)(천원),재고자산(*)(연결)(천원),재고자산(*)(연결)(천원),재고자산(*)(연결)(천원),판매비와관리비(영업비용)(*)(연결)(천원),판매비와관리비(영업비용)(*)(연결)(천원),판매비와관리비(영업비용)(*)(연결)(천원),판매비와관리비(영업비용)(*)(연결)(천원),판매비와관리비(영업비용)(*)(연결)(천원),판매비와관리비(영업비용)(*)(연결)(천원),판매비와관리비(영업비용)(*)(연결)(천원),매출액(영업수익)(*)(연결)(천원),매출액(영업수익)(*)(연결)(천원),매출액(영업수익)(*)(연결)(천원),매출액(영업수익)(*)(연결)(천원),매출액(영업수익)(*)(연결)(천원),매출액(영업수익)(*)(연결)(천원),매출액(영업수익)(*)(연결)(천원),매출총이익(손실)(연결)(천원),매출총이익(손실)(연결)(천원),매출총이익(손실)(연결)(천원),매출총이익(손실)(연결)(천원),매출총이익(손실)(연결)(천원),매출총이익(손실)(연결)(천원),매출총이익(손실)(연결)(천원),영업이익(손실)(연결)(천원),영업이익(손실)(연결)(천원),영업이익(손실)(연결)(천원),영업이익(손실)(연결)(천원),영업이익(손실)(연결)(천원),영업이익(손실)(연결)(천원),영업이익(손실)(연결)(천원),당기순이익(순손실)(연결)(천원),당기순이익(순손실)(연결)(천원),당기순이익(순손실)(연결)(천원),당기순이익(순손실)(연결)(천원),당기순이익(순손실)(연결)(천원),당기순이익(순손실)(연결)(천원),당기순이익(순손실)(연결)(천원),현금의 증가(감소)(*),현금의 증가(감소)(*),현금의 증가(감소)(*),현금의 증가(감소)(*),현금의 증가(감소)(*),현금의 증가(감소)(*),현금의 증가(감소)(*),이자비용,이자비용,이자비용,이자비용,이자비용,이자비용,이자비용,차입금평균이자율,차입금평균이자율,차입금평균이자율,차입금평균이자율,차입금평균이자율,차입금평균이자율,차입금평균이자율,유형자산(*),유형자산(*),유형자산(*),유형자산(*),유형자산(*),유형자산(*),유형자산(*)
(주)우진아이엔에스,010400,,,,,,97690984,122226689,,,,,,62063994,86346627,,,,,,67135938,94792400,,,,,,30555046,27434288,,,,,,20686985,13109092,,,,,,19401372,11648438,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,8553333,30535056,,,,,,13500000,18220000,,,,,,77003999,109117597,,,,,,34384373,16697457,,,,,,112606118,109827330,,,,,,5071944,8445773,,,,,,5028594,5163373,,,,,,140446264,132971035,,,,,,27840146,23143705,,,,,,22811552,17980331,,,,,,16845828,14446830,-3455134,-700086,4921098,4089351,-2031761,-1092094,21993732,420,2331,0,78,1472,12056,13699,0,0,0,0,0,0,0,4843893,5141807,4921862,6815631,7952216,10991951,13669720
(주)우진플라임,049800,180500797,225185816,357473069,294346210,304003724,313148635,287714584,53183821,74048844,67986067,63095807,82061069,78339521,56135652,90459965,122338836,128613862,122590752,141162833,140311219,119643445,90040832,102846981,228859207,171755458,162840891,172837416,168071139,104408825,142009889,274727662,228567713,224097906,232006850,220984241,78213807,84556914,133390903,170377611,93141443,190104554,101788557,15764563,47019952,133149881,49219980,119112793,29035287,105087140,26124670,23432371,55624361,33163723,25106616,30545591,28434558,0,0,0,0,0,0,0,2228225,20436506,4699745,6109627,18913966,5521175,4476202,0,0,8039949,324422,281559,108002,126953,76091972,83175928,82745407,65778497,79905818,81141784,66730342,46684138,47522430,48637529,41757282,55102724,71592794,50463990,119579272,151675603,158400648,148242542,166058965,171913594,137932043,37276145,48289991,60627795,59494945,59101764,61971697,63507793,28177206,34687966,38586322,45661733,46117585,51458656,45743273,157251947,196657513,189800875,183188498,228313547,229589677,171898285,37672675,44981910,31400228,34945957,62254582,57676083,33966242,9495469,10293944,-7186095,-10715777,16136997,6217428,-11777031,6906509,6784649,-171514,-17252240,14800872,743659,-13596004,-2154904,17723219,-17203386,3580641,12868345,-14218694,-836256,1783217,1811584,2494796,5090321,5233488,5036895,5935702,3.95,2.98,1.87,2.82,3.28,3.23,3.76,77992587,91518618,222210483,169586032,161666651,171460157,164450656
(주)웅진,016880,2303294840,2311862207,1605785214,1203683619,838011575,886226383,759854099,1260885785,1434100905,838796817,679449871,563890165,600704047,460413382,1279765270,1487487849,901788784,690027197,573601110,612283165,486333671,1023529570,824374357,703996430,513656421,264410465,273943218,273520428,2979313052,1861381644,1286892039,846218950,481942067,552522219,534214362,2781367522,1223382936,716875869,516495561,432955009,514464864,497734878,127188127,49281637,5405000,10000000,10000000,0,0,563915798,137668358,67054595,54789500,41950000,39800000,77633200,0,0,0,0,0,0,0,36938528,114723777,177598377,66269894,118314848,53344884,34688509,384471238,271412732,208079928,214822626,72602054,205799923,95753098,-676018210,450480562,318893175,357464668,356069507,333704164,225639737,227468574,139661889,143185214,77439923,85221005,82176594,85536450,842646912,363041630,409625658,371376180,211477630,231111326,260842014,18879485,53386944,62991965,10577327,9710944,11579118,25920289,103104049,73422701,42581764,56779257,43288066,41345590,113791417,702023023,421580601,456925910,450574525,242973133,282834110,290411590,-140623889,58538971,47300252,79198346,31495503,51722784,29569576,-243727938,-14883731,4718488,22419089,-11792564,10377194,-84221841,-1588236941,229973461,66534426,20423149,-2605083,6946922,-103258776,-39066206,88516482,29565324,-88962455,-18862349,17856692,-16702929,66773339,35584667,10127976,3667807,8469462,10089212,11283806,6.15,5.78,0,0,0,33.65,21.5,5235852,5316512,5844649,5179808,3348915,4985290,20171954
(주)웅진씽크빅,095720,573743780,459352060,465783924,494211834,508663966,533978663,653284606,249349838,176724139,195759343,226530031,277050748,324296154,439206682,293036034,213097970,232641806,275107701,310162273,353181177,470466452,280707746,246254090,233142119,219104133,198501693,180797486,182818154,359937587,257713563,222106865,234953297,227567458,231002905,334288521,259968945,182380766,202836957,218175094,186863963,217822065,321757791,0,0,0,0,25000000,0,0,69096514,39991792,50000000,110000000,85000000,65000000,185000000,0,0,0,0,0,0,0,27390157,39722542,33416906,23731119,74551536,97024501,149969495,0,0,30501916,1397347,420646,126490,639392,213806192,201638497,243677059,259258536,281096507,302975758,318996085,93514186,89121442,94813315,152287284,155591766,158432066,154430044,319881782,306884813,325504133,330230956,289927160,275534205,276431333,43686195,36373831,36882463,48577670,33111524,28885024,31259770,399972313,329090687,299470139,296891610,296377545,314558824,332506758,729364397,648839787,642939536,650492559,624013875,624308471,642932703,409482615,341954974,317435404,320261603,334086715,348774266,366501370,9510302,12864287,17965264,23369993,37709170,34215442,33994612,-57655710,3108433,10404679,13399179,23695776,24937526,22333927,15095694,13359887,-7300744,-9824578,50292979,22150758,52787070,9347451,6247184,4663549,3914678,3506546,2796787,2731029,5.58,4.12,4.24,3.73,3.19,2.8,1.99,82848957,75652896,74502866,79740565,78306995,73204719,62467715
(주)원림,005820,,126914249,128988268,133313044,141503999,147494204,150036326,,47559363,47459537,47476668,56725828,52981318,49819121,,60998532,60125671,59819377,68993883,67458552,68119830,,65915718,68862596,73493667,72510116,80035651,81916496,,35137664,32152536,31260246,32767606,34239430,37447143,,24598726,18691296,22804378,19446588,20564166,27291698,,0,0,0,0,0,1500000,,16164308,9077474,9039693,9642333,10823723,12322574,,0,0,0,0,0,0,,7815031,4711277,6333619,13863190,5589280,3750651,,3182000,4054288,4782000,7092400,2032400,0,,91776585,96835732,102052798,108736394,113254773,112589183,,23115223,19961760,19333356,18518616,17087257,18468497,,66887106,64434448,60937808,59012903,57012921,65282325,,13439169,12666135,12342709,12268054,14477235,18300708,,13389132,13184158,12011551,15949598,12087784,11685858,,85313471,82643983,79995474,85356169,74081964,78944698,,18426364,18209536,19057666,26343265,17069042,13662373,,5037232,5025378,7046115,10393667,4981259,1976516,,8613516,5300375,5142855,10436745,5513583,460318,662302,1881937,-4188795,1903733,4673014,-6139493,127960,653993,394375,254653,185654,193762,175207,157530,3.06,2.47,2.22,2.05,2.07,1.85,1.53,16698979,16008887,16277513,17304660,18739897,19047026,19060147
(주)원바이오젠,307280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)원방테크,053080,,,,,99203888,100655876,153392508,,,,,74681872,71708621,100392729,,,,,74681872,71708621,103762276,,,,,24522016,28947256,49630231,,,,,13504219,8626794,37996536,,,,,12512052,7248252,31154128,,,,,0,0,3748000,,,,,0,0,1854276,,,,,0,0,0,,,,,17122917,11669913,26925789,,,,,3765506,2459031,3067867,,,,,85699669,92029083,115395971,,,,,34733986,32780167,15077926,,,,,120611978,148633356,128231267,,,,,0,0,3369547,,,,,9290050,11008086,12927666,,,,,145358930,178079248,160275380,,,,,24746951,29445892,32044113,,,,,15456901,18437806,19116447,,,,,9930603,13429547,16196509,-380444,13352115,590513,8850872,-12066768,-4617962,8856611,1,151,37,104,163,0,11,0,0,0,0,0,0,0,12057578,18628556,17894811,17436896,17140907,21859708,35270919
(주)원익,032940,99130032,109654625,104899715,130520597,193228189,227932627,134348775,18818577,18720118,16660328,17100232,22393923,14928937,16595070,32645812,32110192,29742019,29370758,32107908,23971341,28282447,66484221,77544433,75157696,101149839,161120282,203961286,106066328,70410628,74081550,66720747,86337444,82704589,102289816,66355803,66015934,64931667,55780058,71175220,52430517,67269534,52792932,0,0,0,1947100,859370,1073969,256857,51979297,54160193,46747139,60451484,41307712,57363318,42024760,5000000,0,0,0,0,0,0,366210,793672,1125381,2005541,1388966,1105133,1835061,361479,282303,272555,1124162,1363218,1696998,1711244,28719405,35573075,38178968,44183153,110523601,125642810,67992972,18122146,17903541,15277577,13881834,12863925,10329928,12166015,49881906,45034129,43727850,44512672,39445940,37710225,40926698,13827236,13390074,13081690,12270527,9713986,9042405,11687378,12467580,12061860,12652315,18406864,22957612,29109713,36583807,64800893,57256555,56838756,59528499,64804004,67244202,80295123,14918988,12222426,13110906,15015827,25358065,29533977,39368425,2451408,160566,458591,-3391038,2400452,424264,2784618,-9631891,5025045,319376,-1316921,71132189,14780455,-67931180,-870162,323863,139990,-347938,103296,-132846,-96640,2804705,2770035,1800304,1210592,1159362,841181,976692,6.69,6.6,4.76,3.36,3.64,2.5,2.96,1057776,2305800,2185424,1786249,1610329,1507383,1441387
(주)원익머트리얼즈,104830,,180540028,211658802,234156235,262307871,279621314,315098910,,55683486,59421538,45751559,47099569,47746874,62932362,,66771999,72264508,69820941,72833212,72736568,83083646,,113768029,139394294,164335294,189474659,206884746,232015264,,25983202,32927229,31663544,41289034,37780697,34127954,,16104643,26811627,25718596,36658699,34614865,31832550,,5943892,1698234,1342634,941207,1018396,345559,,0,0,3055400,3124952,2780237,0,,0,0,0,0,0,0,,29609361,34449943,24272561,20017235,33163710,29695132,,10057706,5096690,1172419,0,0,0,,154556827,178731573,202492691,221018837,241840617,280970956,,11636233,11518764,8505579,9261282,11747943,23790191,,91487470,100770821,134833539,126643878,134252485,151041347,,11088513,12842969,24069382,25733644,24989694,20151284,,12866324,17040337,24303980,24986050,35897797,40259638,,130023304,145151603,192468674,175041473,203032359,233464558,,38535834,44380782,57635135,48397595,68779873,82423211,,25669510,27340445,33331156,23411545,32882076,42163574,,19084130,20035982,21222785,15670234,17753506,41226241,12230825,1608757,40719,-5536010,-4699783,15786159,-5481392,181939,122810,214203,496291,174336,133574,64109,7.74,170.57,0,0,0,0,0,51084935,57979454,60517219,84192473,121421423,145876092,170962664
(주)원익아이피에스,240810,,,,,280653652,409618121,512346016,,,,,78449446,170229343,147232208,,,,,158933328,280069099,331715603,,,,,121720323,129549022,180630413,,,,,61731890,96149729,143129539,,,,,52978650,81536940,123966747,,,,,0,0,0,,,,,12000000,12000000,9000000,,,,,0,0,0,,,,,38938426,112496282,90885818,,,,,0,199786,0,,,,,218921762,313468392,369216477,,,,,27879272,38803773,15397459,,,,,151046273,379634687,391437030,,,,,80483882,109839755,184483394,,,,,64323246,128974518,151981143,,,,,244089918,630860973,649312685,,,,,93043645,251226286,257875655,,,,,28720399,122251768,105894512,,,,,22519378,95364581,86860389,,,,,11074888,73487306,-21099224,,,,,86106,179102,172645,,,,,,1.49,1.64,,,,,104788177,108178394,137897491
(주)원익큐브,014190,,115848497,91185133,101989317,115073911,155057887,151715209,,49484382,40579724,47187652,56094177,51989446,44509545,,62542984,57238234,64506726,74368741,76104132,68225507,,53305513,33946899,37482591,40705170,78953754,83489702,,43628534,35843373,37774624,46369576,77141117,76762188,,35809281,34883373,34402524,44071642,54609583,48580808,,1176000,960000,3000000,1375000,20500000,26000000,,17525717,16081470,18026202,21118923,28842707,34875391,,0,0,0,0,0,0,,10209896,3043564,1110788,3418676,2261424,2625773,,1504372,73867,10000,0,229500,0,,72219964,55341760,64214693,68704335,77916770,74953021,,34470807,37115145,42218566,49087947,49449892,42871813,,159344228,143830817,160881032,188024992,217344359,213179829,,13058603,16658509,17319073,18274565,24114687,23715962,,16977488,19016885,14836674,17158318,19471810,20150969,,177713378,165876590,176630737,207706652,240166460,231806852,,18369151,22045774,15749705,19681659,22822102,18627023,,1391663,3028889,913031,2523341,3350291,-1523945,,2144008,-8981807,1580506,1981297,1583170,-3720981,-66559,7453360,-6577203,-1714949,2304833,-1714634,609550,4399737,1394618,849041,619583,449237,859823,1090586,8.97,4.76,4.52,3.27,2.02,3.23,3.39,17319344,17507590,17158909,19721660,20614814,20480266,28268093
(주)원익큐엔씨,074600,154935311,165476630,162739426,172637074,222763346,256883962,359501283,23103641,26389849,26737982,27036034,33165706,41947840,47761194,52599384,52868278,52374522,55549641,66360349,82764267,104105567,102335926,112608352,110364904,117087433,156402997,174119695,255395715,72673282,75279871,66132053,60212189,64266524,75898069,138363807,53114844,59097595,57924197,43551397,41781464,48459247,85643250,15449470,11261087,3000000,9750000,1750000,12975000,35625000,36550380,39104150,39996000,26860000,21642500,10548800,41435450,0,0,0,0,0,0,0,7146491,8731572,10467485,10974815,8565312,18640629,15544740,0,0,0,0,0,540183,684527,82262028,90196758,96607373,112424884,158496822,180985893,221137475,15244734,16486258,14608498,15109594,17417949,20577350,24891154,88240043,90138987,85022688,97916050,98805845,140388303,192993699,29495744,26478429,25636540,28513607,33194643,40816427,56344374,18574997,20301166,20685082,22025420,22143153,27255438,32271484,120069621,122670536,120772220,140194106,138956393,197261196,266463980,31829579,32531548,35749532,42278057,40150548,56872894,73470281,13254581,12230382,15064449,20252637,18007395,29617456,41198798,4770981,7318537,8944411,15898943,44225182,29384867,41187636,-307383,559324,-1160930,519216,-452336,12103304,-10765971,2492464,2036640,1574973,968169,710142,521055,843225,4.73,3.87,3.12,2.29,2.29,2.11,2.08,52469768,56240228,57853053,56391556,56070304,83475087,118743297
(주)원익피앤이,131390,,,50192940,62449602,79884551,96277496,153281459,,,14552206,22009543,23348795,30910397,60049500,,,21366361,34390379,48417605,61802243,117925009,,,28826579,28059223,31466946,34475253,35356450,,,11739291,20247292,33307434,41329754,87147058,,,10206539,19020348,32025371,40580232,76314174,,,0,0,0,0,0,,,0,133100,0,0,0,,,0,0,0,0,0,,,7729332,14285314,11206474,9228087,26778854,,,1160000,690000,0,0,0,,,38453649,42202310,46577117,54947742,66134401,,,4630666,5192601,10469745,11327341,16637556,,,25449202,34044267,35998147,53528433,74971002,,,6814155,12380836,25068810,30891846,57875509,,,8257813,8219501,6857938,11321913,16032405,,,32376756,44214958,46821029,73627902,102753495,,,6927553,10170691,10822882,20099469,27782493,,,-1330260,1951190,3964944,8777556,11750088,,,347247,2003883,4844379,7543022,11062347,290331,-6302901,2698418,5652573,-3561915,-1685223,16562467,45261,25890,152,0,0,6483,427989,3.24,4.06,0,0,0,0,12.41,17368194,23728434,24574264,23912492,25979476,27966389,18945095
(주)원익홀딩스,030530,477887297,590141817,658928798,658491252,862635665,1061203409,1209057381,149944393,182878595,215969204,163076622,108681863,113167507,107833500,217288976,275672411,293369927,239020803,173120471,194498656,180815514,260598321,314469406,365558870,399027006,665735141,844236539,992690504,142540354,186393886,203238399,118083009,140561250,245682701,311440772,86839356,131217435,161699033,88769620,105738513,200126558,134222793,36500000,32807529,15948234,1342634,941207,9018396,102345559,4000000,7000000,16144800,23431400,37124952,123603608,64010000,0,0,0,0,0,0,0,68142766,94084393,102094294,82284584,31875698,39800232,37533292,52000000,21057706,15659243,6391669,20849162,10589900,11250836,335346942,403747930,455690399,540408243,722074415,815520708,897616608,17710722,51085345,81910976,46000163,23682208,46716011,29783605,238894812,284571651,360452639,428237498,209135216,342142586,350418925,67344582,92793817,77400723,75944180,64438608,81331149,72982015,83386951,83333767,104866241,119893247,45352221,63535819,71266438,348738459,423025269,557208915,647382729,294905605,481986655,500162429,109843646,138453618,196756276,219145231,85770390,139844069,149743504,26456695,55119851,91890035,99251984,40418168,76308251,78477066,17870716,37353621,57128377,73014169,198963997,80652244,96369618,-28237651,19432981,-1264103,-10755455,-41072104,-4131300,-1120198,3420364,3636769,1331594,892155,236696,1051254,2744684,4.98,6.02,2.92,2.91,1.46,1.66,2.48,100085827,100542905,103479811,116714519,17509329,19474599,35434984
(주)원일특강,012620,154879075,158925185,167167447,164291900,165765302,196712383,202751567,81399544,83051567,89953525,91574646,76907846,87836315,86143319,112862461,117415781,122633729,120098306,109711619,131239257,125567254,42016614,41509404,44533718,44193593,56053683,65473126,77184313,80917069,79528058,80449234,73267326,69668505,93500621,94108344,72408452,52859530,55209216,67833080,45218456,64298145,69289689,5433810,23750000,22750000,3150000,22240000,26827500,21252190,55223712,36288546,34931152,42274696,28518691,42755791,37026507,0,0,0,0,0,0,0,10474941,7194907,14596265,9758900,9173143,7914966,7065710,0,510000,755000,4670000,1300000,1150000,0,73962006,79397127,86718213,91024574,96096797,103211762,108643223,71606308,74823118,76442563,79763654,71612128,81155373,79792091,205032935,201168746,212048240,217736514,186569605,213082580,233794795,31462917,34364214,32680203,28523661,32803774,43402943,39423935,7789649,10020764,9373724,10135795,12482087,11651365,12548852,224044598,221668813,233531212,235251862,206402010,233964615,255861298,19011664,20500067,21482973,17515348,19832405,20882035,22066504,11222015,10479303,12109248,7379554,7350318,9230669,9517652,6404891,5869996,7829912,4643144,5207568,7194316,6714905,6478135,-3279334,7111667,-5012289,-258051,-1903995,-1302710,3411199,2574238,2329947,1851882,1662781,1499790,1818701,5.13,4.18,3.87,3.22,3.07,2.48,2.64,37744370,37465249,38089884,40597872,51896292,60990531,71162512
(주)원풍,008370,79519877,79572676,80727894,83818674,86792485,85353998,84074929,27425243,30687377,30232255,38120807,30380742,29691830,29319859,35054261,38322393,37692435,44242521,37766225,37253590,38705485,44465617,41250283,43035460,39576153,49026261,48100408,45369445,18578204,15526366,13796632,12324251,11722313,9759182,9463501,14685963,12383947,10883540,10449241,9165304,6935199,6528114,377987,314677,294958,224464,191904,19388,11472,2339595,2031197,2691836,1692812,946331,109814,85025,0,0,0,0,0,0,0,4728648,4610864,7418599,7647040,7933885,9956238,8390538,5033215,9053446,7000000,17000000,8000000,6500830,6000000,60941673,64046310,66931262,71494424,75070173,75594816,74611429,15368118,14931485,14930532,12927639,13607721,12189545,13033468,90482156,77565958,70817765,66331507,62661059,62992481,62462522,7629018,7635017,7460180,6121713,7385483,7561760,9385626,7173648,6776407,7936115,7130055,6662930,5250627,4754755,104432417,89384753,82926350,82559433,75029146,71268328,68294682,13950261,11818795,12108585,16227926,12368087,8275847,5832161,6776613,5042388,4172470,9097871,5705157,3025219,1077406,4259815,4524744,3902180,5925865,5235936,2228071,2020160,1745619,-117171,2807085,229030,286860,2022484,-1565441,70658,44635,15694,26322,12845,799,2850,4.33,3.69,1.1,1.91,2.2,0.74,0,28672287,27168423,28926257,28222839,37701230,37038985,34638198
(주)월덱스,101160,146131464,131176883,125308407,114692622,114841662,109817234,131780711,28626761,21671817,25195765,22573462,25255097,27970460,42733588,59354208,45471835,49097766,45058219,50003060,52262156,70806235,86777256,85705049,76210641,69634403,64838602,57555079,60974475,95834016,90020369,82498847,74448980,68483947,56610959,60775600,60257395,68043382,71990822,55721381,63739649,50690174,46504080,6404246,10353147,2808764,7087635,1420000,3023977,10820511,22576863,28862568,38468862,40634754,40505205,35231148,30054300,0,0,0,0,0,0,0,9009476,5837205,7079629,5256992,5872306,9988576,16068354,6630000,4500000,6405000,6460000,0,0,0,50297448,41156514,42809560,40243642,46357716,53206276,71005111,9466141,9680374,10447845,9483409,12111501,13830996,24569799,61453001,57883068,47773234,51507767,51959047,64042371,70187005,30727447,23800017,23902000,22484757,24747963,24291695,28072647,13546374,15537053,14021166,14434716,13788446,13359441,13398483,74207890,68328754,64525762,67628331,69470429,88763719,105542800,12754889,10445686,16752528,16120564,17511382,24721348,35355794,-791485,-5091367,2731362,1685848,3722936,11361907,21957311,598862,-8397224,-4757783,-3503788,495099,6906008,17522204,-490654,-3183702,572690,-1630271,682919,4327085,5671932,2264967,2036376,1846551,1632408,1712296,1381841,1057121,5.32,4.86,4.17,3.35,3.74,3.67,3.37,36216549,34289135,30735178,27347641,24880030,24911378,25667230
(주)웨이브일렉트로닉스,095270,38765173,40671916,39782293,59158072,89023207,88241640,92889264,18741310,19002051,11028890,10928826,22500460,13735694,21402592,23749180,24790862,15018764,16002903,27650909,21136756,29373528,15015993,15881054,24763529,43155169,61372298,67104883,63515736,9326404,14903639,9680727,27130380,49716170,43902823,49475047,7198415,13180940,8682596,17470529,37155814,33735859,37493916,1700000,1016667,250000,8446432,10490809,8337576,10057910,0,858740,1219460,10534906,15761829,12128611,15935800,0,0,0,0,5000000,12000000,8200000,5287359,6458395,1958043,3796906,1212729,1911911,7486741,3205841,0,0,116767,1007346,1027000,1179000,29438768,25768277,30101565,32027692,39307036,44338816,43414217,6347588,9390284,6344516,5495377,20920600,10763277,10410002,14650705,25915742,28044563,22991371,34601549,35363862,33029612,5007870,5788811,3989874,5074077,5150449,7401062,7970936,14199729,18185510,12654477,11730204,13203439,17839256,23546048,26409244,39266738,40288078,30577019,44710151,55318246,48067633,11758540,13350995,12243515,7585648,10108602,19954384,15038021,-2441189,-4834515,-410962,-4144556,-3094837,2115128,-8508027,-1049128,-6694146,-672051,-4095580,-2955205,1023460,-9429087,3972864,223325,-3842855,2042011,-2940970,-264307,1608315,102966,100942,125495,416620,460472,96040,1014278,2.84,4.16,6.65,4.48,2.23,0.35,3.22,11029468,11649436,15837827,24341887,31663600,28620342,25233973
(주)웰크론,065950,267803405,253630121,241573109,263708165,291591258,321583459,345678864,135936475,126307389,107110149,127431143,124353593,153159176,195669560,159901858,146050980,128774843,151557069,153426988,178826897,218061814,107901547,107579141,112798266,112151096,138164270,142756562,127617050,142821194,115963311,109057922,129803723,161471885,195453056,205784853,128949006,94015321,97623847,108007666,122148323,140237808,191005508,5602500,2844995,2017177,11997282,13559556,9695892,5000000,30998956,32191622,40805685,49093098,49248488,47231002,57701503,0,0,0,0,0,0,0,21254401,42210170,26601239,52268147,38040876,48034721,41404986,0,0,0,0,0,0,0,124982211,137666810,132515187,133904442,130119372,126130403,139894012,59919697,47400102,56796135,48264909,68766812,86998403,97497841,203739363,179572405,178828142,181493282,191592743,315063218,327367790,23965384,19743592,21664695,24125925,29073392,25667720,22392255,40207832,42707914,45615900,48263812,59634766,59688442,57297416,263923003,230138016,220876051,235451901,251495030,378624679,394766547,60183640,50565610,42047909,53958619,59902287,63561461,67398758,19975809,7857696,-3567991,5694807,267522,3873019,10101342,13493975,6376089,-6471970,-1408978,-2609063,-6412944,6473840,-1302008,93799,3041027,2272100,-2100048,8541642,-183816,2349910,2027352,1673579,1024218,789880,1106066,1752554,6.59,6.14,5.69,3.97,3.03,3.33,4.3,35693412,34730047,33579057,32045089,33689633,33690594,42372391
