구분,항목,자산(*)(연결)(천원),자산(*)(연결)(천원),자산(*)(연결)(천원),자산(*)(연결)(천원),당좌자산(*)(연결)(천원),당좌자산(*)(연결)(천원),당좌자산(*)(연결)(천원),당좌자산(*)(연결)(천원),유동자산(*)(연결)(천원),유동자산(*)(연결)(천원),유동자산(*)(연결)(천원),유동자산(*)(연결)(천원),비유동자산(*)(연결)(천원),비유동자산(*)(연결)(천원),비유동자산(*)(연결)(천원),비유동자산(*)(연결)(천원),부채(*)(연결)(천원),부채(*)(연결)(천원),부채(*)(연결)(천원),부채(*)(연결)(천원),유동부채(*)(연결)(천원),유동부채(*)(연결)(천원),유동부채(*)(연결)(천원),유동부채(*)(연결)(천원),장기차입금(*)(연결)(천원),장기차입금(*)(연결)(천원),장기차입금(*)(연결)(천원),장기차입금(*)(연결)(천원),단기차입금(*)(연결)(천원),단기차입금(*)(연결)(천원),단기차입금(*)(연결)(천원),단기차입금(*)(연결)(천원),사채(연결)(천원),사채(연결)(천원),사채(연결)(천원),사채(연결)(천원),현금 및 현금성자산(*)(연결)(천원),현금 및 현금성자산(*)(연결)(천원),현금 및 현금성자산(*)(연결)(천원),현금 및 현금성자산(*)(연결)(천원),단기예금(단기금융상품)(*)(연결)(천원),단기예금(단기금융상품)(*)(연결)(천원),단기예금(단기금융상품)(*)(연결)(천원),단기예금(단기금융상품)(*)(연결)(천원),자본(*)(연결)(천원),자본(*)(연결)(천원),자본(*)(연결)(천원),자본(*)(연결)(천원),매출채권(*)(연결)(천원),매출채권(*)(연결)(천원),매출채권(*)(연결)(천원),매출채권(*)(연결)(천원),매출원가(*)(연결)(천원),매출원가(*)(연결)(천원),매출원가(*)(연결)(천원),매출원가(*)(연결)(천원),재고자산(*)(연결)(천원),재고자산(*)(연결)(천원),재고자산(*)(연결)(천원),재고자산(*)(연결)(천원),판매비와관리비(영업비용)(*)(연결)(천원),판매비와관리비(영업비용)(*)(연결)(천원),판매비와관리비(영업비용)(*)(연결)(천원),판매비와관리비(영업비용)(*)(연결)(천원),매출액(영업수익)(*)(연결)(천원),매출액(영업수익)(*)(연결)(천원),매출액(영업수익)(*)(연결)(천원),매출액(영업수익)(*)(연결)(천원),매출총이익(손실)(연결)(천원),매출총이익(손실)(연결)(천원),매출총이익(손실)(연결)(천원),매출총이익(손실)(연결)(천원),영업이익(손실)(연결)(천원),영업이익(손실)(연결)(천원),영업이익(손실)(연결)(천원),영업이익(손실)(연결)(천원),당기순이익(순손실)(연결)(천원),당기순이익(순손실)(연결)(천원),당기순이익(순손실)(연결)(천원),당기순이익(순손실)(연결)(천원),현금의 증가(감소)(*),현금의 증가(감소)(*),현금의 증가(감소)(*),현금의 증가(감소)(*),이자비용,이자비용,이자비용,이자비용,차입금평균이자율,차입금평균이자율,차입금평균이자율,차입금평균이자율,유형자산(*),유형자산(*),유형자산(*),유형자산(*)
(주)에스비에스콘텐츠허브,046140,80132171,70926311,80301214,,46169192,36449672,44095936,,54683942,42573021,50918365,,25448229,28353290,29382849,,38560102,23857586,31742202,,37740703,22645791,27778599,,0,0,2220000,,2500000,3200000,4329311,,0,0,0,,14510094,10907697,10736447,,238000,2090000,4000000,,41572069,47068725,48559011,,16825186,8561812,12670243,,0,0,0,,8514750,6123349,6822429,,42707002,49299608,43596256,,47950148,54749979,47103772,,47950148,54749979,47103772,,5243146,5450370,3507516,,4744301,4415899,1096836,,1600843,-2551125,941022,12853964,0,0,8316,58014,0,0,0,0,2916954,2816234,3740249,4816391
(주)에스씨디,042110,,62778353,68473334,107802948,,15694351,20363145,39587258,,21990752,29187713,48317265,,40787602,39285621,59485682,,9813293,11431126,33401673,,8024517,10295154,29857335,,817500,307500,0,,1495900,2245900,23150000,,0,0,0,,6691793,6872179,8227984,,721312,1609498,10203975,,52965061,57042208,74401275,,6588533,9052919,6633783,,29834846,45761281,50810937,,6296401,8824568,8730007,,3830552,7246519,11267587,,34346287,53147362,58157649,,4511441,7386081,7346712,,680888,139563,-3920875,,71415,3813135,1826396,380247,-3961569,-29472,1536249,79020,57304,106,640208,3.07,5.41,0,5.39,9944935,11310841,10647176,20081788
(주)에스아이리소스,065420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539656,4821677,-5512351,47401,379095,762018,390664,358882,6.37,15.68,8.05,6.51,2389650,1970764,1770593,6347094
(주)에스앤더블류,103230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182385,287168,-843,-135480,403231,543578,1166425,1160967,7.17,9.09,6.27,4.35,14275166,18093211,36938559,35179200
(주)에스앤디,260970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-449832,105256,-2709,251879,59805,41350,53787,76216,5,4.21,4.05,3.92,2865752,2584963,4065136,3944530
(주)에스앤에스텍,101490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-362799,-2816043,2846051,5261137,1407980,1156878,1328859,1066164,5.27,4.91,5.81,5.14,30851638,32069941,29114486,34081648
(주)에스에너지,095910,,,,88101901,,,,42924624,,,,56694714,,,,31407187,,,,37845832,,,,18335674,,,,18403025,,,,4786088,,,,0,,,,30937051,,,,560000,,,,50256069,,,,8112416,,,,128022584,,,,13770090,,,,9003196,,,,146775908,,,,18753324,,,,9750129,,,,7972184,3456997,4437937,-3340532,23895556,19848,114022,352579,834773,,3.5,4.67,5.8,1763727,6908121,14501191,19066274
(주)에스에이엠티,031330,257947603,365947972,382724683,232567198,164210842,237034022,277504542,149018290,227636993,333574923,346703033,201258705,30310610,32373049,36021651,31308493,182068627,284794167,480431359,408694713,169128179,260653196,417393801,403572958,6758962,16490487,0,0,109320725,114915080,229090642,323849488,0,0,0,0,9912585,4313717,5269234,6843085,97902,896625,4515268,3253555,75878976,81153805,-97706675,-176127515,143066689,213955619,255194754,221671816,1226658959,1118292636,1289178514,1079717998,63426152,96540901,69198491,52240415,23836575,31612275,33930701,115249573,1269835589,1166227242,1338854486,1127293712,43176630,47934607,49675973,47575714,19340054,16322332,15745272,-67673859,8594797,7234553,-180817922,-85726526,-419176,-157616,1227799,793331,3440098,3532210,5806522,8440672,19.41,10.06,12.2,6.38,21146198,23439311,21132322,20986097
(주)에스에이티,060540,,53091216,61479692,57272295,,12332442,24921658,24598722,,17484625,27593765,25982765,,35606592,33885927,31289530,,27559065,36129836,32357910,,6414703,12765125,16326796,,12862707,12834959,15021790,,0,0,2097529,,0,0,0,,3595433,4719801,9576704,,20000,0,390000,,25532152,25349856,24914385,,9988618,19216006,12382471,,29643244,36316579,19165858,,5152183,2672107,1384043,,8535460,8168401,5618989,,34080022,43585040,23908975,,4436778,7268461,4743117,,-4098682,-899940,-875872,,-2249274,-248024,-1160049,1661012,-1826776,887224,5296288,137324,378117,1082442,1563470,4.34,3.27,4.7,6.48,3841303,11880137,17258153,19770592
(주)에스에프에이,056190,341482036,380341813,420580604,315171357,201237837,201835773,168656423,144581299,236595453,251449952,279421262,173937021,104886583,128891861,141159343,141234336,170283238,178028688,197876404,86878363,148999126,158220328,181495210,74666824,0,0,0,0,0,0,2000000,2000000,0,0,0,0,16980284,12719677,39235327,29970371,115510457,119276514,72927825,65031023,171198798,202313125,222704201,228292994,61802396,62565412,47988214,41612368,298243938,245842544,357286244,274860897,35357616,49614178,110764838,29355722,19667709,18824026,22807421,22229807,382643854,309048826,433857652,312423893,84399916,63206283,76571408,37562996,64732207,44382257,53763987,15333189,53513547,42039879,49783490,18028921,-23221350,-5163412,27637977,-9710443,970,0,0,0,0,0,0,0,74524043,82315646,90271223,90794258
(주)에스에프에이반도체,036540,,376674747,388982132,413814644,,156952887,136764215,117097427,,178070070,156072163,154590286,,198604677,232909969,259224358,,195231854,215546039,252646824,,118910379,137455800,182416069,,22845408,26170690,10000000,,37000000,92000000,57657474,,0,0,25000000,,28787189,21002963,27881305,,74273510,89711385,21630435,,181442893,173436092,161167820,,31039344,20724693,38845284,,274035368,243947463,310135338,,21117183,19307948,37492859,,50604368,50810790,41331068,,337483473,286968886,335623438,,63448105,43021423,25488100,,12843738,-7789367,-15842968,,3762045,-18078494,-41282346,523640,9141625,-4312602,2096831,2319017,4593845,9295820,10400198,5.41,4.72,6.2,7.87,88036374,108023793,100849727,91153725
(주)에스엠라이프디자인그룹,063440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1168503,-1144550,1475398,-584831,631794,380456,289112,243019,5.31,5.93,6.7,5.26,24045742,17797870,16963625,21978610
(주)에스엠벡셀,010580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-205894,-1717889,470763,3147028,758582,727584,805727,900839,6.2,5.94,5.8,5.35,24943166,26932210,27851984,29590964
(주)에스엠엔터테인먼트,041510,91437587,89132296,81616517,,40999385,35534889,40452957,,46434128,40305455,44080678,,45003459,48826842,37535839,,21610861,16101681,23074383,,18362100,13311750,19754258,,480303,480303,723871,,6675000,2175000,2205896,,0,0,0,,8259579,7273340,8660277,,12950000,3812995,15000000,,69826726,73030615,58542135,,6896003,6085238,5347823,,25421294,38123981,37138413,,5434742,4770566,3627720,,6822043,13271584,12002544,,29937441,43732921,47235995,,4516147,5608940,10097582,,-2305896,-7662644,-1904962,,-4049693,-10139410,4285260,,-6287305,-301380,404504,420254,88922,37674,32370,924,1.81,0.77,1.21,0.03,3113315,3535829,3379001,2661207
(주)에스엠컬처앤콘텐츠,048550,,,36419928,,,,16970584,,,,19617385,,,,16802543,,,,29153624,,,,20817782,,,,0,,,,6500000,,,,3000000,,,,3846416,,,,2310000,,,,7266304,,,,7973092,,,,8851409,,,,2646801,,,,12050648,,,,18287541,,,,9436132,,,,-2614516,,,,-13144051,,36335,416036,57003,-1838669,926941,1302663,1688546,1134725,13.34,10.11,10.83,9.48,3060912,2763028,600023,409091
(주)에스엠코어,007820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1412618,107066,-1668617,8180,69481,44243,47143,98018,8.78,6.74,2.93,3.97,5550018,5476063,6152221,8872877
(주)에스원,012750,607813258,696071927,781646819,833778067,269678516,368569433,473765397,360308455,286593716,384956691,488490457,382844033,321219541,311115236,293156362,450934033,197906129,208008211,209885755,200270920,139098716,155665566,150602690,140154087,0,0,0,0,0,0,0,0,0,0,0,0,83281845,89743333,99981485,72755390,136500000,235500000,321500000,245400000,409907128,488063717,571761063,633507146,43869305,35330569,44009331,36102015,428471648,460988932,465276598,454852672,16915200,16387258,14725060,22535578,173604407,175660135,186279316,202918029,715713262,780346924,799436854,775642452,287241614,319357992,334160257,320789780,113637207,143697857,147880941,117871751,83250986,106151258,117410329,98056279,11233760,7561800,10026496,-27711767,0,0,0,0,0,0,0,0,241211422,226255825,207096258,217211130
(주)에스제이엠홀딩스,025530,118311839,133233576,149105754,214204877,50364015,51237593,58012046,81074067,75320711,87284236,99512172,119321715,42991128,45949340,49593582,94883161,26755151,30294696,33334736,75513799,12249625,18003175,25398647,61947179,3742680,3772342,0,0,294291,1788491,6758187,44866369,0,0,0,0,6189228,4723407,9416817,20471420,11558210,4089374,11056209,22500000,91556688,102938880,115771018,138691078,30959829,39304895,33636864,31836819,81897746,107716636,110004394,95227553,24956696,36046643,41500126,38247649,15236267,15777559,19488462,16624287,104954765,131745206,141407687,118581083,23057019,24028571,31403293,23353530,7820752,8251012,11914831,6729243,8484855,10544024,14331439,14751168,-7343525,-1654247,3312154,8306806,0,0,0,131014,0,0,0,0.66,16997595,18068609,18439323,35242933
(주)에스지글로벌,001380,157479374,178890127,184652593,103729211,71692100,93122137,105018199,16168061,91614921,105022445,117892483,28151998,65864453,73867682,66760109,75577213,91880960,24553053,21812222,21497589,37424043,9079430,15472665,16360020,23336911,9236788,1709270,1531238,701848,99384,2351220,10553752,0,0,0,0,35571651,15892626,33791799,7553166,18081347,64000000,59500000,0,65598414,154337075,162840371,82231623,25243660,13536137,11446174,9594120,77632428,61851029,53621505,43780570,19922821,11900308,12874284,11983937,10752743,7197905,5860997,4758588,78441910,58303872,49813624,49039710,809482,-3547157,-3807882,5259140,-9943261,-10745061,-9668879,500552,39838454,-19662928,-4700263,-4168614,15068314,-19510567,16751581,-25625443,4290693,1892904,427762,369043,67.53,96.51,23.06,6.27,22357184,37675594,39981179,58397092
(주)에스지세계물산,004060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14901387,-10083722,-7524290,2250295,2072644,1791342,1284407,1557468,71.32,38.68,14.41,7.91,46714070,46599310,106565945,129554596
(주)에스지엔지,040610,82417242,94297653,84877336,103738282,6659818,5104128,3652218,4857904,7006491,5296664,3652218,4929861,75410751,89000989,81225118,98808421,7695871,10782706,9421621,9524967,2440961,10186268,8939809,9020191,684300,0,0,0,0,1500000,5700000,3800000,0,0,0,0,2250984,725588,877551,932403,1180000,216811,45000,567204,74721371,83514947,75455715,94213315,5768803,7529198,7555969,7163750,4290590,4140662,17236389,14072699,346673,192536,0,71957,5285598,6051244,8779342,4787641,6214803,6168417,21207752,18969971,1924213,2027755,3971363,4897272,-3361385,-4023489,-4807979,109631,-3092283,-5739645,-8655530,14494066,-1674469,-1474995,179280,45780,222075,366690,553633,396109,3.58,6.11,9.19,8.34,7090158,6194139,3903342,4113242
(주)에스코넥,096630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126186,5541444,-3821711,4316947,67327,81755,34500,3755869,3.15,3.71,1.95,13.38,224630,227638,144472,28433577
(주)에스텍파마,041910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-412049,-217097,1485132,-2491080,640761,883238,1398123,1411288,12.64,6.91,6.86,6.71,7540963,26752926,29170561,27019123
(주)에스티아이,039440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8844143,-3614901,30010,-7341669,127076,265925,179017,917119,3.8,5.87,2.86,6.5,9799137,14041554,18352896,17038154
(주)에스티오,098660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4306273,-2880787,665270,933736,15117,7680,486956,543850,,0.42,8.68,6.11,1060025,4935432,6917007,7721947
(주)에스티큐브,052020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82155,3655067,-3586431,35854,241935,112558,13120,30667,4.38,4.33,3.15,7.37,10957777,1883176,1422165,53429
(주)에스폴리텍,050760,69411330,59466488,61628539,72496835,27053071,20779865,23704936,32798259,33320462,27893503,30972801,39868232,36090868,31572985,30655737,32628603,42474967,36264566,39765320,47050140,33039152,28233663,35146462,39629878,6863308,4000000,0,450000,20466528,16230752,16252013,21150116,0,0,0,0,2485764,2155658,1204078,5377834,314567,1252721,1290891,400000,26936362,23201922,21863219,25446695,24780575,18066132,20429685,22244832,59085157,50315627,57717375,88850918,6267390,7113637,7267866,7069972,13723735,12203446,13174801,11119986,68629823,59682038,67057634,106615789,9544666,9366410,9340259,17764871,-4179069,-2837036,-3834541,6644885,-7311729,-4726246,-3419200,4014858,1222218,-754129,-234636,3254013,1120540,1528514,1840523,2197421,7.41,7.76,9.07,9.19,18058669,15886281,14888932,18889860
(주)에스피시스템스,317830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225672,693777,-641523,-727066,84582,76691,131120,140034,,5.97,5.48,3.87,3497848,3901624,4110732,4958247
(주)에스피씨삼립,005610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1136481,1407513,-595944,-2289798,285972,82742,7294,94953,5.45,0,0,0,130191838,127926565,128207199,133936059
(주)에스피지,058610,,,90808505,94409741,,,47207823,48536812,,,64243349,64967480,,,26565157,29442261,,,40949104,45772066,,,39276067,44107963,,,1149460,1541400,,,19603921,21605915,,,0,0,,,7179625,10659931,,,2457682,2139917,,,49859402,48637675,,,35323382,34004626,,,63951108,66640403,,,17035526,16430669,,,10769455,11049886,,,80815040,83069582,,,16863932,16429179,,,6094477,5379293,,,9039291,1647824,684012,-1574666,4219444,3009499,778829,817236,1314893,1176316,4.8,4.74,6.86,5.15,13649802,13423028,13684794,15572180
(주)에쎈테크,043340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289875,170014,-240460,-64647,613295,1096182,1775518,1871440,6.36,5.86,6.25,6.17,15905841,17783203,26898388,27453158
(주)에이디칩스,054630,,18784487,,,,10139370,,,,14599424,,,,4185064,,,,6262119,,,,5430624,,,,0,,,,709278,,,,0,,,,2675377,,,,3345500,,,,12522368,,,,3326133,,,,32633635,,,,4460053,,,,11543108,,,,41164392,,,,8530757,,,,-3012350,,,,-3926284,,,-2908412,842249,548565,-1037625,42234,28421,31196,17671,0,0,20.8,7.07,380451,366123,284467,274259
(주)에이디테크놀로지,200710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-231371,54650,-764920,,215267,224659,416552,,,3.82,6.49,,1392583,1133831,1031707
(주)에이루트,096690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-237252,566108,219281,,9136,3452,282172,,,0.37,8.81,,2086119,2940105,3039045
(주)에이블씨엔씨,078520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4192213,6760523,2864156,4293267,182039,33319,44632,31441,9.89,2.02,2.49,2.19,4944432,4154984,6808049,7130465
(주)에이비프로바이오,195990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2253227,1604674,2260201,,331266,433648,418916,,,4.45,4.33,,6081170,11120713,10852672
(주)에이스침대,003800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1201716,-488717,1740517,7630381,0,0,0,0,0,0,0,0,90615583,93782985,94876723,91196340
(주)에이스테크놀로지,088800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9309385,-7083697,3764718,1226743,412476,711413,712134,1753192,,3.39,2.74,4.99,19682857,35064911,51375157,54299151
(주)에이엔피,015260,149100546,177436488,196924993,225163848,48710190,74556317,46991164,70894224,77824560,108620139,93361638,124537728,71275986,68816349,103563356,100626120,104615441,113021150,114967250,147239428,88396706,102043473,108731231,138888511,7616000,6974640,1122000,2365900,45270520,71481768,69979665,87940958,0,0,0,0,7760773,23053451,6285274,9117042,3627489,2110633,3292266,4374048,44485105,64415338,81957743,77924420,21812802,28813871,24657239,34933185,41780748,145646065,169907779,238381385,29114370,34063822,46370474,53643504,4260584,19138498,21777690,23962165,43355737,166515272,191312505,265858441,1574989,20869208,21404726,27477056,-2685595,1730709,-372964,3514891,-6077422,-7956717,-1699201,-34176,3459846,15004555,-17928043,1370713,1114430,1695694,834318,1333893,5.65,8.44,4.16,6,15944272,15377198,29249389,27517818
(주)에이치비테크놀러지,078150,114522370,133013255,97552905,48486626,49491460,51739904,37166959,29347505,50871579,60912627,39165085,29852628,63650791,72100628,58387820,18633998,69260024,87865117,77326102,42515196,53581174,70433086,73409774,41288035,11013600,11983400,769200,75000,24195600,43348843,36678164,16968964,0,0,8000000,7000000,4410046,7370673,2900644,1690243,1075928,1982000,3994780,1829150,45262346,45148138,20226803,5971430,28977546,17329431,12513731,10523722,34250553,35562353,65970708,30293511,1380120,9172723,1998126,505122,9350089,13814802,12927526,7334950,43114209,49247883,65435500,38937899,8863656,13685530,-535208,8644388,-486433,-129272,-13462734,1309438,-2091315,-5323848,-38218365,-7691893,1813853,2706387,-3883644,-1477904,743368,1715205,2858742,2377993,4.78,7.5,8.69,9.17,16838420,16703164,31055134,3293228
(주)에이치시티,072990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512259,-867743,-143497,-1221160,12748,7290,5303,42398,4.27,3.32,3.79,6.83,1949315,2000813,1844760,3982733
(주)에이치알에스,036640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3727553,-672318,-3942791,1279330,25919,9429,1278,0,2.1,1.12,0.89,0,17668285,19086854,20803950,19992375
(주)에이치케이,044780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302921,-382739,6562,636203,804222,578402,485761,711370,6.67,6.45,4.39,5.1,8337031,8273148,15479560,15072369
(주)에이텍,045660,41385428,,,,20147952,,,,28334642,,,,13050786,,,,14392585,,,,11434545,,,,0,,,,0,,,,0,,,,5850189,,,,0,,,,26992844,,,,12171841,,,,78537973,,,,8186690,,,,14928074,,,,96031903,,,,17493931,,,,2565857,,,,2716651,,,,5018679,-1604619,-673341,-1074204,51200,11353,10297,17028,0,0,0,0,9930428,11386647,12082647,11831434
(주)에이티세미콘,089530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1366348,-99591,1657956,13455351,2276754,3637346,7149336,9492321,6.81,7.42,8.89,9.22,58166252,74465356,107740985,105026870
(주)에이팩트,200470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10753761,3421913,-7106091,,133946,1852336,2697788,,,4.6,6.81,,18254614,43300225,49242745
(주)에이프로,262260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-136730,-29176,,,152806,110863,,,,6.38,,,3394116,3247458,,
(주)에이프로젠메디신,007460,128642108,160530049,280057225,320504832,52283590,76664083,133160796,140201670,60906882,88988546,153607546,159364102,67735226,71541503,126449679,161140730,95310124,101309223,167806988,202454448,77924791,82701150,150575915,157057158,3204470,5978030,6727600,22930790,66416542,59669557,97438351,105157675,0,0,0,0,8585268,12419391,14103375,17713609,8302760,9895321,14310604,9521042,33331984,59220826,112250237,118050384,28826914,35536669,61114348,71722446,83986581,104525362,233983620,189441865,8623292,12324463,20446750,19162432,11414511,13351625,17954959,19430455,105638310,129420987,273131523,226328109,21651730,24895625,39147904,36886244,10237219,11544000,21192944,17455788,6911926,6990390,9560709,4534802,-1620229,1904825,4902893,1715240,2446693,2881615,4857299,6238022,6.87,7.12,9.07,7.41,17402059,17816399,36938969,49029131
(주)에이프로젠헬스케어앤게임즈,109960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,838980,1578780,-964371,,247435,202134,118147,,,9.71,4.52,,113434,151253,401319
(주)에이플러스에셋어드바이저,244920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54358,32169,,,0,18495,,,,0.92,,,300753,2674598
(주)에코프로,086520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,809528,362382,-408065,2915037,866193,1340935,1926037,1599261,5.7,6.72,7.19,3.99,17567760,23748571,34308348,62722719
(주)에프알텍,073540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9359550,-4264118,-5753428,3898940,125946,105931,30100,12013,6.3,5.53,4.52,3.6,5776429,5463464,5500995,5286832
(주)에프앤가이드,064850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111055,708785,-403086,129394,0,518,0,0,0,0,0,0,390763,477136,528721,427673
(주)에프앤리퍼블릭,064090,61658065,30860422,26820627,28128758,12780374,10241766,8779822,10236487,17732434,16365948,14547752,15646004,43925631,14494474,12272874,12482754,15527745,19502535,19324380,22544564,6007057,14893152,15657692,17754121,5827500,4390833,1322150,635550,2604136,11166400,9511400,13154400,0,0,0,0,1531943,2287643,1604986,2857725,1242612,1272193,1039444,3136264,46130320,11357886,7496247,5584194,8846053,7667895,9628159,2384949,28935026,24238860,23357607,18254958,4952060,6124182,5767930,5409517,10606531,12890530,8031673,6618144,37116438,30762193,31836458,22966985,8181412,6523333,8478851,4712027,-2425119,-6367198,447179,-1906117,-16080143,-34345245,-3902680,-5246303,606130,739872,-701813,800727,267728,636049,1065834,823164,4.99,5.87,8.38,6.11,3913995,3678709,3397489,3377516
(주)에프앤에프홀딩스,007700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7292614,-49769,3975502,3915737,986237,1570802,2054597,2068561,5.28,4.8,5.36,6.28,58914420,73038196,82276768,87038818
(주)에프에스티,036810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110408,-1826437,1289817,-662508,1665973,1352480,1823187,1058780,6.66,6.39,7.52,5.05,22916138,24155776,32007980,13073565
