,구분,총자본증가율2016,유동자산증가율2016,매출액증가율2016,순이익증가율2016,영업이익증가율2016,매출액순이익률2016,매출액총이익률2016,자기자본순이익률2016,총자본순이익률2016,매출원가 대 매출액비율2016,매출채권회전률2016,재고자산회전률2016,총자본회전률2016,유형자산회전율2016,부채비율2016,유동비율2016,자기자본배율2016,당좌비율2016,비유동비율2016,순운전자본비율2016,현금비율2016,부채/자산2016,부채/매출액2016,부채/현금흐름2016,유동부채/부채2016,유동자산/자산2016,매출/현금흐름2016,차입금평균이자율2016,정상기업여부
735,반올림교육삼호,-1.48,54.15,-13.23,0.0,-17.17,-2.26,0.0,-3.29,-0.14,0.0,0.0,0.0,0.06,0.0,2348.89,165.57,67.05,165.57,2195.27,4.1,87.75,0.9591652053421934,15.842811747809879,5.17,0.06521185249341795,0.10356432923380254,81.96,4.96,0
736,반올림교육이호(주),-2.64,28.51,-3.11,0.0,-5.47,-6.25,0.0,-4.83,-0.41,0.0,0.0,0.0,0.07,0.0,1097.39,206.36,64.84,206.36,1032.17,7.11,120.0,0.9164850978342622,13.84545873526214,-0.53,0.0729596373737449,0.13798804514351745,-7.28,5.25,0
737,반올림교육일호(주),-4.58,7.0,0.38,0.0,-5.31,-5.8,0.0,-4.06,-0.37,0.0,0.0,0.0,0.06,0.0,998.12,241.86,73.89,241.86,933.28,8.8,148.58,0.9089351278531941,13.948789651360881,0.27,0.0682840058335639,0.1501132755910366,3.75,5.3,0
738,발렌시아가코리아,-10.78,-17.25,35.47,0.0,0.0,-13.21,38.73,0.0,-34.27,61.27,19.18,5.43,2.59,8.77,0.0,35.61,0.0,12.08,0.0,-120.56,1.79,1.872317167287754,0.6807758457000969,-11.13,1.0,0.6666997768041442,-7.57,4.68,0
739,밝은별주식회사,-1.88,33.27,0.31,0.0,0.0,-2.45,-2.29,-6.44,-0.23,102.29,0.0,0.0,0.09,0.0,2766.97,126.66,65.06,126.66,2689.26,1.3,0.0,0.9651199254237042,10.200795660310337,4.36,0.05070296721560094,0.061982631686452086,44.52,0.0,0
740,배운아이엔티주식회사,-10.8,-37.25,-14.22,0.0,0.0,-54.36,-14.05,-61.9,-11.92,114.05,9.05,15.94,0.22,0.24,608.87,33.56,64.39,25.02,669.95,-10.87,1.05,0.8589294314947145,3.692594083742698,-4.51,0.19041046098740344,0.05489429206607344,-16.65,2.98,0
741,배움터사랑(주),-2.79,52.65,-3.25,0.0,0.0,-10.85,-10.85,-9.18,-0.73,110.85,0.0,0.0,0.07,0.0,1203.96,131.53,56.55,131.53,1171.69,2.43,0.0,0.9233106748916802,13.582149669940705,6.69,0.08352524170817276,0.10143830794904064,90.88,0.0,0
742,백년교육(주),-6.07,2.16,-6.17,0.0,0.0,-3.69,-3.53,-16.72,-0.24,103.53,0.0,0.0,0.06,0.0,7406.03,105.34,19.0,105.34,6953.57,0.37,0.0,0.9866773824329952,14.954333347304999,6.24,0.07081796221409967,0.07360244385564829,93.38,0.0,0
743,백두에너지주식회사,-87.8,-88.22,13.19,241.14,44.48,4.44,12.73,0.0,19.13,87.27,40.97,6.23,4.31,11401.04,776.61,108.19,66.89,93.32,36.38,7.26,88.47,0.8859243763163654,0.0447218146582364,263.53,1.0,0.9584965081675056,11.79,0.0,0
744,백천배움터주식회사,-1.45,51.08,12.94,0.0,0.0,-7.36,-7.42,-6.68,-0.32,107.42,0.0,0.0,0.04,0.0,2023.23,116.09,88.49,116.09,1978.03,0.95,0.0,0.9529018297959346,21.52677600413299,4.41,0.0618164315456937,0.06838399841856328,94.93,0.0,0
745,베니키아해운대호텔마리안느(주),4.19,80.7,-1.33,-34.4,-32.62,10.69,0.0,11.05,1.44,0.0,22.67,0.0,0.13,0.14,644.6,8.49,732.64,8.49,721.97,-32.74,6.63,0.8656991775712447,6.569793998499148,2.2,0.41333311069394457,0.030382957202992226,14.43,1.34,0
746,베어홀딩스코리아주식회사,8.91,-67.52,0.0,0.0,0.0,-856.68,99.26,0.0,-6.42,0.74,187.83,1.02,0.01,0.01,0.0,5.21,0.0,2.32,0.0,-43.33,1.76,1.0343963287918982,144.0159869225174,-1.93,0.44188925361614195,0.02380705529675069,-277.83,3.33,0
747,베올리아코리아에너지,-17.06,6.68,-25.73,0.0,0.0,-104.83,-11.1,0.0,-27.65,111.1,3.99,24.78,0.26,0.65,0.0,180.64,0.0,167.14,0.0,6.15,52.97,1.1294919676348474,3.883374548956067,-6.63,0.06751388875564361,0.1377501613784328,-25.74,4.89,0
748,벤처포럼비아이(주),-2.12,0.61,-16.21,-82.88,-31.59,2.88,0.0,2.16,0.36,0.0,4.32,0.0,0.12,0.13,492.68,11.35,156.06,11.35,566.3,-34.76,2.31,0.8312736524457565,6.648357781784067,4.7,0.4717221541553498,0.04450173478297158,31.23,3.32,0
749,보경주식회사,-6.7,-10.99,-26.38,0.0,0.0,-1.02,9.8,-7.4,-1.27,90.2,14.29,6.14,1.25,2.82,485.78,70.07,185.36,40.07,277.35,-22.49,8.95,0.8292868685491138,0.6415628250952773,-0.07,0.9061490092594161,0.5265338051529226,-0.05,2.85,0
750,보고선박(주),-4.25,43.5,-0.32,39.53,11.96,16.81,45.0,29.68,5.66,55.0,5.49,0.0,0.34,0.38,346.79,54.2,284.3,54.2,404.06,-8.08,2.52,0.7761835786786065,2.255577563826273,11.16,0.22736600773339416,0.09565415027495408,25.17,4.49,0
751,보고씨엔에스주식회사,-2.38,2.63,12.54,153.42,43.1,10.97,0.0,21.41,3.89,0.0,7.07,0.0,0.35,0.38,391.75,23.32,116.97,23.32,460.75,-20.73,0.03,0.7966466255847087,2.222128113533871,7.79,0.3393423162084547,0.06305007751688224,17.32,4.0,0
752,보고예선(주),-19.18,-6.14,-7.86,-7.75,-98.03,8.6,28.72,8.61,2.4,71.28,7.51,0.0,0.28,0.37,220.32,58.8,200.45,58.8,262.98,-12.54,31.78,0.6878131182460178,2.1998807941225267,14.28,0.4425941127488324,0.17899874481838057,31.42,3.52,1
753,보고지사테크,-99.5,-99.56,91.6,0.0,0.0,-11.39,-4.03,0.0,-20.13,104.03,0.0,2.1,1.77,30663.28,0.0,0.62,0.0,0.62,0.0,-14060.65,0.03,141.48417706040595,0.7944063395550722,82.22,1.0,0.877671802396674,65.32,5.25,0
754,보고해운(주),-8.55,-92.84,0.0,10.37,-0.19,26.26,48.96,37.35,4.27,51.04,0.0,0.0,0.16,0.16,604.61,0.17,2203.15,0.17,704.23,-31.3,0.17,0.8580774869811462,5.045638636363637,14.45,0.36540468568489165,0.000542527396924948,72.92,3.07,0
755,보광해운(주),-4.24,-25.95,-16.36,0.0,0.0,-52.57,-17.7,-93.49,-7.11,117.7,17402.72,11.36,0.14,0.14,1600.3,13.8,33.3,7.82,1661.98,-14.08,4.68,0.9411866987557099,6.80410469678814,-3.35,0.17353188174835488,0.02253649318512911,-22.8,4.09,0
756,보라미생활체육주식회사,1.11,48.84,-1.0,0.0,-3.87,-1.3,45.7,-3.82,-0.13,54.3,0.0,0.0,0.1,0.0,2806.08,240.98,63.84,240.98,2445.88,9.26,174.29,0.9655894540244775,9.37177315743813,6.47,0.06805641396315017,0.15835927799736832,60.64,5.1,0
758,보령흰여울주식회사,-4.45,17.04,-3.87,0.0,-5.79,-2.43,72.11,-1.4,-0.15,27.89,0.0,0.0,0.06,0.0,825.4,106.36,90.48,106.36,872.15,0.34,0.0,0.8919390754286967,14.197904409343437,4.91,0.06066392182120998,0.057549819269850894,69.73,5.03,0
759,보배해운(주),-31.43,-13.4,-31.35,0.0,0.0,-23.53,3.59,0.0,-30.78,96.41,10.57,60.93,1.31,2.02,0.0,40.59,0.0,38.0,0.0,-47.83,8.1,1.1584297143943245,0.7205728726308818,2.33,0.6949780448304712,0.32679943084692203,1.68,5.31,0
760,보성여객자동차주식회사,-2.07,2.26,1.72,0.0,0.0,4.47,12.73,0.0,10.35,87.27,0.0,2799.85,2.32,2.62,0.0,34.95,0.0,34.76,0.0,-21.17,10.89,2.1807469561707475,0.9310778719682706,11.5,0.14923796385844743,0.11375745943990503,10.71,11.73,0
761,보성종합건설주식회사,13.64,13.25,830.63,0.0,0.0,2.47,26.19,10.31,0.66,73.81,148.34,0.28,0.27,46.71,1475.14,1222.17,78.83,8.37,45.55,89.16,5.96,0.936513753391942,3.719974383613621,-29.96,0.08484168443551263,0.9710796677395857,-111.44,3.87,1
762,보스텍주식회사,6.99,8.87,21.28,0.0,0.0,2.57,10.45,15.54,3.26,89.55,7.76,19.01,1.27,2.35,357.62,101.75,271.33,82.13,307.34,0.56,23.43,0.7814790428821677,0.6372605917561521,6.39,0.4130110927686767,0.32839859771269664,4.07,2.98,0
763,보은물길관리주식회사,-5.01,11.35,-15.97,0.0,0.0,-16.12,0.0,-10.0,-0.82,0.0,0.0,0.0,0.05,0.0,1144.17,131.93,62.09,131.93,1144.88,1.93,0.0,0.9196250859499957,17.522726493492023,5.51,0.0657740704689383,0.07980067698344025,96.57,0.0,0
764,본아이온주식회사,-25.3,-89.83,-27.62,0.0,435.74,-42.12,0.0,0.0,-8.58,0.0,9.57,0.0,0.2,0.24,0.0,1.73,0.0,1.73,0.0,-130.66,0.05,1.3295101169623402,5.579212255807739,-7.98,1.0,0.022953422377731528,-44.51,4.5,0
765,본촌인터내셔날(주),13.39,98.31,62.66,216.34,172.16,39.72,71.88,107.57,28.69,28.12,7.13,15.73,0.72,1.0,161.86,234.55,1833.37,199.73,174.76,19.08,127.68,0.6181176090919859,0.9093942852800023,36.98,0.22943331110371995,0.33263239809418566,33.63,2.88,1
766,봉천배움터지킴이(주),-3.76,8.34,-12.3,0.0,-19.88,-7.08,0.0,-4.91,-0.42,0.0,0.0,0.0,0.06,0.0,1087.1,192.78,76.31,192.78,1042.21,5.87,111.67,0.9157612304277867,15.286699116277681,-2.58,0.06913781674174163,0.1220550232614173,-39.43,4.72,0
767,부곡스텐레스(주),25.81,6.59,5.14,51.06,-30.63,3.69,19.75,5.48,1.31,80.25,10.06,4.49,0.36,0.45,218.68,63.28,497.67,37.38,264.17,-9.92,13.33,0.6862070636036224,2.146381280251732,7.05,0.39388612617110286,0.17103782539100726,15.13,2.88,1
768,부국강병주식회사,-1.89,47.51,-10.55,0.0,48.18,-2.62,0.0,-6.68,-0.14,0.0,0.0,0.0,0.05,0.0,4965.25,136.86,34.24,136.86,4645.15,2.23,60.97,0.9802576241248772,18.78691322025005,-0.24,0.061822040665025814,0.08293727674472638,-4.59,4.07,0
770,부루벨코리아(주),75.03,74.18,42.6,0.0,0.0,9.33,61.03,0.0,34.56,38.97,6.65,33.4,3.7,169.55,0.0,124.38,0.0,112.3,0.0,18.47,31.48,1.4904927902541516,0.5123362940185573,10.38,0.5083992198038093,0.9424887801339024,5.32,0.0,0
771,부산-김해경전철(주),-1.46,303.78,1.68,0.0,5.4,-26.89,34.49,0.0,-3.33,65.51,644.23,0.0,0.12,3042.72,0.0,515.91,0.0,515.91,0.0,2.57,2.83,1.1738110553510341,9.419511617173844,2.85,0.005264802361676212,0.03188280014147376,26.81,6.78,0
772,부산교육시설관리(주),-2.37,35.55,-3.4,0.0,-5.34,-9.2,0.0,-6.78,-0.57,0.0,0.0,0.0,0.06,0.0,1113.4,182.16,60.58,182.16,1052.55,5.98,100.91,0.9175866519283228,14.602366417221596,0.45,0.07930863734754073,0.13256090569515294,6.57,5.37,0
773,부산꿈나무(주),-5.34,9.35,-3.68,0.0,-6.29,-3.77,0.0,-2.52,-0.23,0.0,0.0,0.0,0.06,2228381.0,991.09,118.08,66.18,118.08,1000.68,1.27,0.01,0.9083486036096762,14.625506141005511,6.25,0.0772504234271828,0.08285877187596512,91.42,5.4,0
774,부산명지꿈나무주식회사,-2.55,49.5,-3.43,0.0,-5.18,-14.2,0.0,-12.57,-0.9,0.0,0.0,0.0,0.06,0.0,1376.8,128.14,49.11,128.14,1321.99,2.3,0.0,0.9322860948523554,14.576905933653427,6.27,0.08774928010425845,0.10482782074438472,91.37,5.72,0
775,부산미래교육주식회사,-6.5,1.96,-7.52,0.0,-6.68,-7.8,0.0,-10.27,-0.53,0.0,0.0,0.0,0.07,0.0,1885.56,123.85,34.1,123.85,1758.9,2.2,43.61,0.9496364773981719,13.585199120459167,8.5,0.09705648761073654,0.1141547706759887,115.44,5.48,0
776,부산민자교육주식회사,-2.68,47.81,-17.81,0.0,-24.15,-10.19,0.0,-6.23,-0.49,0.0,0.0,0.0,0.05,0.0,1184.37,145.3,60.69,145.3,1158.47,3.06,57.45,0.9221411172173589,18.75777446981267,5.97,0.07316285118347897,0.0980257941624418,111.97,4.52,0
777,부산벤처타워주식회사,-6.8,-6.79,156.63,0.0,0.0,-0.36,28.31,-43.07,-0.11,71.69,0.0,0.34,0.3,5450.57,48099.17,135.48,4.77,6.69,5.49,26.18,0.66,0.9979252755854191,3.171289492274873,-11.4,0.7395855900267081,0.9998861453957025,-36.17,3.97,0
778,부산솔라주식회사,-16.89,-64.77,-5.69,-54.0,-30.86,3.74,43.52,4.28,0.63,56.48,12.2,0.0,0.17,0.19,800.26,62.27,126.9,62.27,845.13,-3.71,31.33,0.8889215828951605,4.775351072837928,9.48,0.11063090767017775,0.06123779692369556,45.28,7.57,0
779,부산신호태양광발전(주),-7.33,-32.17,-10.95,-17.23,-14.12,18.42,53.46,8.31,2.51,46.54,7.01,0.0,0.14,0.14,213.24,44.33,181.62,44.33,299.84,-5.37,27.03,0.6807585939787246,4.805121288147269,13.91,0.14182173819251334,0.042802474614385945,66.85,5.73,1
780,부산신호태양광발전2호주식회사,-5.99,-27.02,-10.72,0.0,-19.9,-3.11,50.56,-6.2,-0.42,49.44,8.22,0.0,0.14,0.14,1374.0,33.44,120.71,33.44,1443.16,-4.16,11.67,0.9321573358679127,6.6888539114611,8.4,0.06712195103127158,0.020922794824895723,56.16,6.99,0
781,부산에코라인주식회사,-12.22,-62.39,757.83,0.0,640.75,-10.63,73.67,-8.99,-0.42,26.33,70.27,0.0,0.04,0.0,2015.45,127.12,86.6,127.12,1984.98,1.32,0.2,0.9527287039780761,22.768213070733985,2.5,0.05092375022518225,0.06167376645405758,56.83,3.54,0
782,부산에코에듀주식회사,24.32,52.95,0.0,0.0,0.0,-28.24,64.73,-15.34,-0.8,35.27,0.0,0.0,0.03,0.07,2272.87,122.43,83.14,122.43,2216.24,1.21,0.09,0.9578569506098383,37.710704082040586,-0.71,0.05628740191435705,0.06600983340044718,-26.81,1.62,0
783,부산울산고속도로(주),-4.41,23.11,22.19,0.0,0.0,-52.1,6.58,0.0,-3.93,93.42,41.82,0.0,0.08,289.82,0.0,134.14,0.0,134.14,0.0,1.81,26.08,1.3291928446718662,17.23399731799223,0.7,0.03978535208686473,0.07093776969091446,12.12,6.15,0
784,부산정관에너지(주),-1.49,11.25,0.9,0.0,527.0,-23.41,10.75,0.0,-4.75,89.25,6.82,456.37,0.2,0.22,0.0,118.87,0.0,118.34,0.0,1.28,71.21,1.0401211637146848,5.0915942022248,-0.05,0.06534448711673448,0.08078988051953745,-0.25,6.35,0
785,부산조선주식회사,17.6,113.37,8.27,0.0,0.0,-261.01,98.38,-45.14,-6.55,1.62,4.51,0.0,0.03,0.03,862.35,25.28,141.08,25.28,875.99,-26.53,1.33,0.8960874400240272,38.60707337762607,-4.61,0.39617296635120797,0.08973926386244822,-178.05,4.04,0
786,부산포항강군주식회사,-1.44,43.47,-3.88,0.0,-4.83,-5.75,0.0,-6.91,-0.33,0.0,0.0,0.0,0.06,0.0,2055.76,169.27,80.51,169.27,1953.44,3.84,0.0,0.9536125738140748,16.50617343239134,5.21,0.05814028173063958,0.09384765024167481,86.0,5.41,0
787,부산푸른교육주식회사,-5.55,9.93,-24.59,0.0,-34.81,-4.52,0.0,-11.97,-0.21,0.0,0.0,0.0,0.05,0.0,5691.4,149.84,26.29,149.84,5197.17,3.41,58.64,0.9827330131064667,20.194092925342645,-0.58,0.06967954228454597,0.10260497528829846,-11.62,3.2,0
788,부산학교사랑주식회사,-3.59,26.91,-3.37,0.0,-6.05,-7.17,0.0,-4.17,-0.46,0.0,0.0,0.0,0.06,0.0,815.91,171.81,79.91,171.81,788.85,5.8,89.25,0.8908183809229921,13.719519934039567,7.14,0.09063653984153426,0.13871938054600777,97.93,4.95,0
789,부창크레인주식회사,-17.4,57.28,-24.72,0.0,0.0,-25.81,-6.16,0.0,-7.14,106.16,3.82,0.0,0.28,0.31,0.0,68.14,0.0,68.14,0.0,-6.88,17.08,1.0450322427707583,3.416858462481109,1.92,0.20673719300848722,0.14721567570536992,6.55,4.42,0
790,부천학교관리(주),-6.17,2.97,-2.86,2.79,-5.85,1.47,0.0,0.73,0.1,0.0,0.0,0.0,0.07,0.0,578.47,124.81,105.01,124.81,593.64,2.49,55.41,0.8526100142605345,11.683345680048559,-1.73,0.11749644560427538,0.12503371613977463,-20.2,4.21,0
791,부페파크주식회사,5.45,59.62,-39.42,0.0,-57.48,-24.53,75.58,-76.93,-6.55,24.42,35.56,102.18,0.27,0.3,1859.36,11.87,113.07,11.41,1764.24,-73.9,4.01,0.9489629363642252,3.6477179095501016,2.34,0.883714013665273,0.09958204413673499,8.53,2.93,0
792,부평씨앤에이(주),-3.37,38.91,-5.26,0.0,-5.49,-7.76,0.0,-2.22,-0.27,0.0,0.0,0.0,0.03,0.0,718.38,109.13,95.22,109.13,744.09,0.76,36.58,0.8778075703615982,24.794975989200672,0.19,0.09475910945183548,0.09077491878293703,4.83,4.17,0
793,부평통일빌리지(주),-1.43,50.72,-2.67,0.0,3.27,-4.1,0.0,-3.96,-0.2,0.0,0.0,0.0,0.05,0.0,1861.31,124.91,81.11,124.91,1839.71,1.24,46.3,0.9490135802679011,18.926154205454164,1.62,0.052300098289780196,0.06199729667954066,30.69,4.5,0
794,비마이카주식회사,26.17,170.46,34.25,-88.75,-19.04,0.42,97.42,1.59,0.23,2.58,8.01,128.05,0.55,0.7,332.65,58.52,3036.28,56.76,322.56,-18.04,3.33,0.7688666729574378,1.5686910836073804,12.44,0.5655170852643827,0.25445149327055255,19.52,7.36,0
795,비앤씨건설대부주식회사,24.2,98.75,-77.4,-94.68,-94.5,16.16,0.0,4.5,0.37,0.0,0.24,0.0,0.02,0.03,1230.41,40.59,237.85,40.59,865.06,-51.19,0.16,0.9248350908994952,45.20208288282722,-0.85,0.9317323334494857,0.34977731385489264,-38.29,0.0,0
796,비에스쉬핑주식회사,-2.42,-24.04,-2.72,-41.59,-39.1,5.63,14.25,15.79,3.13,85.75,13.35,0.0,0.56,0.66,361.28,78.05,113.83,78.05,410.56,-3.09,39.04,0.7832103856764363,1.3899057389970002,14.3,0.1798540910048929,0.10995078150643853,19.87,2.65,0
797,비엔케미칼(주),-3.68,10.2,1.81,0.0,-0.29,-25.91,19.61,0.0,-9.98,80.39,6.5,7.9,0.39,0.45,0.0,61.03,0.0,39.15,0.0,-10.01,14.71,1.1368329465473321,2.896600347608598,-4.18,0.2259650891408921,0.15678151539793814,-12.11,4.13,0
798,빅스타마린주식회사,-8.74,-11.09,-15.83,-72.02,-59.48,6.93,24.39,6.95,1.79,75.61,3.57,65.21,0.26,0.32,258.68,30.04,371.26,29.31,298.27,-39.23,6.1,0.7212024221882027,2.669700076333289,16.96,0.7774450899324453,0.16843531742521375,45.27,2.67,0
799,빅토리학교관리주식회사,-3.88,5.83,-2.25,0.0,-4.03,-3.22,0.0,-4.74,-0.19,0.0,0.0,0.0,0.06,0.0,2378.67,154.88,65.45,154.88,2262.12,3.1,74.76,0.9596558032863789,15.738668876714062,-0.18,0.05878187486212564,0.08736599731564614,-2.8,4.95,0
800,빛고을교육시설(주),-5.99,3.02,-2.58,0.0,0.0,-7.27,-7.96,-5.01,-0.46,107.96,0.0,0.0,0.06,0.0,974.34,173.48,67.89,173.48,937.16,5.41,0.53,0.9069194176351034,13.783875878751008,6.29,0.08116057199968595,0.12769046820396435,86.76,0.0,0
801,빛고을햇빛발전소(주),-7.24,-43.17,3.57,0.0,-6.29,-6.49,36.27,-10.2,-0.92,63.73,40.85,0.0,0.14,0.15,1028.4,30.49,77.38,30.49,1091.9,-7.38,23.1,0.9113787835899979,6.210488596865134,10.26,0.1164164060048274,0.032345036780018536,63.71,5.84,0
802,사일런트모먼트주식회사,-4.38,-4.38,0.0,0.0,0.0,0.07,21.77,0.0,0.04,78.23,4324.73,1.01,0.62,24921.65,0.0,268.1,0.0,122.45,0.0,62.67,116.91,1.0639771149006527,1.6864180174683179,-11.38,0.3503891974877088,0.9994805491277445,-19.2,4.69,0
803,사합(주),10.11,-91.48,93.68,0.0,0.0,-555.62,0.0,0.0,-9.27,0.0,42.8,0.04,0.02,0.03,0.0,5.65,0.0,5.65,0.0,-112.62,5.44,1.194136080287544,75.05674126312023,-4.61,0.9995616488261331,0.06745519756196507,-345.67,2.5,0
804,산청건설(주),-1.61,-14.8,12.42,-57.46,29.93,19.55,0.0,44.74,1.8,0.0,11.63,0.0,0.09,0.1,1917.25,30.18,49.5,30.18,1955.55,-7.08,5.7,0.9504275803066539,10.253037509562233,4.44,0.10663468271998251,0.030584270680536565,45.55,3.44,0
805,산화실업주식회사,21.92,25.38,-53.46,0.0,0.0,-15.63,-11.57,0.0,-4.3,111.57,3.47,4.33,0.27,0.36,0.0,32.09,0.0,27.71,0.0,-49.8,21.71,1.0373032528773847,4.145929474947525,1.98,0.7069198555434159,0.2353004734510446,8.2,1.93,0
806,삼광TLT주식회사,-9.43,-80.39,-84.87,0.0,0.0,-271.57,-48.12,0.0,-22.17,148.12,4.2,13.81,0.08,0.09,0.0,0.47,0.0,0.38,0.0,-271.08,0.03,2.855170742132094,33.24728283368082,0.0,0.9539403999240922,0.01288840608223271,0.0,10.97,0
807,삼광교통(주),-0.94,-4.41,-10.46,-43.07,0.0,7.3,14.74,0.0,4.56,85.26,0.0,0.0,0.62,0.67,0.0,4.98,0.0,4.98,0.0,-91.85,0.42,1.0162351090968507,1.6206185687895975,13.96,0.9512056351934662,0.04809984249193901,22.62,0.68,0
808,삼광산업(주),-13.5,-21.66,-10.75,0.0,899.11,0.64,17.96,5.34,1.04,82.04,9.82,9.74,1.63,3.32,362.78,50.36,661.62,31.48,285.63,-37.73,1.38,0.7839146475595276,0.4465120210198095,13.27,0.9695936923708701,0.38278926969648047,5.93,4.55,0
809,삼도산업(주),-1.94,-98.8,44.11,0.0,0.0,-14.25,59.36,0.0,-0.87,40.64,0.0,0.12,0.06,0.12,0.0,25.57,0.0,25.57,0.0,-3.54,15.95,1.401058757732856,22.813437396313493,-0.68,0.033989840701753204,0.012175880857146278,-15.51,0.91,0
810,삼성AST(주),-16.57,-83.14,-89.69,0.0,0.0,15.69,48.74,0.0,0.67,51.26,0.0,4.21,0.04,0.04,0.0,0.4,0.0,0.4,0.0,-133.69,0.01,1.4004757372569185,29.78422793508999,3.28,0.9584538879560629,0.005392673875009115,97.56,0.0,0
811,삼성정밀공업주식회사,13.17,10.12,2.7,20.53,7.51,9.9,23.48,0.0,13.67,76.52,5.02,4.71,1.38,3.43,1863.59,63.31,41.69,31.39,811.43,-34.01,0.71,0.949072850705207,0.7294098765469921,6.99,0.9766004990011171,0.586761352202289,5.1,3.89,0
812,삼송스마트에듀주식회사,-1.29,44.94,-2.66,0.0,-3.9,-5.36,0.0,-6.39,-0.29,0.0,0.0,0.0,0.05,0.0,2137.61,167.12,76.94,167.12,2027.4,3.77,91.96,0.9553095226917924,17.34364974154694,4.98,0.05884571275827898,0.09394695665148389,86.42,4.66,0
813,삼스브이앤에스(주),2.07,98.9,10.83,-12.33,-12.18,13.18,0.0,0.0,1.34,0.0,32.63,0.0,0.1,0.11,0.0,14.19,0.0,14.19,0.0,-27.8,5.22,1.051110451155599,10.440441716925475,1.55,0.3082293463811009,0.045958426733247425,16.18,2.71,0
814,삼신정공(주),-10.32,-31.12,-98.92,0.0,0.0,-31702.81,10.12,-70.33,-9.52,89.88,0.13,0.0,0.0,0.12,1060.64,14.66,7372.25,14.66,1005.17,-77.99,0.02,0.9138409852674831,2878.775936970768,-2.87,1.0,0.13395305933616558,-8274.75,5.49,0
815,삼심기계,3.56,5.36,-12.57,0.0,-17.64,-2.17,11.77,-6.52,-1.44,88.23,14.45,17.27,0.66,0.78,373.15,34.5,469.31,21.73,416.56,-22.7,0.74,0.788649933913891,1.2099060594499988,2.33,0.439515944618722,0.11959051504259365,2.82,3.22,0
816,삼양강업(주),-33.49,-66.25,17.5,0.0,0.0,-22.29,-16.66,0.0,-45.15,116.66,37.86,13.67,2.03,2.82,0.0,18.02,0.0,14.57,0.0,-68.63,0.78,1.416989190233902,0.558862708591035,-6.52,0.5908163468195823,0.1508834247561356,-3.64,4.27,0
817,삼양이노켐주식회사,-13.57,34.51,-11.05,0.0,0.0,-21.65,-5.81,0.0,-31.4,105.81,11.25,11.32,1.45,2.05,0.0,52.87,0.0,27.38,0.0,-30.45,1.1,1.5404815566019434,0.9850993539690043,5.61,0.41941177702556787,0.3416163028406156,5.53,4.24,0
818,삼양플랜트(주),-19.37,-91.05,-74.68,0.0,0.0,-202.89,-138.78,0.0,-24.38,238.78,10.66,2.33,0.12,0.13,0.0,2.17,0.0,1.79,0.0,-71.01,0.37,1.147962586329241,8.528948706249437,-2.2,0.6323468181194991,0.015779578206074937,-18.74,6.98,1
819,삼영컨설팅주식회사,-5.4,-19.54,6.38,0.0,-8.19,6.21,0.0,12.33,0.22,0.0,248.12,0.0,0.04,0.04,5023.18,1219.89,436.76,1219.89,4169.07,17.1,120.0,0.980480862262225,26.853768114434203,2.95,0.015570376411265345,0.18623363441998525,79.29,0.8,0
820,삼우엠이씨(주),-6.64,-44.09,-90.24,0.0,0.0,-495.47,-286.69,0.0,-13.16,386.69,1.61,15.84,0.03,0.03,0.0,9.65,0.0,8.92,0.0,-19.23,1.61,1.1320970290090688,41.14413813800507,-6.72,0.1880101306016582,0.020546665612209945,-276.37,3.64,0
821,삼우중공업주식회사,-12.9,-46.97,-31.52,0.0,-28.11,-0.78,7.15,-3.54,-0.41,92.85,5.76,24.04,0.53,0.65,714.05,29.24,84.15,24.2,705.73,-32.2,0.05,0.8771578347144566,1.5366368331113565,0.71,0.5187783755702593,0.13306854888024952,1.09,3.84,0
822,삼정오토모티브(주),15.4,47.5,2.49,4.47,32.62,1.64,10.93,0.0,1.4,89.07,13.49,8.25,0.86,1.12,2275.2,65.15,11.1,43.61,1784.75,-13.3,13.6,0.9578983203491271,1.1985623505414098,7.46,0.3983661514669866,0.24859205640052276,8.94,5.24,0
823,삼정이엔지주식회사,-5.85,-37.5,-51.41,0.0,0.0,0.12,17.33,1.75,0.07,82.67,19.52,59.12,0.54,0.57,2404.2,9.99,73.7,7.7,2400.46,-37.31,0.32,0.9600670284668915,1.7296278015483635,1.41,0.43175573964585046,0.04142554566604344,2.43,3.92,0
824,삼정자동차해체재활용산업(주),92.61,23.37,-2.04,-76.64,-28.95,0.97,26.16,0.95,0.18,73.84,11.51,1.67,0.19,0.22,164.31,20.92,2637.2,4.63,234.36,-42.83,0.08,0.6216603992514681,4.3447560864950825,-4.45,0.8712883796892354,0.11333295267848074,-19.34,3.12,1
825,삼정지오테크주식회사,1.69,12.15,49.07,0.0,0.0,-25.83,9.41,-28.84,-4.85,90.59,12.46,0.55,0.19,0.34,580.97,65.72,279.28,3.85,420.98,-19.91,0.05,0.8531509687677161,4.576958112782942,-7.53,0.6809218133987945,0.3817969650330946,-34.46,5.11,0
826,삼정프라퍼티(주),2.67,2.0,3649.61,0.0,0.0,7.5,23.38,0.0,6.72,76.62,0.0,1.18,0.9,31.38,17811.77,138.81,92.34,35.18,1386.7,25.79,12.65,0.9944170794439819,1.1242094281437554,-13.44,0.6683749593690237,0.9225814509199501,-15.11,0.0,1
