,구분,총자본증가율2009,유동자산증가율2009,매출액증가율2009,순이익증가율2009,영업이익증가율2009,매출액순이익률2009,매출액총이익률2009,자기자본순이익률2009,총자본순이익률2009,매출원가 대 매출액비율2009,매출채권회전률2009,재고자산회전률2009,총자본회전률2009,유형자산회전율2009,부채비율2009,유동비율2009,자기자본배율2009,당좌비율2009,비유동비율2009,순운전자본비율2009,현금비율2009,부채/자산2009,부채/매출액2009,부채/현금흐름2009,유동부채/부채2009,유동자산/자산2009,매출/현금흐름2009,차입금평균이자율2009,정상기업여부
28,(주)새로닉스,2.24,-4.5,25.39,-41.0,0.0,12.06,15.44,9.31,6.77,84.56,5.77,16.41,0.56,2.81,32.76,229.34,721.79,192.1,100.6,13.66,32.48,0.2467472859819597,0.444031918402197,20.46,0.4281060485877868,0.24226341687307018,9.08,4.23,1
29,(주)서울리거,-38.62,13.94,-11.23,0.0,0.0,-47.43,1.56,-22.87,-17.91,98.44,3.23,12.7,0.38,1.67,40.32,120.14,116.1,106.59,95.14,5.4,15.93,0.28736734298345595,0.5788727962474073,-22.26,0.9326861714667044,0.32200721472574123,-12.89,7.43,0
30,(주)세동,7.47,14.84,-1.53,0.0,0.0,1.72,3.16,5.24,1.67,96.84,6.65,17.13,0.97,1.8,222.27,63.6,628.1,52.62,220.3,-18.11,8.84,0.6897039392252603,0.7356983381222836,4.38,0.7213677811621275,0.3164311694078876,3.22,5.89,0
31,(주)셀루메드,-45.18,95.83,99.7,0.0,0.0,-485.83,0.0,-81.76,-73.43,0.0,19.91,0.0,0.15,49.35,1.36,2411.41,273.89,2411.41,69.12,30.48,2304.77,0.01337921222887237,0.06268916155419223,-79.5,0.9857258675774991,0.3180229709830384,-4.98,11.65,1
32,(주)소프트센,-51.82,-72.75,-91.91,0.0,0.0,-186.54,-81.13,-72.73,-39.83,181.13,2.94,2.13,0.21,1.32,87.38,74.17,178.16,68.73,128.66,-10.91,4.02,0.4663224047717448,1.4199886335403515,-16.45,0.9060305109089929,0.31335593060555583,-23.36,6.63,0
33,(주)솔본,4.52,36.53,67.49,0.0,0.0,37.99,68.63,3.4,3.33,31.37,6.39,0.0,0.09,0.31,1.54,1595.57,901.89,1595.57,87.57,12.89,775.82,0.01516234405064777,0.17659303515424835,-79.77,0.5685245953448194,0.13754115580949908,-14.09,0.0,1
34,(주)쇼박스,-5.06,13.52,51.68,0.0,0.0,-10.1,19.53,-3.79,-2.79,80.47,32.88,0.0,0.28,70.98,35.28,252.27,374.51,252.27,46.28,39.71,13.63,0.2608044355370267,0.918910208163896,-34.92,1.0,0.6579283252476428,-32.09,2.84,1
35,(주)쎄니트,76.69,-2.82,-24.92,0.0,0.0,-22.0,-3.05,-21.0,-13.19,103.05,12.0,6.22,0.6,1.63,43.6,72.9,451.08,49.34,114.4,-7.56,21.7,0.3036289621554314,0.6466911902781984,8.97,0.9185620388920429,0.2033176416486359,5.8,6.65,0
36,(주)쎌마테라퓨틱스,-37.3,8.09,-69.54,0.0,0.0,-84.88,0.1,-21.12,-11.6,99.9,156.39,2739.12,0.14,13.06,42.71,204.93,188.87,204.92,55.86,31.16,52.45,0.2992768135284775,1.6885988328680164,-29.26,0.9922928261542634,0.6085846230079158,-49.41,12.85,0
37,(주)씨아이테크,-21.06,-30.25,-10.1,0.0,0.0,-68.49,5.38,-14.36,-12.28,94.62,1.63,24.31,0.18,0.44,11.2,916.29,337.82,910.54,53.98,45.84,582.17,0.10070994248916784,0.495599955197162,-47.51,0.5575974026832243,0.5145497447235151,-23.55,5.26,0
38,(주)아난티,30.64,167.17,86.72,0.0,0.0,4.45,25.23,10.36,1.3,74.77,3.08,2.84,0.29,0.43,758.23,295.81,575.24,157.65,527.41,25.52,43.19,0.8834807959280226,3.4366913630241824,-5.4,0.14749491914294935,0.38546626517212296,-18.56,5.34,1
39,(주)아리온테크놀로지,-19.81,-23.84,24.33,0.0,0.0,-8.37,20.85,-18.57,-11.21,79.15,6.61,9.18,1.34,52.47,62.5,244.99,469.99,196.26,55.9,38.82,12.38,0.38463043677802217,0.2554810351275316,-11.7,0.6961815971366703,0.6560119617390141,-2.99,11.42,0
40,(주)아미노로직스,11.59,7.07,-50.42,0.0,0.0,-73.32,16.72,-11.49,-9.36,83.28,5.48,3.97,0.13,1.56,31.79,229.37,1190.67,215.35,76.28,23.76,29.4,0.24123603873525346,1.9924861606372712,39.05,0.761252176042674,0.42121719428524057,77.8,10.58,0
41,(주)아센디오,2.74,110.4,96.32,0.0,0.0,-154.21,2.82,0.0,-84.22,97.18,2.85,116.26,0.55,38.99,0.0,39.44,0.0,38.59,0.0,-64.23,0.24,1.069924031449592,1.985449365813007,-48.34,0.9911763782242182,0.41822403998373875,-95.98,5.95,0
42,(주)아이에이,14.16,7.14,-37.47,0.0,0.0,-25.23,24.7,-17.88,-9.87,75.3,3.3,10.42,0.39,0.84,87.29,65.04,263.3,56.34,137.02,-14.42,26.35,0.4660711896302991,1.2702031472517308,-0.97,0.8853366756137513,0.2683950465697182,-1.23,7.61,0
43,(주)아이에이치큐,-15.72,-27.22,-4.18,0.0,0.0,-11.16,1.1,-14.53,-9.42,98.9,21.25,88.96,0.84,41.98,51.32,120.32,152.51,116.1,94.06,6.39,23.26,0.3391670523806832,0.3675137162526871,5.3,0.9272721928534448,0.3784117374284571,1.95,7.28,0
44,(주)아이즈비전,-8.42,-19.29,2.98,0.0,0.0,-13.83,18.03,-6.67,-4.93,81.97,12.65,21.28,0.36,1.3,29.05,80.53,750.66,67.24,110.97,-3.39,5.44,0.22511599420580367,0.6037215499195037,-15.1,0.773019668259797,0.14013420791237788,-9.12,9.63,1
45,(주)에스아이리소스,14.1,-32.01,-25.11,0.0,0.0,6.09,8.67,4.7,2.48,91.33,4.57,3.14,0.41,2.13,44.27,102.11,224.34,50.72,107.51,0.53,3.04,0.306834121535253,0.8026739142288203,-33.25,0.8132331332832199,0.2547815520436082,-26.69,6.51,0
46,(주)에스엠엔터테인먼트,9.22,12.69,42.18,4.54,0.0,7.24,32.33,7.34,5.31,67.67,12.43,21.56,0.73,20.46,38.61,240.52,788.35,231.03,54.49,35.45,33.76,0.27853147842367576,0.39597590470601673,38.39,0.9058192267090905,0.6068398414252466,15.2,0.03,1
47,(주)에스엠컬처앤콘텐츠,-28.56,-29.73,18.06,0.0,0.0,-30.43,0.0,-38.01,-12.54,0.0,4.2,0.0,0.41,22.15,105.51,87.89,72.24,87.89,147.61,-3.88,11.84,0.5134134634869457,1.0383471827515618,-0.62,0.6243717500580195,0.28175277314728703,-0.65,9.48,1
48,(주)에스지글로벌,-46.19,-81.79,3.78,0.0,0.0,3.46,9.72,1.05,0.92,90.28,7.2,3.34,0.26,0.63,27.23,157.65,310.5,87.44,96.73,8.77,48.59,0.21404967520050017,0.5659071401833108,18.93,0.710365731370964,0.23971112942463627,10.71,6.27,1
49,(주)에스지엔지,20.74,23.33,-10.5,0.0,0.0,63.0,24.38,16.28,14.39,75.62,7.17,509.6,0.23,4.57,11.97,52.35,460.01,51.55,105.99,-4.86,10.09,0.10687698506163303,0.5117141698061568,5.1,0.953943105700355,0.05337660797880918,2.61,8.34,1
50,(주)에스티큐브,44.34,-13.14,-1.23,0.0,0.0,-19.78,11.91,-19.42,-14.39,88.09,4.36,24.74,0.73,16.7,20.23,290.75,445.38,287.5,62.63,31.43,7.57,0.1682851150364879,0.27323788025022605,4.21,0.9791445014850734,0.47909154965808515,1.15,7.37,1
51,(주)에스폴리텍,28.92,4.52,39.18,0.0,0.0,5.32,16.33,15.04,5.42,83.67,3.69,17.81,1.02,4.0,193.5,85.95,356.59,75.09,152.26,-7.87,8.12,0.6592845301767638,0.728281542856929,1.7,0.8493022106988307,0.48124077563768025,1.24,9.19,1
52,(주)에이디칩스,0.01,-4.64,-11.27,101.03,0.0,1.73,26.18,2.95,2.42,73.82,7.99,13.89,1.4,76.27,21.09,517.67,295.87,440.15,44.93,50.74,74.6,0.1741471520047726,0.12440075939089153,34.01,0.6976258898621457,0.6289135870929253,4.23,7.07,1
53,(주)엔에스엔,147.58,112.77,76.6,0.0,0.0,41.09,8.61,10.4,10.01,91.39,7.13,10.18,0.24,49.04,2.35,4299.56,133.09,4127.27,16.93,81.52,1165.27,0.022951045914314964,0.13421553551136894,-290.52,0.8457351227552666,0.8345662039862299,-38.99,7.05,0
54,(주)엔피케이,-3.9,5.28,21.36,0.0,0.0,0.72,5.9,2.09,1.08,94.1,9.01,14.69,1.49,3.42,87.99,103.6,385.48,73.65,126.61,1.13,6.56,0.46805627202981115,0.30779907671115747,11.76,0.6733788123413165,0.3265129958853758,3.62,4.28,1
55,(주)예림당,243.86,578.68,994.46,0.0,0.0,17.17,65.13,31.66,22.73,34.87,12.1,28.35,1.32,4.44,56.15,115.65,375.28,90.21,113.45,3.7,15.94,0.35957113604518254,0.42075731145865103,12.77,0.6575168565772551,0.2734345017922903,5.37,10.82,1
56,(주)옵트론텍,102.62,197.84,238.85,0.0,0.0,6.58,22.71,11.56,4.69,77.29,5.91,17.27,0.71,1.65,146.34,71.77,692.89,61.27,156.71,-14.31,0.13,0.5940601418687552,1.1157569942917331,5.72,0.8533722437284508,0.363862006192075,6.38,8.85,1
57,(주)와이오엠,84.66,1429.13,9.72,0.0,0.0,-79.52,3.16,-46.4,-25.94,96.84,7.85,93.63,0.33,20.7,31.93,201.85,163.45,199.34,74.87,21.82,154.77,0.24199999087329616,0.9624262942601135,-203.16,0.8854450353203865,0.4325206837051392,-195.53,12.4,0
58,(주)우리기술,-10.92,-70.6,13.0,0.0,0.0,-33.82,28.86,-24.57,-8.19,71.14,3.25,9.11,0.24,0.39,152.87,24.48,129.3,23.87,221.07,-38.8,0.85,0.6045476870823243,2.353387823486934,-3.71,0.84990387660877,0.12577530393106529,-8.72,9.19,0
59,(주)웹젠,1.06,16.27,-2.38,0.0,0.0,1.14,55.39,0.27,0.24,44.61,4.27,0.0,0.21,5.95,9.99,1242.04,1853.51,1242.04,36.03,61.82,897.74,0.09082539240394591,0.4320331966684205,21.34,0.5960331415174766,0.6723796347026418,9.22,0.0,0
60,(주)유씨아이,-7.46,13.41,-15.69,0.0,0.0,-12.14,25.35,-12.73,-5.12,74.65,12.79,11.78,0.42,1.22,156.33,29.83,530.59,22.76,218.3,-34.91,3.2,0.6098839370756137,1.3902006571167418,6.05,0.8157302363224386,0.14838671766983133,8.41,6.58,1
61,(주)유아이디,39.99,-11.52,21.9,14.81,0.0,19.79,5.97,17.56,10.01,94.03,6.86,14.68,0.51,1.25,90.25,50.92,911.42,42.51,161.37,-14.63,8.01,0.47437002003319323,1.0938905460046557,4.27,0.6284740639878277,0.15180238219611358,4.67,5.66,0
62,(주)유진로봇,-1.12,9.55,-2.46,0.0,0.0,-36.49,31.26,-31.08,-17.4,68.74,4.39,5.0,0.48,0.86,90.4,89.73,175.89,60.76,132.56,-3.48,9.57,0.47479391329992526,0.9904857096216116,-21.21,0.7131032400257792,0.3037888501700929,-21.0,8.83,0
63,(주)율호,21.65,63.05,29.34,0.0,0.0,-28.21,57.36,-10.43,-7.47,42.64,3.65,0.0,0.26,3.93,44.14,571.76,390.99,571.76,26.76,67.19,102.3,0.30624405630419876,1.2701055141345954,12.75,0.46508732596499686,0.8143524045186088,16.19,6.69,1
64,(주)이수앱지스,174.49,485.27,-10.5,0.0,0.0,-204.39,37.6,-33.55,-22.47,62.4,3.88,1.73,0.11,2.49,30.66,910.92,635.29,851.39,38.69,62.66,320.61,0.23468111469471245,3.1291955081275877,-39.2,0.32925203743417447,0.7038622471358079,-122.68,5.27,0
65,(주)이엔플러스,-17.74,-18.5,32.65,0.0,0.0,-25.16,-3.1,-64.5,-23.08,103.1,17.73,6.78,0.92,3.9,116.65,114.02,46.69,94.19,85.08,7.47,2.72,0.5384207014961606,0.529691261659377,-31.49,0.9891617861372175,0.6072794486621312,-16.68,6.68,0
66,(주)인성정보,-19.79,-31.5,-7.88,0.0,0.0,1.23,6.49,2.31,1.2,93.51,4.31,9.19,0.97,11.79,96.31,89.55,316.39,66.97,116.16,-4.77,2.43,0.4906024425341756,0.44810561137975,-28.09,0.9293692805366578,0.40828838007926527,-12.59,9.13,0
67,(주)인스코비,53.69,175.62,0.82,0.0,0.0,-168.46,16.99,-35.29,-29.73,83.01,3.74,7.27,0.18,0.95,13.97,668.76,269.86,646.59,33.48,60.06,2.92,0.12254052811449324,0.8414044890944904,-146.51,0.8617993008188161,0.7062445490431095,-123.27,5.3,0
68,(주)제넥신,190.75,732.14,-20.05,0.0,0.0,-46.16,87.72,-2.16,-1.72,12.28,3.17,0.0,0.04,0.22,11.12,16284.24,1667.87,16284.24,38.41,65.03,1024.18,0.10010291911771872,4.005268198337895,11.84,0.04014274449477971,0.65436674402839,47.42,8.68,0
69,(주)제이와이피엔터테인먼트,-11.69,54.52,157.6,0.0,0.0,-70.06,-17.75,-50.11,-26.29,117.75,21.0,87.0,0.38,51.26,37.35,208.65,234.19,206.21,60.14,29.27,147.88,0.2719472062380579,0.6796460483797331,-39.75,0.9906683239129033,0.5621270363702632,-27.02,13.52,0
