,구분,총자본증가율2002,유동자산증가율2002,매출액증가율2002,순이익증가율2002,영업이익증가율2002,매출액순이익률2002,매출액총이익률2002,자기자본순이익률2002,총자본순이익률2002,매출원가 대 매출액비율2002,매출채권회전률2002,재고자산회전률2002,총자본회전률2002,유형자산회전율2002,부채비율2002,유동비율2002,자기자본배율2002,당좌비율2002,비유동비율2002,순운전자본비율2002,현금비율2002,부채/자산2002,부채/매출액2002,부채/현금흐름2002,유동부채/부채2002,유동자산/자산2002,매출/현금흐름2002,차입금평균이자율2002,정상기업여부
33,(주)서한,-30.36,-36.25,-63.15,0.0,0.0,-20.85,-50.79,-24.84,-7.42,150.79,1.57,0.83,0.36,23.14,50.38,238.25,95.51,109.58,36.59,43.91,62.19,0.3350207600770058,0.7723379550192457,-3.86,0.9480095132630943,0.7566774392483617,-2.98,0.0,0
34,(주)선앤엘,-2.99,5.22,24.04,0.0,0.0,0.5,10.92,0.54,0.33,89.08,5.09,8.49,0.65,0.99,64.23,126.03,1624.04,91.24,117.27,5.91,19.06,0.39111205927900267,0.5941295079863109,7.84,0.580151812890867,0.28596979893388924,4.66,5.17,0
35,(주)세아베스틸지주,-1.99,16.46,25.14,0.0,83.44,-11.7,7.48,-23.17,-5.78,92.52,7.15,5.37,0.49,0.69,342.56,252.78,139.6,150.81,331.56,15.16,27.48,0.7740427082210756,1.5510326050076617,7.8,0.12818102750653676,0.25080481084313716,12.09,14.04,0
36,(주)세우글로벌,2.58,-3.75,9.3,0.0,0.0,-22.14,13.27,-71.57,-23.04,86.73,3.66,4.71,1.04,4.88,67.18,165.83,67.05,111.85,57.27,26.1,24.89,0.4018433344872067,0.39119143297954884,5.58,0.9866263515841208,0.6574558788967468,2.18,3.67,0
37,(주)소프트센,25.23,36.35,18.32,0.0,0.0,-8.88,1.08,-11.76,-8.29,98.92,6.27,5.28,0.93,7.63,64.86,232.81,179.56,148.01,55.72,37.77,46.46,0.393435837456336,0.4687502143740236,-23.23,0.7227300462507755,0.6620022113001174,-10.89,2.71,0
38,(주)솔본,-20.3,0.79,-47.03,0.0,0.0,-243.04,2.93,-19.83,-19.05,97.07,2.77,31.86,0.08,2.05,4.86,1775.1,1220.11,1765.68,18.53,77.69,809.05,0.046379526126930436,0.5248892047007165,-56.86,1.0,0.8232824253178704,-29.85,0.0,1
39,(주)수산중공업,-20.33,-21.07,15.17,0.0,0.0,82.84,22.18,0.0,78.8,77.82,3.85,4.76,0.95,7.67,1634.1,364.31,23.47,261.12,348.95,57.95,27.11,0.9423330653906985,0.8785157418075684,14.67,0.2326737504815515,0.7987711455850605,12.89,6.83,0
40,(주)스페코,-11.14,12.16,57.48,888.93,0.0,7.73,12.83,14.03,5.64,87.17,3.25,14.22,0.73,9.15,345.07,101.53,208.07,91.5,206.09,0.81,1.14,0.7753160354147637,1.000267775454719,1.21,0.6821312219364476,0.5369527362739938,1.21,8.26,0
41,(주)신성이엔지,10.81,56.46,-2.29,0.0,0.0,3.1,22.13,4.64,2.18,77.87,3.2,28.2,0.7,1.68,85.35,128.79,396.23,124.89,104.38,9.77,2.51,0.4604830266738398,0.6868104601305817,-3.54,0.7366071065151509,0.43685575355239736,-2.43,8.24,1
42,(주)쎄니트,1.56,19.92,12.73,0.0,0.0,-0.19,8.3,-0.56,-0.21,91.7,5.53,8.09,1.09,2.0,120.85,166.08,130.38,114.59,119.06,18.34,8.81,0.5472018087285162,0.5042670520064405,7.9,0.5071492927083714,0.4608984605030706,3.99,7.07,0
43,(주)쎌마테라퓨틱스,-29.6,-85.42,1981.43,0.0,0.0,17525.05,37.19,0.0,2357.53,62.81,71.39,0.0,0.13,1.75,564.72,5.49,1.93,5.49,640.43,-62.94,1.77,0.8495616894517096,5.218367403128996,-101.76,0.7838160431406471,0.036542314735910485,-531.02,0.03,0
44,(주)아센디오,-39.46,-39.34,-20.63,0.0,0.0,-37.53,-6.23,-130.39,-21.11,106.23,2.06,6.04,0.56,1.56,1176.58,86.93,4.41,67.66,731.9,-6.42,10.17,0.921665740224921,1.2358226916177928,-49.03,0.532560328412182,0.4266732762626622,-60.6,30.94,0
45,(주)아이에이치큐,-22.49,0.85,-26.5,0.0,0.0,-9.4,21.78,-20.07,-12.89,78.22,9.53,3.69,1.37,11.14,50.11,235.83,65.29,95.46,39.0,42.63,16.54,0.33381845876802546,0.21264772262632695,-35.08,0.9402351326914294,0.7401836182339048,-7.46,0.0,1
46,(주)아이즈비전,-21.55,-23.22,36.77,0.0,0.0,-7.45,31.15,-36.18,-7.51,68.85,28.25,43.06,1.01,2.94,462.41,51.8,180.51,46.23,445.5,-19.34,23.72,0.8221922022971679,0.7177000233588886,1.04,0.48806174283705833,0.20786227166289636,0.74,11.42,0
47,(주)에스엠벡셀,0.47,-15.29,-7.48,0.0,0.0,-3.53,6.28,-10.81,-4.23,93.72,10.39,20.28,1.2,2.21,172.87,61.93,117.43,51.8,193.86,-17.8,10.44,0.6335218184972579,0.5296219255659074,22.06,0.7379778606759118,0.2895428921147156,11.68,8.52,0
48,(주)에스지글로벌,-18.09,0.0,-19.8,0.0,0.0,-36.64,-0.58,-60.21,-18.13,100.58,5.22,5.77,0.49,0.68,299.34,80.7,129.86,50.6,302.34,-5.81,15.74,0.7495882962982208,1.3644745749448388,-5.95,0.4015815455345826,0.2429153976128724,-8.12,9.5,0
49,(주)엔아이스틸,19.52,59.99,73.4,-81.14,0.0,7.58,13.79,13.12,9.95,86.21,5.57,6.86,1.31,2.73,37.49,214.43,146.49,118.3,62.4,29.15,0.69,0.2726763004298256,0.2261737625914827,-18.89,0.9341159301056267,0.5461795486617893,-4.27,6.53,1
50,(주)윌비스,-24.48,-54.07,9.96,0.0,131.75,-4.19,9.82,-5.75,-3.94,90.18,36.06,29.63,0.94,4.14,36.89,148.77,261.5,108.3,117.37,4.67,34.98,0.26947169197035375,0.24650524189952985,1.2,0.3556973105158185,0.1425939916193051,0.29,9.18,1
51,(주)유니켐,-4.14,-0.08,63.38,0.0,0.0,0.5,7.0,0.91,0.58,93.0,38.72,3.41,1.16,4.27,55.33,166.36,62.91,51.43,66.16,22.9,7.56,0.3561911394050365,0.30184169090141416,-33.5,0.9687364119806754,0.5740457312384994,-10.11,6.85,0
52,(주)유니크,6.7,19.65,3.13,0.0,0.0,0.33,10.71,0.0,0.51,89.29,8.47,21.78,1.53,3.25,215.42,123.82,46.71,98.22,193.1,7.46,2.24,0.6829637482648606,0.4595769681311957,-9.83,0.4585869424802367,0.3878014309138944,-4.52,18.17,0
53,(주)유비케어,-56.29,-72.35,20.17,0.0,0.0,-72.96,45.86,-112.53,-42.62,54.14,4.79,50.84,0.58,31.6,194.92,53.99,50.72,51.7,198.94,-27.74,5.21,0.6609304278337184,0.6883307491012917,-40.79,0.9121034009148568,0.3254595801496799,-28.08,8.38,0
54,(주)인스코비,-16.13,7.13,-32.08,0.0,0.0,-95.5,20.31,-30.8,-19.9,79.69,1.6,3.21,0.21,1.64,68.72,144.47,149.56,129.87,75.39,17.03,8.47,0.40731041331656415,1.7828836437347992,-43.97,0.9400966574504912,0.5531789109640025,-78.39,5.63,0
55,(주)일신석재,6.69,24.0,21.3,1073.36,112.26,9.28,22.53,14.86,6.75,77.47,7.03,3.86,0.73,1.94,111.4,837.34,138.28,546.09,88.21,51.31,74.84,0.5269551989075988,0.7473035730346776,8.94,0.1320598627449785,0.5827048738543261,6.68,99.61,1
56,(주)지에스글로벌,13.41,-1.73,-16.58,0.0,0.0,8.68,2.9,0.0,35.57,97.1,17.93,122.31,4.1,25.68,966.82,72.77,21.17,68.69,513.0,-19.42,7.13,0.9062634752365446,0.23488826168416305,1.62,0.7871302271048158,0.5191279105973614,0.38,9.05,1
57,(주)케이엠더블유,-22.55,-8.33,-14.18,0.0,0.0,-22.85,29.57,-43.82,-17.24,70.43,5.91,7.99,0.75,1.57,196.61,75.7,385.05,57.7,189.44,-11.6,1.45,0.6628619430949847,0.7668371228213785,14.82,0.7201121851894547,0.36132067867096457,11.37,6.47,0
58,(주)케이티알파,-10.72,-1.79,-41.14,0.0,0.0,-38.57,-10.17,-7.17,-6.58,110.17,2.35,68.68,0.17,0.94,6.61,1195.9,608.89,1194.66,30.9,65.07,73.24,0.06198481184132122,0.3427542034279287,50.36,0.9579668149093304,0.7101208756821193,17.26,2.81,0
59,(주)코센,-29.25,-49.02,2.99,0.0,0.0,2.53,6.95,5.79,2.17,93.05,7.17,6.97,0.86,2.35,93.19,82.9,110.93,46.79,126.58,-7.11,0.15,0.4823882372023604,0.4653438659977079,9.22,0.8621362667370338,0.34478588966982376,4.29,5.74,0
60,(주)키다리스튜디오,-36.19,-24.98,-17.1,0.0,0.0,-3.24,9.71,0.0,-3.41,90.29,3.6,8.79,1.05,5.6,675.6,70.83,57.72,53.71,304.38,-25.02,0.78,0.8710673506280805,0.6442814462529288,-9.19,0.984682362373584,0.6075487090743344,-5.92,9.68,0
61,(주)티에이치엔,-2.59,18.81,19.64,0.0,0.0,-2.19,3.81,-18.05,-4.29,96.19,18.46,27.52,1.96,8.73,376.99,66.64,158.69,57.37,239.07,-24.97,3.49,0.7903504062648676,0.39775590472129335,2.19,0.9470633791286022,0.4987803811667207,0.87,7.92,0
62,(주)티웨이홀딩스,-48.07,99.57,32.77,0.0,0.0,209.48,23.71,0.0,102.27,76.29,7.96,20.76,0.49,0.66,126.58,667.3,156.24,629.79,115.46,41.69,182.61,0.5586620553830668,0.7822524849151999,-23.75,0.13155905671557597,0.4904433753506243,-18.58,65.34,0
63,(주)플레이그램,-48.26,8.32,58.25,0.0,0.0,-89.91,4.72,-174.68,-46.45,95.28,3.91,14.85,0.52,4.67,1006.58,109.74,19.05,100.61,644.79,3.7,18.78,0.9096318159651364,1.200551089342608,-93.33,0.4180492881573415,0.41731115525417856,-112.04,54.13,0
64,(주)피델릭스,-37.92,-42.36,-58.99,0.0,0.0,-206.13,-36.31,-52.1,-39.71,136.31,0.93,0.62,0.19,4.84,41.02,330.0,253.59,170.91,42.7,48.6,0.44,0.29090550630459083,1.1569524954217871,-5.53,0.7263055772442252,0.6972487008499304,-6.4,10.68,0
