,구분,이자보상배율2015,영업이익2015,차입금의존도2015,총자본증가율2015,유동자산증가율2015,매출액증가율2015,순이익증가율2015,영업이익증가율2015,매출액순이익률2015,매출액총이익률2015,자기자본순이익률2015,총자본순이익률2015,매출원가 대 매출액비율2015,매출채권회전률2015,재고자산회전률2015,총자본회전률2015,유형자산회전율2015,부채비율2015,유동비율2015,자기자본배율2015,당좌비율2015,비유동비율2015,순운전자본비율2015,현금비율2015,부채2015,자산2015,매출액2015,부채/현금흐름2015,유동부채2015,유동자산2015,매출/현금흐름2015,차입금평균이자율2015,정상기업여부
73,(주)이엔코퍼레이션,-10.88,-5516506,10.58,-0.32,1.4,-33.03,0,0,-33.92,0.39,-20.11,-15.93,99.61,7.47,63.47,0.47,1.51,17.93,278.37,122.35,278.37,72.09,24.91,30.68,22327072.0,74833359.0,52825056.0,-72.71,14520920.0,40024533.0,-23.5,7.22,0
74,(주)인디에프,-4.31,-5010630,14,-7.11,-8.9,-8.43,0,0,-3.42,42.4,-7.51,-3.39,57.6,7.33,1.92,0.99,18.44,121.5,153.42,255.84,38.13,64.06,24.75,5.18,91669710.0,167142676.0,171485193.0,5.3,77377799.0,118817103.0,2.83,4.75,0
75,(주)인스코비,-4.9,-4750750,27.67,97.95,-38.32,-60.41,0,0,-229.07,29.55,-89.22,-60.75,70.45,4.55,4.02,0.27,11.96,71.94,44.92,74.32,36.82,140.75,-22.24,15.05,23270880.0,48649997.0,16313400.0,-33.4,22089683.0,10204637.0,-70.03,14.03,0
76,(주)잉크테크,-1.61,-4295685,58.98,-9.06,-6.11,-12.76,0,0,-27.44,19.89,-62.08,-15.07,80.11,3.84,4.72,0.55,1.09,470.07,67.03,477.77,40.73,394.95,-15.11,2.66,104452974.0,126698837.0,77217467.0,3.77,58150820.0,39128572.0,5.39,3.75,0
77,(주)제넨바이오,-14.12,-15460142,54.81,-37.83,-33.79,-31.93,0,0,-52.31,-12.32,-307.58,-58.23,112.32,8.39,13.55,1.11,2.09,1362.55,53.11,32.97,43.65,855.01,-36.68,17.85,53714714.0,63342944.0,104516070.0,-20.64,51267769.0,32206778.0,-13.25,5.2,0
78,(주)제이웨이,999999999,537355,0,15.4,159.9,-0.66,0,0,3.06,25.54,4.66,3.71,74.46,16.58,587.71,1.21,7.79,17.03,316.82,152.89,316.82,67.58,28.92,211.29,1800790.0,8904595.0,13815789.0,204.04,1519675.0,4721985.0,26.22,0.0,1
79,(주)제주반도체,2.65,1094077,33.68,29.78,42.64,73.55,0,0,-0.97,19.59,-1.43,-0.8,80.41,4.11,2.81,0.83,15.01,105.38,179.17,322.56,109.76,19.93,39.9,9.52,47475643.0,86165615.0,57664032.0,-27.61,40683543.0,77617588.0,-19.29,3.74,1
80,(주)젬백스&카엘,1.91,-2760703,16.93,38.27,109.01,46.85,0,0,7.29,44.87,4.53,2.92,55.13,9.34,16.4,0.4,3.69,26.99,138.27,573.87,123.2,101.93,5.46,63.05,81056197.0,180232735.0,75073727.0,24.82,70289744.0,51133234.0,15.28,6.72,1
81,(주)중앙디앤엠,-17.04,-9085805,38.94,-27.58,24.87,7.17,0,0,-131.5,-31.11,-104.13,-66.65,131.11,5.56,3.51,0.51,5.67,163.82,121.46,105.5,94.85,85.3,11.96,69.19,18062645.0,28807693.0,18838770.0,9.69,16043754.0,19493499.0,9.97,7.64,0
82,(주)진매트릭스,-7.89,-2161992,44.55,27.18,72.26,2.52,0,0,-48.17,32.55,-20.63,-11.43,67.45,2.27,28.75,0.24,0.69,119.94,223.45,208.27,222.18,84.54,34.01,63.53,10744743.0,20781912.0,5315268.0,-10.38,5118372.0,13808645.0,-26.71,3.16,0
