,구분,이자보상배율2015,영업이익2015,차입금의존도2015,총자본증가율2015,유동자산증가율2015,매출액증가율2015,순이익증가율2015,영업이익증가율2015,매출액순이익률2015,매출액총이익률2015,자기자본순이익률2015,총자본순이익률2015,매출원가 대 매출액비율2015,매출채권회전률2015,재고자산회전률2015,총자본회전률2015,유형자산회전율2015,부채비율2015,유동비율2015,자기자본배율2015,당좌비율2015,비유동비율2015,순운전자본비율2015,현금비율2015,부채2015,자산2015,매출액2015,부채/현금흐름2015,유동부채2015,유동자산2015,매출/현금흐름2015,차입금평균이자율2015,정상기업여부
64,주식회사코텍세미컴,8.06,771348.0,17.11,16.85,17.28,47.33,440.95,943.84,1.86,9.98,6.8,3.97,90.02,4.96,7.54,2.13,796.98,78.59,235.94,4997.58,163.73,4.97,56.01,17.31,7855068.0,17850222.0,35358886.0,-1.55,7355068.0,17353415.0,-0.34,3.71,1
65,(주)태진,3.53,670018.0,65.68,11.1,-43.91,25.0,-90.94,480.58,1.13,15.51,2.76,0.85,84.49,10.48,6.04,0.75,1.49,398.35,75.57,307.3,53.86,374.78,-8.02,12.2,13465221.0,16845498.0,11953598.0,-4.81,5527317.0,4176790.0,-5.42,2.07,1
66,(주)평화자원,2.44,1126486.0,68.01,-4.04,-3.37,28.42,234.29,205.13,4.35,14.8,26.5,5.22,85.2,14.43,209.82,1.2,2.43,338.97,115.33,1057.64,113.59,223.49,6.53,10.99,11472088.0,14856533.0,18221930.0,3.09,6323257.0,7292711.0,1.95,4.48,1
67,(주)풍천섬유,1.86,554439.0,43.96,3.15,1.16,3.78,49.26,180.65,0.89,9.01,2.35,0.75,90.99,3.87,1.77,0.84,2.82,196.59,105.84,164.46,36.34,91.8,3.81,0.2,12285935.0,18535386.0,15386693.0,0.19,12091768.0,12798379.0,0.15,3.42,1
68,주식회사하이프라자,1.28,6536247.0,25.48,3.51,-0.4,-0.27,27.95,113.63,0.33,27.24,3.28,1.03,72.76,55.57,10.29,3.14,13.81,222.0,70.3,393.17,15.86,196.21,-16.51,0.27,324738749.0,471016819.0,1452959261.0,7.42,261764337.0,184011499.0,1.66,3.99,1
69,케이제이에프주식회사,1.01,459821.0,54.18,7.21,12.85,29.7,272.37,39.97,1.57,19.77,3.8,1.17,80.23,3.67,5.72,0.75,1.81,244.48,86.88,1322.57,66.56,156.78,-8.23,2.25,14550610.0,20502176.0,14771992.0,-0.21,12857830.0,11171456.0,-0.2,4.04,1
70,한국모노레일주식회사,0.16,90520.0,53.96,-5.49,9.29,-14.17,-92.21,-80.7,0.15,37.72,0.17,0.06,62.28,9.4,8.31,0.41,1.83,172.54,102.76,188.75,88.51,134.32,1.36,0.21,11072585.0,17490028.0,7330943.0,1.16,8631717.0,8869964.0,1.75,5.57,0
71,한양전기주식회사,2.36,964071.0,64.37,1.95,8.57,-8.14,-21.69,1014.53,1.29,25.89,4.02,0.66,74.11,12.35,1.87,0.51,0.78,506.21,46.85,553.1,7.32,401.56,-38.3,1.96,13999347.0,16764863.0,8445722.0,-3.01,12080071.0,5659729.0,-4.99,3.86,1
72,한이철강(주),1.38,496093.0,56.04,-4.72,-6.94,-23.83,-59.4,45.91,0.14,17.48,0.21,0.08,82.52,3.1,1.35,0.6,2.01,153.86,115.87,934.03,34.47,84.78,9.12,0.53,7185384.0,11855548.0,7329554.0,-1.92,6814605.0,7896315.0,-1.88,5.38,1
73,한주정공(주),4.24,883505.0,11.98,-0.1,37.68,11.78,72.94,23914.81,9.23,18.89,3.12,2.53,81.11,10.46,251.59,0.27,1.14,21.34,94.62,386.47,92.92,107.53,-0.65,42.41,8311268.0,47264214.0,12958239.0,27.82,5685413.0,5379803.0,17.84,3.28,1
74,협동산업(주),1.22,379693.0,43.48,-0.76,31.12,-4.09,10.29,32.45,0.8,18.78,0.77,0.36,81.22,4.91,6.34,0.45,0.62,112.01,76.12,1188.31,56.46,151.49,-8.96,31.31,13310541.0,25193665.0,11361159.0,6.73,9448226.0,7191940.0,7.89,2.79,1
75,홍스틸주식회사,1.01,620453.0,61.91,6.66,8.07,-20.32,69.35,56.96,1.57,12.37,4.74,1.39,87.63,5.95,1.98,0.89,2.41,243.27,137.46,2836.96,37.31,128.67,17.04,3.51,13803127.0,19477057.0,16723460.0,4.85,8857880.0,12176304.0,4.0,5.27,1
76,화인화학(주),2.5,1717670.0,45.06,4.53,-12.09,-15.47,144.65,137.63,11.39,18.42,16.48,7.79,81.58,4.22,7.38,0.68,1.47,103.73,79.58,196.86,59.44,130.53,-9.22,20.29,19902607.0,39089052.0,26137885.0,11.8,17648456.0,14045438.0,8.99,3.8,1
