,구분,총자본증가율2015,유동자산증가율2015,매출액증가율2015,순이익증가율2015,영업이익증가율2015,매출액순이익률2015,매출액총이익률2015,자기자본순이익률2015,총자본순이익률2015,매출원가 대 매출액비율2015,매출채권회전률2015,재고자산회전률2015,총자본회전률2015,유형자산회전율2015,부채비율2015,유동비율2015,자기자본배율2015,당좌비율2015,비유동비율2015,순운전자본비율2015,현금비율2015,부채/자산2015,부채/매출액2015,부채/현금흐름2015,유동부채/부채2015,유동자산/자산2015,매출/현금흐름2015,차입금평균이자율2015,정상기업여부
55,주식회사삼명사,11.27,17.17,16.08,28.91,-33.1,1.66,13.33,4.66,1.13,86.67,8.12,6.36,0.68,0.93,317.5,62.0,2031.42,30.42,316.81,-14.78,2.23,0.7604791968405785,1.1721719697726154,4.87,0.5115095808740538,0.2411740412877989,5.71,3.33,0
56,주식회사상지사피앤비,1.39,2.74,5.63,180.49,39.17,1.03,12.18,2.81,0.71,87.82,3.08,1016.37,0.68,0.92,301.09,113.97,222.71,113.47,305.53,2.92,9.78,0.7506789448755665,1.1079982000524151,6.79,0.27847108987957203,0.23824301790826335,7.52,4.11,1
57,주식회사센트랄씨엠에스,3.87,-21.09,32.45,765.36,98.79,1.64,8.44,8.07,2.16,91.56,10.88,16.17,1.32,2.18,193.97,46.62,449.89,33.29,226.4,-26.32,1.1,0.6598326807192076,0.5083150160266299,13.34,0.7471879775916151,0.2298486610575619,6.78,4.46,1
58,주식회사수현이십일,-15.81,0.76,28.85,242.95,21.88,1.58,22.03,12.8,1.02,77.97,372.61,3.71,0.64,8.89,982.32,41.63,260.75,19.11,720.6,-46.85,1.34,0.907605876386792,1.2933181184739362,-0.97,0.8844401107750851,0.33420546717365707,-1.25,7.84,1
59,주식회사신광종합건설,-8.91,-9.33,-13.11,3.92,-57.85,4.71,16.98,2.22,1.7,83.02,3.5,2.41,0.36,200.49,23.11,504.55,854.78,419.79,7.86,75.06,3.48,0.1877379841127324,0.4961403205207671,-10.52,0.9882967978868699,0.9361449235017815,-5.22,6.75,0
60,주식회사신일,-1.66,-14.88,-23.91,145.81,70.87,3.5,22.6,9.03,3.06,77.4,3.93,42.03,0.87,2.64,183.03,82.8,436.01,80.21,180.74,-7.51,3.92,0.6466834654580901,0.733712659701496,13.96,0.6749536364092026,0.3614133134079814,10.24,5.44,1
61,주식회사아이지에스피,6.21,-15.65,8.07,-94.84,32.64,0.81,17.44,1.55,0.5,82.56,4.07,2.58,0.62,1.53,219.09,108.91,1008.95,54.2,182.84,3.49,7.73,0.6866118871971671,1.1455842227594624,7.16,0.5710404842142771,0.42700774298330396,8.2,4.15,0
62,주식회사와이.엠.피,-40.0,-20.86,29.45,-84.13,36.66,0.27,5.47,3.32,0.63,94.53,21.38,15.46,2.32,3.78,478.83,60.99,607.15,38.56,353.31,-24.92,0.81,0.8272377635359021,0.26730504071277533,17.17,0.7722170480494288,0.38961010629375104,4.59,6.53,0
63,주식회사용우,49.92,42.33,-10.96,971.66,205.66,3.68,27.48,5.18,0.98,72.52,15.23,1.89,0.27,0.37,519.22,139.68,1637.85,50.01,485.91,6.12,18.15,0.8385057798236059,3.7888757268587283,-1.3,0.1838058623047272,0.21528031128892688,-4.92,4.0,1
64,주식회사코텍세미컴,16.85,17.28,47.33,440.95,943.84,1.86,9.98,6.8,3.97,90.02,4.96,7.54,2.13,796.98,78.59,235.94,4997.58,163.73,4.97,56.01,17.31,0.4400543589878042,0.22215258704700142,-1.55,0.936346827296721,0.9721680212156465,-0.34,3.71,1
